EL34143A exported datalog
File type: CSV
File version: 1

"Per division: 5.000000"
"Offset: 0.000000"
"Trigger position: 0"
"Sample interval: 5.00000763"
"Number of sample: 120960/120960"
"Trigger sample: 0"
"Number of pre-trigger sample: 0"
"Date: 2025/03/15 10:27:46"

"V1: 1.000000, 1.593750"
"I1: 1.000000, 0.000000"
"P1: 5.000000, 0.000000"

Power Enabled:,None

Enable:,"Volt avg 1","Volt min 1","Volt max 1"
16962,2.875313,2.409288,2.896882
16963,2.875403,2.406420,2.899750
16964,2.875398,2.410722,2.896882
16965,2.874994,2.410722,2.896882
16966,2.874883,2.407854,2.896882
16967,2.875194,2.410722,2.896882
16968,2.875162,2.410722,2.896882
16969,2.874767,2.409288,2.896882
16970,2.874890,2.410722,2.896882
16971,2.874772,2.410722,2.898316
16972,2.874706,2.410722,2.896882
16973,2.874618,2.410722,2.895448
16974,2.874883,2.410722,2.896882
16975,2.874780,2.410722,2.896882
16976,2.874900,2.409288,2.896882
16977,2.874459,2.410722,2.896882
16978,2.874572,2.407854,2.896882
16979,2.874868,2.409288,2.896882
16980,2.874535,2.407854,2.896882
16981,2.874933,2.410722,2.896882
16982,2.874908,2.407854,2.896882
16983,2.874721,2.410722,2.899750
16984,2.874892,2.410722,2.898316
16985,2.874980,2.407854,2.895448
16986,2.874881,2.409288,2.896882
16987,2.875127,2.409288,2.896882
16988,2.875379,2.406420,2.896882
16989,2.875225,2.410722,2.899750
16990,2.875261,2.407854,2.898316
16991,2.875611,2.409288,2.898316
16992,2.875316,2.407854,2.896882
16993,2.875015,2.410722,2.895448
16994,2.874953,2.410722,2.895448
16995,2.874933,2.407854,2.896882
16996,2.875335,2.409288,2.896882
16997,2.875198,2.407854,2.898316
16998,2.875017,2.409288,2.896882
16999,2.875213,2.409288,2.896882
17000,2.875469,2.410722,2.898316
17001,2.875205,2.409288,2.896882
17002,2.875389,2.410722,2.898316
17003,2.875571,2.409288,2.898316
17004,2.875343,2.410722,2.898316
17005,2.875059,2.410722,2.899750
17006,2.875112,2.410722,2.895448
17007,2.875059,2.409288,2.896882
17008,2.874967,2.409288,2.898316
17009,2.874914,2.410722,2.898316
17010,2.874881,2.409288,2.896882
17011,2.875058,2.410722,2.896882
17012,2.875095,2.409288,2.896882
17013,2.874817,2.409288,2.898316
17014,2.874671,2.407854,2.896882
17015,2.874864,2.410722,2.896882
17016,2.874865,2.410722,2.896882
17017,2.875085,2.410722,2.898316
17018,2.875043,2.409288,2.896882
17019,2.874542,2.409288,2.895448
17020,2.874684,2.410722,2.898316
17021,2.874872,2.407854,2.895448
17022,2.875213,2.409288,2.898316
17023,2.874804,2.409288,2.896882
17024,2.874796,2.410722,2.898316
17025,2.874576,2.409288,2.896882
17026,2.874603,2.407854,2.895448
17027,2.874934,2.407854,2.898316
17028,2.874824,2.410722,2.896882
17029,2.874858,2.409288,2.896882
17030,2.874737,2.407854,2.896882
17031,2.874951,2.409288,2.896882
17032,2.874820,2.409288,2.896882
17033,2.875344,2.410722,2.898316
17034,2.875013,2.410722,2.896882
17035,2.875324,2.410722,2.898316
17036,2.875326,2.412156,2.896882
17037,2.875046,2.409288,2.898316
17038,2.875304,2.410722,2.899750
17039,2.874810,2.410722,2.899750
17040,2.874810,2.409288,2.895448
17041,2.874778,2.410722,2.896882
17042,2.874789,2.410722,2.895448
17043,2.874413,2.409288,2.898316
17044,2.874492,2.410722,2.895448
17045,2.874586,2.409288,2.901184
17046,2.874527,2.407854,2.895448
17047,2.874308,2.409288,2.896882
17048,2.874280,2.407854,2.895448
17049,2.874175,2.407854,2.896882
17050,2.873996,2.407854,2.895448
17051,2.874196,2.410722,2.898316
17052,2.874307,2.409288,2.898316
17053,2.874319,2.407854,2.895448
17054,2.874174,2.407854,2.896882
17055,2.873906,2.409288,2.895448
17056,2.874172,2.406420,2.895448
17057,2.874323,2.410722,2.896882
17058,2.874285,2.404986,2.896882
17059,2.874381,2.410722,2.895448
17060,2.874495,2.409288,2.895448
17061,2.874375,2.410722,2.898316
17062,2.874494,2.407854,2.898316
17063,2.874419,2.412156,2.896882
17064,2.873956,2.407854,2.896882
17065,2.874157,2.407854,2.896882
17066,2.874445,2.409288,2.898316
17067,2.874222,2.409288,2.896882
17068,2.874269,2.407854,2.896882
17069,2.874234,2.404986,2.896882
17070,2.874616,2.410722,2.896882
17071,2.874736,2.409288,2.898316
17072,2.874507,2.410722,2.895448
17073,2.874261,2.409288,2.895448
17074,2.874154,2.407854,2.895448
17075,2.874289,2.409288,2.895448
17076,2.874403,2.410722,2.896882
17077,2.874430,2.407854,2.896882
17078,2.874857,2.407854,2.896882
17079,2.874561,2.409288,2.898316
17080,2.874490,2.407854,2.896882
17081,2.874874,2.409288,2.898316
17082,2.874834,2.409288,2.896882
17083,2.874547,2.407854,2.896882
17084,2.874704,2.410722,2.896882
17085,2.874670,2.409288,2.896882
17086,2.874914,2.410722,2.896882
17087,2.875187,2.407854,2.898316
17088,2.875423,2.412156,2.898316
17089,2.875120,2.410722,2.898316
17090,2.875125,2.410722,2.898316
17091,2.874918,2.410722,2.896882
17092,2.874853,2.410722,2.901184
17093,2.874695,2.409288,2.896882
17094,2.874992,2.409288,2.896882
17095,2.874599,2.410722,2.899750
17096,2.875314,2.409288,2.895448
17097,2.875349,2.409288,2.896882
17098,2.875665,2.410722,2.899750
17099,2.875324,2.409288,2.896882
17100,2.874960,2.410722,2.895448
17101,2.874957,2.410722,2.896882
17102,2.875033,2.409288,2.898316
17103,2.874760,2.407854,2.895448
17104,2.874645,2.407854,2.896882
17105,2.874778,2.409288,2.896882
17106,2.874900,2.409288,2.898316
17107,2.874633,2.409288,2.896882
17108,2.874813,2.407854,2.899750
17109,2.874613,2.410722,2.896882
17110,2.874683,2.410722,2.896882
17111,2.874863,2.412156,2.898316
17112,2.874969,2.413590,2.896882
17113,2.874987,2.410722,2.896882
17114,2.875071,2.412156,2.898316
17115,2.874892,2.413590,2.896882
17116,2.875101,2.413590,2.896882
17117,2.875242,2.415024,2.896882
17118,2.874909,2.409288,2.896882
17119,2.875139,2.415024,2.896882
17120,2.875371,2.413590,2.898316
17121,2.875374,2.415024,2.899750
17122,2.875500,2.415024,2.898316
17123,2.875618,2.413590,2.898316
17124,2.875616,2.413590,2.896882
17125,2.875436,2.413590,2.898316
17126,2.875338,2.413590,2.898316
17127,2.875332,2.413590,2.896882
17128,2.875357,2.415024,2.898316
17129,2.875547,2.415024,2.899750
17130,2.875282,2.410722,2.898316
17131,2.874893,2.413590,2.895448
17132,2.875431,2.412156,2.898316
17133,2.875058,2.413590,2.898316
17134,2.875262,2.416458,2.898316
17135,2.875472,2.413590,2.896882
17136,2.875563,2.416458,2.898316
17137,2.875440,2.413590,2.896882
17138,2.875391,2.412156,2.899750
17139,2.875099,2.415024,2.896882
17140,2.875078,2.413590,2.896882
17141,2.875323,2.415024,2.899750
17142,2.875464,2.415024,2.898316
17143,2.875378,2.413590,2.898316
17144,2.875601,2.415024,2.898316
17145,2.875552,2.413590,2.896882
17146,2.875391,2.415024,2.896882
17147,2.875115,2.415024,2.898316
17148,2.875086,2.415024,2.896882
17149,2.875259,2.415024,2.898316
17150,2.875383,2.413590,2.896882
17151,2.875312,2.415024,2.898316
17152,2.875332,2.412156,2.896882
17153,2.875303,2.413590,2.898316
17154,2.875463,2.415024,2.896882
17155,2.875048,2.415024,2.898316
17156,2.875064,2.415024,2.896882
17157,2.875076,2.415024,2.898316
17158,2.875193,2.413590,2.896882
17159,2.875122,2.415024,2.896882
17160,2.875032,2.415024,2.896882
17161,2.874988,2.412156,2.896882
17162,2.874881,2.416458,2.898316
17163,2.874985,2.413590,2.898316
17164,2.875016,2.415024,2.898316
17165,2.875054,2.415024,2.898316
17166,2.874857,2.413590,2.898316
17167,2.875193,2.415024,2.896882
17168,2.875490,2.413590,2.898316
17169,2.875347,2.413590,2.901184
17170,2.875882,2.415024,2.898316
17171,2.875865,2.416458,2.899750
17172,2.875695,2.416458,2.899750
17173,2.875381,2.416458,2.898316
17174,2.875816,2.415024,2.896882
17175,2.876002,2.415024,2.896882
17176,2.875917,2.412156,2.899750
17177,2.875700,2.415024,2.898316
17178,2.875588,2.415024,2.898316
17179,2.875838,2.416458,2.898316
17180,2.876291,2.417892,2.898316
17181,2.875808,2.416458,2.896882
17182,2.875619,2.413590,2.896882
17183,2.875277,2.410722,2.896882
17184,2.875367,2.412156,2.896882
17185,2.875315,2.413590,2.896882
17186,2.875378,2.412156,2.899750
17187,2.875403,2.415024,2.899750
17188,2.875691,2.415024,2.899750
17189,2.875512,2.416458,2.898316
17190,2.875195,2.417892,2.896882
17191,2.875321,2.415024,2.898316
17192,2.875405,2.412156,2.898316
17193,2.875496,2.415024,2.898316
17194,2.875565,2.415024,2.898316
17195,2.875437,2.415024,2.898316
17196,2.875616,2.416458,2.898316
17197,2.875297,2.415024,2.898316
17198,2.875697,2.410722,2.898316
17199,2.875466,2.415024,2.898316
17200,2.875248,2.410722,2.896882
17201,2.875311,2.413590,2.899750
17202,2.875269,2.413590,2.898316
17203,2.875342,2.413590,2.898316
17204,2.875310,2.415024,2.898316
17205,2.875056,2.410722,2.898316
17206,2.875542,2.415024,2.898316
17207,2.875768,2.415024,2.898316
17208,2.875796,2.413590,2.898316
17209,2.875797,2.415024,2.896882
17210,2.875767,2.415024,2.899750
17211,2.875659,2.416458,2.898316
17212,2.875870,2.416458,2.899750
17213,2.876195,2.415024,2.899750
17214,2.876136,2.415024,2.899750
17215,2.875741,2.415024,2.896882
17216,2.875803,2.413590,2.896882
17217,2.875944,2.415024,2.901184
17218,2.876188,2.416458,2.899750
17219,2.875721,2.416458,2.896882
17220,2.875819,2.415024,2.902618
17221,2.875553,2.416458,2.898316
17222,2.875269,2.413590,2.896882
17223,2.875243,2.416458,2.901184
17224,2.875478,2.415024,2.896882
17225,2.875449,2.416458,2.901184
17226,2.875392,2.416458,2.898316
17227,2.875553,2.415024,2.899750
17228,2.875500,2.416458,2.898316
17229,2.875356,2.415024,2.899750
17230,2.875020,2.413590,2.898316
17231,2.875418,2.416458,2.896882
17232,2.875469,2.415024,2.896882
17233,2.875277,2.416458,2.898316
17234,2.875399,2.415024,2.901184
17235,2.875408,2.415024,2.896882
17236,2.875354,2.413590,2.901184
17237,2.875319,2.415024,2.896882
17238,2.875197,2.415024,2.896882
17239,2.875058,2.412156,2.898316
17240,2.875287,2.415024,2.898316
17241,2.875130,2.415024,2.898316
17242,2.875070,2.412156,2.898316
17243,2.875170,2.416458,2.899750
17244,2.875134,2.412156,2.899750
17245,2.875064,2.413590,2.896882
17246,2.874873,2.415024,2.895448
17247,2.875017,2.412156,2.896882
17248,2.875351,2.416458,2.896882
17249,2.875643,2.416458,2.898316
17250,2.875130,2.415024,2.898316
17251,2.875300,2.417892,2.898316
17252,2.875443,2.413590,2.895448
17253,2.875615,2.416458,2.896882
17254,2.875341,2.416458,2.896882
17255,2.875440,2.415024,2.899750
17256,2.875513,2.416458,2.898316
17257,2.875206,2.417892,2.896882
17258,2.875498,2.416458,2.898316
17259,2.875395,2.415024,2.896882
17260,2.875311,2.415024,2.896882
17261,2.875049,2.415024,2.898316
17262,2.874986,2.416458,2.896882
17263,2.875261,2.415024,2.898316
17264,2.875095,2.413590,2.898316
17265,2.875318,2.416458,2.898316
17266,2.875407,2.413590,2.898316
17267,2.875468,2.415024,2.899750
17268,2.875456,2.416458,2.896882
17269,2.875157,2.416458,2.899750
17270,2.875115,2.416458,2.898316
17271,2.875058,2.415024,2.896882
17272,2.875320,2.415024,2.896882
17273,2.875409,2.413590,2.898316
17274,2.875246,2.412156,2.896882
17275,2.875489,2.413590,2.898316
17276,2.875494,2.416458,2.896882
17277,2.875144,2.415024,2.898316
17278,2.875316,2.415024,2.896882
17279,2.875350,2.416458,2.898316
17280,2.875042,2.415024,2.898316
17281,2.875355,2.415024,2.896882
17282,2.875249,2.413590,2.896882
17283,2.875374,2.415024,2.896882
17284,2.875311,2.415024,2.898316
17285,2.875433,2.412156,2.896882
17286,2.875389,2.413590,2.896882
17287,2.875499,2.415024,2.896882
17288,2.875612,2.416458,2.898316
17289,2.875752,2.415024,2.898316
17290,2.875568,2.412156,2.899750
17291,2.875644,2.417892,2.898316
17292,2.875452,2.410722,2.896882
17293,2.875695,2.417892,2.898316
17294,2.875718,2.415024,2.898316
17295,2.875286,2.412156,2.898316
17296,2.875680,2.415024,2.899750
17297,2.875440,2.413590,2.896882
17298,2.875393,2.413590,2.898316
17299,2.875659,2.415024,2.899750
17300,2.875110,2.413590,2.895448
17301,2.875065,2.413590,2.898316
17302,2.875355,2.413590,2.896882
17303,2.875460,2.415024,2.898316
17304,2.875290,2.416458,2.899750
17305,2.875429,2.413590,2.898316
17306,2.875499,2.415024,2.896882
17307,2.875396,2.416458,2.896882
17308,2.875647,2.416458,2.896882
17309,2.875410,2.412156,2.898316
17310,2.875697,2.415024,2.896882
17311,2.875640,2.416458,2.898316
17312,2.875320,2.415024,2.898316
17313,2.875477,2.416458,2.898316
17314,2.875119,2.415024,2.898316
17315,2.875070,2.415024,2.898316
17316,2.875575,2.412156,2.898316
17317,2.875200,2.415024,2.896882
17318,2.874985,2.416458,2.896882
17319,2.875194,2.413590,2.896882
17320,2.875313,2.413590,2.896882
17321,2.875276,2.416458,2.898316
17322,2.875368,2.415024,2.896882
17323,2.875398,2.412156,2.899750
17324,2.875453,2.413590,2.898316
17325,2.875473,2.415024,2.896882
17326,2.875664,2.415024,2.898316
17327,2.875619,2.415024,2.896882
17328,2.875726,2.413590,2.896882
17329,2.875218,2.413590,2.896882
17330,2.875143,2.413590,2.896882
17331,2.875484,2.413590,2.898316
17332,2.875186,2.415024,2.896882
17333,2.875191,2.416458,2.898316
17334,2.875366,2.413590,2.896882
17335,2.875602,2.415024,2.898316
17336,2.875348,2.415024,2.898316
17337,2.875402,2.416458,2.898316
17338,2.875275,2.415024,2.896882
17339,2.874919,2.410722,2.896882
17340,2.874821,2.415024,2.896882
17341,2.875039,2.415024,2.896882
17342,2.874788,2.415024,2.896882
17343,2.875107,2.415024,2.898316
17344,2.875033,2.416458,2.896882
17345,2.874830,2.415024,2.896882
17346,2.875148,2.416458,2.896882
17347,2.875345,2.413590,2.898316
17348,2.874857,2.413590,2.896882
17349,2.874785,2.416458,2.896882
17350,2.874989,2.413590,2.896882
17351,2.874797,2.415024,2.898316
17352,2.874849,2.412156,2.898316
17353,2.875034,2.416458,2.898316
17354,2.874805,2.413590,2.898316
17355,2.874669,2.416458,2.896882
17356,2.875033,2.413590,2.896882
17357,2.875073,2.416458,2.896882
17358,2.875122,2.415024,2.896882
17359,2.874942,2.413590,2.898316
17360,2.874999,2.413590,2.898316
17361,2.874931,2.413590,2.898316
17362,2.874864,2.415024,2.896882
17363,2.874425,2.413590,2.895448
17364,2.874919,2.413590,2.898316
17365,2.875001,2.416458,2.898316
17366,2.875124,2.416458,2.898316
17367,2.874927,2.413590,2.896882
17368,2.875236,2.415024,2.896882
17369,2.875185,2.413590,2.896882
17370,2.875137,2.415024,2.899750
17371,2.875361,2.415024,2.896882
17372,2.875507,2.416458,2.901184
17373,2.875417,2.415024,2.898316
17374,2.875653,2.413590,2.898316
17375,2.875264,2.416458,2.896882
17376,2.874852,2.413590,2.895448
17377,2.875220,2.415024,2.898316
17378,2.875373,2.415024,2.898316
17379,2.874955,2.412156,2.896882
17380,2.875154,2.415024,2.896882
17381,2.874835,2.415024,2.896882
17382,2.875019,2.413590,2.898316
17383,2.875175,2.415024,2.895448
17384,2.875156,2.413590,2.896882
17385,2.875013,2.413590,2.898316
17386,2.875199,2.413590,2.896882
17387,2.875063,2.415024,2.896882
17388,2.874778,2.412156,2.896882
17389,2.875049,2.413590,2.896882
17390,2.874882,2.413590,2.896882
17391,2.874806,2.415024,2.899750
17392,2.875120,2.410722,2.898316
17393,2.874660,2.413590,2.896882
17394,2.874841,2.415024,2.896882
17395,2.875335,2.413590,2.898316
17396,2.875117,2.413590,2.898316
17397,2.874923,2.410722,2.898316
17398,2.875259,2.416458,2.899750
17399,2.875426,2.415024,2.899750
17400,2.875542,2.413590,2.899750
17401,2.875665,2.415024,2.901184
17402,2.875719,2.416458,2.896882
17403,2.875608,2.415024,2.898316
17404,2.875657,2.415024,2.896882
17405,2.875630,2.415024,2.898316
17406,2.875536,2.413590,2.901184
17407,2.875305,2.413590,2.898316
17408,2.875399,2.415024,2.898316
17409,2.875653,2.416458,2.899750
17410,2.875576,2.416458,2.896882
17411,2.875302,2.415024,2.896882
17412,2.875361,2.415024,2.898316
17413,2.875435,2.413590,2.896882
17414,2.875371,2.413590,2.896882
17415,2.875631,2.413590,2.899750
17416,2.875904,2.416458,2.896882
17417,2.875635,2.415024,2.898316
17418,2.875456,2.415024,2.898316
17419,2.875689,2.415024,2.899750
17420,2.875651,2.413590,2.896882
17421,2.875617,2.415024,2.898316
17422,2.875602,2.415024,2.896882
17423,2.875338,2.413590,2.898316
17424,2.875689,2.416458,2.896882
17425,2.875813,2.416458,2.896882
17426,2.875558,2.415024,2.896882
17427,2.875342,2.415024,2.896882
17428,2.875573,2.413590,2.896882
17429,2.875472,2.412156,2.898316
17430,2.876034,2.417892,2.899750
17431,2.876015,2.416458,2.898316
17432,2.875800,2.412156,2.898316
17433,2.875760,2.415024,2.898316
17434,2.876066,2.416458,2.896882
17435,2.875652,2.415024,2.896882
17436,2.875650,2.416458,2.898316
17437,2.875530,2.415024,2.896882
17438,2.875410,2.416458,2.896882
17439,2.875223,2.413590,2.896882
17440,2.875447,2.415024,2.896882
17441,2.875631,2.413590,2.899750
17442,2.875863,2.413590,2.896882
17443,2.875683,2.412156,2.899750
17444,2.875604,2.413590,2.898316
17445,2.875302,2.412156,2.896882
17446,2.875505,2.415024,2.899750
17447,2.875549,2.415024,2.896882
17448,2.875426,2.416458,2.896882
17449,2.875354,2.412156,2.899750
17450,2.875225,2.413590,2.898316
17451,2.875514,2.415024,2.896882
17452,2.875702,2.413590,2.899750
17453,2.875742,2.413590,2.896882
17454,2.875556,2.410722,2.901184
17455,2.875735,2.415024,2.896882
17456,2.875749,2.415024,2.899750
17457,2.875592,2.416458,2.898316
17458,2.875625,2.415024,2.901184
17459,2.875375,2.415024,2.898316
17460,2.875418,2.415024,2.898316
17461,2.875590,2.415024,2.898316
17462,2.875473,2.413590,2.898316
17463,2.875355,2.415024,2.898316
17464,2.875026,2.415024,2.896882
17465,2.875393,2.412156,2.898316
17466,2.875479,2.413590,2.899750
17467,2.875639,2.413590,2.896882
17468,2.875257,2.413590,2.896882
17469,2.875116,2.410722,2.898316
17470,2.875838,2.413590,2.898316
17471,2.875746,2.416458,2.898316
17472,2.875462,2.413590,2.898316
17473,2.876051,2.415024,2.898316
17474,2.876222,2.417892,2.898316
17475,2.875892,2.415024,2.896882
17476,2.875659,2.413590,2.898316
17477,2.875407,2.415024,2.896882
17478,2.875370,2.412156,2.898316
17479,2.875474,2.415024,2.896882
17480,2.875539,2.415024,2.896882
17481,2.875315,2.412156,2.896882
17482,2.875553,2.415024,2.896882
17483,2.875162,2.416458,2.896882
17484,2.875268,2.412156,2.896882
17485,2.875359,2.415024,2.896882
17486,2.875142,2.416458,2.896882
17487,2.875443,2.413590,2.898316
17488,2.876131,2.413590,2.899750
17489,2.875980,2.415024,2.896882
17490,2.875839,2.415024,2.898316
17491,2.875518,2.413590,2.896882
17492,2.875598,2.415024,2.896882
17493,2.876157,2.413590,2.898316
17494,2.876073,2.416458,2.899750
17495,2.875744,2.415024,2.898316
17496,2.875732,2.413590,2.898316
17497,2.876102,2.415024,2.898316
17498,2.875925,2.416458,2.898316
17499,2.875995,2.413590,2.899750
17500,2.876025,2.416458,2.898316
17501,2.875839,2.416458,2.898316
17502,2.875680,2.415024,2.898316
17503,2.875953,2.416458,2.899750
17504,2.875965,2.415024,2.898316
17505,2.875979,2.415024,2.899750
17506,2.875942,2.415024,2.896882
17507,2.875765,2.416458,2.899750
17508,2.875738,2.415024,2.898316
17509,2.875665,2.415024,2.896882
17510,2.875484,2.415024,2.901184
17511,2.875684,2.413590,2.901184
17512,2.876149,2.410722,2.899750
17513,2.876053,2.412156,2.898316
17514,2.875924,2.415024,2.898316
17515,2.876018,2.416458,2.898316
17516,2.875884,2.415024,2.898316
17517,2.875883,2.412156,2.896882
17518,2.875920,2.413590,2.898316
17519,2.875695,2.410722,2.898316
17520,2.875669,2.413590,2.896882
17521,2.875683,2.415024,2.899750
17522,2.875643,2.415024,2.898316
17523,2.875701,2.413590,2.896882
17524,2.875420,2.415024,2.898316
17525,2.875368,2.413590,2.896882
17526,2.875174,2.413590,2.898316
17527,2.875357,2.415024,2.896882
17528,2.875204,2.413590,2.899750
17529,2.875029,2.413590,2.896882
17530,2.875370,2.415024,2.899750
17531,2.875141,2.413590,2.901184
17532,2.875183,2.413590,2.899750
17533,2.875255,2.412156,2.896882
17534,2.875098,2.415024,2.898316
17535,2.875278,2.412156,2.899750
17536,2.875350,2.413590,2.898316
17537,2.875476,2.413590,2.898316
17538,2.875576,2.413590,2.896882
17539,2.875713,2.412156,2.899750
17540,2.875619,2.412156,2.898316
17541,2.875691,2.412156,2.896882
17542,2.875934,2.415024,2.899750
17543,2.875692,2.413590,2.898316
17544,2.875866,2.415024,2.899750
17545,2.875911,2.412156,2.896882
17546,2.875601,2.415024,2.898316
17547,2.875555,2.413590,2.896882
17548,2.875830,2.413590,2.898316
17549,2.875459,2.413590,2.899750
17550,2.875154,2.415024,2.896882
17551,2.875677,2.412156,2.898316
17552,2.875506,2.412156,2.898316
17553,2.875511,2.415024,2.898316
17554,2.875504,2.413590,2.898316
17555,2.875409,2.413590,2.896882
17556,2.875610,2.413590,2.896882
17557,2.875235,2.412156,2.896882
17558,2.875463,2.413590,2.896882
17559,2.875546,2.412156,2.896882
17560,2.875366,2.413590,2.896882
17561,2.875462,2.413590,2.904052
17562,2.875545,2.412156,2.899750
17563,2.875524,2.413590,2.899750
17564,2.875409,2.413590,2.898316
17565,2.875431,2.413590,2.896882
17566,2.875524,2.415024,2.896882
17567,2.875179,2.410722,2.899750
17568,2.875297,2.410722,2.898316
17569,2.875539,2.409288,2.901184
17570,2.875557,2.410722,2.898316
17571,2.875464,2.412156,2.901184
17572,2.875665,2.413590,2.898316
17573,2.875258,2.413590,2.896882
17574,2.874938,2.413590,2.896882
17575,2.875258,2.410722,2.901184
17576,2.875189,2.413590,2.898316
17577,2.875509,2.409288,2.899750
17578,2.875518,2.410722,2.898316
17579,2.875228,2.413590,2.896882
17580,2.875532,2.412156,2.896882
17581,2.875704,2.415024,2.898316
17582,2.875348,2.410722,2.899750
17583,2.875166,2.415024,2.898316
17584,2.875404,2.413590,2.898316
17585,2.875295,2.412156,2.901184
17586,2.875561,2.410722,2.898316
17587,2.875384,2.412156,2.899750
17588,2.875341,2.412156,2.898316
17589,2.875399,2.413590,2.898316
17590,2.875463,2.409288,2.898316
17591,2.875152,2.412156,2.898316
17592,2.875427,2.412156,2.899750
17593,2.875514,2.412156,2.898316
17594,2.875596,2.412156,2.898316
17595,2.875414,2.410722,2.899750
17596,2.875618,2.415024,2.898316
17597,2.875582,2.412156,2.899750
17598,2.875323,2.413590,2.899750
17599,2.875413,2.415024,2.896882
17600,2.875462,2.413590,2.899750
17601,2.875488,2.412156,2.898316
17602,2.875430,2.412156,2.898316
17603,2.875466,2.413590,2.899750
17604,2.875532,2.413590,2.901184
17605,2.875790,2.410722,2.896882
17606,2.875542,2.413590,2.896882
17607,2.875699,2.413590,2.898316
17608,2.875998,2.415024,2.899750
17609,2.876096,2.412156,2.898316
17610,2.876197,2.413590,2.898316
17611,2.876163,2.412156,2.898316
17612,2.876095,2.412156,2.901184
17613,2.876074,2.413590,2.898316
17614,2.876212,2.415024,2.898316
17615,2.875900,2.410722,2.899750
17616,2.875543,2.409288,2.896882
17617,2.875359,2.409288,2.896882
17618,2.875467,2.412156,2.898316
17619,2.875137,2.413590,2.896882
17620,2.875187,2.410722,2.896882
17621,2.875349,2.412156,2.896882
17622,2.875679,2.413590,2.899750
17623,2.876152,2.413590,2.899750
17624,2.875815,2.412156,2.898316
17625,2.875907,2.412156,2.901184
17626,2.875611,2.413590,2.898316
17627,2.875284,2.412156,2.898316
17628,2.875337,2.412156,2.896882
17629,2.875577,2.412156,2.896882
17630,2.875690,2.412156,2.898316
17631,2.875570,2.412156,2.896882
17632,2.875373,2.412156,2.896882
17633,2.875285,2.410722,2.898316
17634,2.875460,2.406420,2.898316
17635,2.875462,2.412156,2.901184
17636,2.875650,2.407854,2.899750
17637,2.875576,2.409288,2.898316
17638,2.875326,2.410722,2.898316
17639,2.875254,2.409288,2.899750
17640,2.875365,2.409288,2.901184
17641,2.875355,2.410722,2.898316
17642,2.875207,2.409288,2.898316
17643,2.875243,2.407854,2.902618
17644,2.875318,2.409288,2.898316
17645,2.874919,2.409288,2.898316
17646,2.875045,2.409288,2.899750
17647,2.875325,2.406420,2.896882
17648,2.875410,2.410722,2.898316
17649,2.875115,2.410722,2.898316
17650,2.875161,2.409288,2.895448
17651,2.875264,2.409288,2.901184
17652,2.875400,2.409288,2.899750
17653,2.875290,2.409288,2.896882
17654,2.875158,2.410722,2.899750
17655,2.875204,2.409288,2.898316
17656,2.874966,2.409288,2.898316
17657,2.874659,2.404986,2.896882
17658,2.874865,2.407854,2.899750
17659,2.875297,2.409288,2.899750
17660,2.874818,2.409288,2.898316
17661,2.875198,2.409288,2.896882
17662,2.875278,2.410722,2.899750
17663,2.875442,2.410722,2.896882
17664,2.875559,2.409288,2.899750
17665,2.875459,2.404986,2.898316
17666,2.875097,2.409288,2.898316
17667,2.875264,2.410722,2.896882
17668,2.875256,2.410722,2.898316
17669,2.875134,2.412156,2.899750
17670,2.875113,2.410722,2.896882
17671,2.875032,2.409288,2.901184
17672,2.874856,2.409288,2.896882
17673,2.874999,2.410722,2.896882
17674,2.875015,2.409288,2.896882
17675,2.874674,2.410722,2.896882
17676,2.874532,2.409288,2.895448
17677,2.874841,2.409288,2.896882
17678,2.874759,2.410722,2.898316
17679,2.874720,2.407854,2.898316
17680,2.875037,2.412156,2.899750
17681,2.874796,2.412156,2.898316
17682,2.874754,2.410722,2.896882
17683,2.875106,2.409288,2.898316
17684,2.875112,2.410722,2.896882
17685,2.874869,2.410722,2.896882
17686,2.875215,2.409288,2.898316
17687,2.875308,2.412156,2.898316
17688,2.875216,2.410722,2.898316
17689,2.875491,2.413590,2.898316
17690,2.875218,2.412156,2.898316
17691,2.875287,2.415024,2.901184
17692,2.875618,2.410722,2.898316
17693,2.875610,2.412156,2.898316
17694,2.875458,2.410722,2.898316
17695,2.875310,2.413590,2.898316
17696,2.875291,2.410722,2.898316
17697,2.875374,2.412156,2.896882
17698,2.875649,2.412156,2.899750
17699,2.875118,2.413590,2.901184
17700,2.875400,2.410722,2.898316
17701,2.875008,2.412156,2.898316
17702,2.874959,2.409288,2.896882
17703,2.875102,2.412156,2.898316
17704,2.875227,2.413590,2.896882
17705,2.875102,2.412156,2.896882
17706,2.875119,2.412156,2.898316
17707,2.875190,2.413590,2.898316
17708,2.875194,2.413590,2.899750
17709,2.875461,2.412156,2.898316
17710,2.875369,2.412156,2.899750
17711,2.875494,2.413590,2.898316
17712,2.875290,2.413590,2.898316
17713,2.875032,2.409288,2.896882
17714,2.874984,2.410722,2.902618
17715,2.875199,2.413590,2.898316
17716,2.875660,2.410722,2.898316
17717,2.875417,2.410722,2.898316
17718,2.875429,2.413590,2.898316
17719,2.875586,2.413590,2.901184
17720,2.875320,2.413590,2.896882
17721,2.875449,2.412156,2.896882
17722,2.875440,2.412156,2.898316
17723,2.875661,2.412156,2.896882
17724,2.875753,2.413590,2.896882
17725,2.875508,2.413590,2.898316
17726,2.875121,2.413590,2.898316
