EL34143A exported datalog,,,
55,2.779401,2.027817,2.832347
56,2.779401,2.027817,2.832347
57,2.779457,2.023515,2.829479
58,2.779582,2.023515,2.830913
59,2.779436,2.027817,2.829479
60,2.779092,2.027817,2.829479
61,2.779538,2.024949,2.829479
62,2.779409,2.026383,2.830913
63,2.779503,2.027817,2.829479
64,2.779341,2.024949,2.829479
65,2.779507,2.024949,2.829479
66,2.779388,2.026383,2.829479
67,2.779489,2.024949,2.830913
68,2.779359,2.027817,2.828045
69,2.779401,2.026383,2.829479
70,2.77971,2.024949,2.830913
71,2.779757,2.026383,2.830913
72,2.779712,2.024949,2.829479
73,2.779753,2.027817,2.829479
74,2.779458,2.024949,2.830913
75,2.779404,2.024949,2.832347
76,2.779319,2.026383,2.829479
77,2.779333,2.023515,2.830913
78,2.779462,2.023515,2.828045
79,2.779405,2.024949,2.832347
80,2.779572,2.024949,2.828045
81,2.779664,2.027817,2.829479
82,2.779456,2.027817,2.830913
83,2.779342,2.026383,2.830913
84,2.779373,2.027817,2.830913
85,2.779465,2.026383,2.828045
86,2.779403,2.026383,2.828045
87,2.779398,2.026383,2.829479
88,2.779424,2.026383,2.829479
89,2.779319,2.024949,2.829479
90,2.77936,2.026383,2.829479
91,2.779447,2.023515,2.829479
92,2.779283,2.024949,2.829479
93,2.779183,2.024949,2.829479
94,2.779228,2.027817,2.832347
95,2.77935,2.026383,2.829479
96,2.779221,2.024949,2.829479
97,2.779033,2.027817,2.829479
98,2.779131,2.026383,2.829479
99,2.779179,2.026383,2.829479
100,2.779187,2.027817,2.830913
101,2.779266,2.024949,2.829479
102,2.779298,2.027817,2.830913
103,2.779217,2.027817,2.830913
104,2.779376,2.026383,2.830913
105,2.779276,2.027817,2.829479
106,2.779253,2.026383,2.829479
107,2.779217,2.027817,2.829479
108,2.779491,2.026383,2.829479
109,2.779763,2.023515,2.833781
110,2.779718,2.023515,2.830913
111,2.779563,2.026383,2.829479
112,2.779418,2.027817,2.829479
113,2.779501,2.026383,2.829479
114,2.779534,2.026383,2.829479
115,2.779408,2.026383,2.829479
116,2.779493,2.026383,2.830913
117,2.779319,2.026383,2.830913
118,2.779428,2.027817,2.830913
119,2.779299,2.027817,2.829479
120,2.779485,2.027817,2.832347
121,2.77948,2.026383,2.830913
122,2.779489,2.026383,2.832347
123,2.779466,2.024949,2.829479
124,2.779636,2.026383,2.829479
125,2.779471,2.024949,2.830913
126,2.779683,2.029252,2.832347
127,2.779646,2.026383,2.829479
128,2.77959,2.026383,2.829479
129,2.779445,2.026383,2.829479
130,2.779457,2.026383,2.830913
131,2.779348,2.024949,2.829479
132,2.77931,2.027817,2.830913
133,2.779315,2.027817,2.829479
134,2.778997,2.024949,2.828045
135,2.779233,2.023515,2.830913
136,2.779324,2.024949,2.829479
137,2.779233,2.024949,2.830913
138,2.779316,2.026383,2.829479
139,2.779155,2.022081,2.828045
140,2.779288,2.026383,2.829479
141,2.779097,2.027817,2.829479
142,2.779094,2.029252,2.830913
143,2.779143,2.024949,2.828045
144,2.778936,2.026383,2.829479
145,2.779154,2.027817,2.833781
146,2.778952,2.024949,2.829479
147,2.778752,2.026383,2.829479
148,2.778795,2.024949,2.829479
149,2.778925,2.029252,2.829479
150,2.779038,2.023515,2.829479
151,2.778713,2.026383,2.829479
152,2.778852,2.024949,2.828045
153,2.778977,2.023515,2.829479
154,2.778885,2.026383,2.829479
155,2.778838,2.026383,2.829479
156,2.778924,2.026383,2.829479
157,2.778994,2.020647,2.830913
158,2.778999,2.027817,2.830913
159,2.77926,2.027817,2.830913
160,2.778975,2.026383,2.829479
161,2.779,2.026383,2.829479
162,2.779103,2.026383,2.830913
163,2.778925,2.026383,2.829479
164,2.778937,2.026383,2.830913
165,2.779031,2.024949,2.830913
166,2.778995,2.026383,2.829479
167,2.778991,2.027817,2.830913
168,2.779082,2.024949,2.832347
169,2.779075,2.027817,2.829479
170,2.778756,2.026383,2.828045
171,2.778827,2.027817,2.828045
172,2.778948,2.027817,2.830913
173,2.778826,2.027817,2.829479
174,2.778958,2.026383,2.832347
175,2.779019,2.026383,2.828045
176,2.778743,2.029252,2.829479
177,2.778931,2.024949,2.830913
178,2.778987,2.024949,2.830913
179,2.778852,2.024949,2.828045
180,2.778942,2.024949,2.829479
181,2.778776,2.026383,2.828045
182,2.778695,2.027817,2.829479
183,2.778899,2.027817,2.832347
184,2.778785,2.024949,2.830913
185,2.778788,2.026383,2.828045
186,2.778864,2.026383,2.829479
187,2.778992,2.026383,2.829479
188,2.778783,2.026383,2.829479
189,2.779024,2.022081,2.829479
190,2.778945,2.026383,2.829479
191,2.778972,2.027817,2.829479
192,2.778981,2.029252,2.829479
193,2.779241,2.027817,2.829479
194,2.77912,2.024949,2.829479
195,2.779156,2.024949,2.828045
196,2.779029,2.027817,2.829479
197,2.779161,2.026383,2.833781
198,2.779117,2.027817,2.829479
199,2.779191,2.024949,2.830913
200,2.779191,2.027817,2.828045
201,2.778886,2.026383,2.830913
202,2.7791,2.026383,2.830913
203,2.77923,2.027817,2.829479
204,2.779165,2.026383,2.829479
205,2.779057,2.024949,2.829479
206,2.779001,2.027817,2.830913
207,2.779039,2.026383,2.828045
208,2.778925,2.027817,2.828045
209,2.779085,2.020647,2.828045
210,2.779125,2.023515,2.828045
211,2.77921,2.026383,2.828045
212,2.779197,2.022081,2.830913
213,2.779066,2.027817,2.830913
214,2.779115,2.024949,2.832347
215,2.779088,2.026383,2.830913
216,2.778976,2.023515,2.832347
217,2.779073,2.027817,2.828045
218,2.779201,2.026383,2.829479
219,2.779174,2.026383,2.829479
220,2.779199,2.027817,2.829479
221,2.779154,2.029252,2.829479
222,2.778907,2.024949,2.829479
223,2.778939,2.027817,2.829479
224,2.779038,2.027817,2.828045
225,2.779245,2.026383,2.830913
226,2.779108,2.029252,2.830913
227,2.77912,2.026383,2.829479
228,2.779323,2.027817,2.829479
229,2.779354,2.026383,2.830913
230,2.778918,2.026383,2.829479
231,2.778937,2.026383,2.829479
232,2.77922,2.026383,2.830913
233,2.77919,2.026383,2.830913
234,2.779126,2.026383,2.832347
235,2.779187,2.026383,2.830913
236,2.778825,2.024949,2.829479
237,2.779022,2.026383,2.829479
238,2.779148,2.027817,2.830913
239,2.779205,2.024949,2.829479
240,2.779433,2.027817,2.830913
241,2.779381,2.027817,2.830913
242,2.77958,2.029252,2.828045
243,2.779762,2.027817,2.829479
244,2.779761,2.027817,2.830913
245,2.779676,2.027817,2.829479
246,2.779431,2.027817,2.830913
247,2.779345,2.026383,2.829479
248,2.779378,2.026383,2.830913
249,2.779552,2.027817,2.829479
250,2.779548,2.027817,2.830913
251,2.77958,2.027817,2.829479
252,2.77951,2.027817,2.828045
253,2.779367,2.027817,2.829479
254,2.779624,2.024949,2.830913
255,2.77953,2.027817,2.830913
256,2.77969,2.027817,2.830913
257,2.779579,2.029252,2.830913
258,2.77997,2.027817,2.829479
259,2.779825,2.027817,2.830913
260,2.77971,2.027817,2.828045
261,2.779418,2.024949,2.832347
262,2.779607,2.024949,2.829479
263,2.779635,2.023515,2.829479
264,2.779523,2.027817,2.829479
265,2.779283,2.024949,2.829479
266,2.779254,2.026383,2.830913
267,2.778975,2.022081,2.829479
268,2.779174,2.023515,2.829479
269,2.779158,2.026383,2.829479
270,2.779373,2.027817,2.829479
271,2.779273,2.023515,2.830913
272,2.779172,2.026383,2.832347
273,2.778792,2.026383,2.830913
274,2.77902,2.024949,2.829479
275,2.779011,2.027817,2.830913
276,2.779257,2.024949,2.832347
277,2.779261,2.026383,2.830913
278,2.779205,2.026383,2.829479
279,2.779292,2.026383,2.830913
280,2.779401,2.026383,2.829479
281,2.779184,2.030686,2.829479
282,2.779155,2.027817,2.829479
283,2.779367,2.027817,2.828045
284,2.779525,2.024949,2.829479
285,2.779382,2.029252,2.830913
286,2.77932,2.029252,2.828045
287,2.779126,2.024949,2.829479
288,2.779068,2.026383,2.830913
289,2.779108,2.024949,2.830913
290,2.779234,2.027817,2.829479
291,2.779099,2.024949,2.829479
292,2.778949,2.027817,2.829479
293,2.778903,2.026383,2.829479
294,2.779011,2.026383,2.829479
295,2.778866,2.027817,2.829479
296,2.779168,2.026383,2.830913
297,2.779164,2.024949,2.829479
298,2.779253,2.027817,2.829479
299,2.779056,2.026383,2.828045
300,2.779052,2.027817,2.829479
301,2.779245,2.026383,2.829479
302,2.779153,2.027817,2.829479
303,2.779192,2.026383,2.828045
304,2.779325,2.024949,2.832347
305,2.779375,2.027817,2.829479
306,2.779236,2.027817,2.829479
307,2.77928,2.024949,2.829479
308,2.779238,2.026383,2.829479
309,2.779469,2.026383,2.829479
310,2.779602,2.023515,2.833781
311,2.779396,2.027817,2.832347
312,2.779531,2.026383,2.829479
313,2.779289,2.026383,2.829479
314,2.779603,2.026383,2.830913
315,2.779362,2.026383,2.828045
316,2.779477,2.029252,2.830913
317,2.77936,2.026383,2.829479
318,2.779427,2.027817,2.829479
319,2.779474,2.026383,2.830913
320,2.779364,2.026383,2.828045
321,2.779378,2.027817,2.829479
322,2.779421,2.027817,2.829479
323,2.779556,2.027817,2.829479
324,2.77944,2.024949,2.830913
325,2.779357,2.023515,2.829479
326,2.779449,2.026383,2.830913
327,2.779281,2.024949,2.829479
328,2.779563,2.024949,2.829479
329,2.779761,2.027817,2.829479
330,2.779586,2.026383,2.829479
331,2.779515,2.026383,2.830913
332,2.779418,2.026383,2.829479
333,2.77968,2.024949,2.829479
334,2.779488,2.027817,2.829479
335,2.77968,2.026383,2.829479
336,2.779506,2.027817,2.830913
337,2.779622,2.022081,2.828045
338,2.779482,2.029252,2.830913
339,2.779348,2.029252,2.828045
340,2.779463,2.029252,2.829479
341,2.779302,2.026383,2.830913
342,2.779598,2.024949,2.829479
343,2.77961,2.026383,2.830913
344,2.7794,2.026383,2.830913
345,2.779381,2.023515,2.830913
346,2.779479,2.026383,2.830913
347,2.779589,2.027817,2.830913
348,2.779561,2.024949,2.832347
349,2.779372,2.026383,2.830913
350,2.779208,2.024949,2.829479
351,2.779312,2.023515,2.832347
352,2.779448,2.026383,2.829479
353,2.779441,2.026383,2.829479
354,2.77951,2.026383,2.829479
355,2.779355,2.026383,2.829479
356,2.779365,2.026383,2.829479
357,2.779137,2.026383,2.828045
358,2.779196,2.027817,2.830913
359,2.77946,2.027817,2.832347
360,2.779321,2.024949,2.829479
361,2.779323,2.026383,2.829479
362,2.779273,2.026383,2.830913
363,2.779269,2.027817,2.830913
364,2.779329,2.026383,2.828045
365,2.779256,2.023515,2.829479
366,2.779469,2.026383,2.832347
367,2.779422,2.026383,2.829479
368,2.779079,2.023515,2.830913
369,2.779199,2.024949,2.830913
370,2.779474,2.026383,2.830913
371,2.779334,2.026383,2.828045
372,2.779391,2.026383,2.829479
373,2.779352,2.024949,2.830913
374,2.779315,2.027817,2.832347
375,2.779267,2.024949,2.829479
376,2.779377,2.027817,2.832347
377,2.779433,2.027817,2.829479
378,2.77932,2.026383,2.830913
379,2.779227,2.024949,2.829479
380,2.779238,2.023515,2.829479
381,2.779271,2.027817,2.835216
382,2.779298,2.029252,2.829479
383,2.77926,2.027817,2.832347
384,2.779267,2.026383,2.829479
385,2.779334,2.026383,2.832347
386,2.779453,2.024949,2.829479
387,2.779295,2.026383,2.829479
388,2.779531,2.026383,2.830913
389,2.779381,2.026383,2.829479
390,2.779189,2.027817,2.830913
391,2.778968,2.023515,2.830913
392,2.779108,2.027817,2.830913
393,2.779137,2.026383,2.829479
394,2.779059,2.027817,2.829479
395,2.779076,2.024949,2.829479
396,2.779302,2.024949,2.830913
397,2.779523,2.027817,2.830913
398,2.779514,2.026383,2.829479
399,2.7794,2.027817,2.829479
400,2.77921,2.026383,2.829479
401,2.779212,2.026383,2.829479
402,2.77912,2.027817,2.829479
403,2.779115,2.027817,2.829479
404,2.778977,2.027817,2.829479
405,2.779082,2.024949,2.830913
406,2.779158,2.027817,2.829479
407,2.779311,2.023515,2.829479
408,2.779363,2.026383,2.829479
409,2.779259,2.023515,2.829479
410,2.779096,2.024949,2.830913
411,2.779088,2.027817,2.829479
412,2.779083,2.026383,2.828045
413,2.778996,2.024949,2.829479
414,2.779158,2.023515,2.830913
415,2.779259,2.029252,2.829479
416,2.779269,2.026383,2.829479
417,2.779518,2.027817,2.829479
418,2.779405,2.024949,2.829479
419,2.77926,2.029252,2.830913
420,2.779206,2.027817,2.829479
421,2.779384,2.026383,2.833781
422,2.779533,2.027817,2.829479
423,2.779423,2.024949,2.829479
424,2.779352,2.026383,2.829479
425,2.779293,2.023515,2.829479
426,2.779297,2.026383,2.829479
427,2.779361,2.024949,2.829479
428,2.779716,2.024949,2.829479
429,2.779464,2.027817,2.829479
430,2.779326,2.024949,2.829479
431,2.77948,2.027817,2.829479
432,2.779296,2.026383,2.830913
433,2.779338,2.026383,2.828045
434,2.779443,2.022081,2.830913
435,2.779406,2.026383,2.830913
436,2.779559,2.027817,2.828045
437,2.779572,2.026383,2.833781
438,2.779508,2.026383,2.830913
439,2.779793,2.026383,2.830913
440,2.77962,2.026383,2.830913
441,2.779613,2.024949,2.830913
442,2.779494,2.023515,2.830913
443,2.779643,2.026383,2.829479
444,2.779396,2.027817,2.829479
445,2.779292,2.024949,2.830913
446,2.779264,2.026383,2.829479
447,2.779253,2.024949,2.829479
448,2.77964,2.023515,2.829479
449,2.779587,2.029252,2.829479
450,2.779607,2.027817,2.830913
451,2.779585,2.024949,2.828045
452,2.779447,2.026383,2.829479
453,2.779357,2.029252,2.829479
454,2.77932,2.027817,2.832347
455,2.779206,2.026383,2.829479
456,2.77911,2.027817,2.830913
457,2.779253,2.027817,2.829479
458,2.779135,2.024949,2.828045
459,2.779192,2.024949,2.829479
460,2.779378,2.026383,2.829479
461,2.779468,2.026383,2.830913
462,2.779476,2.029252,2.830913
463,2.779321,2.026383,2.829479
464,2.779538,2.026383,2.829479
465,2.779573,2.023515,2.829479
466,2.77971,2.029252,2.829479
467,2.779685,2.026383,2.829479
468,2.779614,2.029252,2.832347
469,2.779577,2.027817,2.833781
470,2.779545,2.027817,2.830913
471,2.779623,2.027817,2.829479
472,2.779583,2.026383,2.829479
473,2.779526,2.024949,2.830913
474,2.779558,2.023515,2.829479
475,2.779371,2.026383,2.829479
476,2.77947,2.030686,2.832347
477,2.779457,2.027817,2.830913
478,2.779702,2.027817,2.830913
479,2.779646,2.026383,2.830913
480,2.779814,2.027817,2.830913
481,2.779801,2.027817,2.829479
482,2.779753,2.027817,2.830913
483,2.780015,2.026383,2.830913
484,2.77956,2.026383,2.829479
485,2.779628,2.027817,2.829479
486,2.779736,2.024949,2.832347
487,2.779861,2.027817,2.830913
488,2.779901,2.029252,2.832347
489,2.780017,2.029252,2.829479
490,2.779892,2.026383,2.829479
491,2.779844,2.026383,2.829479
492,2.779648,2.027817,2.830913
493,2.779631,2.026383,2.832347
494,2.779678,2.024949,2.829479
495,2.779738,2.030686,2.828045
496,2.779556,2.029252,2.828045
497,2.779547,2.026383,2.830913
498,2.779516,2.024949,2.829479
499,2.779504,2.026383,2.829479
500,2.779704,2.026383,2.829479
501,2.779614,2.029252,2.829479
502,2.779695,2.027817,2.829479
503,2.779869,2.029252,2.829479
504,2.779926,2.026383,2.829479
505,2.77978,2.029252,2.830913
506,2.779714,2.027817,2.829479
507,2.779946,2.029252,2.829479
508,2.779704,2.026383,2.829479
509,2.779658,2.029252,2.830913
510,2.779391,2.029252,2.829479
511,2.779491,2.023515,2.829479
512,2.779975,2.029252,2.829479
513,2.779862,2.024949,2.832347
514,2.779846,2.027817,2.829479
515,2.779767,2.027817,2.829479
516,2.779744,2.027817,2.828045
517,2.779712,2.027817,2.830913
518,2.779531,2.029252,2.830913
519,2.779514,2.027817,2.829479
520,2.779386,2.024949,2.828045
521,2.779369,2.027817,2.830913
522,2.779431,2.026383,2.829479
523,2.779573,2.027817,2.829479
524,2.779505,2.029252,2.829479
525,2.779747,2.029252,2.830913
526,2.779613,2.027817,2.829479
527,2.779815,2.026383,2.830913
528,2.779613,2.024949,2.830913
529,2.779551,2.027817,2.829479
530,2.779497,2.027817,2.829479
531,2.779706,2.029252,2.829479
532,2.779596,2.026383,2.829479
533,2.779629,2.027817,2.829479
534,2.779782,2.027817,2.829479
535,2.779999,2.027817,2.830913
536,2.779832,2.026383,2.829479
537,2.779838,2.027817,2.829479
538,2.779907,2.027817,2.829479
539,2.779809,2.026383,2.829479
540,2.779585,2.029252,2.829479
541,2.779707,2.027817,2.830913
542,2.779527,2.024949,2.829479
543,2.779787,2.027817,2.830913
544,2.779703,2.026383,2.832347
545,2.77971,2.027817,2.830913
546,2.779883,2.026383,2.829479
547,2.779813,2.027817,2.829479
548,2.780003,2.030686,2.830913
549,2.77956,2.029252,2.829479
550,2.779543,2.024949,2.830913
551,2.779313,2.027817,2.830913
552,2.779571,2.026383,2.832347
553,2.779687,2.027817,2.829479
554,2.77998,2.026383,2.830913
555,2.779766,2.029252,2.830913
556,2.779888,2.026383,2.830913
557,2.779768,2.027817,2.829479
558,2.779669,2.027817,2.832347
559,2.779717,2.029252,2.829479
560,2.77954,2.026383,2.828045
561,2.779539,2.027817,2.829479
562,2.779645,2.029252,2.829479
563,2.779676,2.026383,2.828045
564,2.779516,2.027817,2.830913
565,2.779706,2.029252,2.830913
566,2.779717,2.026383,2.832347
567,2.779747,2.024949,2.829479
568,2.779733,2.029252,2.829479
569,2.779699,2.026383,2.832347
570,2.779629,2.024949,2.829479
571,2.780002,2.029252,2.829479
572,2.779771,2.027817,2.832347
573,2.779742,2.029252,2.830913
574,2.7797,2.026383,2.833781
575,2.779766,2.026383,2.830913
576,2.779683,2.024949,2.829479
577,2.779721,2.024949,2.832347
578,2.779755,2.027817,2.833781
579,2.779593,2.026383,2.830913
580,2.77962,2.026383,2.829479
581,2.779519,2.026383,2.830913
582,2.779646,2.023515,2.830913
583,2.779606,2.026383,2.829479
584,2.779639,2.026383,2.832347
585,2.779684,2.027817,2.830913
586,2.779781,2.023515,2.830913
587,2.779899,2.027817,2.829479
588,2.779902,2.026383,2.829479
589,2.779974,2.027817,2.830913
590,2.779746,2.029252,2.829479
591,2.779871,2.027817,2.830913
592,2.779874,2.024949,2.830913
593,2.780005,2.024949,2.832347
594,2.780056,2.029252,2.829479
595,2.779896,2.027817,2.832347
596,2.779917,2.029252,2.829479
597,2.779941,2.027817,2.830913
598,2.779788,2.027817,2.829479
599,2.77981,2.024949,2.829479
600,2.77984,2.027817,2.829479
601,2.779939,2.027817,2.830913
602,2.779871,2.029252,2.829479
603,2.779786,2.024949,2.830913
604,2.779992,2.024949,2.830913
605,2.779661,2.029252,2.829479
606,2.779816,2.029252,2.830913
607,2.779797,2.026383,2.830913
608,2.779839,2.030686,2.830913
609,2.780106,2.027817,2.829479
610,2.779526,2.024949,2.828045
611,2.779543,2.027817,2.829479
612,2.779554,2.027817,2.829479
613,2.779562,2.024949,2.830913
614,2.779276,2.029252,2.829479
615,2.779377,2.027817,2.830913
616,2.779547,2.026383,2.829479
617,2.779358,2.027817,2.832347
618,2.779621,2.029252,2.830913
619,2.779609,2.027817,2.829479
620,2.779287,2.026383,2.829479
621,2.779256,2.027817,2.832347
622,2.779395,2.029252,2.829479
623,2.779603,2.029252,2.829479
624,2.779404,2.029252,2.828045
625,2.779475,2.029252,2.829479
626,2.779614,2.027817,2.829479
627,2.779709,2.027817,2.829479
628,2.779978,2.026383,2.832347
629,2.779757,2.027817,2.830913
630,2.779917,2.024949,2.832347
631,2.779779,2.027817,2.829479
632,2.779628,2.029252,2.830913
633,2.779642,2.027817,2.829479
634,2.779762,2.026383,2.830913
635,2.779904,2.029252,2.829479
636,2.779979,2.027817,2.830913
637,2.779794,2.027817,2.833781
638,2.779738,2.029252,2.830913
639,2.779568,2.027817,2.830913
640,2.779672,2.026383,2.832347
641,2.779668,2.024949,2.829479
642,2.77967,2.029252,2.829479
643,2.779568,2.029252,2.829479
644,2.779467,2.029252,2.828045
645,2.779332,2.029252,2.829479
646,2.779437,2.026383,2.830913
647,2.779407,2.029252,2.830913
648,2.779344,2.029252,2.829479
649,2.779551,2.026383,2.829479
650,2.779482,2.027817,2.829479
651,2.779267,2.026383,2.829479
652,2.779537,2.029252,2.830913
653,2.779568,2.026383,2.832347
654,2.77951,2.027817,2.832347
655,2.779554,2.027817,2.830913
656,2.779413,2.023515,2.830913
657,2.779366,2.026383,2.829479
658,2.779217,2.027817,2.830913
659,2.779273,2.026383,2.830913
660,2.779132,2.027817,2.829479
661,2.779111,2.029252,2.830913
662,2.779209,2.029252,2.833781
663,2.779356,2.029252,2.830913
664,2.779406,2.029252,2.829479
665,2.779201,2.027817,2.829479
666,2.779273,2.026383,2.830913
667,2.779354,2.027817,2.828045
668,2.779388,2.026383,2.828045
669,2.779412,2.027817,2.829479
670,2.77949,2.026383,2.830913
671,2.779262,2.030686,2.830913
672,2.779172,2.026383,2.828045
673,2.77932,2.024949,2.829479
674,2.779428,2.026383,2.829479
675,2.779528,2.029252,2.832347
676,2.779537,2.029252,2.828045
677,2.779504,2.027817,2.829479
678,2.77957,2.026383,2.830913
679,2.779605,2.026383,2.829479
680,2.779705,2.026383,2.830913
681,2.779735,2.029252,2.829479
682,2.779606,2.024949,2.829479
683,2.77954,2.029252,2.829479
684,2.77947,2.029252,2.829479
685,2.779333,2.027817,2.829479
686,2.77945,2.026383,2.829479
687,2.779831,2.027817,2.830913
688,2.779972,2.030686,2.832347
689,2.779942,2.029252,2.829479
690,2.779643,2.026383,2.830913
691,2.779741,2.029252,2.829479
692,2.779794,2.029252,2.829479
693,2.779847,2.030686,2.829479
694,2.779792,2.023515,2.830913
695,2.77956,2.027817,2.829479
696,2.779445,2.027817,2.832347
697,2.779624,2.029252,2.830913
698,2.779588,2.027817,2.830913
699,2.779693,2.029252,2.829479
700,2.779649,2.027817,2.829479
701,2.779668,2.030686,2.829479
702,2.779768,2.029252,2.829479
703,2.779506,2.022081,2.829479
704,2.779594,2.024949,2.829479
705,2.779635,2.026383,2.830913
706,2.779804,2.027817,2.829479
707,2.779757,2.024949,2.829479
708,2.779739,2.030686,2.829479
709,2.779581,2.024949,2.829479
710,2.779612,2.026383,2.830913
711,2.779795,2.029252,2.828045
712,2.779675,2.024949,2.830913
713,2.779639,2.030686,2.828045
714,2.779747,2.029252,2.829479
715,2.779793,2.029252,2.829479
716,2.779666,2.027817,2.832347
717,2.779464,2.027817,2.829479
718,2.779368,2.024949,2.829479
719,2.779456,2.029252,2.830913
720,2.779564,2.026383,2.830913
721,2.779493,2.029252,2.830913
722,2.779501,2.027817,2.829479
723,2.779443,2.029252,2.83665
724,2.779498,2.026383,2.829479
725,2.779743,2.029252,2.829479
726,2.77965,2.026383,2.832347
727,2.77976,2.027817,2.829479
728,2.779631,2.027817,2.830913
729,2.779502,2.027817,2.829479
730,2.779451,2.027817,2.829479
731,2.7795,2.027817,2.832347
732,2.779389,2.029252,2.828045
733,2.77951,2.029252,2.830913
734,2.77935,2.026383,2.832347
735,2.779199,2.026383,2.828045
736,2.779033,2.026383,2.828045
737,2.779177,2.026383,2.830913
738,2.779249,2.026383,2.830913
739,2.779258,2.027817,2.829479
740,2.779077,2.029252,2.828045
741,2.779096,2.027817,2.829479
742,2.779072,2.027817,2.833781
743,2.779214,2.027817,2.830913
744,2.779248,2.023515,2.830913
745,2.779214,2.029252,2.829479
746,2.779299,2.026383,2.828045
747,2.77939,2.026383,2.829479
748,2.779263,2.024949,2.829479
749,2.779267,2.029252,2.829479
750,2.779621,2.026383,2.829479
751,2.779495,2.030686,2.828045
752,2.779541,2.027817,2.832347
753,2.779344,2.027817,2.830913
754,2.779509,2.024949,2.829479
755,2.7798,2.029252,2.829479
756,2.779827,2.027817,2.832347
757,2.779662,2.026383,2.829479
758,2.779882,2.026383,2.829479
759,2.779339,2.029252,2.829479
760,2.779528,2.027817,2.829479
761,2.779624,2.026383,2.830913
762,2.77965,2.027817,2.829479
763,2.779602,2.027817,2.829479
764,2.77942,2.027817,2.829479
765,2.779413,2.027817,2.830913
766,2.779571,2.027817,2.833781
767,2.779428,2.029252,2.829479
768,2.779503,2.030686,2.828045
769,2.779649,2.026383,2.829479
770,2.779633,2.029252,2.829479
771,2.779677,2.030686,2.832347
772,2.779335,2.022081,2.829479
773,2.779529,2.029252,2.830913
774,2.779373,2.029252,2.830913
775,2.779354,2.024949,2.830913
776,2.779375,2.027817,2.830913
777,2.779499,2.026383,2.832347
778,2.779719,2.029252,2.829479
779,2.779649,2.026383,2.830913
780,2.779613,2.027817,2.830913
781,2.779663,2.030686,2.828045
782,2.779656,2.029252,2.829479
783,2.779598,2.027817,2.830913
784,2.779459,2.029252,2.829479
785,2.779758,2.029252,2.829479
786,2.779639,2.029252,2.829479
787,2.779441,2.030686,2.829479
788,2.779488,2.029252,2.829479
789,2.779373,2.029252,2.828045
790,2.779242,2.029252,2.829479
791,2.779304,2.029252,2.830913
792,2.779331,2.029252,2.830913
793,2.779438,2.026383,2.832347
794,2.779439,2.029252,2.832347
795,2.779484,2.029252,2.832347
796,2.779538,2.029252,2.829479
797,2.779549,2.030686,2.830913
798,2.779683,2.027817,2.830913
799,2.779546,2.027817,2.829479
800,2.779788,2.029252,2.830913
801,2.779659,2.029252,2.829479
802,2.779437,2.027817,2.830913
803,2.779644,2.027817,2.830913
804,2.779773,2.026383,2.829479
805,2.779659,2.029252,2.829479
806,2.779825,2.026383,2.829479
