EL34143A exported datalog,,,
File type: CSV,,,
File version: 1,,,
,,,
Per division: 5.000000,,,
Offset: 0.000000,,,
Trigger position: 0,,,
Sample interval: 0.49999872,,,
Number of sample: 86400/86400,,,
Trigger sample: 0,,,
Number of pre-trigger sample: 0,,,
Date: 2025/03/08 00:05:02,,,
,,,
"V1: 0.500000, 1.250000",,,
"I1: 1.000000, 0.000000",,,
"P1: 5.000000, 0.000000",,,
,,,
Power Enabled:,None,,
,,,
Enable:,Volt avg 1,Volt min 1,Volt max 1
14886,2.491724,0.382905,2.658821
14887,2.487747,0.388641,2.658821
14888,2.491751,0.392943,2.664558
14889,2.491783,0.390075,2.660255
14890,2.487733,0.387207,2.658821
14891,2.49152,0.390075,2.660255
14892,2.491354,0.388641,2.658821
14893,2.487229,0.385773,2.660255
14894,2.491324,0.388641,2.660255
14895,2.491367,0.387207,2.658821
14896,2.487423,0.390075,2.660255
14897,2.49114,0.387207,2.66169
14898,2.491563,0.390075,2.658821
14899,2.487736,0.388641,2.660255
14900,2.490809,0.387207,2.658821
14901,2.491519,0.388641,2.658821
14902,2.487782,0.388641,2.660255
14903,2.490667,0.387207,2.660255
14904,2.491461,0.390075,2.660255
14905,2.487868,0.387207,2.660255
14906,2.490275,0.381471,2.660255
14907,2.491366,0.387207,2.660255
14908,2.488344,0.382905,2.660255
14909,2.49011,0.387207,2.658821
14910,2.491278,0.387207,2.658821
14911,2.488213,0.385773,2.658821
14912,2.489982,0.388641,2.657387
14913,2.49132,0.388641,2.658821
14914,2.488585,0.384339,2.66169
14915,2.489269,0.387207,2.660255
14916,2.491249,0.384339,2.658821
14917,2.489151,0.390075,2.66169
14918,2.489313,0.388641,2.66169
14919,2.491018,0.385773,2.660255
14920,2.488947,0.385773,2.66169
14921,2.488659,0.387207,2.658821
14922,2.491184,0.387207,2.660255
14923,2.489195,0.385773,2.658821
14924,2.488534,0.387207,2.66169
14925,2.491066,0.387207,2.660255
14926,2.489668,0.388641,2.660255
14927,2.488068,0.387207,2.660255
14928,2.490738,0.388641,2.660255
14929,2.489837,0.387207,2.660255
14930,2.487911,0.385773,2.66169
14931,2.490945,0.388641,2.658821
14932,2.490256,0.387207,2.660255
14933,2.487823,0.387207,2.660255
14934,2.491092,0.387207,2.658821
14935,2.491304,0.385773,2.658821
14936,2.487551,0.387207,2.66169
14937,2.490876,0.390075,2.660255
14938,2.490718,0.388641,2.658821
14939,2.4874,0.388641,2.660255
14940,2.491338,0.387207,2.660255
14941,2.490917,0.388641,2.660255
14942,2.487073,0.385773,2.660255
14943,2.491271,0.388641,2.658821
14944,2.491141,0.387207,2.660255
14945,2.487053,0.390075,2.658821
14946,2.49128,0.388641,2.660255
14947,2.491107,0.385773,2.658821
14948,2.486795,0.387207,2.660255
14949,2.491094,0.385773,2.658821
14950,2.491156,0.387207,2.660255
14951,2.486811,0.388641,2.660255
14952,2.491258,0.385773,2.658821
14953,2.491272,0.388641,2.658821
14954,2.486578,0.385773,2.658821
14955,2.4909,0.385773,2.660255
14956,2.490939,0.387207,2.658821
14957,2.486541,0.384339,2.658821
14958,2.490933,0.390075,2.66169
14959,2.49082,0.385773,2.657387
14960,2.486507,0.387207,2.658821
14961,2.490816,0.387207,2.658821
14962,2.491037,0.388641,2.657387
14963,2.487091,0.387207,2.660255
14964,2.49139,0.390075,2.658821
14965,2.491041,0.388641,2.660255
14966,2.486724,0.387207,2.660255
14967,2.49104,0.388641,2.658821
14968,2.490888,0.387207,2.658821
14969,2.486523,0.387207,2.657387
14970,2.490934,0.387207,2.658821
14971,2.49059,0.385773,2.658821
14972,2.486263,0.385773,2.660255
14973,2.490496,0.385773,2.658821
14974,2.490412,0.388641,2.658821
14975,2.486452,0.385773,2.660255
14976,2.490781,0.385773,2.660255
14977,2.490785,0.385773,2.658821
14978,2.48635,0.385773,2.658821
14979,2.490636,0.382905,2.660255
14980,2.490705,0.384339,2.660255
14981,2.48631,0.382905,2.663124
14982,2.490937,0.385773,2.660255
14983,2.490734,0.384339,2.658821
14984,2.486207,0.387207,2.657387
14985,2.490593,0.387207,2.658821
14986,2.490909,0.384339,2.658821
14987,2.486724,0.384339,2.660255
14988,2.490973,0.382905,2.660255
14989,2.490934,0.381471,2.658821
14990,2.486198,0.385773,2.660255
14991,2.490977,0.387207,2.658821
14992,2.49116,0.382905,2.660255
14993,2.486701,0.385773,2.66169
14994,2.490946,0.384339,2.658821
14995,2.491105,0.385773,2.658821
14996,2.486687,0.387207,2.658821
14997,2.491572,0.387207,2.660255
14998,2.490991,0.385773,2.66169
14999,2.486345,0.382905,2.66169
15000,2.491045,0.382905,2.660255
15001,2.490842,0.385773,2.660255
15002,2.486259,0.385773,2.660255
15003,2.490527,0.385773,2.658821
15004,2.49083,0.384339,2.658821
15005,2.486644,0.382905,2.660255
15006,2.491103,0.385773,2.660255
15007,2.490752,0.381471,2.660255
15008,2.486269,0.385773,2.658821
15009,2.491317,0.385773,2.658821
15010,2.490952,0.387207,2.658821
15011,2.486296,0.382905,2.657387
15012,2.490963,0.384339,2.660255
15013,2.490442,0.382905,2.66169
15014,2.486141,0.380037,2.657387
15015,2.49089,0.387207,2.660255
15016,2.491102,0.382905,2.66169
15017,2.486558,0.385773,2.657387
15018,2.491231,0.385773,2.658821
15019,2.491202,0.384339,2.658821
15020,2.487007,0.387207,2.658821
15021,2.49182,0.387207,2.66169
15022,2.491546,0.381471,2.660255
15023,2.486756,0.385773,2.660255
15024,2.491339,0.384339,2.658821
15025,2.491237,0.384339,2.658821
15026,2.486642,0.387207,2.658821
15027,2.491268,0.384339,2.658821
15028,2.490825,0.385773,2.658821
15029,2.486434,0.382905,2.660255
15030,2.491096,0.387207,2.660255
15031,2.490669,0.385773,2.660255
15032,2.486506,0.384339,2.658821
15033,2.490876,0.385773,2.663124
15034,2.490895,0.385773,2.660255
15035,2.486641,0.382905,2.658821
15036,2.491249,0.385773,2.660255
15037,2.491184,0.385773,2.658821
15038,2.486741,0.382905,2.658821
15039,2.490977,0.381471,2.660255
15040,2.490904,0.382905,2.66169
15041,2.486502,0.384339,2.658821
15042,2.491155,0.384339,2.658821
15043,2.490747,0.384339,2.66169
15044,2.486068,0.382905,2.658821
15045,2.49046,0.384339,2.66169
15046,2.49046,0.384339,2.660255
15047,2.486233,0.384339,2.658821
15048,2.49059,0.381471,2.658821
15049,2.490867,0.385773,2.660255
15050,2.486533,0.381471,2.658821
15051,2.490987,0.385773,2.660255
15052,2.490864,0.381471,2.660255
15053,2.486308,0.381471,2.660255
15054,2.490765,0.384339,2.658821
15055,2.49092,0.385773,2.658821
15056,2.486202,0.380037,2.658821
15057,2.491065,0.384339,2.660255
15058,2.491161,0.384339,2.660255
15059,2.486541,0.382905,2.658821
15060,2.490945,0.385773,2.663124
15061,2.490629,0.382905,2.660255
15062,2.485839,0.385773,2.657387
15063,2.490279,0.380037,2.660255
15064,2.490332,0.380037,2.658821
15065,2.48618,0.385773,2.66169
15066,2.490707,0.385773,2.660255
15067,2.490753,0.380037,2.660255
15068,2.486263,0.385773,2.660255
15069,2.490711,0.382905,2.657387
15070,2.490963,0.384339,2.660255
15071,2.486118,0.384339,2.66169
15072,2.490786,0.387207,2.658821
15073,2.490573,0.385773,2.66169
15074,2.486221,0.384339,2.66169
15075,2.490875,0.384339,2.660255
15076,2.490598,0.382905,2.658821
15077,2.486328,0.384339,2.660255
15078,2.49069,0.382905,2.660255
15079,2.490324,0.382905,2.66169
15080,2.486361,0.385773,2.660255
15081,2.490919,0.381471,2.660255
15082,2.491008,0.381471,2.658821
15083,2.486071,0.384339,2.658821
15084,2.490833,0.384339,2.658821
15085,2.49085,0.381471,2.660255
15086,2.486403,0.381471,2.658821
15087,2.491055,0.382905,2.658821
15088,2.490818,0.381471,2.658821
15089,2.486113,0.381471,2.660255
15090,2.490516,0.384339,2.660255
15091,2.490725,0.382905,2.660255
15092,2.486251,0.384339,2.658821
15093,2.490534,0.382905,2.660255
15094,2.490696,0.382905,2.657387
15095,2.486093,0.380037,2.660255
15096,2.490615,0.384339,2.658821
15097,2.490585,0.384339,2.657387
15098,2.486149,0.382905,2.658821
15099,2.490772,0.384339,2.660255
15100,2.490514,0.381471,2.658821
15101,2.486521,0.382905,2.657387
15102,2.490672,0.385773,2.658821
15103,2.490797,0.385773,2.66169
15104,2.486348,0.382905,2.660255
15105,2.490873,0.384339,2.658821
15106,2.490732,0.382905,2.658821
15107,2.486322,0.381471,2.658821
15108,2.490879,0.382905,2.658821
15109,2.491068,0.382905,2.660255
15110,2.486327,0.382905,2.658821
15111,2.490916,0.382905,2.66169
15112,2.490932,0.384339,2.660255
15113,2.486531,0.381471,2.658821
15114,2.4909,0.384339,2.660255
15115,2.490587,0.384339,2.660255
15116,2.486614,0.380037,2.660255
15117,2.491123,0.384339,2.658821
15118,2.491008,0.381471,2.658821
15119,2.486629,0.384339,2.66169
15120,2.490879,0.382905,2.660255
15121,2.490904,0.384339,2.660255
15122,2.486768,0.385773,2.658821
15123,2.491158,0.384339,2.657387
15124,2.49087,0.385773,2.660255
15125,2.486719,0.382905,2.660255
15126,2.491057,0.382905,2.658821
15127,2.491103,0.381471,2.658821
15128,2.486624,0.382905,2.660255
15129,2.490886,0.384339,2.660255
15130,2.491291,0.385773,2.658821
15131,2.486857,0.381471,2.660255
15132,2.490726,0.382905,2.658821
15133,2.490724,0.382905,2.658821
15134,2.48684,0.384339,2.660255
15135,2.490959,0.384339,2.66169
15136,2.490808,0.384339,2.66169
15137,2.486758,0.384339,2.660255
15138,2.490626,0.382905,2.660255
15139,2.490638,0.380037,2.658821
15140,2.4866,0.382905,2.658821
15141,2.490184,0.382905,2.658821
15142,2.490283,0.382905,2.660255
15143,2.486366,0.380037,2.658821
15144,2.489973,0.382905,2.658821
15145,2.490437,0.381471,2.658821
15146,2.486833,0.381471,2.658821
15147,2.490035,0.380037,2.658821
15148,2.490658,0.384339,2.658821
15149,2.487313,0.381471,2.660255
15150,2.489777,0.381471,2.660255
15151,2.490781,0.384339,2.658821
15152,2.48775,0.381471,2.658821
15153,2.489737,0.381471,2.660255
15154,2.490699,0.385773,2.657387
15155,2.488049,0.382905,2.66169
15156,2.489383,0.382905,2.658821
15157,2.491085,0.381471,2.658821
15158,2.488636,0.384339,2.658821
15159,2.488987,0.384339,2.658821
15160,2.490447,0.384339,2.658821
15161,2.488294,0.382905,2.657387
15162,2.488672,0.380037,2.660255
15163,2.490454,0.380037,2.658821
15164,2.488557,0.382905,2.660255
15165,2.488498,0.382905,2.658821
15166,2.490783,0.384339,2.66169
15167,2.488803,0.380037,2.657387
15168,2.4882,0.378602,2.66169
15169,2.490433,0.380037,2.658821
15170,2.488804,0.380037,2.658821
15171,2.487726,0.381471,2.660255
15172,2.490606,0.381471,2.660255
15173,2.489199,0.378602,2.658821
15174,2.487245,0.382905,2.660255
15175,2.49027,0.385773,2.660255
15176,2.489383,0.381471,2.658821
15177,2.486609,0.380037,2.658821
15178,2.490273,0.382905,2.658821
15179,2.489352,0.380037,2.658821
15180,2.486601,0.377168,2.660255
15181,2.490168,0.380037,2.658821
15182,2.489781,0.381471,2.658821
15183,2.486538,0.384339,2.657387
15184,2.490102,0.380037,2.660255
15185,2.48966,0.381471,2.658821
15186,2.485816,0.380037,2.658821
15187,2.489999,0.378602,2.658821
15188,2.489736,0.381471,2.660255
15189,2.485611,0.382905,2.657387
15190,2.490068,0.377168,2.657387
15191,2.489981,0.380037,2.660255
15192,2.485588,0.381471,2.660255
15193,2.490007,0.382905,2.658821
15194,2.489904,0.381471,2.658821
15195,2.485479,0.378602,2.660255
15196,2.490059,0.382905,2.658821
15197,2.490335,0.378602,2.660255
15198,2.485554,0.381471,2.658821
15199,2.490243,0.380037,2.657387
15200,2.490014,0.382905,2.660255
15201,2.485705,0.381471,2.660255
15202,2.490238,0.378602,2.66169
15203,2.490357,0.381471,2.657387
15204,2.485915,0.380037,2.660255
15205,2.490484,0.381471,2.658821
15206,2.490489,0.380037,2.658821
15207,2.485976,0.378602,2.660255
15208,2.49019,0.382905,2.657387
15209,2.490182,0.381471,2.657387
15210,2.485708,0.381471,2.657387
15211,2.490306,0.380037,2.660255
15212,2.490146,0.381471,2.658821
15213,2.485745,0.377168,2.658821
15214,2.490043,0.381471,2.658821
15215,2.490182,0.381471,2.660255
15216,2.485851,0.381471,2.660255
15217,2.490575,0.378602,2.658821
15218,2.490857,0.380037,2.660255
15219,2.48652,0.380037,2.658821
15220,2.490776,0.380037,2.658821
15221,2.490803,0.380037,2.660255
15222,2.485982,0.381471,2.658821
15223,2.490469,0.381471,2.66169
15224,2.490456,0.380037,2.660255
15225,2.486003,0.382905,2.660255
15226,2.490218,0.380037,2.658821
15227,2.490067,0.380037,2.660255
15228,2.486129,0.378602,2.658821
15229,2.490735,0.380037,2.660255
15230,2.490468,0.377168,2.660255
15231,2.485898,0.381471,2.658821
15232,2.490477,0.381471,2.657387
15233,2.490295,0.380037,2.66169
15234,2.485914,0.381471,2.658821
15235,2.490271,0.381471,2.660255
15236,2.490034,0.380037,2.657387
15237,2.485795,0.380037,2.658821
15238,2.490218,0.377168,2.66169
15239,2.490115,0.380037,2.660255
15240,2.4856,0.3743,2.660255
15241,2.490508,0.380037,2.657387
15242,2.490492,0.381471,2.660255
15243,2.486262,0.378602,2.660255
15244,2.490612,0.380037,2.658821
15245,2.490171,0.381471,2.658821
15246,2.485806,0.381471,2.658821
15247,2.490286,0.380037,2.658821
15248,2.490094,0.380037,2.660255
15249,2.485558,0.381471,2.658821
15250,2.490113,0.378602,2.658821
15251,2.490325,0.380037,2.660255
15252,2.485861,0.381471,2.658821
15253,2.490057,0.377168,2.658821
15254,2.490351,0.377168,2.660255
15255,2.485989,0.378602,2.658821
15256,2.490614,0.380037,2.660255
15257,2.490301,0.378602,2.658821
15258,2.485717,0.378602,2.658821
15259,2.490125,0.378602,2.658821
15260,2.49025,0.378602,2.660255
15261,2.485677,0.375734,2.660255
15262,2.49035,0.380037,2.660255
15263,2.490128,0.375734,2.658821
15264,2.485598,0.378602,2.660255
15265,2.490396,0.380037,2.657387
15266,2.490039,0.377168,2.660255
15267,2.485674,0.380037,2.658821
15268,2.49019,0.380037,2.66169
15269,2.490184,0.381471,2.660255
15270,2.4862,0.377168,2.66169
15271,2.490782,0.380037,2.66169
15272,2.4905,0.377168,2.658821
15273,2.485802,0.375734,2.658821
15274,2.490365,0.378602,2.658821
15275,2.490349,0.380037,2.660255
15276,2.48592,0.380037,2.660255
15277,2.490545,0.380037,2.658821
15278,2.490334,0.377168,2.660255
15279,2.485818,0.380037,2.658821
15280,2.490329,0.377168,2.658821
15281,2.490097,0.378602,2.658821
15282,2.485669,0.380037,2.66169
15283,2.490089,0.380037,2.660255
15284,2.489876,0.380037,2.660255
15285,2.486016,0.381471,2.66169
15286,2.490601,0.377168,2.660255
15287,2.490441,0.375734,2.658821
15288,2.485935,0.380037,2.658821
15289,2.490782,0.380037,2.660255
15290,2.490542,0.380037,2.658821
15291,2.485956,0.381471,2.658821
15292,2.490623,0.377168,2.660255
15293,2.490667,0.380037,2.658821
15294,2.486376,0.377168,2.658821
15295,2.490904,0.380037,2.66169
15296,2.490518,0.3743,2.658821
15297,2.485806,0.378602,2.658821
15298,2.490751,0.380037,2.657387
15299,2.490784,0.377168,2.660255
15300,2.486367,0.377168,2.658821
15301,2.490744,0.380037,2.660255
15302,2.490894,0.377168,2.658821
15303,2.486337,0.380037,2.658821
15304,2.490669,0.380037,2.660255
15305,2.490074,0.377168,2.66169
15306,2.485776,0.378602,2.658821
15307,2.490359,0.380037,2.658821
15308,2.490419,0.378602,2.66169
15309,2.486094,0.380037,2.657387
15310,2.49036,0.377168,2.658821
15311,2.490411,0.378602,2.66169
15312,2.485938,0.381471,2.658821
15313,2.490154,0.375734,2.660255
15314,2.49027,0.378602,2.658821
15315,2.485888,0.378602,2.658821
15316,2.49015,0.380037,2.66169
15317,2.490537,0.378602,2.660255
15318,2.485786,0.377168,2.658821
15319,2.49029,0.381471,2.658821
15320,2.48993,0.378602,2.658821
15321,2.485326,0.378602,2.658821
15322,2.489781,0.378602,2.658821
15323,2.489679,0.378602,2.658821
15324,2.484901,0.377168,2.658821
15325,2.489478,0.380037,2.657387
15326,2.489409,0.377168,2.660255
15327,2.484818,0.375734,2.657387
15328,2.489416,0.378602,2.658821
15329,2.48979,0.378602,2.658821
15330,2.485476,0.377168,2.658821
15331,2.490098,0.378602,2.660255
15332,2.489814,0.378602,2.658821
15333,2.48543,0.375734,2.66169
15334,2.490054,0.375734,2.658821
15335,2.490058,0.378602,2.658821
15336,2.485726,0.378602,2.658821
15337,2.490045,0.378602,2.660255
15338,2.490384,0.375734,2.660255
15339,2.485775,0.375734,2.658821
15340,2.489934,0.375734,2.660255
15341,2.489987,0.377168,2.658821
15342,2.485597,0.380037,2.657387
15343,2.490376,0.378602,2.658821
15344,2.490412,0.378602,2.658821
15345,2.485493,0.377168,2.658821
15346,2.490187,0.378602,2.660255
15347,2.490297,0.380037,2.660255
15348,2.485884,0.375734,2.658821
15349,2.490111,0.378602,2.660255
15350,2.489954,0.377168,2.657387
15351,2.485568,0.3743,2.658821
15352,2.489749,0.377168,2.657387
15353,2.490128,0.377168,2.660255
15354,2.486042,0.378602,2.660255
15355,2.4906,0.378602,2.658821
15356,2.490332,0.375734,2.658821
15357,2.486094,0.378602,2.660255
15358,2.490511,0.380037,2.660255
15359,2.4905,0.3743,2.657387
15360,2.485791,0.377168,2.658821
15361,2.490535,0.378602,2.658821
15362,2.490236,0.3743,2.66169
15363,2.485984,0.375734,2.658821
15364,2.489821,0.3743,2.660255
15365,2.490234,0.375734,2.658821
15366,2.485782,0.378602,2.66169
15367,2.490151,0.377168,2.660255
15368,2.489848,0.375734,2.658821
15369,2.485485,0.378602,2.660255
15370,2.489855,0.377168,2.657387
15371,2.489913,0.377168,2.658821
15372,2.485386,0.375734,2.657387
15373,2.489506,0.3743,2.66169
15374,2.489939,0.378602,2.660255
15375,2.485577,0.378602,2.660255
15376,2.489588,0.372866,2.660255
15377,2.489695,0.377168,2.657387
15378,2.485826,0.372866,2.658821
15379,2.489524,0.375734,2.658821
15380,2.489726,0.380037,2.663124
15381,2.486034,0.378602,2.658821
15382,2.490322,0.3743,2.658821
15383,2.490918,0.380037,2.658821
15384,2.486972,0.377168,2.660255
15385,2.49051,0.375734,2.660255
15386,2.490532,0.378602,2.660255
15387,2.486299,0.377168,2.658821
15388,2.489523,0.377168,2.658821
15389,2.49013,0.378602,2.66169
15390,2.486499,0.377168,2.658821
15391,2.489781,0.372866,2.660255
15392,2.490093,0.377168,2.657387
15393,2.486914,0.378602,2.658821
15394,2.489766,0.380037,2.658821
15395,2.490541,0.375734,2.658821
15396,2.487327,0.377168,2.658821
15397,2.488993,0.372866,2.658821
15398,2.489936,0.377168,2.660255
15399,2.487017,0.377168,2.658821
15400,2.488458,0.375734,2.658821
15401,2.49041,0.377168,2.660255
15402,2.487637,0.3743,2.660255
15403,2.48871,0.377168,2.660255
15404,2.490386,0.378602,2.660255
15405,2.487655,0.377168,2.658821
15406,2.488142,0.375734,2.658821
15407,2.490106,0.3743,2.658821
15408,2.488021,0.377168,2.658821
15409,2.487626,0.3743,2.658821
15410,2.490103,0.372866,2.658821
15411,2.48875,0.380037,2.658821
15412,2.488061,0.375734,2.658821
15413,2.490493,0.377168,2.657387
15414,2.48861,0.375734,2.66169
15415,2.487105,0.375734,2.658821
15416,2.489946,0.377168,2.660255
15417,2.488993,0.378602,2.657387
15418,2.486607,0.377168,2.658821
15419,2.489488,0.375734,2.657387
15420,2.488302,0.377168,2.658821
15421,2.486128,0.375734,2.658821
15422,2.48949,0.3743,2.658821
15423,2.488753,0.3743,2.657387
15424,2.486023,0.377168,2.658821
15425,2.489892,0.369998,2.658821
15426,2.489409,0.3743,2.660255
15427,2.485659,0.3743,2.660255
15428,2.48985,0.375734,2.657387
15429,2.48942,0.377168,2.660255
15430,2.485776,0.377168,2.658821
15431,2.489872,0.377168,2.660255
15432,2.489753,0.377168,2.660255
15433,2.485374,0.3743,2.658821
15434,2.489867,0.377168,2.660255
15435,2.490048,0.375734,2.658821
15436,2.485848,0.375734,2.658821
15437,2.489851,0.375734,2.657387
15438,2.48957,0.375734,2.655953
15439,2.485195,0.372866,2.660255
15440,2.489943,0.378602,2.658821
15441,2.489734,0.377168,2.657387
15442,2.485145,0.372866,2.658821
15443,2.48997,0.377168,2.660255
15444,2.490023,0.375734,2.658821
15445,2.485231,0.375734,2.660255
15446,2.489931,0.375734,2.658821
15447,2.490104,0.3743,2.657387
15448,2.485679,0.3743,2.658821
15449,2.490381,0.378602,2.660255
15450,2.490228,0.375734,2.658821
15451,2.485743,0.375734,2.660255
15452,2.489681,0.375734,2.660255
15453,2.4898,0.375734,2.658821
15454,2.485713,0.375734,2.658821
15455,2.49029,0.377168,2.66169
15456,2.490306,0.377168,2.66169
15457,2.485634,0.375734,2.658821
15458,2.490123,0.375734,2.658821
15459,2.490516,0.372866,2.660255
15460,2.485711,0.375734,2.658821
15461,2.490084,0.377168,2.660255
15462,2.489695,0.375734,2.660255
15463,2.485565,0.378602,2.658821
15464,2.489986,0.375734,2.658821
15465,2.490177,0.377168,2.66169
15466,2.485357,0.375734,2.658821
15467,2.49009,0.377168,2.658821
15468,2.490092,0.372866,2.658821
15469,2.485779,0.3743,2.660255
15470,2.490126,0.377168,2.660255
15471,2.489738,0.3743,2.660255
15472,2.485525,0.375734,2.660255
15473,2.489681,0.375734,2.658821
15474,2.489636,0.3743,2.658821
15475,2.485536,0.372866,2.66169
15476,2.490032,0.375734,2.658821
15477,2.490196,0.375734,2.660255
15478,2.485453,0.377168,2.660255
15479,2.490231,0.375734,2.66169
15480,2.489896,0.372866,2.658821
15481,2.485669,0.377168,2.657387
15482,2.489828,0.372866,2.658821
15483,2.48975,0.377168,2.658821
15484,2.485322,0.375734,2.658821
15485,2.489655,0.372866,2.658821
15486,2.489799,0.375734,2.660255
15487,2.485317,0.375734,2.658821
15488,2.489838,0.3743,2.660255
15489,2.489587,0.372866,2.658821
15490,2.484797,0.3743,2.660255
15491,2.489713,0.375734,2.660255
15492,2.489729,0.372866,2.658821
15493,2.485343,0.3743,2.658821
15494,2.489911,0.375734,2.658821
15495,2.489838,0.3743,2.66169
15496,2.485126,0.3743,2.658821
15497,2.4894,0.372866,2.660255
15498,2.489599,0.375734,2.660255
15499,2.485745,0.3743,2.660255
15500,2.490259,0.372866,2.658821
15501,2.490258,0.377168,2.657387
15502,2.485807,0.372866,2.66169
15503,2.490444,0.372866,2.660255
15504,2.490258,0.377168,2.660255
15505,2.485389,0.375734,2.658821
15506,2.489256,0.3743,2.657387
15507,2.489733,0.3743,2.66169
15508,2.485251,0.3743,2.660255
15509,2.489816,0.371432,2.658821
15510,2.489683,0.372866,2.658821
15511,2.485183,0.375734,2.658821
15512,2.489661,0.371432,2.658821
15513,2.489549,0.369998,2.658821
15514,2.485091,0.372866,2.657387
15515,2.489639,0.3743,2.657387
15516,2.489728,0.372866,2.657387
15517,2.485323,0.3743,2.658821
15518,2.489311,0.3743,2.658821
15519,2.489452,0.368564,2.658821
15520,2.485244,0.372866,2.660255
15521,2.489594,0.372866,2.660255
15522,2.489641,0.3743,2.657387
15523,2.4852,0.371432,2.658821
15524,2.489698,0.3743,2.658821
15525,2.489491,0.371432,2.660255
15526,2.485072,0.3743,2.657387
15527,2.489551,0.369998,2.658821
15528,2.489686,0.371432,2.658821
15529,2.485276,0.369998,2.660255
15530,2.489578,0.369998,2.658821
15531,2.489396,0.3743,2.658821
15532,2.484987,0.3743,2.657387
15533,2.489198,0.375734,2.660255
15534,2.489502,0.369998,2.658821
15535,2.485179,0.372866,2.658821
15536,2.489188,0.371432,2.658821
15537,2.489413,0.371432,2.658821
15538,2.484708,0.369998,2.657387
15539,2.48913,0.368564,2.657387
15540,2.489324,0.3743,2.657387
15541,2.484593,0.372866,2.657387
15542,2.489426,0.3743,2.660255
15543,2.489214,0.372866,2.660255
15544,2.48518,0.3743,2.658821
15545,2.489963,0.372866,2.658821
15546,2.489787,0.3743,2.66169
15547,2.485144,0.371432,2.658821
15548,2.489521,0.3743,2.660255
15549,2.48923,0.369998,2.660255
15550,2.484992,0.368564,2.658821
15551,2.489541,0.371432,2.660255
15552,2.48948,0.371432,2.658821
15553,2.485158,0.3743,2.658821
15554,2.489532,0.372866,2.657387
15555,2.489494,0.371432,2.663124
15556,2.485133,0.371432,2.658821
15557,2.489388,0.369998,2.657387
15558,2.489051,0.369998,2.66169
15559,2.484614,0.371432,2.657387
15560,2.489464,0.369998,2.657387
15561,2.489743,0.371432,2.658821
15562,2.485475,0.371432,2.660255
15563,2.489797,0.371432,2.658821
15564,2.489469,0.368564,2.658821
15565,2.485006,0.372866,2.66169
15566,2.48999,0.375734,2.658821
15567,2.490148,0.369998,2.658821
15568,2.485798,0.375734,2.660255
15569,2.490055,0.371432,2.658821
15570,2.49001,0.371432,2.657387
15571,2.485774,0.371432,2.658821
15572,2.490225,0.3743,2.658821
15573,2.489945,0.371432,2.658821
15574,2.485042,0.371432,2.660255
15575,2.489346,0.371432,2.660255
15576,2.489145,0.371432,2.658821
15577,2.484902,0.36713,2.657387
15578,2.489558,0.371432,2.658821
15579,2.489134,0.371432,2.657387
15580,2.48505,0.372866,2.660255
15581,2.489341,0.372866,2.658821
15582,2.489314,0.371432,2.657387
15583,2.484804,0.3743,2.657387
15584,2.489518,0.3743,2.658821
15585,2.489783,0.371432,2.658821
15586,2.485408,0.372866,2.66169
15587,2.489719,0.372866,2.660255
15588,2.489318,0.371432,2.658821
15589,2.485045,0.369998,2.658821
15590,2.489707,0.372866,2.658821
15591,2.489515,0.371432,2.663124
15592,2.485033,0.369998,2.658821
15593,2.489497,0.368564,2.658821
15594,2.489539,0.371432,2.660255
15595,2.484679,0.368564,2.658821
15596,2.489338,0.371432,2.658821
15597,2.489517,0.372866,2.657387
15598,2.485032,0.371432,2.658821
15599,2.489445,0.371432,2.658821
15600,2.489515,0.372866,2.660255
15601,2.485376,0.372866,2.660255
15602,2.48961,0.371432,2.658821
15603,2.489565,0.371432,2.658821
15604,2.48529,0.371432,2.658821
15605,2.489481,0.368564,2.657387
15606,2.48963,0.371432,2.658821
15607,2.485376,0.371432,2.660255
15608,2.489774,0.372866,2.660255
15609,2.489598,0.372866,2.657387
15610,2.485211,0.372866,2.660255
15611,2.489755,0.372866,2.657387
15612,2.489553,0.372866,2.658821
15613,2.485194,0.372866,2.66169
15614,2.489236,0.372866,2.660255
15615,2.489483,0.369998,2.660255
15616,2.48529,0.371432,2.66169
15617,2.489494,0.371432,2.658821
15618,2.489348,0.372866,2.658821
15619,2.484841,0.372866,2.660255
15620,2.489184,0.371432,2.66169
15621,2.489334,0.368564,2.657387
15622,2.484978,0.369998,2.658821
15623,2.489132,0.3743,2.657387
15624,2.489175,0.372866,2.660255
15625,2.485126,0.369998,2.658821
15626,2.489096,0.371432,2.658821
15627,2.489212,0.3743,2.657387
15628,2.485145,0.371432,2.658821
15629,2.488841,0.368564,2.658821
15630,2.489328,0.371432,2.660255
15631,2.485642,0.371432,2.658821
15632,2.488846,0.368564,2.658821
15633,2.489233,0.371432,2.657387
15634,2.485698,0.368564,2.657387
15635,2.489043,0.371432,2.66169
15636,2.489298,0.371432,2.658821
15637,2.485894,0.371432,2.658821
15638,2.488402,0.371432,2.657387
15639,2.489403,0.369998,2.658821
15640,2.485839,0.372866,2.658821
15641,2.487842,0.371432,2.660255
15642,2.489102,0.371432,2.657387
15643,2.48596,0.372866,2.658821
15644,2.487698,0.368564,2.657387
15645,2.488801,0.372866,2.658821
15646,2.486683,0.371432,2.658821
15647,2.487531,0.3743,2.657387
15648,2.488985,0.371432,2.66169
