0.016005,1,1,0,0,0,0
0.016006,1,1,1,0,0,0
0.016007,1,1,0,0,0,0
0.016008,1,1,1,0,0,0
0.016009,1,1,0,0,0,0
0.01601,1,1,1,0,0,0
0.016011,1,1,0,0,0,0
0.016026,1,1,0,0,1,1
0.016027,1,1,0,0,0,0
0.016041,1,1,0,0,1,1
0.016042,1,1,1,0,0,0
0.016043,1,1,0,1,1,1
0.016156,1,1,0,1,1,0
0.016281,1,1,0,1,0,1
0.016439,1,1,0,1,0,0
0.01658,1,1,0,0,1,1
0.016693,1,1,0,0,1,0
0.01684,1,1,0,0,0,1
0.016966,1,1,0,0,0,0
0.017087,1,0,0,0,0,0
0.017088,1,1,0,0,0,0
0.017122,1,0,0,0,0,0
0.017124,1,1,0,0,0,0
0.017125,1,0,0,0,0,0
0.017127,1,1,0,0,0,0
0.017128,1,0,0,0,0,0
0.017131,1,1,0,0,0,0
0.017132,1,0,0,0,0,0
0.017167,1,0,0,0,1,1
0.017168,1,0,0,0,0,0
0.017176,1,0,0,0,1,1
0.017177,1,0,0,0,0,0
0.017181,1,0,1,1,1,1
0.017182,1,0,0,0,0,0
0.017187,1,0,0,0,1,1
0.017188,1,0,0,0,0,0
0.017193,1,0,1,1,1,1
0.01721,1,0,1,1,1,0
0.017315,1,0,1,1,0,1
0.017418,1,0,1,1,0,0
0.01754,1,0,1,0,1,1
0.017653,1,0,1,0,1,0
0.017769,1,0,1,0,0,1
0.017878,1,0,1,0,0,0
0.01798,1,0,0,0,0,0
0.017987,1,0,0,0,1,1
0.017988,1,0,0,0,0,0
0.017991,1,0,0,0,1,1
0.017992,1,0,0,0,0,0
0.017993,1,0,0,1,1,1
0.018084,1,0,0,1,1,0
0.018212,1,0,0,1,0,1
0.018315,1,0,0,1,0,0
0.018413,1,0,0,0,1,1
0.018536,1,0,0,0,1,0
0.018635,1,0,0,0,0,1
0.018744,1,0,0,0,0,0
0.018846,0,0,0,0,0,0
0.018847,1,0,0,0,0,0
0.018849,0,0,0,0,0,0
0.01885,1,0,0,0,0,0
0.018865,0,0,0,0,0,0
0.018871,1,0,0,0,0,0
0.018877,0,0,0,0,0,0
0.018878,1,0,0,0,0,0
0.018879,0,0,0,0,0,0
0.018886,1,0,0,0,0,0
0.01889,0,0,0,0,0,0
0.018899,1,0,0,0,0,0
0.018901,0,0,0,0,0,0
0.018943,0,0,0,0,0,1
0.018945,0,0,0,0,0,0
0.018956,0,0,0,0,0,1
0.018957,0,1,1,1,1,1
0.018959,0,0,0,0,0,0
0.01897,0,1,1,1,1,1
0.018972,0,0,0,0,0,1
0.018973,0,0,0,0,0,0
0.018981,0,1,1,1,1,1
0.018987,0,1,1,1,1,0
0.019059,0,1,1,1,0,1
0.019162,0,1,1,1,0,0
0.019279,0,1,1,0,0,0
0.01928,0,1,1,0,1,1
0.019385,0,1,1,0,1,0
0.019497,0,1,1,0,0,1
0.019617,0,1,1,0,0,0
0.019696,0,1,0,1,1,1
0.019813,0,1,0,1,1,0
0.019953,0,1,0,1,0,1
0.020054,0,1,0,1,0,0
0.020183,0,1,0,0,1,1
0.020295,0,1,0,0,1,0
0.020413,0,1,0,0,0,1
0.020541,0,1,0,0,0,0
0.020676,0,0,1,1,1,1
0.020804,0,0,1,1,1,0
0.020952,0,0,1,1,0,1
0.021099,0,0,1,1,0,0
0.021279,0,0,1,0,1,1
0.021427,0,0,1,0,1,0
0.021634,0,0,1,0,0,1
0.021847,0,0,1,0,0,0
0.02209,0,0,0,1,1,1
0.022409,0,0,0,1,1,0
0.022766,0,0,0,1,0,1
0.023258,0,0,0,1,0,0
0.024276,0,0,0,0,0,0
0.02428,0,0,0,0,1,1
0.024809,0,0,0,0,0,0
0.024811,0,0,0,1,0,0
0.02526,0,0,0,1,0,1
0.025418,0,0,0,1,1,0
0.025556,0,0,0,1,1,1
0.025719,0,0,1,0,0,0
0.02588,0,0,1,0,0,1
0.02602,0,0,1,0,1,0
0.026174,0,0,1,0,1,1
0.026296,0,0,1,0,0,0
0.026297,0,0,1,1,0,0
0.026453,0,0,1,1,0,1
0.026578,0,0,1,1,1,0
0.026715,0,0,1,1,1,1
0.026846,0,1,0,0,0,0
0.026971,0,1,0,0,0,1
0.027104,0,1,0,0,1,0
0.027212,0,1,0,0,1,1
0.027335,0,1,0,1,0,0
0.027452,0,1,0,1,0,1
0.027555,0,1,0,1,1,0
0.027691,0,1,0,1,1,1
0.027811,0,1,1,0,0,0
0.027887,0,1,1,0,0,1
0.028008,0,1,1,0,1,0
0.028117,0,1,1,0,1,1
0.028221,0,1,1,1,0,0
0.028338,0,1,1,1,0,1
0.028442,0,1,1,1,1,0
0.028545,0,1,1,1,1,1
0.028654,1,0,0,0,0,0
0.028764,1,0,0,0,0,1
0.02886,1,0,0,0,1,0
0.028962,1,0,0,0,1,1
0.029082,1,0,0,1,0,0
0.029181,1,0,0,1,0,1
0.029291,1,0,0,1,1,0
0.029411,1,0,0,1,1,1
0.029515,1,0,1,0,0,0
0.029617,1,0,1,0,0,1
0.029729,1,0,1,0,1,0
0.029841,1,0,1,0,1,1
0.029959,1,0,1,1,0,0
0.030079,1,0,1,1,0,1
0.030181,1,0,1,1,1,0
0.030297,1,0,1,1,1,1
0.030411,1,1,0,0,0,0
0.030526,1,1,0,0,0,1
0.030649,1,1,0,0,1,0
0.030805,1,1,0,0,1,1
0.030911,1,1,0,1,0,0
0.031049,1,1,0,1,0,1
0.031208,1,1,0,1,1,0
0.031335,1,1,0,1,1,1
0.031504,1,1,1,0,0,0
0.031645,1,1,1,0,0,1
0.03179,1,1,1,0,1,0
0.032007,1,1,1,0,1,1
0.032202,1,1,1,1,0,0
0.032394,1,1,1,1,0,1
0.032748,1,1,1,1,1,0
0.033108,1,1,1,1,1,1
0.034379,1,1,1,1,1,0
0.03438,1,1,1,1,1,1
0.034381,1,1,1,1,1,0
0.034728,1,1,1,1,0,1
0.034729,1,1,1,1,1,0
0.034732,1,1,1,1,0,1
0.035087,1,1,1,1,0,0
0.035294,1,1,1,0,1,1
0.035482,1,1,1,0,1,0
0.035699,1,1,1,0,0,1
0.035844,1,1,1,0,0,0
0.035991,1,1,0,0,0,0
0.035992,1,1,1,0,0,0
0.035996,1,1,0,0,0,0
0.035997,1,1,1,0,0,0
0.035998,1,1,0,0,0,0
0.035999,1,1,1,0,0,0
0.036,1,1,0,0,0,0
0.036001,1,1,1,0,0,0
0.036002,1,1,0,0,0,0
0.036003,1,1,1,0,0,0
0.036004,1,1,0,0,0,0
0.036005,1,1,1,0,0,0
0.036006,1,1,0,0,0,0
0.036023,1,1,0,0,0,1
0.036024,1,1,0,0,0,0
0.036031,1,1,0,0,1,1
0.036032,1,1,0,0,0,0
0.036034,1,1,0,0,1,1
0.036035,1,1,0,0,0,0
0.036041,1,1,0,0,1,1
0.036042,1,1,0,0,0,0
0.036045,1,1,0,0,1,1
0.036046,1,1,0,0,0,0
0.036049,1,1,0,1,1,1
0.036156,1,1,0,1,1,0
0.036281,1,1,0,1,0,1
0.036439,1,1,0,1,0,0
0.03658,1,1,0,0,1,1
0.036694,1,1,0,0,1,0
0.036842,1,1,0,0,0,1
0.036966,1,1,0,0,0,0
0.037093,1,0,0,0,0,0
0.037096,1,1,0,0,0,0
0.03712,1,0,0,0,0,0
0.037121,1,1,0,0,0,0
0.037123,1,0,0,0,0,0
0.037124,1,1,0,0,0,0
0.037126,1,0,0,0,0,0
0.037128,1,1,0,0,0,0
0.037129,1,0,0,0,0,0
0.037131,1,1,0,0,0,0
0.037132,1,0,0,0,0,0
0.037134,1,1,0,0,0,0
0.037135,1,0,0,0,0,0
0.037138,1,1,0,0,0,0
0.037139,1,0,0,0,0,0
0.037154,1,0,0,0,1,1
0.037155,1,0,0,0,0,0
0.037162,1,0,0,0,1,1
0.037163,1,0,0,0,0,0
0.037166,1,0,0,0,1,1
0.037167,1,0,0,0,0,0
0.037175,1,0,0,1,1,1
0.037176,1,0,0,0,0,0
0.03718,1,0,0,0,1,1
0.037181,1,0,0,0,0,0
0.037186,1,0,0,0,1,1
0.037187,1,0,0,0,0,0
0.037192,1,0,1,1,1,1
0.037193,1,0,0,0,0,1
0.037194,1,0,0,0,0,0
0.037196,1,0,1,1,1,1
0.037212,1,0,1,1,1,0
0.037315,1,0,1,1,0,1
0.037419,1,0,1,1,0,0
0.037541,1,0,1,0,1,1
0.037653,1,0,1,0,1,0
0.03777,1,0,1,0,0,1
0.037878,1,0,1,0,0,0
0.037981,1,0,0,0,0,0
0.037982,1,0,1,0,0,0
0.037983,1,0,0,0,0,0
0.037987,1,0,0,0,1,1
0.037988,1,0,0,0,0,0
0.037994,1,0,0,1,1,1
0.038086,1,0,0,1,1,0
0.038212,1,0,0,1,0,1
0.038316,1,0,0,1,0,0
0.038413,1,0,0,0,1,1
0.038536,1,0,0,0,1,0
0.038635,1,0,0,0,0,1
0.038745,1,0,0,0,0,0
0.038848,0,0,0,0,0,0
0.038849,1,0,0,0,0,0
0.038851,0,0,0,0,0,0
0.038852,1,0,0,0,0,0
0.038866,0,0,0,0,0,0
0.038871,1,0,0,0,0,0
0.038878,0,0,0,0,0,0
0.038886,1,0,0,0,0,0
0.03889,0,0,0,0,0,0
0.038899,1,0,0,0,0,0
0.038901,0,0,0,0,0,0
0.038943,0,0,0,0,0,1
0.038945,0,0,0,0,0,0
0.038956,0,1,1,1,1,1
0.038958,0,0,0,0,0,0
0.038969,0,0,1,0,1,1
0.03897,0,1,1,1,1,1
0.038972,0,0,0,0,0,0
0.038979,0,1,1,1,1,1
0.038985,0,1,1,1,1,0
0.039059,0,1,1,1,0,1
0.039162,0,1,1,1,0,0
0.03928,0,1,1,0,1,1
0.039386,0,1,1,0,1,0
0.039498,0,1,1,0,0,1
0.039617,0,1,1,0,0,0
0.039697,0,1,0,1,1,1
0.039813,0,1,0,1,1,0
0.039952,0,1,0,1,0,1
0.040054,0,1,0,1,0,0
0.040183,0,1,0,0,1,1
0.040296,0,1,0,0,1,0
0.040413,0,1,0,0,0,1
0.040541,0,1,0,0,0,0
0.040672,0,0,0,0,0,0
0.040673,0,1,0,0,0,0
0.040677,0,0,0,0,0,0
0.040678,0,1,0,0,0,0
0.040681,0,0,1,1,1,1
0.040805,0,0,1,1,1,0
0.040953,0,0,1,1,0,1
0.041099,0,0,1,1,0,0
0.04128,0,0,1,0,1,1
0.041428,0,0,1,0,1,0
0.041633,0,0,1,0,0,1
0.041846,0,0,1,0,0,0
0.042092,0,0,0,1,1,1
0.042409,0,0,0,1,1,0
0.042765,0,0,0,1,0,1
0.043255,0,0,0,1,0,0
0.044263,0,0,0,0,0,0
0.044266,0,0,0,0,1,1
0.044818,0,0,0,0,0,0
0.044819,0,0,0,1,0,0
0.04482,0,0,0,0,0,0
0.044821,0,0,0,1,0,0
0.045261,0,0,0,1,0,1
0.04542,0,0,0,1,1,0
0.045556,0,0,0,1,1,1
0.04572,0,0,1,0,0,0
0.04588,0,0,1,0,0,1
0.046019,0,0,1,0,1,0
0.046175,0,0,1,0,1,1
0.046297,0,0,1,1,0,0
0.046453,0,0,1,1,0,1
0.046579,0,0,1,1,1,0
0.046716,0,0,1,1,1,1
0.046847,0,1,0,0,0,0
0.046971,0,1,0,0,0,1
0.047104,0,1,0,0,1,0
0.047212,0,1,0,0,1,1
0.047335,0,1,0,1,0,0
0.047453,0,1,0,1,0,1
0.047555,0,1,0,1,1,0
0.047691,0,1,0,1,1,1
0.047811,0,1,1,0,0,0
0.047887,0,1,1,0,0,1
0.048008,0,1,1,0,1,0
0.048118,0,1,1,0,1,1
0.048221,0,1,1,1,0,0
0.048338,0,1,1,1,0,1
0.048442,0,1,1,1,1,0
0.048545,0,1,1,1,1,1
0.048655,1,0,0,0,0,0
0.048765,1,0,0,0,0,1
0.04886,1,0,0,0,1,0
0.048962,1,0,0,0,1,1
0.049082,1,0,0,1,0,0
0.049181,1,0,0,1,0,1
0.049291,1,0,0,1,1,0
0.049411,1,0,0,1,1,1
0.049516,1,0,1,0,0,0
0.049617,1,0,1,0,0,1
0.04973,1,0,1,0,1,0
0.049841,1,0,1,0,1,1
0.04996,1,0,1,1,0,0
0.050079,1,0,1,1,0,1
0.050182,1,0,1,1,1,0
0.050296,1,0,1,1,1,1
0.05041,1,1,0,0,0,0
0.050527,1,1,0,0,0,1
0.050649,1,1,0,0,1,0
0.050806,1,1,0,0,1,1
0.050912,1,1,0,1,0,0
0.05105,1,1,0,1,0,1
0.051209,1,1,0,1,1,0
0.051335,1,1,0,1,1,1
0.051504,1,1,0,0,0,0
0.051505,1,1,1,0,0,0
0.051645,1,1,1,0,0,1
0.051791,1,1,1,0,1,0
0.052005,1,1,1,0,1,1
0.052202,1,1,1,1,0,0
0.052397,1,1,1,1,0,1
0.052748,1,1,1,1,1,0
0.053106,1,1,1,1,1,1
0.054385,1,1,1,1,1,0
0.054732,1,1,1,1,0,0
0.054733,1,1,1,1,0,1
0.055089,1,1,1,1,0,0
0.055293,1,1,1,0,0,0
0.055294,1,1,1,0,1,1
0.055482,1,1,1,0,1,0
0.055701,1,1,1,0,0,1
0.055846,1,1,1,0,0,0
0.055987,1,1,0,0,0,0
0.055988,1,1,1,0,0,0
0.055994,1,1,0,0,0,0
0.055995,1,1,1,0,0,0
0.055996,1,1,0,0,0,0
0.055997,1,1,1,0,0,0
0.055998,1,1,0,0,0,0
0.055999,1,1,1,0,0,0
0.056003,1,1,0,0,0,0
0.056007,1,1,1,0,0,0
0.056008,1,1,0,0,0,0
0.056009,1,1,1,0,0,0
0.05601,1,1,0,0,0,0
0.056017,1,1,0,0,1,1
0.056018,1,1,0,0,0,0
0.056022,1,1,0,0,0,1
0.056023,1,1,0,0,0,0
0.056037,1,1,0,0,1,1
0.056038,1,1,0,0,0,0
0.056045,1,1,0,0,1,1
0.056046,1,1,0,0,0,0
0.056049,1,1,0,0,1,1
0.05605,1,1,0,0,0,0
0.056051,1,1,0,1,1,1
0.056158,1,1,0,1,1,0
0.056282,1,1,0,1,0,1
0.05644,1,1,0,1,0,0
0.056581,1,1,0,0,1,1
0.056695,1,1,0,0,1,0
0.056843,1,1,0,0,0,1
0.056967,1,1,0,0,0,0
0.057092,1,0,0,0,0,0
0.057093,1,1,0,0,0,0
0.05712,1,0,0,0,0,0
0.057121,1,1,0,0,0,0
0.057122,1,0,0,0,0,0
0.057124,1,1,0,0,0,0
0.057125,1,0,0,0,0,0
0.057127,1,1,0,0,0,0
0.057128,1,0,0,0,0,0
0.05713,1,1,0,0,0,0
0.057131,1,0,0,0,0,0
0.057134,1,1,0,0,0,0
0.057135,1,0,0,0,0,0
0.05717,1,0,0,0,1,1
0.057171,1,0,0,0,0,0
0.05718,1,0,0,0,1,1
0.057181,1,0,0,0,0,0
0.057185,1,0,0,1,1,1
0.057186,1,0,0,0,0,0
0.05719,1,0,1,1,1,1
0.057209,1,0,1,1,1,0
0.057316,1,0,1,1,0,1
0.057419,1,0,1,1,0,0
0.057541,1,0,1,0,1,1
0.057653,1,0,1,0,1,0
0.05777,1,0,1,0,0,1
0.057878,1,0,1,0,0,0
0.057983,1,0,0,0,0,0
0.057991,1,0,0,0,0,1
0.057992,1,0,1,0,0,0
0.057993,1,0,0,1,1,1
0.057994,1,0,0,0,0,0
0.057995,1,0,0,1,1,1
0.058086,1,0,0,1,1,0
0.058212,1,0,0,1,0,1
0.058317,1,0,0,1,0,0
0.058413,1,0,0,0,1,1
0.058537,1,0,0,0,1,0
0.058635,1,0,0,0,0,1
0.058745,1,0,0,0,0,0
0.058853,0,0,1,1,1,1
0.058854,1,0,0,0,0,0
0.058863,0,0,0,0,0,0
0.058865,1,0,0,0,0,0
0.058866,0,0,0,0,0,0
0.058868,1,0,0,0,0,0
0.058876,0,0,0,0,0,0
0.058884,1,0,0,0,0,0
0.058888,0,0,0,0,0,0
0.058898,1,0,0,0,0,0
0.058899,0,0,0,0,0,0
0.058942,0,0,1,0,1,1
0.058943,0,0,0,0,0,0
0.058954,0,0,0,0,0,1
0.058955,0,1,1,1,1,1
0.058956,0,0,0,0,0,0
0.058967,0,0,0,0,0,1
0.058968,0,1,1,1,1,1
0.05897,0,0,0,0,0,0
0.058979,0,1,1,1,1,1
0.058989,0,1,1,1,1,0
0.059059,0,1,1,1,0,1
0.059162,0,1,1,1,0,0
0.05928,0,1,1,0,0,0
0.059281,0,1,1,0,1,1
0.059386,0,1,1,0,1,0
0.059498,0,1,1,0,0,1
0.059618,0,1,1,0,0,0
0.059696,0,1,0,0,0,0
0.059697,0,1,0,1,1,1
0.059814,0,1,0,1,1,0
0.059952,0,1,0,1,0,1
0.060054,0,1,0,1,0,0
0.060182,0,1,0,0,1,1
0.060295,0,1,0,0,1,0
0.060412,0,1,0,0,0,1
0.060541,0,1,0,0,0,0
0.060678,0,0,1,1,1,1
0.060804,0,0,1,1,1,0
0.060952,0,0,1,1,0,1
0.0611,0,0,1,1,0,0
0.06128,0,0,1,0,1,1
0.061427,0,0,1,0,1,0
0.061633,0,0,1,0,0,1
0.061847,0,0,1,0,0,0
0.062088,0,0,0,0,0,0
0.062089,0,0,0,1,1,1
0.062408,0,0,0,1,1,0
0.062764,0,0,0,1,0,1
0.063255,0,0,0,1,0,0
0.064251,0,0,0,0,0,0
0.064254,0,0,0,0,1,1
0.064831,0,0,0,1,0,0
0.064833,0,0,0,0,0,0
0.064834,0,0,0,1,0,0
0.065259,0,0,0,1,0,1
0.06542,0,0,0,1,1,0
0.065557,0,0,0,1,1,1
0.065721,0,0,1,0,0,0
0.06588,0,0,1,0,0,1
0.066019,0,0,1,0,1,0
0.066174,0,0,1,0,1,1
0.066297,0,0,1,1,0,0
0.066453,0,0,1,1,0,1
0.066579,0,0,1,1,1,0
0.066716,0,0,1,1,1,1
0.066846,0,1,0,0,0,0
0.066972,0,1,0,0,0,1
0.067103,0,1,0,0,0,0
0.067104,0,1,0,0,1,0
0.067211,0,1,0,0,1,1
0.067336,0,1,0,1,0,0
0.067453,0,1,0,1,0,1
0.067555,0,1,0,1,1,0
0.067692,0,1,0,1,1,1
0.067812,0,1,1,0,0,0
0.067887,0,1,1,0,0,1
0.068009,0,1,1,0,1,0
0.068118,0,1,1,0,1,1
0.06822,0,1,1,1,0,0
0.068337,0,1,1,1,0,1
0.068442,0,1,1,1,1,0
0.068545,0,1,1,1,1,1
0.068655,1,0,0,0,0,0
0.068764,1,0,0,0,0,1
0.06886,1,0,0,0,1,0
0.068962,1,0,0,0,1,1
0.069082,1,0,0,1,0,0
0.069182,1,0,0,1,0,1
0.069291,1,0,0,1,1,0
0.06941,1,0,0,1,1,1
0.069516,1,0,1,0,0,0
0.069617,1,0,1,0,0,1
0.069729,1,0,1,0,0,0
0.06973,1,0,1,0,1,0
0.06984,1,0,1,0,1,1
0.069959,1,0,1,1,0,0
0.070078,1,0,1,1,0,1
0.070181,1,0,1,1,1,0
0.070297,1,0,1,1,1,1
0.07041,1,1,0,0,0,0
0.070525,1,1,0,0,0,1
0.070648,1,1,0,0,1,0
0.070805,1,1,0,0,1,1
0.070911,1,1,0,1,0,0
0.071049,1,1,0,1,0,1
0.071207,1,1,0,1,1,0
0.071334,1,1,0,1,1,1
0.071504,1,1,1,0,0,0
0.071644,1,1,1,0,0,1
0.071789,1,1,1,0,1,0
0.072004,1,1,1,0,1,1
0.072198,1,1,1,1,0,0
0.072393,1,1,1,1,0,1
0.072748,1,1,1,1,1,0
0.0731,1,1,1,1,1,1
0.074384,1,1,1,1,1,0
0.074386,1,1,1,1,1,1
0.074387,1,1,1,1,1,0
0.074734,1,1,1,1,0,0
0.074736,1,1,1,1,0,1
0.075091,1,1,1,1,0,0
0.075296,1,1,1,0,1,1
0.075483,1,1,1,0,1,0
0.075701,1,1,1,0,0,1
0.075846,1,1,1,0,0,0
0.075984,1,1,0,0,0,0
0.075985,1,1,1,0,0,0
0.075996,1,1,0,0,0,0
0.075997,1,1,1,0,0,0
0.075998,1,1,0,0,0,0
0.075999,1,1,1,0,0,0
0.076002,1,1,0,0,0,0
0.076003,1,1,1,0,0,0
0.076004,1,1,0,0,0,0
0.076005,1,1,1,0,0,0
0.076006,1,1,0,0,0,0
0.076009,1,1,1,0,0,0
0.07601,1,1,0,0,0,0
0.076011,1,1,1,0,0,0
0.076012,1,1,0,0,0,0
0.076027,1,1,0,0,1,1
0.076028,1,1,0,0,0,0
0.07603,1,1,0,0,0,1
0.076031,1,1,0,0,0,0
0.076036,1,1,0,0,1,1
0.076037,1,1,0,0,0,0
0.076041,1,1,0,0,1,1
0.076042,1,1,0,1,1,1
0.076158,1,1,0,1,1,0
0.076282,1,1,0,1,0,1
0.076439,1,1,0,1,0,0
0.076582,1,1,0,0,0,0
0.076583,1,1,0,0,1,1
0.076695,1,1,0,0,1,0
0.076842,1,1,0,0,0,1
0.076967,1,1,0,0,0,0
0.077113,1,0,0,0,0,0
0.077114,1,1,0,0,0,0
0.077121,1,0,0,0,0,0
0.077122,1,1,0,0,0,0
0.077124,1,0,0,0,0,0
0.077125,1,1,0,0,0,0
0.077127,1,0,0,0,0,0
0.077129,1,1,0,0,0,0
0.07713,1,0,0,0,0,0
0.077132,1,1,0,0,0,0
0.077133,1,0,0,0,0,0
0.077172,1,0,0,0,1,1
0.077173,1,0,0,0,0,0
0.077177,1,0,0,0,1,1
0.077178,1,0,0,0,0,0
0.077182,1,0,0,0,0,1
0.077183,1,0,0,0,0,0
0.077187,1,0,0,0,1,1
0.077188,1,0,0,0,0,0
0.077193,1,0,1,1,1,1
0.077212,1,0,1,1,1,0
0.077315,1,0,1,1,0,1
0.077419,1,0,1,1,0,0
0.077541,1,0,1,0,1,1
0.077653,1,0,1,0,1,0
0.07777,1,0,1,0,0,1
0.077878,1,0,1,0,0,0
0.07798,1,0,0,0,0,0
0.077988,1,0,0,0,0,1
0.077989,1,0,0,0,1,1
0.07799,1,0,0,0,0,0
0.077991,1,0,1,0,0,0
0.077992,1,0,0,0,0,0
0.077993,1,0,0,1,1,1
0.078085,1,0,0,1,1,0
0.078212,1,0,0,1,0,1
0.078316,1,0,0,1,0,0
0.078413,1,0,0,0,1,1
0.078536,1,0,0,0,1,0
0.078635,1,0,0,0,0,1
0.078745,1,0,0,0,0,0
0.078854,0,0,0,0,0,0
0.078855,1,0,0,0,0,0
0.078873,0,0,0,0,0,0
0.078881,1,0,0,0,0,0
0.078885,0,0,0,0,0,0
0.078893,1,0,0,0,0,0
0.078896,0,0,0,0,0,0
0.078949,0,0,0,0,0,1
0.07895,0,0,0,0,0,0
0.078962,0,0,0,0,1,1
0.078963,0,1,1,1,1,1
0.078965,0,0,0,0,0,0
0.078974,0,1,1,1,1,1
0.078976,0,0,0,0,0,1
0.078977,0,0,0,0,0,0
0.078979,0,1,1,1,1,1
0.078987,0,1,1,1,1,0
0.079058,0,1,1,1,0,1
0.079162,0,1,1,1,0,0
0.07928,0,1,1,0,1,1
0.079386,0,1,1,0,1,0
0.079497,0,1,1,0,0,1
0.079617,0,1,1,0,0,0
0.079695,0,1,0,0,1,1
0.079696,0,1,0,1,1,1
0.079813,0,1,0,1,1,0
0.079952,0,1,0,1,0,1
0.080054,0,1,0,1,0,0
0.080182,0,1,0,0,1,1
0.080295,0,1,0,0,1,0
0.080412,0,1,0,0,0,1
0.080541,0,1,0,0,0,0
0.080674,0,0,1,1,1,1
0.080803,0,0,1,1,1,0
0.080952,0,0,1,1,0,1
0.081099,0,0,1,1,0,0
0.08128,0,0,1,0,1,1
0.081427,0,0,1,0,1,0
0.081633,0,0,1,0,0,1
0.081846,0,0,1,0,0,0
0.082091,0,0,0,0,0,0
0.082092,0,0,0,1,1,1
0.082407,0,0,0,1,1,0
0.082766,0,0,0,1,0,1
0.083257,0,0,0,1,0,0
0.084276,0,0,0,0,0,0
0.084277,0,0,0,1,0,0
0.084278,0,0,0,0,1,1
0.084279,0,0,0,0,0,0
0.08428,0,0,0,0,1,1
0.084807,0,0,0,0,0,0
0.084808,0,0,0,1,0,0
