EL34143A exported datalog,,,
File type: CSV,,,
File version: 1,,,
,,,
Per division: 5.000000,,,
Offset: 0.000000,,,
Trigger position: 0,,,
Sample interval: 5.00000763,,,
Number of sample: 120960/120960,,,
Trigger sample: 0,,,
Number of pre-trigger sample: 0,,,
Date: 2025/03/15 10:27:09,,,
,,,
"V1: 1.000000, 1.625000",,,
"I1: 1.000000, 0.000000",,,
"P1: 5.000000, 0.000000",,,
,,,
Power Enabled:,None,,
,,,
Enable:,Volt avg 1,Volt min 1,Volt max 1
9721,2.858263,2.328978,2.885409
9722,2.858304,2.328978,2.886843
9723,2.857978,2.327544,2.885409
9724,2.858028,2.327544,2.885409
9725,2.858042,2.328978,2.883975
9726,2.858173,2.333281,2.885409
9727,2.858161,2.333281,2.883975
9728,2.85839,2.331846,2.886843
9729,2.858567,2.331846,2.886843
9730,2.858442,2.333281,2.885409
9731,2.858166,2.331846,2.885409
9732,2.858065,2.331846,2.885409
9733,2.858282,2.327544,2.886843
9734,2.858542,2.330412,2.885409
9735,2.858175,2.327544,2.883975
9736,2.858261,2.328978,2.886843
9737,2.858322,2.327544,2.885409
9738,2.857922,2.32611,2.885409
9739,2.858297,2.324676,2.885409
9740,2.858163,2.324676,2.885409
9741,2.858245,2.323242,2.885409
9742,2.858448,2.324676,2.885409
9743,2.858413,2.327544,2.886843
9744,2.858369,2.327544,2.883975
9745,2.858428,2.32611,2.885409
9746,2.858436,2.334715,2.886843
9747,2.858292,2.336149,2.886843
9748,2.858436,2.334715,2.885409
9749,2.858513,2.334715,2.885409
9750,2.858476,2.334715,2.885409
9751,2.85845,2.334715,2.885409
9752,2.858485,2.331846,2.886843
9753,2.858641,2.334715,2.885409
9754,2.85842,2.334715,2.885409
9755,2.85834,2.331846,2.885409
9756,2.858161,2.333281,2.885409
9757,2.858672,2.333281,2.885409
9758,2.858896,2.351924,2.886843
9759,2.858995,2.349056,2.886843
9760,2.859048,2.35049,2.885409
9761,2.859001,2.349056,2.885409
9762,2.858894,2.347622,2.885409
9763,2.858882,2.347622,2.886843
9764,2.858792,2.344754,2.883975
9765,2.858694,2.347622,2.885409
9766,2.858965,2.346188,2.885409
9767,2.858798,2.346188,2.885409
9768,2.85862,2.343319,2.885409
9769,2.858628,2.344754,2.883975
9770,2.858572,2.346188,2.885409
9771,2.858656,2.344754,2.885409
9772,2.858355,2.344754,2.885409
9773,2.858527,2.344754,2.885409
9774,2.858718,2.344754,2.886843
9775,2.858629,2.346188,2.885409
9776,2.858543,2.346188,2.886843
9777,2.858888,2.343319,2.886843
9778,2.858775,2.346188,2.885409
9779,2.858346,2.341885,2.886843
9780,2.858728,2.346188,2.885409
9781,2.858579,2.347622,2.883975
9782,2.858825,2.346188,2.883975
9783,2.858848,2.347622,2.885409
9784,2.858753,2.349056,2.885409
9785,2.858529,2.349056,2.886843
9786,2.85891,2.347622,2.885409
9787,2.85884,2.347622,2.885409
9788,2.858708,2.347622,2.883975
9789,2.858872,2.347622,2.886843
9790,2.858813,2.347622,2.885409
9791,2.858713,2.349056,2.886843
9792,2.858818,2.347622,2.886843
9793,2.858828,2.349056,2.885409
9794,2.858902,2.347622,2.885409
9795,2.858875,2.35049,2.886843
9796,2.859013,2.344754,2.885409
9797,2.859038,2.347622,2.886843
9798,2.858947,2.35049,2.886843
9799,2.85859,2.35049,2.886843
9800,2.858714,2.349056,2.885409
9801,2.858823,2.349056,2.885409
9802,2.85885,2.347622,2.888277
9803,2.859083,2.35049,2.886843
9804,2.859047,2.35049,2.886843
9805,2.859061,2.346188,2.885409
9806,2.859055,2.347622,2.885409
9807,2.858531,2.347622,2.886843
9808,2.858498,2.346188,2.883975
9809,2.858769,2.347622,2.886843
9810,2.859023,2.346188,2.885409
9811,2.858877,2.344754,2.888277
9812,2.858829,2.346188,2.885409
9813,2.858989,2.346188,2.886843
9814,2.858883,2.343319,2.885409
9815,2.858603,2.347622,2.885409
9816,2.858963,2.347622,2.885409
9817,2.858906,2.35049,2.885409
9818,2.858556,2.351924,2.885409
9819,2.858899,2.353358,2.886843
9820,2.858744,2.353358,2.885409
9821,2.858911,2.354792,2.886843
9822,2.859027,2.354792,2.885409
9823,2.858856,2.351924,2.885409
9824,2.858907,2.353358,2.885409
9825,2.858865,2.353358,2.885409
9826,2.858768,2.359094,2.885409
9827,2.859081,2.360528,2.885409
9828,2.859036,2.360528,2.885409
9829,2.859075,2.360528,2.885409
9830,2.859157,2.363397,2.886843
9831,2.859099,2.361963,2.886843
9832,2.859184,2.361963,2.886843
9833,2.859266,2.363397,2.886843
9834,2.859395,2.361963,2.886843
9835,2.8592,2.361963,2.885409
9836,2.85933,2.361963,2.885409
9837,2.858955,2.360528,2.888277
9838,2.858912,2.359094,2.886843
9839,2.858923,2.360528,2.885409
9840,2.859008,2.359094,2.886843
9841,2.858817,2.359094,2.885409
9842,2.858843,2.35766,2.885409
9843,2.85907,2.359094,2.885409
9844,2.859114,2.359094,2.885409
9845,2.858931,2.356226,2.885409
9846,2.859308,2.359094,2.886843
9847,2.859256,2.35766,2.883975
9848,2.859014,2.356226,2.885409
9849,2.859035,2.354792,2.885409
9850,2.858916,2.353358,2.885409
9851,2.858576,2.351924,2.885409
9852,2.858837,2.351924,2.885409
9853,2.858862,2.347622,2.888277
9854,2.858681,2.349056,2.886843
9855,2.859076,2.347622,2.886843
9856,2.858923,2.343319,2.883975
9857,2.858791,2.341885,2.883975
9858,2.858732,2.340451,2.885409
9859,2.858999,2.340451,2.885409
9860,2.858692,2.341885,2.885409
9861,2.858685,2.339017,2.885409
9862,2.858435,2.337583,2.885409
9863,2.858691,2.339017,2.885409
9864,2.858454,2.337583,2.885409
9865,2.858479,2.339017,2.885409
9866,2.858613,2.333281,2.885409
9867,2.858667,2.330412,2.886843
9868,2.858498,2.331846,2.885409
9869,2.8584,2.333281,2.885409
9870,2.858369,2.337583,2.883975
9871,2.85815,2.334715,2.885409
9872,2.857965,2.336149,2.885409
9873,2.858447,2.337583,2.885409
9874,2.858278,2.340451,2.886843
9875,2.858513,2.343319,2.885409
9876,2.858485,2.340451,2.883975
9877,2.858481,2.343319,2.886843
9878,2.858621,2.344754,2.885409
9879,2.858529,2.344754,2.883975
9880,2.858402,2.344754,2.885409
9881,2.858518,2.341885,2.885409
9882,2.858462,2.341885,2.883975
9883,2.85869,2.340451,2.886843
9884,2.858764,2.341885,2.886843
9885,2.858502,2.340451,2.885409
9886,2.858462,2.341885,2.885409
9887,2.85916,2.343319,2.886843
9888,2.859013,2.341885,2.885409
9889,2.859175,2.341885,2.885409
9890,2.859064,2.337583,2.886843
9891,2.858951,2.337583,2.886843
9892,2.859052,2.336149,2.885409
9893,2.859149,2.339017,2.886843
9894,2.859406,2.341885,2.886843
9895,2.859554,2.349056,2.885409
9896,2.859551,2.346188,2.885409
9897,2.859591,2.346188,2.886843
9898,2.859409,2.349056,2.886843
9899,2.859416,2.347622,2.885409
9900,2.859702,2.347622,2.888277
9901,2.859419,2.347622,2.886843
9902,2.859451,2.349056,2.886843
9903,2.85949,2.353358,2.886843
9904,2.859476,2.353358,2.885409
9905,2.859822,2.351924,2.888277
9906,2.859775,2.35049,2.885409
9907,2.859767,2.351924,2.886843
9908,2.859471,2.351924,2.885409
9909,2.859123,2.35049,2.886843
9910,2.859528,2.349056,2.886843
9911,2.859328,2.346188,2.885409
9912,2.859128,2.35049,2.885409
9913,2.859469,2.353358,2.886843
9914,2.859161,2.351924,2.888277
9915,2.859095,2.35049,2.886843
9916,2.859221,2.353358,2.886843
9917,2.859201,2.351924,2.885409
9918,2.85917,2.354792,2.885409
9919,2.859289,2.351924,2.886843
9920,2.859387,2.35049,2.886843
9921,2.859381,2.351924,2.886843
9922,2.859216,2.353358,2.886843
9923,2.859116,2.35049,2.886843
9924,2.858974,2.351924,2.888277
9925,2.859232,2.35049,2.885409
9926,2.858952,2.35049,2.885409
9927,2.859017,2.35049,2.886843
9928,2.859031,2.347622,2.885409
9929,2.858903,2.35049,2.885409
9930,2.859128,2.35049,2.885409
9931,2.859323,2.351924,2.885409
9932,2.859029,2.349056,2.883975
9933,2.859088,2.351924,2.885409
9934,2.859027,2.35049,2.885409
9935,2.85917,2.349056,2.885409
9936,2.859248,2.349056,2.883975
9937,2.859177,2.35049,2.886843
9938,2.859277,2.351924,2.888277
9939,2.859192,2.356226,2.888277
9940,2.858962,2.351924,2.885409
9941,2.859097,2.351924,2.885409
9942,2.859117,2.356226,2.886843
9943,2.859157,2.356226,2.886843
9944,2.859206,2.354792,2.886843
9945,2.859096,2.356226,2.885409
9946,2.859136,2.356226,2.886843
9947,2.859095,2.354792,2.885409
9948,2.859126,2.354792,2.883975
9949,2.859389,2.354792,2.885409
9950,2.859083,2.356226,2.886843
9951,2.858772,2.356226,2.885409
9952,2.859085,2.356226,2.886843
9953,2.859318,2.35766,2.885409
9954,2.859078,2.35766,2.886843
9955,2.859138,2.354792,2.885409
9956,2.859001,2.354792,2.883975
9957,2.859097,2.354792,2.885409
9958,2.859166,2.35766,2.885409
9959,2.859392,2.359094,2.886843
9960,2.859248,2.356226,2.885409
9961,2.859219,2.356226,2.886843
9962,2.859173,2.356226,2.885409
9963,2.859163,2.35766,2.886843
9964,2.859039,2.359094,2.886843
9965,2.859216,2.360528,2.886843
9966,2.859112,2.359094,2.885409
9967,2.859289,2.360528,2.885409
9968,2.859431,2.360528,2.885409
9969,2.859409,2.359094,2.886843
9970,2.859262,2.35766,2.886843
9971,2.859383,2.360528,2.886843
9972,2.859138,2.360528,2.885409
9973,2.859186,2.361963,2.886843
9974,2.859458,2.361963,2.885409
9975,2.859162,2.361963,2.883975
9976,2.859147,2.359094,2.885409
9977,2.859066,2.356226,2.885409
9978,2.85896,2.360528,2.883975
9979,2.858927,2.361963,2.886843
9980,2.859154,2.361963,2.885409
9981,2.859028,2.361963,2.885409
9982,2.859115,2.361963,2.885409
9983,2.859263,2.364831,2.885409
9984,2.858993,2.359094,2.885409
9985,2.858853,2.364831,2.886843
9986,2.858715,2.364831,2.885409
9987,2.85907,2.364831,2.885409
9988,2.858995,2.361963,2.885409
9989,2.858953,2.363397,2.885409
9990,2.858998,2.361963,2.885409
9991,2.859142,2.361963,2.885409
9992,2.859038,2.363397,2.885409
9993,2.8592,2.361963,2.883975
9994,2.859327,2.359094,2.885409
9995,2.859154,2.360528,2.886843
9996,2.858974,2.361963,2.885409
9997,2.859328,2.359094,2.883975
9998,2.859274,2.361963,2.886843
9999,2.858788,2.359094,2.883975
10000,2.858531,2.349056,2.885409
10001,2.858624,2.346188,2.885409
10002,2.858537,2.346188,2.885409
10003,2.858354,2.343319,2.883975
10004,2.858699,2.346188,2.886843
10005,2.859074,2.346188,2.885409
10006,2.859022,2.346188,2.885409
10007,2.859063,2.346188,2.885409
10008,2.858918,2.341885,2.885409
10009,2.858694,2.344754,2.885409
10010,2.858839,2.341885,2.885409
10011,2.85887,2.341885,2.885409
10012,2.85902,2.341885,2.886843
10013,2.858824,2.344754,2.886843
10014,2.858856,2.343319,2.886843
10015,2.858836,2.337583,2.885409
10016,2.858589,2.340451,2.885409
10017,2.858656,2.340451,2.885409
10018,2.858712,2.339017,2.885409
10019,2.858789,2.340451,2.885409
10020,2.858823,2.336149,2.885409
10021,2.85851,2.336149,2.885409
10022,2.858663,2.333281,2.885409
10023,2.85839,2.334715,2.888277
10024,2.85854,2.334715,2.886843
10025,2.858557,2.333281,2.883975
10026,2.858476,2.331846,2.885409
10027,2.858295,2.328978,2.885409
10028,2.858087,2.330412,2.885409
10029,2.858227,2.32611,2.886843
10030,2.858384,2.32611,2.885409
10031,2.858311,2.327544,2.885409
10032,2.858628,2.343319,2.885409
10033,2.858673,2.35049,2.885409
10034,2.858829,2.35049,2.886843
10035,2.858766,2.353358,2.886843
10036,2.859031,2.353358,2.886843
10037,2.858874,2.353358,2.883975
10038,2.85904,2.353358,2.885409
10039,2.858672,2.353358,2.885409
10040,2.859058,2.353358,2.886843
10041,2.859173,2.356226,2.885409
10042,2.859133,2.353358,2.886843
10043,2.859065,2.35049,2.885409
10044,2.859156,2.35049,2.885409
10045,2.859326,2.35049,2.885409
10046,2.859117,2.35049,2.885409
10047,2.859133,2.349056,2.885409
10048,2.859179,2.347622,2.883975
10049,2.858884,2.346188,2.885409
10050,2.858996,2.346188,2.883975
10051,2.859029,2.344754,2.886843
10052,2.858845,2.344754,2.885409
10053,2.858888,2.341885,2.886843
10054,2.858931,2.337583,2.885409
10055,2.858638,2.334715,2.885409
10056,2.85885,2.330412,2.885409
10057,2.858756,2.330412,2.885409
10058,2.858388,2.32611,2.886843
10059,2.858442,2.327544,2.885409
10060,2.85834,2.323242,2.883975
10061,2.858348,2.321808,2.885409
10062,2.858406,2.320374,2.885409
10063,2.858324,2.320374,2.885409
10064,2.858766,2.331846,2.885409
10065,2.858573,2.336149,2.885409
10066,2.858453,2.336149,2.883975
10067,2.858789,2.337583,2.885409
10068,2.858654,2.336149,2.885409
10069,2.858322,2.337583,2.883975
10070,2.858572,2.340451,2.883975
10071,2.858603,2.340451,2.886843
10072,2.858627,2.341885,2.886843
10073,2.85886,2.343319,2.885409
10074,2.858615,2.344754,2.885409
10075,2.858606,2.344754,2.885409
10076,2.858608,2.346188,2.885409
10077,2.858777,2.35049,2.885409
10078,2.858734,2.35049,2.885409
10079,2.858754,2.351924,2.885409
10080,2.858492,2.349056,2.885409
10081,2.858868,2.353358,2.885409
10082,2.859024,2.351924,2.885409
10083,2.858792,2.353358,2.885409
10084,2.859006,2.354792,2.886843
10085,2.858946,2.351924,2.885409
10086,2.858934,2.354792,2.885409
10087,2.859154,2.351924,2.885409
10088,2.858859,2.353358,2.886843
10089,2.858856,2.351924,2.885409
10090,2.858779,2.353358,2.885409
10091,2.858733,2.35049,2.886843
10092,2.858891,2.351924,2.885409
10093,2.858955,2.351924,2.886843
10094,2.858893,2.351924,2.885409
10095,2.858864,2.354792,2.885409
10096,2.858773,2.353358,2.885409
10097,2.858722,2.356226,2.885409
10098,2.858667,2.354792,2.885409
10099,2.859019,2.353358,2.885409
10100,2.858909,2.353358,2.885409
10101,2.858837,2.354792,2.889711
10102,2.858979,2.351924,2.888277
10103,2.858885,2.353358,2.883975
10104,2.858853,2.353358,2.885409
10105,2.858948,2.351924,2.885409
10106,2.858889,2.349056,2.885409
10107,2.859029,2.353358,2.888277
10108,2.858915,2.353358,2.885409
10109,2.858743,2.351924,2.885409
10110,2.859044,2.351924,2.885409
10111,2.859034,2.353358,2.885409
10112,2.858823,2.353358,2.885409
10113,2.858772,2.35049,2.886843
10114,2.858684,2.35049,2.886843
10115,2.85877,2.349056,2.886843
10116,2.858931,2.351924,2.885409
10117,2.858802,2.35049,2.885409
10118,2.858902,2.347622,2.885409
10119,2.858851,2.346188,2.885409
10120,2.858957,2.349056,2.886843
10121,2.858768,2.349056,2.886843
10122,2.858645,2.346188,2.885409
10123,2.858683,2.347622,2.885409
10124,2.858647,2.346188,2.883975
10125,2.85899,2.346188,2.885409
10126,2.858862,2.346188,2.886843
10127,2.858677,2.347622,2.883975
10128,2.858872,2.340451,2.885409
10129,2.858644,2.346188,2.886843
10130,2.858818,2.347622,2.888277
10131,2.858728,2.344754,2.885409
10132,2.85859,2.346188,2.886843
10133,2.85879,2.343319,2.885409
10134,2.858818,2.346188,2.885409
10135,2.858704,2.347622,2.885409
10136,2.858734,2.347622,2.885409
10137,2.858927,2.344754,2.883975
10138,2.858849,2.346188,2.886843
10139,2.858671,2.344754,2.885409
10140,2.858599,2.346188,2.886843
10141,2.858713,2.344754,2.883975
10142,2.85877,2.346188,2.885409
10143,2.858757,2.347622,2.885409
10144,2.858807,2.346188,2.885409
10145,2.858751,2.346188,2.883975
10146,2.85857,2.346188,2.885409
10147,2.858654,2.347622,2.885409
10148,2.858665,2.343319,2.885409
10149,2.858545,2.347622,2.886843
10150,2.858691,2.343319,2.883975
10151,2.858748,2.346188,2.885409
10152,2.858712,2.343319,2.885409
10153,2.85895,2.344754,2.885409
10154,2.858997,2.346188,2.885409
10155,2.859066,2.346188,2.885409
10156,2.859303,2.343319,2.885409
10157,2.85907,2.344754,2.885409
10158,2.859058,2.343319,2.885409
10159,2.858979,2.340451,2.885409
10160,2.859197,2.341885,2.885409
10161,2.859171,2.337583,2.886843
10162,2.858711,2.341885,2.885409
10163,2.858879,2.341885,2.885409
10164,2.8589,2.341885,2.885409
10165,2.858543,2.340451,2.886843
10166,2.858923,2.340451,2.888277
10167,2.858934,2.339017,2.885409
10168,2.858799,2.340451,2.886843
10169,2.858662,2.337583,2.885409
10170,2.858371,2.336149,2.885409
10171,2.858666,2.340451,2.885409
10172,2.858781,2.346188,2.886843
10173,2.859024,2.344754,2.886843
10174,2.858821,2.346188,2.885409
10175,2.858777,2.35049,2.883975
10176,2.858875,2.351924,2.885409
10177,2.858995,2.351924,2.886843
10178,2.858997,2.353358,2.885409
10179,2.858844,2.35049,2.886843
10180,2.858999,2.351924,2.885409
10181,2.858944,2.353358,2.885409
10182,2.858951,2.353358,2.885409
10183,2.858992,2.35049,2.885409
10184,2.859155,2.349056,2.885409
10185,2.858985,2.35049,2.885409
10186,2.859296,2.349056,2.886843
10187,2.859025,2.347622,2.886843
10188,2.858763,2.349056,2.883975
10189,2.858518,2.347622,2.885409
10190,2.858747,2.347622,2.885409
10191,2.858721,2.346188,2.886843
10192,2.858795,2.346188,2.885409
10193,2.858515,2.344754,2.885409
10194,2.858589,2.341885,2.885409
10195,2.858455,2.346188,2.885409
10196,2.858433,2.343319,2.885409
10197,2.858568,2.337583,2.886843
10198,2.85874,2.340451,2.885409
10199,2.858801,2.349056,2.885409
10200,2.858999,2.349056,2.885409
10201,2.858978,2.353358,2.883975
10202,2.858809,2.351924,2.885409
10203,2.858851,2.351924,2.883975
10204,2.858845,2.353358,2.885409
10205,2.859029,2.354792,2.886843
10206,2.859207,2.353358,2.885409
10207,2.859117,2.356226,2.885409
10208,2.858759,2.35766,2.885409
10209,2.858756,2.359094,2.883975
10210,2.859028,2.35766,2.885409
10211,2.859038,2.359094,2.885409
10212,2.859149,2.359094,2.889711
10213,2.859066,2.360528,2.885409
10214,2.858914,2.360528,2.886843
10215,2.859347,2.361963,2.885409
10216,2.859112,2.359094,2.886843
10217,2.858915,2.359094,2.886843
10218,2.858972,2.359094,2.883975
10219,2.859286,2.359094,2.886843
10220,2.85932,2.359094,2.885409
10221,2.859249,2.360528,2.886843
10222,2.859372,2.360528,2.886843
10223,2.858921,2.359094,2.886843
10224,2.858734,2.359094,2.885409
10225,2.858876,2.360528,2.885409
10226,2.858788,2.359094,2.886843
10227,2.858809,2.356226,2.885409
10228,2.858838,2.359094,2.883975
10229,2.859106,2.356226,2.883975
10230,2.858707,2.35766,2.885409
10231,2.858719,2.359094,2.883975
10232,2.858932,2.359094,2.883975
10233,2.858971,2.361963,2.883975
10234,2.859185,2.361963,2.885409
10235,2.859226,2.360528,2.883975
10236,2.858865,2.363397,2.883975
10237,2.859014,2.361963,2.886843
10238,2.859139,2.361963,2.885409
10239,2.859009,2.360528,2.886843
10240,2.859399,2.360528,2.885409
10241,2.859321,2.359094,2.886843
10242,2.859072,2.359094,2.885409
10243,2.859153,2.360528,2.886843
10244,2.859246,2.360528,2.886843
10245,2.859093,2.360528,2.883975
10246,2.859137,2.359094,2.883975
10247,2.85938,2.361963,2.886843
10248,2.859247,2.361963,2.885409
10249,2.859221,2.363397,2.885409
10250,2.859383,2.361963,2.883975
10251,2.859251,2.363397,2.885409
10252,2.859145,2.359094,2.885409
10253,2.85967,2.363397,2.885409
10254,2.859448,2.364831,2.885409
10255,2.859455,2.364831,2.885409
10256,2.859169,2.363397,2.886843
10257,2.859158,2.364831,2.885409
10258,2.859436,2.361963,2.886843
10259,2.85929,2.361963,2.885409
10260,2.85921,2.364831,2.886843
10261,2.85918,2.364831,2.885409
10262,2.858971,2.363397,2.885409
10263,2.859046,2.364831,2.885409
10264,2.859192,2.366265,2.885409
10265,2.85941,2.363397,2.885409
10266,2.859422,2.366265,2.885409
10267,2.859175,2.363397,2.885409
10268,2.859049,2.364831,2.885409
10269,2.858877,2.364831,2.885409
10270,2.85898,2.363397,2.886843
10271,2.859349,2.366265,2.885409
10272,2.859366,2.363397,2.888277
10273,2.859322,2.366265,2.886843
10274,2.859401,2.370567,2.885409
10275,2.859298,2.369133,2.885409
10276,2.859183,2.369133,2.886843
10277,2.859436,2.369133,2.883975
10278,2.859422,2.369133,2.885409
10279,2.859152,2.367699,2.886843
10280,2.859343,2.366265,2.885409
10281,2.85947,2.370567,2.885409
10282,2.859458,2.369133,2.885409
10283,2.859456,2.370567,2.886843
10284,2.85936,2.367699,2.886843
10285,2.859174,2.370567,2.885409
10286,2.859236,2.367699,2.885409
10287,2.859145,2.367699,2.886843
10288,2.85934,2.367699,2.886843
10289,2.859142,2.367699,2.883975
10290,2.859118,2.364831,2.885409
10291,2.85933,2.369133,2.885409
10292,2.859153,2.363397,2.885409
10293,2.859122,2.363397,2.886843
10294,2.859195,2.361963,2.885409
10295,2.859166,2.360528,2.886843
10296,2.859222,2.35766,2.885409
10297,2.858922,2.35766,2.883975
10298,2.858773,2.35766,2.885409
10299,2.858965,2.356226,2.885409
10300,2.85881,2.354792,2.883975
10301,2.858817,2.354792,2.885409
10302,2.858902,2.351924,2.886843
10303,2.858878,2.354792,2.885409
10304,2.85862,2.351924,2.885409
10305,2.858555,2.349056,2.886843
10306,2.858737,2.351924,2.886843
10307,2.858768,2.35049,2.885409
10308,2.858816,2.35049,2.885409
10309,2.858943,2.351924,2.888277
10310,2.858996,2.351924,2.885409
10311,2.858829,2.351924,2.885409
10312,2.859286,2.351924,2.885409
10313,2.859316,2.354792,2.885409
10314,2.859662,2.351924,2.886843
10315,2.859471,2.364831,2.886843
10316,2.859449,2.366265,2.885409
10317,2.859577,2.376304,2.883975
10318,2.859494,2.376304,2.885409
10319,2.859606,2.380606,2.886843
10320,2.859811,2.383474,2.885409
10321,2.860025,2.386342,2.886843
10322,2.859887,2.386342,2.885409
10323,2.859992,2.384908,2.886843
10324,2.859841,2.383474,2.885409
10325,2.859576,2.380606,2.885409
10326,2.859408,2.38204,2.886843
10327,2.859689,2.383474,2.885409
10328,2.859477,2.383474,2.885409
10329,2.859594,2.384908,2.886843
10330,2.859713,2.384908,2.886843
10331,2.859571,2.386342,2.886843
10332,2.859421,2.384908,2.885409
10333,2.859465,2.386342,2.885409
10334,2.859629,2.387776,2.883975
10335,2.85961,2.386342,2.885409
10336,2.859901,2.386342,2.886843
10337,2.859726,2.38921,2.886843
10338,2.859648,2.38921,2.883975
10339,2.859729,2.386342,2.883975
10340,2.859601,2.38921,2.885409
10341,2.859753,2.387776,2.886843
10342,2.859637,2.38204,2.885409
10343,2.85946,2.380606,2.885409
10344,2.859605,2.38204,2.883975
10345,2.859598,2.392079,2.885409
10346,2.859798,2.393513,2.886843
10347,2.859734,2.394947,2.886843
10348,2.859639,2.394947,2.885409
10349,2.859668,2.394947,2.886843
10350,2.859627,2.394947,2.886843
10351,2.859623,2.394947,2.885409
10352,2.859619,2.394947,2.885409
10353,2.859554,2.394947,2.885409
10354,2.859689,2.394947,2.886843
10355,2.859522,2.396381,2.888277
10356,2.859438,2.396381,2.883975
10357,2.859504,2.396381,2.885409
10358,2.859782,2.396381,2.885409
10359,2.859951,2.396381,2.886843
10360,2.859907,2.396381,2.885409
10361,2.859926,2.396381,2.885409
10362,2.859857,2.396381,2.885409
10363,2.859966,2.396381,2.885409
10364,2.859936,2.396381,2.885409
10365,2.859821,2.394947,2.885409
10366,2.85956,2.394947,2.883975
10367,2.859362,2.396381,2.885409
10368,2.859664,2.396381,2.886843
10369,2.860085,2.396381,2.886843
10370,2.859841,2.394947,2.883975
10371,2.859663,2.396381,2.885409
10372,2.859459,2.394947,2.885409
10373,2.859486,2.397815,2.883975
10374,2.859654,2.393513,2.885409
10375,2.859766,2.394947,2.885409
10376,2.85944,2.397815,2.885409
10377,2.859586,2.396381,2.885409
10378,2.859562,2.394947,2.883975
10379,2.859825,2.394947,2.885409
10380,2.859688,2.394947,2.885409
10381,2.859525,2.399249,2.883975
10382,2.859702,2.397815,2.888277
10383,2.859645,2.397815,2.886843
10384,2.859759,2.396381,2.885409
10385,2.859574,2.397815,2.885409
10386,2.859741,2.392079,2.886843
10387,2.859575,2.394947,2.885409
10388,2.859498,2.392079,2.885409
10389,2.859377,2.390645,2.885409
10390,2.859622,2.390645,2.885409
10391,2.859683,2.38921,2.885409
10392,2.859754,2.392079,2.885409
10393,2.859688,2.390645,2.883975
10394,2.85972,2.392079,2.885409
10395,2.859615,2.392079,2.886843
10396,2.85954,2.394947,2.883975
10397,2.859526,2.394947,2.885409
10398,2.859713,2.396381,2.889711
10399,2.859778,2.397815,2.885409
10400,2.859774,2.397815,2.886843
10401,2.859817,2.399249,2.885409
10402,2.859653,2.397815,2.885409
10403,2.859595,2.396381,2.885409
10404,2.859638,2.396381,2.885409
10405,2.859527,2.397815,2.886843
10406,2.859628,2.397815,2.886843
10407,2.859651,2.394947,2.885409
10408,2.859784,2.399249,2.885409
10409,2.859931,2.399249,2.886843
10410,2.859986,2.399249,2.885409
10411,2.860152,2.399249,2.885409
10412,2.860171,2.399249,2.886843
10413,2.860046,2.397815,2.886843
10414,2.859885,2.399249,2.885409
10415,2.859861,2.399249,2.885409
10416,2.859576,2.399249,2.885409
10417,2.859528,2.394947,2.885409
10418,2.859903,2.397815,2.885409
10419,2.859695,2.400683,2.885409
10420,2.859699,2.399249,2.885409
10421,2.859574,2.399249,2.885409
10422,2.859509,2.400683,2.885409
10423,2.859582,2.397815,2.885409
10424,2.85984,2.399249,2.886843
10425,2.859779,2.397815,2.883975
10426,2.859674,2.400683,2.883975
10427,2.859719,2.399249,2.883975
10428,2.859699,2.397815,2.885409
10429,2.859699,2.396381,2.885409
10430,2.859332,2.397815,2.883975
10431,2.859664,2.394947,2.888277
10432,2.859496,2.397815,2.883975
10433,2.859556,2.399249,2.885409
10434,2.859538,2.397815,2.885409
10435,2.860017,2.400683,2.886843
10436,2.860159,2.400683,2.885409
10437,2.859956,2.402117,2.889711
10438,2.859979,2.403552,2.885409
10439,2.859827,2.403552,2.885409
10440,2.859534,2.404986,2.886843
10441,2.859458,2.403552,2.883975
10442,2.859689,2.404986,2.886843
10443,2.859793,2.404986,2.883975
10444,2.859755,2.403552,2.883975
10445,2.859682,2.403552,2.885409
10446,2.859956,2.404986,2.885409
10447,2.859824,2.402117,2.883975
10448,2.859494,2.403552,2.885409
10449,2.85984,2.404986,2.883975
10450,2.859962,2.403552,2.883975
10451,2.859662,2.402117,2.888277
10452,2.859672,2.402117,2.885409
10453,2.859565,2.402117,2.885409
10454,2.859657,2.400683,2.883975
10455,2.859714,2.402117,2.885409
10456,2.859821,2.397815,2.885409
10457,2.85982,2.399249,2.886843
10458,2.859897,2.402117,2.885409
10459,2.859634,2.400683,2.885409
10460,2.859546,2.400683,2.883975
10461,2.859538,2.399249,2.885409
10462,2.859439,2.399249,2.885409
10463,2.859587,2.399249,2.885409
10464,2.859681,2.399249,2.885409
10465,2.859583,2.399249,2.885409
10466,2.859814,2.399249,2.885409
10467,2.859494,2.400683,2.886843
10468,2.859449,2.400683,2.885409
10469,2.85961,2.400683,2.883975
10470,2.859689,2.402117,2.886843
10471,2.859807,2.400683,2.885409
10472,2.859685,2.400683,2.885409
10473,2.859605,2.400683,2.885409
10474,2.85983,2.400683,2.886843
10475,2.859446,2.400683,2.885409
10476,2.859492,2.400683,2.885409
10477,2.859839,2.403552,2.886843
10478,2.859768,2.40642,2.883975
10479,2.860046,2.415024,2.886843
10480,2.860056,2.419327,2.886843
10481,2.860051,2.420761,2.883975
10482,2.8598,2.420761,2.885409
10483,2.860246,2.417892,2.888277
