EL34143A exported datalog,,,
File type: CSV,,,
File version: 1,,,
,,,
Per division: 5.000000,,,
Offset: 0.000000,,,
Trigger position: 0,,,
Sample interval: 0.49999872,,,
Number of sample: 86400/86400,,,
Trigger sample: 0,,,
Number of pre-trigger sample: 0,,,
Date: 2025/03/01 01:58:57,,,
,,,
"V1: 0.500000, 1.440000",,,
"I1: 1.000000, 0.000000",,,
"P1: 5.000000, 0.000000",,,
,,,
Power Enabled:,None,,
,,,
Enable:,Volt avg 1,Volt min 1,Volt max 1
13567,2.906393,2.805099,2.925564
13568,2.906383,2.805099,2.92413
13569,2.906235,2.806534,2.922696
13570,2.906434,2.806534,2.92413
13571,2.906604,2.806534,2.926998
13572,2.906485,2.805099,2.92413
13573,2.906456,2.806534,2.922696
13574,2.906564,2.806534,2.925564
13575,2.906603,2.805099,2.92413
13576,2.906613,2.803665,2.925564
13577,2.906643,2.807968,2.925564
13578,2.906322,2.805099,2.92413
13579,2.906217,2.807968,2.92413
13580,2.906298,2.806534,2.925564
13581,2.906508,2.805099,2.925564
13582,2.906533,2.806534,2.925564
13583,2.906581,2.805099,2.925564
13584,2.906651,2.805099,2.926998
13585,2.906592,2.807968,2.925564
13586,2.906518,2.806534,2.925564
13587,2.906655,2.807968,2.92413
13588,2.906584,2.807968,2.925564
13589,2.906687,2.805099,2.92413
13590,2.90686,2.806534,2.926998
13591,2.9066,2.805099,2.92413
13592,2.906465,2.805099,2.92413
13593,2.906923,2.806534,2.926998
13594,2.90697,2.806534,2.92413
13595,2.906673,2.806534,2.925564
13596,2.906455,2.806534,2.92413
13597,2.906255,2.805099,2.925564
13598,2.90661,2.806534,2.92413
13599,2.906297,2.806534,2.925564
13600,2.906347,2.805099,2.925564
13601,2.906343,2.803665,2.92413
13602,2.906294,2.805099,2.92413
13603,2.906677,2.805099,2.926998
13604,2.906801,2.805099,2.92413
13605,2.906422,2.805099,2.92413
13606,2.906547,2.806534,2.92413
13607,2.906759,2.805099,2.92413
13608,2.906717,2.807968,2.925564
13609,2.90663,2.805099,2.926998
13610,2.906146,2.807968,2.925564
13611,2.906119,2.805099,2.925564
13612,2.906554,2.805099,2.92413
13613,2.906628,2.807968,2.92413
13614,2.906227,2.805099,2.922696
13615,2.906103,2.805099,2.92413
13616,2.906299,2.809402,2.92413
13617,2.906338,2.806534,2.925564
13618,2.906362,2.806534,2.925564
13619,2.906239,2.805099,2.92413
13620,2.906433,2.806534,2.926998
13621,2.906684,2.803665,2.925564
13622,2.906402,2.806534,2.92413
13623,2.906534,2.807968,2.92413
13624,2.906156,2.805099,2.92413
13625,2.906405,2.805099,2.92413
13626,2.906505,2.806534,2.92413
13627,2.906339,2.805099,2.925564
13628,2.906087,2.802231,2.922696
13629,2.906353,2.805099,2.92413
13630,2.906447,2.807968,2.925564
13631,2.906385,2.807968,2.92413
13632,2.906802,2.806534,2.925564
13633,2.907123,2.806534,2.925564
13634,2.906625,2.807968,2.925564
13635,2.906908,2.806534,2.925564
13636,2.906712,2.806534,2.92413
13637,2.906947,2.807968,2.92413
13638,2.906909,2.805099,2.92413
13639,2.906552,2.805099,2.922696
13640,2.906308,2.807968,2.92413
13641,2.906311,2.806534,2.92413
13642,2.906479,2.803665,2.92413
13643,2.906713,2.807968,2.925564
13644,2.906616,2.803665,2.92413
13645,2.90687,2.806534,2.92413
13646,2.906961,2.807968,2.925564
13647,2.906834,2.807968,2.92413
13648,2.906569,2.806534,2.925564
13649,2.906488,2.807968,2.925564
13650,2.906784,2.806534,2.925564
13651,2.906773,2.806534,2.925564
13652,2.906706,2.806534,2.92413
13653,2.906585,2.803665,2.925564
13654,2.906485,2.806534,2.925564
13655,2.906802,2.807968,2.925564
13656,2.906841,2.807968,2.925564
13657,2.906882,2.807968,2.925564
13658,2.906553,2.807968,2.925564
13659,2.906714,2.806534,2.925564
13660,2.906492,2.807968,2.92413
13661,2.906646,2.805099,2.925564
13662,2.906482,2.807968,2.925564
13663,2.906595,2.803665,2.925564
13664,2.90644,2.806534,2.92413
13665,2.906246,2.803665,2.925564
13666,2.906293,2.805099,2.92413
13667,2.906323,2.805099,2.92413
13668,2.906422,2.807968,2.92413
13669,2.906613,2.807968,2.92413
13670,2.906482,2.802231,2.925564
13671,2.906242,2.806534,2.925564
13672,2.906445,2.802231,2.925564
13673,2.906463,2.803665,2.925564
13674,2.906712,2.807968,2.925564
13675,2.906808,2.807968,2.926998
13676,2.90652,2.805099,2.925564
13677,2.906082,2.807968,2.92413
13678,2.906084,2.806534,2.92413
13679,2.906289,2.806534,2.92413
13680,2.906452,2.806534,2.925564
13681,2.906406,2.803665,2.92413
13682,2.906329,2.805099,2.92413
13683,2.906456,2.807968,2.92413
13684,2.906338,2.805099,2.925564
13685,2.906445,2.807968,2.925564
13686,2.906498,2.805099,2.925564
13687,2.906661,2.806534,2.928432
13688,2.906704,2.806534,2.92413
13689,2.906553,2.807968,2.92413
13690,2.906427,2.807968,2.925564
13691,2.906487,2.805099,2.92413
13692,2.906225,2.806534,2.92413
13693,2.906665,2.807968,2.92413
13694,2.906497,2.806534,2.92413
13695,2.906426,2.807968,2.925564
13696,2.906374,2.806534,2.92413
13697,2.906462,2.805099,2.925564
13698,2.906437,2.807968,2.92413
13699,2.906314,2.807968,2.925564
13700,2.906531,2.807968,2.925564
13701,2.906591,2.805099,2.92413
13702,2.906401,2.806534,2.925564
13703,2.90654,2.806534,2.92413
13704,2.90672,2.803665,2.92413
13705,2.906708,2.807968,2.925564
13706,2.906728,2.807968,2.92413
13707,2.906529,2.807968,2.92413
13708,2.906468,2.800797,2.92413
13709,2.906565,2.805099,2.92413
13710,2.906278,2.807968,2.92413
13711,2.906565,2.807968,2.92413
13712,2.906508,2.806534,2.926998
13713,2.906493,2.805099,2.925564
13714,2.906542,2.805099,2.92413
13715,2.906477,2.806534,2.92413
13716,2.906269,2.805099,2.92413
13717,2.906521,2.805099,2.925564
13718,2.906551,2.806534,2.925564
13719,2.906488,2.807968,2.92413
13720,2.906588,2.806534,2.922696
13721,2.906777,2.806534,2.92413
13722,2.906414,2.806534,2.922696
13723,2.906552,2.806534,2.925564
13724,2.906563,2.807968,2.925564
13725,2.906855,2.807968,2.926998
13726,2.906732,2.807968,2.925564
13727,2.906449,2.806534,2.92413
13728,2.906499,2.806534,2.92413
13729,2.906543,2.806534,2.925564
13730,2.90657,2.805099,2.922696
13731,2.906535,2.806534,2.92413
13732,2.906608,2.805099,2.92413
13733,2.906717,2.805099,2.925564
13734,2.906824,2.806534,2.928432
13735,2.906771,2.807968,2.92413
13736,2.906433,2.806534,2.928432
13737,2.906234,2.803665,2.92413
13738,2.906106,2.806534,2.925564
13739,2.906204,2.806534,2.92413
13740,2.906085,2.802231,2.92413
13741,2.906292,2.806534,2.92413
13742,2.906262,2.805099,2.925564
13743,2.906355,2.806534,2.92413
13744,2.906639,2.805099,2.925564
13745,2.906681,2.803665,2.925564
13746,2.906625,2.805099,2.928432
13747,2.906533,2.806534,2.928432
13748,2.906801,2.806534,2.926998
13749,2.906873,2.807968,2.925564
13750,2.906768,2.806534,2.926998
13751,2.906654,2.803665,2.926998
13752,2.906451,2.806534,2.92413
13753,2.906591,2.805099,2.922696
13754,2.906387,2.803665,2.925564
13755,2.906411,2.807968,2.922696
13756,2.906409,2.807968,2.92413
13757,2.906546,2.807968,2.925564
13758,2.906237,2.807968,2.925564
13759,2.90637,2.807968,2.925564
13760,2.906344,2.806534,2.922696
13761,2.90639,2.806534,2.925564
13762,2.906208,2.805099,2.92413
13763,2.906335,2.805099,2.92413
13764,2.906361,2.807968,2.92413
13765,2.906568,2.805099,2.92413
13766,2.906424,2.806534,2.92413
13767,2.906383,2.806534,2.92413
13768,2.906456,2.806534,2.925564
13769,2.906342,2.806534,2.92413
13770,2.906308,2.806534,2.925564
13771,2.906483,2.806534,2.92413
13772,2.906358,2.805099,2.925564
13773,2.906293,2.807968,2.92413
13774,2.906631,2.805099,2.92413
13775,2.906765,2.805099,2.925564
13776,2.906728,2.806534,2.92413
13777,2.906646,2.805099,2.92413
13778,2.906539,2.805099,2.922696
13779,2.90676,2.805099,2.92413
13780,2.906526,2.805099,2.925564
13781,2.906561,2.803665,2.925564
13782,2.906212,2.806534,2.925564
13783,2.906576,2.806534,2.925564
13784,2.906352,2.805099,2.92413
13785,2.906362,2.806534,2.928432
13786,2.906749,2.806534,2.925564
13787,2.906801,2.806534,2.92413
13788,2.90678,2.803665,2.92413
13789,2.906894,2.805099,2.926998
13790,2.906501,2.805099,2.92413
13791,2.906601,2.806534,2.92413
13792,2.90644,2.805099,2.925564
13793,2.906585,2.803665,2.925564
13794,2.906336,2.805099,2.92413
13795,2.906265,2.806534,2.925564
13796,2.906302,2.806534,2.925564
13797,2.906647,2.806534,2.92413
13798,2.906456,2.806534,2.928432
13799,2.906621,2.809402,2.92413
13800,2.906657,2.807968,2.925564
13801,2.906859,2.809402,2.925564
13802,2.906633,2.807968,2.925564
13803,2.906746,2.805099,2.928432
13804,2.906979,2.805099,2.92413
13805,2.906868,2.806534,2.926998
13806,2.906747,2.806534,2.92413
13807,2.906935,2.805099,2.926998
13808,2.906898,2.807968,2.926998
13809,2.906703,2.807968,2.925564
13810,2.906646,2.806534,2.925564
13811,2.906681,2.806534,2.92413
13812,2.90668,2.805099,2.926998
13813,2.90695,2.807968,2.925564
13814,2.906589,2.805099,2.926998
13815,2.906721,2.805099,2.92413
13816,2.906874,2.807968,2.92413
13817,2.906506,2.807968,2.925564
13818,2.906484,2.806534,2.925564
13819,2.90656,2.806534,2.925564
13820,2.906523,2.806534,2.925564
13821,2.906495,2.806534,2.92413
13822,2.90661,2.805099,2.925564
13823,2.906523,2.806534,2.926998
13824,2.906522,2.807968,2.92413
13825,2.90661,2.806534,2.92413
13826,2.906639,2.806534,2.925564
13827,2.90696,2.809402,2.925564
13828,2.906818,2.806534,2.926998
13829,2.906885,2.807968,2.925564
13830,2.906991,2.803665,2.92413
13831,2.906739,2.806534,2.926998
13832,2.906719,2.806534,2.926998
13833,2.907025,2.807968,2.925564
13834,2.906684,2.803665,2.925564
13835,2.906833,2.806534,2.925564
13836,2.906673,2.806534,2.92413
13837,2.906495,2.807968,2.925564
13838,2.906484,2.806534,2.92413
13839,2.906675,2.806534,2.92413
13840,2.906824,2.806534,2.92413
13841,2.90687,2.806534,2.92413
13842,2.9068,2.807968,2.925564
13843,2.906861,2.805099,2.925564
13844,2.90692,2.806534,2.929866
13845,2.906676,2.807968,2.92413
13846,2.906642,2.806534,2.92413
13847,2.906983,2.806534,2.92413
13848,2.906592,2.806534,2.928432
13849,2.906644,2.807968,2.925564
13850,2.906659,2.806534,2.925564
13851,2.906446,2.802231,2.925564
13852,2.906506,2.805099,2.92413
13853,2.906729,2.805099,2.92413
13854,2.906925,2.807968,2.925564
13855,2.906784,2.806534,2.925564
13856,2.906748,2.803665,2.92413
13857,2.906531,2.806534,2.925564
13858,2.906663,2.806534,2.925564
13859,2.906423,2.803665,2.92413
13860,2.906651,2.803665,2.925564
13861,2.906688,2.806534,2.925564
13862,2.906348,2.807968,2.92413
13863,2.906604,2.805099,2.922696
13864,2.906709,2.805099,2.92413
13865,2.906578,2.807968,2.92413
13866,2.906581,2.806534,2.926998
13867,2.906328,2.806534,2.925564
13868,2.906335,2.803665,2.92413
13869,2.906424,2.805099,2.925564
13870,2.906394,2.805099,2.92413
13871,2.906272,2.805099,2.925564
13872,2.906226,2.805099,2.92413
13873,2.906233,2.806534,2.926998
13874,2.906315,2.805099,2.92413
13875,2.906496,2.806534,2.925564
13876,2.906903,2.807968,2.92413
13877,2.906829,2.807968,2.92413
13878,2.906796,2.807968,2.925564
13879,2.906945,2.806534,2.925564
13880,2.906851,2.805099,2.926998
13881,2.907021,2.806534,2.925564
13882,2.906963,2.807968,2.926998
13883,2.906766,2.809402,2.925564
13884,2.906771,2.806534,2.92413
13885,2.906666,2.807968,2.92413
13886,2.906609,2.807968,2.92413
13887,2.906534,2.806534,2.92413
13888,2.906168,2.806534,2.925564
13889,2.906053,2.806534,2.925564
13890,2.906229,2.803665,2.92413
13891,2.90597,2.806534,2.922696
13892,2.906192,2.805099,2.925564
13893,2.906563,2.807968,2.92413
13894,2.906548,2.809402,2.92413
13895,2.906583,2.807968,2.925564
13896,2.906749,2.803665,2.925564
13897,2.90682,2.805099,2.92413
13898,2.906671,2.806534,2.92413
13899,2.906368,2.806534,2.92413
13900,2.906448,2.806534,2.92413
13901,2.906407,2.806534,2.92413
13902,2.906286,2.807968,2.922696
13903,2.90633,2.805099,2.92413
13904,2.906269,2.807968,2.92413
13905,2.906157,2.803665,2.926998
13906,2.906217,2.806534,2.92413
13907,2.905943,2.802231,2.92413
13908,2.906017,2.806534,2.92413
13909,2.905941,2.803665,2.92413
13910,2.906267,2.805099,2.92413
13911,2.90643,2.807968,2.92413
13912,2.90649,2.802231,2.922696
13913,2.906312,2.806534,2.925564
13914,2.906424,2.805099,2.92413
13915,2.90618,2.806534,2.922696
13916,2.906128,2.807968,2.926998
13917,2.906049,2.805099,2.926998
13918,2.906014,2.806534,2.925564
13919,2.905788,2.805099,2.925564
13920,2.90586,2.805099,2.92413
13921,2.906285,2.806534,2.92413
13922,2.906192,2.806534,2.92413
13923,2.905672,2.802231,2.922696
13924,2.905643,2.805099,2.922696
13925,2.905752,2.802231,2.922696
13926,2.905775,2.803665,2.922696
13927,2.90588,2.805099,2.925564
13928,2.906065,2.805099,2.92413
13929,2.905977,2.807968,2.92413
13930,2.906067,2.806534,2.925564
13931,2.905802,2.806534,2.922696
13932,2.905878,2.806534,2.92413
13933,2.9059,2.803665,2.92413
13934,2.90607,2.805099,2.925564
13935,2.906229,2.802231,2.92413
13936,2.906049,2.805099,2.922696
13937,2.906188,2.805099,2.92413
13938,2.906144,2.806534,2.92413
13939,2.905985,2.806534,2.925564
13940,2.905979,2.806534,2.92413
13941,2.90617,2.805099,2.92413
13942,2.906192,2.806534,2.925564
13943,2.906081,2.805099,2.92413
13944,2.906011,2.806534,2.92413
13945,2.906222,2.806534,2.925564
13946,2.906002,2.803665,2.92413
13947,2.90618,2.807968,2.92413
13948,2.906028,2.805099,2.92413
13949,2.905895,2.805099,2.92413
13950,2.905825,2.806534,2.92413
13951,2.905744,2.802231,2.92413
13952,2.905658,2.805099,2.92413
13953,2.905768,2.805099,2.922696
13954,2.90556,2.805099,2.92413
13955,2.905442,2.803665,2.926998
13956,2.905746,2.805099,2.922696
13957,2.905916,2.805099,2.922696
13958,2.905948,2.807968,2.92413
13959,2.905922,2.805099,2.92413
13960,2.905802,2.805099,2.92413
13961,2.905762,2.806534,2.922696
13962,2.905802,2.806534,2.92413
13963,2.905806,2.803665,2.922696
13964,2.90582,2.807968,2.922696
13965,2.905769,2.807968,2.925564
13966,2.905567,2.805099,2.922696
13967,2.905681,2.805099,2.92413
13968,2.905615,2.803665,2.92413
13969,2.90563,2.805099,2.92413
13970,2.905792,2.805099,2.922696
13971,2.905854,2.803665,2.925564
13972,2.905471,2.805099,2.922696
13973,2.905875,2.807968,2.925564
13974,2.905697,2.806534,2.922696
13975,2.905871,2.807968,2.92413
13976,2.905697,2.805099,2.92413
13977,2.905535,2.806534,2.925564
13978,2.905787,2.805099,2.92413
13979,2.905868,2.805099,2.92413
13980,2.906053,2.806534,2.92413
13981,2.906142,2.806534,2.92413
13982,2.90626,2.805099,2.926998
13983,2.906442,2.806534,2.92413
13984,2.906186,2.805099,2.926998
13985,2.906144,2.805099,2.92413
13986,2.906056,2.805099,2.92413
13987,2.90621,2.806534,2.92413
13988,2.906234,2.806534,2.925564
13989,2.906419,2.806534,2.925564
13990,2.906474,2.807968,2.925564
13991,2.906404,2.805099,2.925564
13992,2.906409,2.805099,2.92413
13993,2.906054,2.803665,2.922696
13994,2.906115,2.805099,2.922696
13995,2.906198,2.805099,2.925564
13996,2.906372,2.805099,2.92413
13997,2.906076,2.803665,2.926998
13998,2.905958,2.802231,2.925564
13999,2.906259,2.806534,2.925564
14000,2.906287,2.806534,2.925564
14001,2.906123,2.803665,2.92413
14002,2.906286,2.807968,2.92413
14003,2.906316,2.805099,2.925564
14004,2.906174,2.805099,2.92413
14005,2.906164,2.805099,2.92413
14006,2.906055,2.807968,2.92413
14007,2.906192,2.807968,2.925564
14008,2.9063,2.806534,2.925564
14009,2.90634,2.807968,2.92413
14010,2.906371,2.806534,2.925564
14011,2.9063,2.806534,2.925564
14012,2.90606,2.806534,2.92413
14013,2.906106,2.806534,2.92413
14014,2.906145,2.806534,2.92413
14015,2.906253,2.806534,2.92413
14016,2.906077,2.805099,2.925564
14017,2.906187,2.807968,2.926998
14018,2.906171,2.806534,2.92413
14019,2.906617,2.805099,2.925564
14020,2.906727,2.806534,2.92413
14021,2.906424,2.805099,2.92413
14022,2.906486,2.803665,2.925564
14023,2.906318,2.806534,2.92413
14024,2.906412,2.806534,2.92413
14025,2.906468,2.807968,2.92413
14026,2.906311,2.805099,2.92413
14027,2.90659,2.807968,2.925564
14028,2.906328,2.807968,2.926998
14029,2.906313,2.805099,2.922696
14030,2.906086,2.803665,2.922696
14031,2.906168,2.807968,2.925564
14032,2.906274,2.806534,2.92413
14033,2.906375,2.805099,2.92413
14034,2.906476,2.806534,2.925564
14035,2.906353,2.806534,2.92413
14036,2.906315,2.805099,2.92413
14037,2.906364,2.806534,2.922696
14038,2.906361,2.807968,2.92413
14039,2.90622,2.806534,2.926998
14040,2.906322,2.805099,2.92413
14041,2.906107,2.805099,2.92413
14042,2.906364,2.807968,2.92413
14043,2.906377,2.803665,2.925564
14044,2.906046,2.806534,2.925564
14045,2.906158,2.805099,2.92413
14046,2.906153,2.806534,2.92413
14047,2.906487,2.806534,2.925564
14048,2.906546,2.806534,2.925564
14049,2.906503,2.806534,2.922696
14050,2.906477,2.806534,2.92413
14051,2.906522,2.802231,2.925564
14052,2.906298,2.807968,2.922696
14053,2.905965,2.805099,2.925564
14054,2.906192,2.806534,2.92413
14055,2.906034,2.805099,2.92413
14056,2.906113,2.806534,2.92413
14057,2.906019,2.805099,2.92413
14058,2.906316,2.802231,2.922696
14059,2.906403,2.806534,2.922696
14060,2.906339,2.805099,2.925564
14061,2.90613,2.806534,2.92413
14062,2.906045,2.805099,2.92413
14063,2.906111,2.802231,2.925564
14064,2.906251,2.803665,2.925564
14065,2.905846,2.806534,2.92413
14066,2.90578,2.805099,2.92413
14067,2.906002,2.806534,2.92413
14068,2.905957,2.806534,2.926998
14069,2.905896,2.806534,2.92413
14070,2.906217,2.807968,2.925564
14071,2.906142,2.802231,2.922696
14072,2.90625,2.805099,2.925564
14073,2.906103,2.805099,2.925564
14074,2.906175,2.806534,2.925564
14075,2.905964,2.806534,2.92413
14076,2.906155,2.805099,2.92413
14077,2.906509,2.805099,2.926998
14078,2.906544,2.805099,2.926998
14079,2.906227,2.806534,2.92413
14080,2.906367,2.803665,2.925564
14081,2.906443,2.807968,2.92413
14082,2.906493,2.805099,2.925564
14083,2.906457,2.806534,2.925564
14084,2.90644,2.805099,2.925564
14085,2.90644,2.805099,2.925564
14086,2.906453,2.803665,2.92413
14087,2.906364,2.805099,2.92413
14088,2.90619,2.803665,2.925564
14089,2.906372,2.803665,2.92413
14090,2.906253,2.803665,2.92413
14091,2.906464,2.806534,2.92413
14092,2.906493,2.806534,2.92413
14093,2.906222,2.806534,2.925564
14094,2.906569,2.807968,2.92413
14095,2.906424,2.807968,2.92413
14096,2.906581,2.805099,2.925564
14097,2.906561,2.803665,2.922696
14098,2.906239,2.805099,2.92413
14099,2.906322,2.806534,2.922696
14100,2.906318,2.807968,2.92413
14101,2.90659,2.805099,2.92413
14102,2.906662,2.806534,2.925564
14103,2.906314,2.805099,2.92413
14104,2.906473,2.806534,2.92413
14105,2.906447,2.806534,2.92413
14106,2.906483,2.805099,2.92413
14107,2.906304,2.806534,2.92413
14108,2.906378,2.805099,2.92413
14109,2.906323,2.805099,2.92413
14110,2.906014,2.805099,2.92413
14111,2.906142,2.806534,2.92413
14112,2.906128,2.805099,2.925564
14113,2.90607,2.807968,2.92413
14114,2.905894,2.805099,2.925564
14115,2.905663,2.806534,2.92413
14116,2.905808,2.805099,2.92413
14117,2.906149,2.805099,2.925564
14118,2.906374,2.806534,2.92413
14119,2.906178,2.806534,2.922696
14120,2.906239,2.806534,2.922696
14121,2.90581,2.802231,2.92413
14122,2.906146,2.805099,2.92413
14123,2.906669,2.806534,2.92413
14124,2.906765,2.807968,2.926998
14125,2.906885,2.805099,2.926998
14126,2.906839,2.805099,2.925564
14127,2.906797,2.806534,2.925564
14128,2.907001,2.806534,2.925564
14129,2.906711,2.806534,2.92413
14130,2.906703,2.807968,2.925564
14131,2.906662,2.807968,2.92413
14132,2.906642,2.807968,2.92413
14133,2.906525,2.806534,2.925564
14134,2.906375,2.806534,2.92413
14135,2.906189,2.805099,2.922696
14136,2.906501,2.807968,2.925564
14137,2.906347,2.806534,2.925564
14138,2.906319,2.805099,2.922696
14139,2.90616,2.806534,2.92413
14140,2.906306,2.806534,2.92413
14141,2.906043,2.803665,2.922696
14142,2.906018,2.805099,2.925564
14143,2.905952,2.806534,2.92413
14144,2.905969,2.806534,2.92413
14145,2.90584,2.807968,2.92413
14146,2.906066,2.807968,2.92413
14147,2.905995,2.805099,2.92413
14148,2.906095,2.806534,2.92413
14149,2.905861,2.805099,2.925564
14150,2.906058,2.805099,2.92413
14151,2.906079,2.803665,2.92413
14152,2.906101,2.803665,2.92413
14153,2.905822,2.806534,2.925564
14154,2.906068,2.805099,2.92413
14155,2.905939,2.803665,2.922696
14156,2.905816,2.803665,2.92413
14157,2.905983,2.805099,2.92413
14158,2.905879,2.806534,2.925564
14159,2.906001,2.806534,2.922696
14160,2.906018,2.806534,2.92413
14161,2.906063,2.806534,2.922696
14162,2.90607,2.806534,2.922696
14163,2.905838,2.806534,2.92413
14164,2.905562,2.803665,2.925564
14165,2.905727,2.806534,2.925564
14166,2.905644,2.803665,2.92413
14167,2.905845,2.803665,2.92413
14168,2.90554,2.803665,2.92413
14169,2.905767,2.803665,2.922696
14170,2.905751,2.806534,2.92413
14171,2.905594,2.805099,2.92413
14172,2.905384,2.802231,2.92413
14173,2.905663,2.805099,2.925564
14174,2.905609,2.805099,2.92413
14175,2.905749,2.806534,2.922696
14176,2.905725,2.807968,2.925564
14177,2.905902,2.806534,2.92413
14178,2.905854,2.805099,2.92413
14179,2.905743,2.803665,2.926998
14180,2.905934,2.805099,2.925564
14181,2.905977,2.805099,2.922696
14182,2.905967,2.806534,2.92413
14183,2.906078,2.806534,2.92413
14184,2.906049,2.805099,2.922696
14185,2.905896,2.805099,2.92413
14186,2.905819,2.805099,2.92413
14187,2.905902,2.806534,2.92413
14188,2.905892,2.803665,2.922696
14189,2.906068,2.806534,2.922696
14190,2.906139,2.805099,2.925564
14191,2.906091,2.806534,2.92413
14192,2.906395,2.806534,2.92413
14193,2.906049,2.806534,2.926998
14194,2.906018,2.803665,2.92413
14195,2.905968,2.805099,2.925564
14196,2.905949,2.807968,2.925564
14197,2.905851,2.806534,2.925564
14198,2.906098,2.805099,2.92413
14199,2.905956,2.806534,2.92413
14200,2.906061,2.807968,2.92413
14201,2.905761,2.806534,2.92413
14202,2.906107,2.802231,2.922696
14203,2.906209,2.806534,2.925564
14204,2.906384,2.806534,2.922696
14205,2.9063,2.806534,2.925564
14206,2.906107,2.805099,2.922696
14207,2.906238,2.807968,2.92413
14208,2.906412,2.809402,2.925564
14209,2.906274,2.806534,2.92413
14210,2.90636,2.806534,2.92413
14211,2.906644,2.805099,2.925564
14212,2.906275,2.803665,2.92413
14213,2.906313,2.805099,2.925564
14214,2.906248,2.805099,2.92413
14215,2.906697,2.806534,2.925564
14216,2.906784,2.806534,2.925564
14217,2.907162,2.805099,2.926998
14218,2.907083,2.805099,2.92413
14219,2.907175,2.806534,2.92413
14220,2.906871,2.807968,2.925564
14221,2.906816,2.806534,2.925564
14222,2.906856,2.806534,2.925564
14223,2.90667,2.806534,2.925564
14224,2.906781,2.806534,2.925564
14225,2.906837,2.805099,2.925564
14226,2.906681,2.806534,2.92413
14227,2.90669,2.806534,2.925564
14228,2.906572,2.806534,2.925564
14229,2.906678,2.807968,2.926998
14230,2.906676,2.805099,2.92413
14231,2.906732,2.806534,2.92413
14232,2.906449,2.807968,2.92413
14233,2.906537,2.807968,2.926998
14234,2.906582,2.805099,2.92413
14235,2.906723,2.803665,2.925564
14236,2.906256,2.806534,2.92413
14237,2.906538,2.806534,2.926998
14238,2.906236,2.806534,2.92413
14239,2.906114,2.805099,2.926998
14240,2.906362,2.809402,2.92413
14241,2.906213,2.802231,2.922696
14242,2.906266,2.805099,2.925564
14243,2.906412,2.806534,2.925564
14244,2.906372,2.805099,2.92413
14245,2.906155,2.805099,2.92413
14246,2.906039,2.806534,2.925564
14247,2.90594,2.805099,2.925564
14248,2.906261,2.805099,2.922696
14249,2.906168,2.803665,2.922696
14250,2.906294,2.803665,2.929866
14251,2.906254,2.806534,2.92413
14252,2.906324,2.805099,2.92413
14253,2.90649,2.806534,2.92413
14254,2.906684,2.806534,2.925564
14255,2.906292,2.803665,2.92413
14256,2.906311,2.806534,2.92413
14257,2.906656,2.807968,2.92413
14258,2.906357,2.803665,2.92413
14259,2.906383,2.805099,2.925564
14260,2.906567,2.806534,2.926998
14261,2.906182,2.807968,2.92413
14262,2.906273,2.805099,2.922696
14263,2.906157,2.806534,2.92413
14264,2.906362,2.805099,2.92413
14265,2.906301,2.806534,2.925564
14266,2.906347,2.807968,2.92413
14267,2.906335,2.806534,2.92413
14268,2.906479,2.807968,2.925564
14269,2.906491,2.806534,2.925564
14270,2.906703,2.806534,2.92413
14271,2.90644,2.805099,2.925564
14272,2.906583,2.806534,2.92413
14273,2.906397,2.807968,2.92413
14274,2.90667,2.806534,2.925564
14275,2.906554,2.806534,2.926998
14276,2.906337,2.806534,2.925564
14277,2.906175,2.802231,2.92413
14278,2.906264,2.806534,2.92413
14279,2.906285,2.805099,2.92413
14280,2.906417,2.806534,2.92413
14281,2.906346,2.806534,2.925564
14282,2.906426,2.806534,2.92413
14283,2.906485,2.807968,2.92413
14284,2.906792,2.805099,2.925564
14285,2.906404,2.803665,2.92413
14286,2.906099,2.805099,2.92413
14287,2.906178,2.807968,2.92413
14288,2.906374,2.803665,2.922696
14289,2.906242,2.806534,2.92413
14290,2.906142,2.807968,2.926998
14291,2.905995,2.806534,2.925564
14292,2.90612,2.802231,2.92413
14293,2.905839,2.803665,2.925564
14294,2.906312,2.806534,2.92413
14295,2.906711,2.807968,2.92413
14296,2.906471,2.806534,2.92413
14297,2.906801,2.805099,2.926998
14298,2.906904,2.806534,2.925564
14299,2.906787,2.807968,2.92413
14300,2.906399,2.807968,2.92413
14301,2.906633,2.806534,2.925564
14302,2.906801,2.805099,2.92413
14303,2.906598,2.806534,2.925564
14304,2.906584,2.805099,2.926998
14305,2.906555,2.807968,2.925564
14306,2.906605,2.806534,2.92413
14307,2.906233,2.806534,2.92413
14308,2.906501,2.805099,2.925564
14309,2.906342,2.806534,2.92413
14310,2.906406,2.805099,2.92413
14311,2.906478,2.805099,2.926998
14312,2.906188,2.806534,2.926998
14313,2.906176,2.807968,2.926998
14314,2.906228,2.805099,2.92413
14315,2.906142,2.805099,2.925564
14316,2.906061,2.806534,2.922696
14317,2.905976,2.805099,2.92413
14318,2.906079,2.806534,2.928432
14319,2.906109,2.806534,2.92413
14320,2.905982,2.805099,2.92413
14321,2.906167,2.806534,2.925564
14322,2.906177,2.806534,2.92413
14323,2.906223,2.805099,2.92413
14324,2.906038,2.806534,2.92413
14325,2.905978,2.806534,2.922696
14326,2.906148,2.805099,2.92413
14327,2.906238,2.806534,2.925564
14328,2.90631,2.803665,2.922696
14329,2.905997,2.806534,2.926998
