Capacity_mAh,Voltage_V
0.0,1.0
0.002000003052,0.9997626402338551
0.004000006104,0.9995257164827506
0.006000009156,0.9992892283340856
0.008000012208,0.9990531753752593
0.010000015259999998,0.998817557193671
0.012000018312,0.9985823733767198
0.014000021363999998,0.9983476235118054
0.016000024416,0.9981133071863265
0.018000027467999998,0.9978794239876824
0.020000030519999996,0.9976459735032726
0.022000033571999998,0.9974129553204961
0.024000036624,0.9971803690267522
0.026000039675999998,0.9969482142094401
0.028000042727999996,0.9967164904559592
0.030000045779999998,0.9964851973537084
0.032000048832,0.9962543344900873
0.034000051884,0.9960239014524949
0.036000054935999996,0.9957938978283304
0.038000057988,0.9955643232049931
0.04000006103999999,0.9953351771698823
0.042000064091999995,0.9951064593103972
0.044000067143999996,0.9948781692139369
0.046000070196,0.9946503064679008
0.048000073248,0.994422870659688
0.0500000763,0.9941958613766978
0.052000079351999996,0.9939692782063294
0.054000082404,0.993743120735982
0.05600008545599999,0.993517388553055
0.058000088508,0.9932920812449475
0.060000091559999996,0.9930671983990587
0.06200009461199999,0.9928427396027877
0.064000097664,0.9926187044435341
0.06600010071599999,0.9923950925086967
0.068000103768,0.9921719033856752
0.07000010681999999,0.9919491366618685
0.07200010987199999,0.9917267919246757
0.074000112924,0.9915048687614966
0.076000115976,0.9912833667597298
0.078000119028,0.9910622855067749
0.08000012207999999,0.990841624590031
0.08200012513199999,0.9906213835968973
0.08400012818399999,0.9904015621147733
0.08600013123599999,0.9901821597310577
0.08800013428799999,0.9899631760331503
0.09000013734,0.9897446106084499
0.092000140392,0.9895264630443561
0.09400014344399998,0.9893087329282677
0.096000146496,0.9890914198475843
0.09800014954799999,0.988874523389705
0.1000001526,0.9886580431420289
0.102000155652,0.9884419786919555
0.10400015870399999,0.9882263296268838
0.106000161756,0.9880110955342132
0.108000164808,0.9877962760013427
0.11000016785999998,0.9875818706156717
0.11200017091199999,0.9873678789645994
0.11400017396399997,0.987154300635525
0.116000177016,0.9869411352158479
0.11800018006799999,0.9867283822929671
0.12000018311999999,0.9865160414542818
0.12200018617199998,0.9863041122871915
0.12400018922399998,0.9860925943790952
0.12600019227599998,0.9858814873173923
0.128000195328,0.9856707906894818
0.13000019838,0.9854605040827631
0.13200020143199998,0.9852506270846355
0.134000204484,0.985041159282498
0.136000207536,0.98483210026375
0.138000210588,0.9846234496157906
0.14000021363999998,0.9844152069260192
0.142000216692,0.984207371781835
0.14400021974399999,0.9839999437706372
0.146000222796,0.9837929224798249
0.148000225848,0.9835863074967973
0.1500002289,0.9833800984089539
0.152000231952,0.9831742948036938
0.15400023500399998,0.9829688962684161
0.156000238056,0.9827639023905202
0.158000241108,0.9825593127574054
0.16000024415999997,0.9823551269564706
0.162000247212,0.9821513445751154
0.16400025026399997,0.9819479652007387
0.166000253316,0.98174498842074
0.16800025636799998,0.9815424138225185
0.17000025942,0.9813402409934733
0.17200026247199998,0.9811384695210036
0.17400026552399997,0.9809370989925088
0.17600026857599999,0.9807361289953879
0.178000271628,0.9805355591170405
0.18000027468,0.9803353889448655
0.18200027773199998,0.9801356180662621
0.184000280784,0.9799362460686298
0.186000283836,0.9797372725393676
0.18800028688799997,0.9795386970658749
0.19000028993999996,0.9793405192355508
0.192000292992,0.9791427386357946
0.194000296044,0.9789453548540055
0.19600029909599997,0.9787483674775828
0.198000302148,0.9785517760939254
0.2000003052,0.9783555802904331
0.202000308252,0.9781597796545047
0.204000311304,0.9779643737735396
0.20600031435599997,0.9777693622349369
0.20800031740799999,0.977574744626096
0.21000032046000003,0.9773805205344159
0.212000323512,0.977186689547296
0.214000326564,0.9769932512521357
0.216000329616,0.9768002052363339
0.218000332668,0.97660755108729
0.22000033571999997,0.9764152883924031
0.22200033877199998,0.9762234167390725
0.22400034182399997,0.9760319357146976
0.226000344876,0.9758408449066773
0.22800034792799995,0.9756501439024111
0.23000035097999996,0.9754598322892982
0.232000354032,0.9752699096547377
0.23400035708400002,0.9750803755861289
0.23600036013599998,0.974891229670871
0.23800036318799997,0.9747024714963634
0.24000036623999998,0.9745141006500049
0.242000369292,0.9743261167191952
0.24400037234399996,0.9741385192913333
0.24600037539599995,0.9739513079538186
0.24800037844799996,0.97376448229405
0.25000038150000004,0.9735780418994271
0.25200038455199997,0.9733919863573488
0.254000387604,0.9732063152552146
0.256000390656,0.9730210281804235
0.258000393708,0.972836124720375
0.26000039676,0.9726516044624681
0.26200039981199996,0.9724674669941021
0.26400040286399995,0.9722837119026763
0.266000405916,0.9721003387755899
0.268000408968,0.9719173472002418
0.27000041201999997,0.9717347367640319
0.272000415072,0.9715525070543588
0.274000418124,0.9713706576586222
0.276000421176,0.9711891881642208
0.278000424228,0.9710080981585545
0.28000042727999996,0.970827387229022
0.282000430332,0.9706470549630226
0.284000433384,0.9704671009479559
0.2860004364359999,0.9702875247712206
0.28800043948799997,0.9701083260202163
0.29000044254,0.9699295042823421
0.292000445592,0.9697510591449973
0.294000448644,0.9695729901955811
0.296000451696,0.9693952970214926
0.29800045474799997,0.9692179792101312
0.3000004578,0.969041036348896
0.30200046085199994,0.9688644680251864
0.304000463904,0.9686882738264014
0.306000466956,0.9685124533399406
0.30800047000799996,0.9683370061532027
0.31000047305999995,0.9681619318535873
0.312000476112,0.9679872300284937
0.314000479164,0.9678129002653209
0.316000482216,0.9676389421514681
0.31800048526799995,0.9674653552743347
0.32000048831999994,0.96729213922132
0.322000491372,0.9671192935798228
0.324000494424,0.9669468179372428
0.32600049747599996,0.9667747118809791
0.32800050052799995,0.9666029749984307
0.33000050357999994,0.9664316068769973
0.332000506632,0.9662606071040775
0.334000509684,0.9660899752670711
0.33600051273599996,0.965919710953377
0.338000515788,0.9657498137503946
0.34000051884,0.9655802832455229
0.342000521892,0.9654111190261614
0.34400052494399996,0.9652423206797092
0.34600052799599995,0.9650738877935655
0.34800053104799994,0.9649058199551297
0.3500005341,0.9647381167518008
0.35200053715199997,0.9645707777709782
0.35400054020399996,0.9644038026000611
