Capacity_mAh,Voltage_V
0.0,3.016243
0.0012694411946666667,3.01281
0.0025388823893333335,3.009308
0.0038083235840000004,3.006171
0.005077764778666667,3.003235
0.006347205973333333,3.000475
0.007616647168000001,2.997679
0.008886088362666668,2.99501
0.010155529557333334,2.992107
0.011424970752,2.989688
0.012694411946666666,2.987244
0.013963853141333334,2.98545
0.015233294336000002,2.982871
0.016502735530666668,2.98092
0.017772176725333336,2.978436
0.019041617920000004,2.976705
0.020311059114666668,2.974499
0.02158050030933334,2.97233
0.022849941504,2.970448
0.024119382698666668,2.968931
0.025388823893333332,2.966851
0.026658265088,2.964989
0.027927706282666668,2.963319
0.029197147477333332,2.961613
0.030466588672000004,2.959961
0.03173602986666667,2.958338
0.033005471061333336,2.956707
0.034274912256000004,2.955394
0.03554435345066667,2.953904
0.03681379464533334,2.952182
0.03808323584000001,2.950655
0.03935267703466667,2.94927
0.040622118229333336,2.947911
0.04189155942400001,2.946852
0.04316100061866668,2.945417
0.04443044181333334,2.944129
0.045699883008,2.943006
0.04696932420266667,2.941648
0.048238765397333336,2.940054
0.049508206592000004,2.939233
0.050777647786666665,2.937917
0.05204708898133333,2.936604
0.053316530176,2.935589
0.05458597137066667,2.934649
0.055855412565333336,2.933527
0.057124853760000004,2.932533
0.058394294954666665,2.93136
0.05966373614933334,2.930286
0.06093317734400001,2.928982
0.062202618538666675,2.928175
0.06347205973333334,2.926986
0.064741500928,2.926062
0.06601094212266667,2.924963
0.06728038331733334,2.924003
0.06854982451200001,2.922608
0.06981926570666667,2.922076
0.07108870690133334,2.920833
0.072358148096,2.920055
0.07362758929066668,2.919101
0.07489703048533333,2.918163
0.07616647168000001,2.917278
0.07743591287466667,2.916414
0.07870535406933334,2.9155
0.079974795264,2.914487
0.08124423645866667,2.913932
0.08251367765333334,2.913056
0.08378311884800002,2.912048
0.08505256004266668,2.911168
0.08632200123733336,2.910475
0.08759144243200001,2.909955
0.08886088362666668,2.908917
0.09013032482133333,2.908093
0.091399766016,2.907428
0.09266920721066667,2.906752
0.09393864840533334,2.905936
0.0952080896,2.905344
0.09647753079466667,2.904469
0.09774697198933334,2.903615
0.09901641318400001,2.903104
0.10028585437866669,2.902645
0.10155529557333333,2.901768
0.10282473676800001,2.900918
0.10409417796266666,2.900381
0.10536361915733335,2.899813
0.106633060352,2.899159
0.10790250154666668,2.898294
0.10917194274133334,2.897662
0.11044138393600002,2.897069
0.11171082513066667,2.896115
0.11298026632533335,2.895623
0.11424970752000001,2.895054
0.11551914871466668,2.89417
0.11678858990933333,2.893529
0.11805803110400001,2.89291
0.11932747229866668,2.892097
0.12059691349333333,2.891545
0.12186635468800001,2.890935
0.12313579588266667,2.890372
0.12440523707733335,2.889853
0.12567467827200002,2.889091
0.12694411946666667,2.888352
0.12821356066133335,2.887785
0.129483001856,2.887163
0.13075244305066666,2.8867
0.13202188424533334,2.885948
0.13329132544,2.885038
0.13456076663466668,2.884403
0.13583020782933336,2.883737
0.13709964902400001,2.883377
0.1383690902186667,2.882803
0.13963853141333335,2.882178
0.14090797260800003,2.88129
0.14217741380266669,2.880682
0.14344685499733334,2.880055
0.144716296192,2.879545
0.14598573738666665,2.87917
0.14725517858133336,2.878429
0.148524619776,2.87781
0.14979406097066666,2.877358
0.15106350216533337,2.876901
0.15233294336000003,2.876287
0.15360238455466668,2.87576
0.15487182574933334,2.875088
0.156141266944,2.874925
0.15741070813866667,2.874408
0.15868014933333335,2.873682
0.159949590528,2.872993
0.16121903172266666,2.872401
0.16248847291733334,2.871914
0.163757914112,2.871291
0.16502735530666668,2.870754
0.16629679650133333,2.870371
0.16756623769600004,2.870035
