Capacity_mAh,Voltage_V
0.0,2.850332
0.002097216853333333,2.839452
0.004194433706666666,2.832245
0.0062916505600000006,2.826036
0.008388867413333332,2.820934
0.010486084266666666,2.816701
0.012583301120000001,2.812725
0.014680517973333333,2.809248
0.016777734826666665,2.8057
0.018874951679999998,2.802682
0.02097216853333333,2.800579
0.023069385386666665,2.799004
0.025166602240000002,2.798008
0.027263819093333332,2.796923
0.029361035946666666,2.796042
0.0314582528,2.795471
0.03355546965333333,2.795746
0.03565268650666667,2.79662
0.037749903359999996,2.796813
0.03984712021333334,2.79703
0.04194433706666666,2.79743
0.04404155392,2.797546
0.04613877077333333,2.797145
0.04823598762666666,2.796003
0.050333204480000004,2.794893
0.05243042133333334,2.793552
0.054527638186666665,2.792324
0.05662485504,2.791768
0.05872207189333333,2.791472
0.06081928874666667,2.790915
0.0629165056,2.78966
0.06501372245333333,2.788141
0.06711093930666666,2.786201
0.06920815616,2.785026
0.07130537301333334,2.784089
0.07340258986666666,2.782087
0.07549980671999999,2.780584
0.07759702357333334,2.778789
0.07969424042666667,2.777654
0.08179145728000001,2.77653
0.08388867413333333,2.775856
0.08598589098666666,2.774625
0.08808310784,2.772779
0.09018032469333333,2.77157
0.09227754154666666,2.770474
0.0943747584,2.768378
0.09647197525333331,2.76669
0.09856919210666668,2.765358
0.10066640896000001,2.76449
0.10276362581333334,2.763522
0.10486084266666668,2.762446
0.10695805952,2.762263
0.10905527637333333,2.762239
0.11115249322666666,2.762634
0.11324971008,2.763618
0.11534692693333333,2.764179
0.11744414378666666,2.764181
0.11954136064,2.764036
0.12163857749333334,2.763649
0.12373579434666666,2.762993
0.1258330112,2.762859
0.12793022805333332,2.762772
0.13002744490666665,2.76231
0.13212466176,2.762931
0.13422187861333332,2.763061
0.13631909546666668,2.762568
0.13841631232,2.762322
0.14051352917333335,2.762063
0.14261074602666668,2.761783
0.14470796288,2.761585
0.14680517973333332,2.761422
0.14890239658666665,2.761703
0.15099961343999999,2.761418
0.15309683029333332,2.760803
0.15519404714666668,2.760582
0.157291264,2.75967
