Capacity_mAh,Voltage_V
0.0,3.135619
0.0005777762986666666,3.132988
0.0011555525973333332,3.132851
0.0017333288960000002,3.130905
0.0023111051946666664,3.128409
0.002888881493333333,3.128237
0.0034666577920000005,3.125917
0.004044434090666667,3.123262
0.004622210389333333,3.122482
0.005199986688,3.120201
0.005777762986666666,3.117457
0.006355539285333334,3.117688
0.006933315584000001,3.116575
0.0075110918826666664,3.11422
0.008088868181333335,3.11453
0.008666644480000001,3.112806
0.009244420778666666,3.110327
0.009822197077333335,3.111206
0.010399973376,3.110393
0.010977749674666668,3.108533
0.011555525973333333,3.109489
0.012133302272,3.108911
0.012711078570666667,3.106642
0.013288854869333332,3.106612
0.013866631168000002,3.105125
0.014444407466666668,3.103289
0.015022183765333333,3.103831
0.015599960064000001,3.103107
0.01617773636266667,3.100767
0.016755512661333336,3.101443
0.017333288960000002,3.100152
0.017911065258666665,3.097779
0.01848884155733333,3.097866
0.019066617856000004,3.096564
0.01964439415466667,3.094011
0.020222170453333334,3.093935
0.020799946752,3.092761
0.021377723050666667,3.089878
0.021955499349333336,3.090572
0.022533275648000003,3.089657
0.023111051946666666,3.08724
0.023688828245333332,3.087612
0.024266604544,3.086639
0.02484438084266667,3.084293
0.025422157141333335,3.08508
0.02599993344,3.084053
0.026577709738666664,3.081295
0.027155486037333334,3.081903
0.027733262336000004,3.080287
0.02831103863466667,3.0771
0.028888814933333336,3.077656
0.029466591232,3.077831
0.030044367530666666,3.077244
0.030622143829333336,3.079959
0.031199920128000002,3.080527
0.03177769642666667,3.07918
0.03235547272533334,3.0805
0.032933249024,3.079995
0.03351102532266667,3.077873
0.034088801621333334,3.078691
0.034666577920000004,3.077714
0.03524435421866667,3.075212
0.03582213051733333,3.075881
0.036399906816,3.074861
0.03697768311466666,3.072513
0.03755545941333334,3.07315
0.03813323571200001,3.0725
0.03871101201066667,3.070134
0.03928878830933334,3.070591
0.039866564608000005,3.069815
0.04044434090666667,3.067526
0.04102211720533333,3.0685
0.041599893504,3.068148
0.04217766980266666,3.065732
0.04275544610133333,3.066441
0.0433332224,3.065998
0.04391099869866667,3.063651
0.044488774997333336,3.064289
0.045066551296000006,3.063121
0.045644327594666675,3.060004
0.04622210389333333,3.060447
0.046799880192,3.059462
0.047377656490666664,3.057014
0.047955432789333334,3.057722
0.048533209088,3.056912
0.049110985386666674,3.053559
0.04968876168533334,3.05382
0.050266537984000007,3.052811
0.05084431428266667,3.050561
0.05142209058133334,3.051797
0.05199986688,3.051245
0.052577643178666665,3.049062
0.05315541947733333,3.050731
0.053733195776,3.049855
0.05431097207466667,3.046954
0.05488874837333334,3.048033
0.05546652467200001,3.047865
0.05604430097066667,3.046149
0.05662207726933334,3.047341
0.057199853568,3.0465
0.05777762986666667,3.043618
0.058355406165333336,3.044599
0.058933182464,3.044258
0.05951095876266666,3.041452
0.06008873506133333,3.042145
0.06066651136,3.040788
0.06124428765866667,3.037723
0.06182206395733334,3.038702
0.062399840256000004,3.039693
0.06297761655466667,3.038707
0.06355539285333334,3.041385
0.06413316915200001,3.042155
0.06471094545066668,3.040726
0.06528872174933334,3.042141
0.065866498048,3.042069
0.06644427434666667,3.040439
0.06702205064533334,3.041981
0.067599826944,3.042044
0.06817760324266667,3.039847
0.06875537954133334,3.040472
0.06933315584000001,3.039771
0.06991093213866667,3.037798
0.07048870843733333,3.03888
0.071066484736,3.038569
0.07164426103466666,3.036973
0.07222203733333334,3.038027
0.072799813632,3.037215
0.07337758993066666,3.03492
0.07395536622933332,3.035069
0.07453314252799999,3.034846
0.07511091882666668,3.032396
0.07568869512533334,3.03349
0.07626647142400002,3.032642
0.07684424772266667,3.030203
0.07742202402133334,3.031724
0.07799980032,3.031502
0.07857757661866668,3.029389
0.07915535291733333,3.030393
0.07973312921600001,3.030261
0.08031090551466667,3.028477
0.08088868181333334,3.029322
0.081466458112,3.028162
0.08204423441066666,3.026518
0.08262201070933334,3.028482
0.083199787008,3.028997
0.08377756330666668,3.027513
0.08435533960533333,3.028739
0.084933115904,3.029113
0.08551089220266667,3.027842
0.08608866850133336,3.029123
0.0866664448,3.029901
0.08724422109866667,3.029052
0.08782199739733335,3.030747
0.08839977369600001,3.031263
0.08897754999466667,3.030029
0.08955532629333333,3.031226
0.09013310259200001,3.03148
0.09071087889066667,3.030287
0.09128865518933335,3.030507
