Capacity_mAh,Voltage_V
0.0,3.229525
0.00019333283839999998,3.228532
0.00038666567679999995,3.227706
0.0005799985152,3.226866
0.0007733313535999999,3.226084
0.0009666641919999999,3.22538
0.0011599970304,3.224463
0.0013533298688,3.223778
0.0015466627071999998,3.223023
0.0017399955456,3.222425
0.0019333283839999998,3.221781
0.0021266612224,3.221158
0.0023199940608,3.220659
0.0025133268992,3.219954
0.0027066597376,3.219542
0.002899992576,3.218792
0.0030933254143999996,3.2182
0.0032866582528,3.217621
0.0034799910912,3.2172
0.0036733239296,3.216682
0.0038666567679999995,3.215983
0.0040599896064,3.215725
0.0042533224448,3.215273
0.004446655283199999,3.214875
0.0046399881216,3.214243
0.00483332096,3.213798
0.0050266537984,3.213294
0.0052199866368,3.212945
0.0054133194752,3.212438
0.0056066523136,3.211582
0.005799985152,3.211288
0.005993317990399999,3.210935
0.006186650828799999,3.210293
0.006379983667200001,3.209862
0.0065733165056,3.209379
0.006766649343999999,3.209079
0.0069599821824,3.208769
0.0071533150208,3.208417
0.0073466478592,3.20798
0.0075399806976,3.207569
0.007733313535999999,3.207046
0.0079266463744,3.206845
0.0081199792128,3.206419
0.008313312051199999,3.206125
0.0085066448896,3.205714
0.008699977728,3.205441
0.008893310566399998,3.205011
0.0090866434048,3.204541
0.0092799762432,3.204386
0.0094733090816,3.204026
0.00966664192,3.203697
0.0098599747584,3.203273
0.0100533075968,3.203053
0.010246640435199999,3.202603
0.0104399732736,3.202146
0.010633306112,3.201902
0.0108266389504,3.201588
0.0110199717888,3.201166
0.0112133046272,3.200925
0.011406637465599999,3.200456
0.011599970304,3.200083
0.0117933031424,3.199641
0.011986635980799997,3.199155
0.012179968819199999,3.198681
0.012373301657599999,3.198288
0.012566634496,3.19826
0.012759967334400001,3.197793
0.0129533001728,3.19747
0.0131466330112,3.197025
0.0133399658496,3.196856
0.013533298687999998,3.196582
0.013726631526399998,3.196073
0.0139199643648,3.19555
0.014113297203199999,3.195143
0.0143066300416,3.194904
0.014499962879999998,3.194809
0.0146932957184,3.194639
0.0148866285568,3.194136
0.0150799613952,3.193827
0.015273294233600002,3.193818
0.015466627071999998,3.193464
0.0156599599104,3.192662
0.0158532927488,3.192523
0.0160466255872,3.192079
0.0162399584256,3.191898
0.016433291263999998,3.191742
0.016626624102399998,3.191597
0.0168199569408,3.19117
0.0170132897792,3.190648
0.0172066226176,3.190304
0.017399955456,3.190082
0.0175932882944,3.189998
0.017786621132799996,3.189572
0.0179799539712,3.189291
0.0181732868096,3.189106
0.018366619647999998,3.188911
0.0185599524864,3.188391
0.018753285324799997,3.188285
0.0189466181632,3.188014
0.0191399510016,3.187706
0.01933328384,3.187203
0.0195266166784,3.187022
0.0197199495168,3.186654
0.0199132823552,3.186551
0.0201066151936,3.186146
0.020299948031999998,3.186018
0.020493280870399998,3.185769
0.0206866137088,3.185457
0.0208799465472,3.185236
0.0210732793856,3.184813
0.021266612224,3.184587
0.0214599450624,3.184397
0.0216532779008,3.184004
0.0218466107392,3.183835
0.0220399435776,3.183534
0.022233276415999995,3.183384
0.0224266092544,3.183077
0.022619942092799997,3.182932
0.022813274931199997,3.182672
0.0230066077696,3.182161
0.023199940608,3.181836
0.0233932734464,3.181737
0.0235866062848,3.181903
0.0237799391232,3.181659
0.023973271961599995,3.181441
0.024166604799999998,3.181165
0.024359937638399998,3.181089
0.024553270476799997,3.18084
0.024746603315199997,3.180275
0.024939936153599997,3.180158
0.025133268992,3.180014
0.0253266018304,3.179582
0.025519934668800003,3.17933
0.025713267507199995,3.179109
0.0259066003456,3.178888
0.026099933183999998,3.178642
0.0262932660224,3.178337
0.026486598860799997,3.177932
0.0266799316992,3.177725
0.0268732645376,3.177565
0.027066597375999996,3.177322
0.027259930214399996,3.17706
0.027453263052799996,3.176904
0.0276465958912,3.176527
0.0278399287296,3.176584
0.028033261568,3.176249
0.028226594406399998,3.175998
0.0284199272448,3.175852
0.0286132600832,3.175561
0.028806592921600004,3.17519
0.028999925759999996,3.174952
0.029193258598399996,3.174643
0.0293865914368,3.174483
0.0295799242752,3.174231
0.0297732571136,3.174064
0.029966589951999995,3.17391
0.0301599227904,3.173661
0.030353255628799997,3.173443
0.030546588467200004,3.173204
0.030739921305599997,3.172974
0.030933254143999996,3.172829
0.0311265869824,3.172591
0.0313199198208,3.17225
0.0315132526592,3.171939
0.0317065854976,3.171666
0.031899918336,3.171585
0.0320932511744,3.171407
0.0322865840128,3.171327
0.0324799168512,3.170954
0.032673249689600004,3.170852
0.032866582527999996,3.170653
0.033059915366399996,3.170399
0.033253248204799996,3.170097
0.033446581043199995,3.169798
0.0336399138816,3.169489
0.03383324672,3.169168
0.0340265795584,3.169105
0.034219912396799994,3.168711
0.0344132452352,3.168525
0.0346065780736,3.168569
0.034799910912,3.168158
0.0349932437504,3.168075
0.0351865765888,3.167553
0.0353799094272,3.167706
0.03557324226559999,3.16712
0.035766575104,3.167024
0.0359599079424,3.16679
0.0361532407808,3.166618
0.0363465736192,3.166601
0.0365399064576,3.166271
0.036733239295999996,3.166097
0.0369265721344,3.165893
0.0371199049728,3.165784
0.037313237811199995,3.165558
0.037506570649599995,3.165422
0.037699903487999994,3.165092
0.0378932363264,3.164887
0.038086569164799994,3.164651
0.0382799020032,3.164422
0.0384732348416,3.164355
0.03866656768,3.164059
0.0388599005184,3.163938
0.0390532333568,3.163763
0.0392465661952,3.163489
0.0394398990336,3.163328
0.039633231872,3.163061
0.0398265647104,3.162964
0.0400198975488,3.162867
0.0402132303872,3.162565
0.0404065632256,3.162287
0.040599896063999996,3.162199
0.040793228902399996,3.162169
0.040986561740799995,3.161973
0.0411798945792,3.161909
0.0413732274176,3.161708
0.041566560255999994,3.1614
0.0417598930944,3.161128
0.041953225932799994,3.161071
0.0421465587712,3.16081
0.04233989160959999,3.160785
0.042533224448,3.160704
0.0427265572864,3.160282
0.0429198901248,3.160259
0.0431132229632,3.159898
0.0433065558016,3.159818
0.04349988864,3.159602
0.0436932214784,3.15949
0.0438865543168,3.15933
0.0440798871552,3.159143
0.0442732199936,3.158988
0.04446655283199999,3.158598
0.0446598856704,3.158506
0.0448532185088,3.158394
0.0450465513472,3.158336
0.045239884185599995,3.158154
0.045433217023999994,3.157742
0.045626549862399994,3.157678
0.045819882700799994,3.157362
0.0460132155392,3.157224
0.04620654837759999,3.157089
0.046399881216,3.157071
0.0465932140544,3.156961
0.0467865468928,3.156768
0.0469798797312,3.156448
0.0471732125696,3.15645
0.047366545408,3.156427
0.0475598782464,3.15622
0.04775321108479999,3.156044
0.04794654392319999,3.155984
0.0481398767616,3.155913
0.048333209599999996,3.155608
0.048526542438399996,3.155631
0.048719875276799995,3.155156
0.048913208115199995,3.155116
0.049106540953599995,3.155072
0.049299873792,3.154697
0.049493206630399994,3.154655
0.0496865394688,3.154438
0.04987987230719999,3.154276
0.0500732051456,3.153952
0.050266537984,3.153718
0.0504598708224,3.153597
0.0506532036608,3.153594
0.0508465364992,3.153462
0.051039869337600005,3.153305
0.051233202176000005,3.152803
0.05142653501439999,3.152722
0.0516198678528,3.152369
0.0518132006912,3.152367
0.05200653352959999,3.152283
0.052199866367999996,3.152118
0.052393199206399996,3.151857
0.0525865320448,3.151669
0.052779864883199995,3.15154
0.052973197721599995,3.151222
0.05316653056,3.151286
0.0533598633984,3.151043
0.05355319623679999,3.150925
0.0537465290752,3.150853
0.0539398619136,3.150712
0.05413319475199999,3.150463
0.05432652759039999,3.150351
0.05451986042879999,3.150128
0.054713193267200005,3.14983
0.05490652610559999,3.149798
0.055099858944,3.149729
0.0552931917824,3.14954
0.0554865246208,3.14951
0.0556798574592,3.149079
0.055873190297599996,3.148971
0.056066523136,3.148818
0.056259855974399996,3.148881
0.056453188812799995,3.148975
0.0566465216512,3.14876
0.0568398544896,3.148456
0.05703318732799999,3.148363
0.0572265201664,3.148355
0.057419853004799994,3.14808
0.05761318584320001,3.147816
0.05780651868159999,3.147655
0.05799985151999999,3.147719
0.0581931843584,3.147524
0.05838651719679999,3.146989
0.05857985003519999,3.146957
0.0587731828736,3.146816
0.058966515712,3.146804
0.0591598485504,3.146763
0.0593531813888,3.146472
0.0595465142272,3.146257
0.0597398470656,3.145978
0.05993317990399999,3.145955
0.0601265127424,3.145888
0.0603198455808,3.145809
0.06051317841919999,3.145627
0.060706511257599995,3.145337
0.060899844095999994,3.145403
0.06109317693440001,3.145306
0.061286509772799994,3.144932
0.06147984261119999,3.144991
0.0616731754496,3.145039
0.06186650828799999,3.144749
0.06205984112639999,3.14452
0.0622531739648,3.1446
0.0624465068032,3.144403
0.0626398396416,3.144393
0.06283317247999999,3.144304
0.0630265053184,3.14425
0.0632198381568,3.143942
0.0634131709952,3.144016
0.0636065038336,3.143893
0.063799836672,3.143587
