Capacity_mAh,Voltage_V
0.0,1.0
0.001683329024,0.9999692337240265
0.003366658048,0.9999384736919791
0.005049987072,0.9999077199031853
0.006733316096,0.999876972356972
0.00841664512,0.9998462310526667
0.010099974144,0.9998154959895961
0.011783303168000001,0.9997847671670874
0.013466632192,0.9997540445844681
0.015149961216,0.9997233282410649
0.01683329024,0.9996926181362051
0.018516619264,0.9996619142692159
0.020199948288,0.9996312166394243
0.021883277312000002,0.9996005252461576
0.023566606336000002,0.999569840088743
0.025249935360000003,0.9995391611665071
0.026933264384,0.9995084884787776
0.028616593408000008,0.9994778220248816
0.030299922432,0.9994471618041458
0.031983251456000006,0.9994165078158977
0.03366658048,0.9993858600594644
0.035349909504,0.9993552185341729
0.037033238528,0.9993245832393504
0.038716567552,0.999293954174324
0.040399896576,0.9992633313384209
0.04208322560000001,0.9992327147309683
0.043766554624000004,0.9992021043512932
0.045449883648000004,0.9991715001987228
0.047133212672000005,0.999140902272584
0.048816541696000006,0.9991103105722042
0.050499870720000006,0.9990797250969107
0.052183199744,0.9990491458460302
0.053866528768,0.9990185728188901
0.055549857792000015,0.9989880060148174
0.057233186816000016,0.9989574454331394
0.05891651584,0.9989268910731831
0.060599844864,0.9988963429342755
0.062283173888000004,0.9988658010157442
0.06396650291200001,0.9988352653169159
0.065649831936,0.9988047358371177
0.06733316096,0.9987742125756772
0.069016489984,0.998743695531921
0.070699819008,0.9987131847051766
0.07238314803200001,0.998682680094771
0.074066477056,0.9986521817000312
0.07574980608000001,0.9986216895202846
0.077433135104,0.9985912035548582
0.07911646412800001,0.9985607238030789
0.080799793152,0.9985302502642742
0.08248312217600001,0.9984997829377712
0.08416645120000002,0.9984693218228969
0.085849780224,0.9984388669189784
0.08753310924800001,0.998408418225343
0.089216438272,0.9983779757413176
0.09089976729600001,0.9983475394662296
0.09258309632000002,0.9983171093994058
0.09426642534400001,0.9982866855401736
0.095949754368,0.9982562678878603
0.09763308339200001,0.9982258564417925
0.099316412416,0.9981954512012978
0.10099974144000001,0.9981650521657031
0.102683070464,0.9981346593343355
0.104366399488,0.9981042727065224
0.10604972851200001,0.9980738922815905
0.107733057536,0.9980435180588675
0.10941638656000001,0.9980131500376801
0.11109971558400003,0.9979827882173555
0.11278304460800001,0.9979524325972209
0.11446637363200003,0.9979220831766036
0.11614970265600001,0.9978917399548304
0.11783303168,0.9978614029312286
0.119516360704,0.9978310721051253
0.121199689728,0.9978007474758478
0.122883018752,0.9977704290427228
0.12456634777600001,0.9977401168050779
0.12624967680000002,0.9977098107622402
0.12793300582400002,0.9976795109135367
0.129616334848,0.9976492172582941
0.131299663872,0.9976189297958404
0.13298299289600002,0.9975886485255021
0.13466632192,0.9975583734466067
0.136349650944,0.9975281045584808
0.138032979968,0.9974978418604522
0.13971630899200002,0.9974675853518477
0.141399638016,0.9974373350319944
0.14308296704,0.9974070909002194
0.14476629606400002,0.9973768529558499
0.14644962508800002,0.9973466211982133
0.148132954112,0.9973163956266363
0.149816283136,0.9972861762404462
0.15149961216000002,0.9972559630389702
0.153182941184,0.9972257560215354
0.154866270208,0.9971955551874688
0.15654959923200001,0.9971653605360979
0.15823292825600002,0.9971351720667495
0.15991625728,0.9971049897787507
0.161599586304,0.9970748136714288
0.16328291532800002,0.997044643744111
0.16496624435200002,0.9970144799961241
0.166649573376,0.9969843224267956
0.16833290240000004,0.9969541710354525
0.17001623142400002,0.9969240258214219
0.171699560448,0.9968938867840309
0.173382889472,0.9968637539226067
0.17506621849600001,0.9968336272364764
0.17674954752,0.9968035067249672
0.178432876544,0.9967733923874063
0.18011620556800004,0.9967432842231205
0.18179953459200002,0.9967131822314371
0.18348286361600002,0.9966830864116836
0.18516619264000003,0.9966529967631865
0.18684952166400004,0.9966229132852733
0.18853285068800002,0.9965928359772712
0.19021617971200003,0.9965627648385073
0.191899508736,0.9965326998683085
0.19358283776,0.9965026410660021
0.19526616678400002,0.9964725884309151
0.19694949580800003,0.9964425419623749
0.198632824832,0.9964125016597085
0.20031615385600005,0.9963824675222428
0.20199948288000003,0.9963524395493053
0.20368281190400003,0.996322417740223
0.205366140928,0.9962924020943231
0.207049469952,0.9962623926109324
0.208732798976,0.9962323892893785
0.21041612800000004,0.9962023921289881
0.21209945702400002,0.9961724011290888
0.21378278604800002,0.9961424162890073
0.215466115072,0.9961124376080709
0.21714944409599998,0.9960824650856067
0.21883277312000002,0.9960524987209421
0.22051610214400003,0.9960225385134039
0.22219943116800006,0.9959925844623193
0.22388276019199999,0.9959626365670154
0.22556608921600002,0.9959326948268196
0.22724941824000003,0.9959027592410589
0.22893274726400006,0.9958728298090601
0.23061607628800002,0.9958429065301507
0.23229940531200002,0.9958129894036578
0.23398273433600003,0.9957830784289085
0.23566606336,0.9957531736052297
0.23734939238400002,0.995723274931949
0.239032721408,0.9956933824083932
0.24071605043200003,0.9956634960338895
0.242399379456,0.995633615807765
0.24408270848000005,0.995603741729347
0.245766037504,0.9955738737979624
0.24744936652800004,0.9955440120129383
0.24913269555200002,0.9955141563736022
0.25081602457600005,0.9954843068792808
0.25249935360000003,0.9954544635293017
0.254182682624,0.9954246263229916
0.25586601164800005,0.9953947952596778
0.257549340672,0.9953649703386873
0.259232669696,0.9953351515593476
0.26091599872,0.9953053389209856
0.262599327744,0.9952755324229283
0.26428265676800006,0.9952457320645031
0.26596598579200004,0.9952159378450369
0.267649314816,0.995186149763857
0.26933264384,0.9951563678202905
0.27101597286400003,0.9951265920136644
0.272699301888,0.995096822343306
0.274382630912,0.9950670588085424
