sod,voltage
0.0,3.172118
3.43438536464867e-05,3.154514
6.86877072929734e-05,3.141685
0.00010303156093946012,3.131832
0.0001373754145859468,3.123626
0.0001717192682324335,3.117002
0.00020606312187892024,3.111082
0.00024040697552540693,3.106149
0.0002747508291718936,3.102116
0.00030909468281838033,3.098527
0.000343438536464867,3.09539
0.0003777823901113537,3.092464
0.0004121262437578405,3.089742
0.0004464700974043271,3.087234
0.00048081395105081386,3.08435
0.0005151578046973005,3.082188
0.0005495016583437872,3.079905
0.0005838455119902739,3.077468
0.0006181893656367607,3.075117
0.0006525332192832473,3.072744
0.000686877072929734,3.070371
0.0007212209265762208,3.068071
0.0007555647802227074,3.065658
0.0007899086338691942,3.063477
0.000824252487515681,3.061102
0.0008585963411621676,3.058869
0.0008929401948086542,3.056825
0.000927284048455141,3.054852
0.0009616279021016277,3.052217
0.0009959717557481145,3.050195
0.001030315609394601,3.047977
0.0010646594630410878,3.045921
0.0010990033166875745,3.044286
0.0011333471703340611,3.04243
0.0011676910239805478,3.040486
0.0012020348776270347,3.038633
0.0012363787312735213,3.037256
0.001270722584920008,3.035279
0.0013050664385664947,3.033395
0.0013394102922129813,3.031456
0.001373754145859468,3.029569
0.0014080979995059549,3.027766
0.0014424418531524415,3.026186
0.0014767857067989282,3.024651
0.0015111295604454148,3.023266
0.0015454734140919015,3.021729
0.0015798172677383884,3.02012
0.0016141611213848748,3.018849
0.001648504975031362,3.017234
0.0016828488286778484,3.01594
0.0017171926823243353,3.014711
0.0017515365359708221,3.013274
0.0017858803896173084,3.011774
0.0018202242432637952,3.010576
0.001854568096910282,3.0097
0.0018889119505567686,3.008131
0.0019232558042032554,3.007016
0.001957599657849742,3.005684
0.001991943511496229,3.004447
0.0020262873651427154,3.003114
0.002060631218789202,3.001968
0.0020949750724356887,3.000919
0.0021293189260821756,2.999988
0.002163662779728662,2.998809
0.002198006633375149,2.997741
0.002232350487021636,2.996522
0.0022666943406681223,2.995513
0.002301038194314609,2.994061
0.0023353820479610956,2.993125
0.0023697259016075825,2.992357
0.0024040697552540694,2.991021
0.0024384136089005562,2.990159
0.0024727574625470427,2.989103
0.002507101316193529,2.988064
0.002541445169840016,2.987174
0.002575789023486503,2.986123
0.0026101328771329893,2.985136
0.002644476730779476,2.984153
0.0026788205844259626,2.982999
0.0027131644380724495,2.98201
0.002747508291718936,2.981296
0.002781852145365423,2.980464
0.0028161959990119097,2.979425
0.002850539852658396,2.978453
0.002884883706304883,2.977896
0.00291922755995137,2.976972
0.0029535714135978564,2.975812
0.0029879152672443433,2.974747
0.0030222591208908297,2.973706
0.0030566029745373166,2.97331
0.003090946828183803,2.972403
0.00312529068183029,2.971456
0.0031596345354767768,2.970406
0.0031939783891232632,2.969717
0.0032283222427697497,2.968988
0.0032626660964162365,2.968368
0.003297009950062724,2.967284
0.0033313538037092103,2.96644
0.0033656976573556967,2.965522
0.0034000415110021836,2.964963
0.0034343853646486705,2.9645
0.0034687292182951574,2.963593
0.0035030730719416443,2.962733
0.00353741692558813,2.96208
0.0035717607792346167,2.961106
0.0036061046328811045,2.960296
0.0036404484865275905,2.959798
0.0036747923401740774,2.958892
0.003709136193820564,2.958068
0.0037434800474670507,2.956925
0.003777823901113537,2.956228
0.003812167754760024,2.955654
0.003846511608406511,2.955178
0.0038808554620529973,2.95452
0.003915199315699484,2.953523
0.00394954316934597,2.95295
0.003983887022992458,2.952383
0.004018230876638945,2.951368
0.004052574730285431,2.95052
0.004086918583931918,2.949676
0.004121262437578404,2.94898
0.004155606291224891,2.948513
0.0041899501448713775,2.947676
0.004224293998517864,2.946965
0.004258637852164351,2.946353
0.004292981705810838,2.945737
0.004327325559457324,2.944871
0.004361669413103811,2.944003
0.004396013266750298,2.943348
0.004430357120396785,2.942751
0.004464700974043272,2.942405
0.004499044827689758,2.941692
0.0045333886813362445,2.940811
0.004567732534982731,2.940255
0.004602076388629218,2.939535
0.004636420242275704,2.93898
0.004670764095922191,2.938436
0.004705107949568679,2.937756
0.004739451803215165,2.937218
0.004773795656861652,2.936448
0.004808139510508139,2.935726
0.004842483364154625,2.935048
0.0048768272178011125,2.934564
0.004911171071447598,2.934061
0.004945514925094085,2.933306
0.004979858778740572,2.932705
0.005014202632387058,2.932226
0.005048546486033545,2.931569
0.005082890339680032,2.930986
0.005117234193326519,2.930732
0.005151578046973006,2.930135
0.005185921900619492,2.929458
0.005220265754265979,2.928864
0.0052546096079124655,2.928514
0.005288953461558952,2.928144
0.005323297315205438,2.92758
0.005357641168851925,2.927171
0.005391985022498413,2.926604
0.005426328876144899,2.925648
0.005460672729791386,2.925077
0.005495016583437872,2.924374
0.005529360437084359,2.923908
0.005563704290730846,2.923257
0.005598048144377333,2.922588
0.0056323919980238195,2.922287
0.0056667358516703055,2.921772
0.005701079705316792,2.921366
0.00573542355896328,2.920975
0.005769767412609766,2.920534
0.005804111266256253,2.919793
0.00583845511990274,2.919334
0.005872798973549226,2.919023
0.005907142827195713,2.918168
0.005941486680842199,2.917493
0.0059758305344886865,2.916993
0.006010174388135173,2.916469
0.006044518241781659,2.915856
0.006078862095428146,2.915499
0.006113205949074633,2.915003
0.00614754980272112,2.914484
0.006181893656367606,2.914013
0.006216237510014093,2.913372
0.00625058136366058,2.913231
0.006284925217307067,2.912719
0.0063192690709535536,2.912155
0.00635361292460004,2.911744
0.0063879567782465264,2.911112
0.006422300631893014,2.910634
0.006456644485539499,2.909942
0.006490988339185985,2.909459
0.006525332192832473,2.90909
0.006559676046478962,2.90864
0.006594019900125448,2.908186
0.006628363753771933,2.907719
0.006662707607418421,2.906976
0.006697051461064907,2.906543
0.0067313953147113935,2.90648
0.00676573916835788,2.905704
0.006800083022004367,2.90541
0.006834426875650854,2.904914
0.006868770729297341,2.90443
0.006903114582943827,2.903736
0.006937458436590315,2.903312
0.006971802290236801,2.902795
0.0070061461438832885,2.902583
0.007040489997529774,2.902153
0.00707483385117626,2.902029
0.007109177704822747,2.90152
0.007143521558469233,2.900677
0.007177865412115721,2.900086
0.007212209265762209,2.900232
0.007246553119408692,2.899628
0.007280896973055181,2.899155
0.007315240826701668,2.898832
0.007349584680348155,2.898303
0.007383928533994642,2.897643
0.007418272387641128,2.897251
0.007452616241287615,2.896645
0.007486960094934101,2.895997
0.0075213039485805865,2.895733
0.007555647802227074,2.895601
0.00758999165587356,2.895262
0.007624335509520048,2.894778
0.007658679363166534,2.894081
0.007693023216813022,2.89385
0.007727367070459508,2.89359
0.007761710924105995,2.89318
0.0077960547777524815,2.89258
0.007830398631398968,2.892307
0.007864742485045454,2.891717
0.00789908633869194,2.891299
0.007933430192338428,2.890737
0.007967774045984916,2.890126
0.008002117899631402,2.890006
0.00803646175327789,2.889523
0.008070805606924376,2.889199
0.008105149460570862,2.888688
0.008139493314217348,2.888241
0.008173837167863835,2.887839
0.008208181021510321,2.887584
0.008242524875156807,2.887078
0.008276868728803295,2.886592
0.008311212582449781,2.886349
0.008345556436096269,2.885981
0.008379900289742755,2.8855
0.008414244143389241,2.885064
0.008448587997035729,2.884804
