sod,voltage
0.0,3.165984
4.105752193621549e-06,3.162411
8.211504387243098e-06,3.15905
1.2317256580864649e-05,3.157045
1.6423008774486195e-05,3.154392
2.0528760968107745e-05,3.151877
2.4634513161729298e-05,3.150157
2.8740265355350844e-05,3.148317
3.284601754897239e-05,3.146739
3.6951769742593943e-05,3.144657
4.105752193621549e-05,3.143035
4.516327412983704e-05,3.142583
4.9269026323458596e-05,3.14168
5.3374778517080135e-05,3.140004
5.748053071070169e-05,3.138765
6.158628290432325e-05,3.137373
6.569203509794478e-05,3.136339
6.979778729156635e-05,3.13535
7.390353948518789e-05,3.134623
7.800929167880943e-05,3.133264
8.211504387243098e-05,3.131874
8.622079606605253e-05,3.130318
9.032654825967409e-05,3.129445
9.443230045329562e-05,3.128594
9.853805264691719e-05,3.127777
0.00010264380484053874,3.126708
0.00010674955703416027,3.126486
0.00011085530922778183,3.125586
0.00011496106142140338,3.124571
0.00011906681361502494,3.123943
0.0001231725658086465,3.123565
0.000127278318002268,3.122927
0.00013138407019588956,3.122087
0.00013548982238951115,3.121481
0.0001395955745831327,3.120742
0.00014370132677675421,3.119955
0.00014780707897037577,3.119414
0.00015191283116399733,3.11892
0.00015601858335761887,3.118413
0.00016012433555124045,3.117778
0.00016423008774486196,3.117269
0.00016833583993848352,3.116342
0.00017244159213210505,3.115543
0.0001765473443257266,3.115191
0.00018065309651934817,3.114381
0.00018475884871296973,3.113427
0.00018886460090659124,3.112273
0.00019297035310021282,3.111834
0.00019707610529383438,3.111203
0.00020118185748745594,3.110673
0.00020528760968107748,3.110203
0.000209393361874699,3.109395
0.00021349911406832054,3.108483
0.00021760486626194213,3.107967
0.00022171061845556366,3.107407
0.00022581637064918522,3.10683
0.00022992212284280675,3.106322
0.00023402787503642829,3.105937
0.00023813362723004987,3.105098
0.0002422393794236714,3.104114
0.000246345131617293,3.10375
0.0002504508838109145,3.10328
0.000254556636004536,3.10275
0.0002586623881981576,3.102324
0.0002627681403917791,3.10152
0.0002668738925854007,3.101058
0.0002709796447790223,3.100472
0.00027508539697264383,3.099981
0.0002791911491662654,3.099447
0.00028329690135988695,3.098962
0.00028740265355350843,3.098372
0.00029150840574712996,3.097579
0.00029561415794075155,3.097118
0.000299719910134373,3.096685
0.00030382566232799467,3.096375
0.0003079314145216162,3.095925
0.00031203716671523773,3.095285
0.00031614291890885927,3.094776
0.0003202486711024809,3.094133
0.00032435442329610244,3.093573
0.0003284601754897239,3.093435
0.00033256592768334545,3.093333
0.00033667167987696704,3.092611
0.0003407774320705886,3.092643
0.0003448831842642101,3.092031
0.0003489889364578317,3.091553
0.0003530946886514532,3.090866
0.0003572004408450748,3.090352
0.00036130619303869634,3.089571
0.0003654119452323179,3.089304
0.00036951769742593946,3.088999
0.00037362344961956094,3.088555
0.00037772920181318247,3.088104
0.0003818349540068041,3.087776
0.00038594070620042565,3.087224
0.0003900464583940472,3.086554
0.00039415221058766877,3.086305
0.00039825796278129024,3.086155
0.0004023637149749119,3.085319
0.00040646946716853336,3.085162
0.00041057521936215495,3.084576
0.0004146809715557765,3.084017
0.000418786723749398,3.083392
