sod,voltage
0.0,3.144378
6.0424524460736006e-05,3.115504
0.00012084904892147201,3.100341
0.00018127357338220803,3.089833
0.00024169809784294402,3.081605
0.00030212262230368004,3.074121
0.00036254714676441606,3.067791
0.000422971671225152,3.062162
0.00048339619568588804,3.056444
0.000543820720146624,3.050932
0.0006042452446073601,3.045815
0.0006646697690680961,3.040921
0.0007250942935288321,3.035609
0.000785518817989568,3.031211
0.000845943342450304,3.026718
0.0009063678669110401,3.022516
0.0009667923913717761,3.018602
0.0010272169158325123,3.014262
0.001087641440293248,3.010479
0.001148065964753984,3.007688
0.0012084904892147202,3.004143
0.0012689150136754562,3.00063
0.0013293395381361922,2.997485
0.0013897640625969282,2.994583
0.0014501885870576642,2.991779
0.0015106131115184003,2.988877
0.001571037635979136,2.985881
0.0016314621604398723,2.983068
0.001691886684900608,2.98065
0.0017523112093613443,2.977786
0.0018127357338220801,2.975331
0.001873160258282816,2.973494
0.0019335847827435522,2.970985
0.001994009307204288,2.968562
0.0020544338316650246,2.96671
0.0021148583561257602,2.96391
0.002175282880586496,2.961659
0.0022357074050472323,2.960006
0.002296131929507968,2.95782
0.0023565564539687043,2.955478
0.0024169809784294403,2.953811
0.002477405502890176,2.951416
0.0025378300273509124,2.94952
0.0025982545518116484,2.94793
0.0026586790762723844,2.945962
0.00271910360073312,2.943874
0.0027795281251938564,2.942528
0.002839952649654592,2.94043
0.0029003771741153285,2.93862
0.002960801698576064,2.937041
0.0030212262230368005,2.935274
0.0030816507474975365,2.93375
0.003142075271958272,2.932257
0.003202499796419008,2.930334
0.0032629243208797446,2.92832
0.00332334884534048,2.927243
0.003383773369801216,2.925907
0.003444197894261952,2.92459
0.0035046224187226887,2.923038
0.0035650469431834243,2.921498
0.0036254714676441603,2.919506
0.003685895992104896,2.918109
0.003746320516565632,2.916567
0.0038067450410263683,2.914948
0.0038671695654871044,2.913774
0.003927594089947841,2.911942
0.003988018614408576,2.910711
0.004048443138869312,2.910059
0.004108867663330049,2.908571
0.004169292187790785,2.907456
0.0042297167122515205,2.906524
0.0042901412367122565,2.905093
0.004350565761172992,2.903617
0.004410990285633729,2.902635
0.0044714148100944645,2.90126
0.004531839334555201,2.900014
0.004592263859015936,2.899049
0.004652688383476673,2.897514
0.004713112907937409,2.896566
0.004773537432398145,2.895504
0.004833961956858881,2.894073
0.004894386481319617,2.893203
0.004954811005780352,2.892242
0.00501523553024109,2.891227
0.005075660054701825,2.890214
0.005136084579162561,2.889354
0.005196509103623297,2.888158
0.005256933628084033,2.886941
0.005317358152544769,2.886077
0.005377782677005505,2.884803
0.00543820720146624,2.883914
0.005498631725926976,2.883191
0.005559056250387713,2.881588
0.005619480774848449,2.880927
0.005679905299309184,2.879782
0.00574032982376992,2.878466
0.005800754348230657,2.877689
0.005861178872691392,2.876818
0.005921603397152128,2.875644
0.005982027921612864,2.874371
0.006042452446073601,2.873695
0.006102876970534337,2.872658
0.006163301494995073,2.871701
0.006223726019455808,2.870884
0.006284150543916544,2.869898
0.006344575068377283,2.869146
0.006404999592838016,2.868448
0.006465424117298752,2.867143
0.006525848641759489,2.866358
0.006586273166220225,2.865562
0.00664669769068096,2.864211
0.006707122215141696,2.863529
0.006767546739602432,2.863378
0.006827971264063168,2.861977
0.006888395788523904,2.861457
0.00694882031298464,2.860792
0.007009244837445377,2.859788
0.007069669361906114,2.85859
0.0071300938863668485,2.858229
0.0071905184108275845,2.857337
0.0072509429352883206,2.856523
0.007311367459749057,2.856026
0.007371791984209792,2.855189
0.007432216508670528,2.85398
0.007492641033131264,2.85316
0.007553065557592002,2.852559
0.007613490082052737,2.852213
0.007673914606513473,2.851739
0.007734339130974209,2.850444
0.007794763655434945,2.849834
0.007855188179895682,2.848894
0.007915612704356416,2.847372
0.007976037228817153,2.846817
0.008036461753277888,2.846574
0.008096886277738625,2.845645
0.00815731080219936,2.845273
0.008217735326660099,2.84469
0.008278159851120834,2.843551
0.00833858437558157,2.842799
0.008399008900042304,2.842384
0.008459433424503041,2.841537
0.008519857948963776,2.840708
0.008580282473424513,2.840523
0.008640706997885248,2.839368
0.008701131522345983,2.838473
0.008761556046806722,2.837981
0.008821980571267459,2.836934
0.008882405095728192,2.836469
0.008942829620188929,2.835967
0.009003254144649666,2.834925
0.009063678669110403,2.834307
0.009124103193571136,2.833984
0.009184527718031871,2.833217
0.009244952242492608,2.832469
0.009305376766953345,2.831913
0.00936580129141408,2.83124
0.009426225815874817,2.830451
0.009486650340335552,2.830186
0.00954707486479629,2.829284
0.009607499389257026,2.828594
0.009667923913717761,2.827969
0.009728348438178498,2.827243
0.009788772962639233,2.826672
0.00984919748709997,2.826113
0.009909622011560704,2.825569
0.00997004653602144,2.824929
0.01003047106048218,2.824613
0.010090895584942914,2.823454
0.01015132010940365,2.822707
0.010211744633864385,2.822539
0.010272169158325122,2.82147
0.010332593682785857,2.820817
0.010393018207246594,2.820351
0.010453442731707329,2.819756
0.010513867256168066,2.819308
0.010574291780628802,2.818725
0.010634716305089538,2.818446
0.010695140829550275,2.817781
0.01075556535401101,2.817784
0.010815989878471747,2.816214
0.01087641440293248,2.815517
0.010936838927393217,2.81519
0.010997263451853952,2.814583
0.011057687976314689,2.814017
0.011118112500775426,2.813491
0.011178537025236161,2.812812
0.011238961549696898,2.812231
0.011299386074157633,2.811788
0.011359810598618368,2.811235
0.011420235123079103,2.810831
