sod,voltage
0.0,3.229525
1.797234922490942e-06,3.228532
3.594469844981884e-06,3.227706
5.391704767472827e-06,3.226866
7.188939689963768e-06,3.226084
8.98617461245471e-06,3.22538
1.0783409534945654e-05,3.224463
1.2580644457436596e-05,3.223778
1.4377879379927536e-05,3.223023
1.617511430241848e-05,3.222425
1.797234922490942e-05,3.221781
1.9769584147400366e-05,3.221158
2.1566819069891308e-05,3.220659
2.3364053992382246e-05,3.219954
2.516128891487319e-05,3.219542
2.6958523837364133e-05,3.218792
2.875575875985507e-05,3.2182
3.0552993682346016e-05,3.217621
3.235022860483696e-05,3.2172
3.41474635273279e-05,3.216682
3.594469844981884e-05,3.215983
3.7741933372309783e-05,3.215725
3.953916829480073e-05,3.215273
4.133640321729166e-05,3.214875
4.3133638139782615e-05,3.214243
4.493087306227356e-05,3.213798
4.672810798476449e-05,3.213294
4.852534290725544e-05,3.212945
5.032257782974638e-05,3.212438
5.2119812752237324e-05,3.211582
5.3917047674728266e-05,3.211288
5.5714282597219194e-05,3.210935
5.751151751971014e-05,3.210293
5.93087524422011e-05,3.209862
6.110598736469203e-05,3.209379
6.290322228718297e-05,3.209079
6.470045720967392e-05,3.208769
6.649769213216486e-05,3.208417
6.82949270546558e-05,3.20798
7.009216197714675e-05,3.207569
7.188939689963768e-05,3.207046
7.368663182212863e-05,3.206845
7.548386674461957e-05,3.206419
7.72811016671105e-05,3.206125
7.907833658960146e-05,3.205714
8.08755715120924e-05,3.205441
8.267280643458332e-05,3.205011
8.447004135707428e-05,3.204541
8.626727627956523e-05,3.204386
8.806451120205617e-05,3.204026
8.986174612454711e-05,3.203697
9.165898104703805e-05,3.203273
9.345621596952898e-05,3.203053
9.525345089201993e-05,3.202603
9.705068581451088e-05,3.202146
9.884792073700182e-05,3.201902
0.00010064515565949276,3.201588
0.0001024423905819837,3.201166
0.00010423962550447465,3.200925
0.00010603686042696558,3.200456
0.00010783409534945653,3.200083
0.00010963133027194747,3.199641
0.00011142856519443839,3.199155
0.00011322580011692935,3.198681
0.00011502303503942029,3.198288
0.00011682026996191125,3.19826
0.0001186175048844022,3.197793
0.00012041473980689312,3.19747
0.00012221197472938407,3.197025
0.00012400920965187503,3.196856
0.00012580644457436594,3.196582
0.00012760367949685687,3.196073
0.00012940091441934783,3.19555
0.00013119814934183877,3.195143
0.00013299538426432973,3.194904
0.00013479261918682064,3.194809
0.0001365898541093116,3.194639
0.00013838708903180253,3.194136
0.0001401843239542935,3.193827
0.00014198155887678446,3.193818
0.00014377879379927537,3.193464
0.00014557602872176633,3.192662
0.00014737326364425726,3.192523
0.0001491704985667482,3.192079
0.00015096773348923913,3.191898
0.00015276496841173007,3.191742
0.000154562203334221,3.191597
0.000156359438256712,3.19117
0.00015815667317920293,3.190648
0.00015995390810169386,3.190304
0.0001617511430241848,3.190082
0.00016354837794667573,3.189998
0.00016534561286916664,3.189572
0.0001671428477916576,3.189291
0.00016894008271414856,3.189106
0.0001707373176366395,3.188911
0.00017253455255913046,3.188391
0.00017433178748162137,3.188285
0.00017612902240411233,3.188014
0.0001779262573266033,3.187706
0.00017972349224909423,3.187203
0.00018152072717158516,3.187022
0.0001833179620940761,3.186654
0.00018511519701656703,3.186551
0.00018691243193905797,3.186146
0.0001887096668615489,3.186018
0.00019050690178403987,3.185769
0.00019230413670653083,3.185457
0.00019410137162902176,3.185236
0.0001958986065515127,3.184813
0.00019769584147400363,3.184587
0.0001994930763964946,3.184397
0.00020129031131898553,3.184004
0.00020308754624147646,3.183835
0.0002048847811639674,3.183534
0.0002066820160864583,3.183384
0.0002084792510089493,3.183077
0.0002102764859314402,3.182932
0.00021207372085393117,3.182672
0.00021387095577642213,3.182161
0.00021566819069891306,3.181836
0.000217465425621404,3.181737
0.00021926266054389493,3.181903
0.00022105989546638587,3.181659
0.00022285713038887678,3.181441
0.00022465436531136777,3.181165
0.0002264516002338587,3.181089
0.00022824883515634964,3.18084
0.00023004607007884057,3.180275
0.0002318433050013315,3.180158
0.0002336405399238225,3.180014
0.00023543777484631343,3.179582
0.0002372350097688044,3.17933
0.00023903224469129527,3.179109
0.00024082947961378623,3.178888
0.00024262671453627717,3.178642
0.00024442394945876813,3.178337
0.00024622118438125904,3.177932
0.00024801841930375006,3.177725
0.00024981565422624096,3.177565
0.00025161288914873187,3.177322
0.00025341012407122283,3.17706
0.00025520735899371374,3.176904
0.0002570045939162047,3.176527
0.00025880182883869567,3.176584
0.00026059906376118663,3.176249
0.00026239629868367754,3.175998
0.0002641935336061685,3.175852
0.00026599076852865946,3.175561
0.0002677880034511504,3.17519
0.0002695852383736413,3.174952
0.00027138247329613224,3.174643
0.0002731797082186232,3.174483
0.00027497694314111416,3.174231
0.00027677417806360507,3.174064
0.000278571412986096,3.17391
0.000280368647908587,3.173661
0.0002821658828310779,3.173443
0.0002839631177535689,3.173204
0.00028576035267605977,3.172974
0.00028755758759855073,3.172829
0.0002893548225210417,3.172591
0.00029115205744353266,3.17225
0.00029294929236602357,3.171939
0.00029474652728851453,3.171666
0.00029654376221100544,3.171585
0.0002983409971334964,3.171407
0.0003001382320559873,3.171327
0.00030193546697847827,3.170954
0.0003037327019009693,3.170852
0.00030552993682346014,3.170653
0.0003073271717459511,3.170399
0.000309124406668442,3.170097
0.00031092164159093297,3.169798
0.000312718876513424,3.169489
0.0003145161114359149,3.169168
0.00031631334635840586,3.169105
0.0003181105812808967,3.168711
0.0003199078162033877,3.168525
0.00032170505112587863,3.168569
0.0003235022860483696,3.168158
