sod,voltage
0.0,3.163232
3.253628240193477e-05,3.143252
6.507256480386954e-05,3.131758
9.760884720580431e-05,3.125895
0.0001301451296077391,3.123376
0.00016268141200967382,3.121888
0.00019521769441160862,3.120215
0.0002277539768135434,3.118119
0.0002602902592154782,3.115796
0.0002928265416174129,3.112704
0.00032536282401934765,3.110451
0.0003578991064212825,3.107501
0.00039043538882321723,3.104311
0.00042297167122515197,3.100885
0.0004555079536270868,3.098005
0.00048804423602902155,3.094984
0.0005205805184309563,3.091725
0.0005531168008328911,3.088692
0.0005856530832348258,3.086193
0.0006181893656367607,3.082734
0.0006507256480386953,3.080094
0.0006832619304406301,3.077439
0.000715798212842565,3.074403
0.0007483344952444997,3.07202
0.0007808707776464345,3.069594
0.0008134070600483692,3.067228
0.0008459433424503039,3.065229
0.0008784796248522389,3.063109
0.0009110159072541736,3.060693
0.0009435521896561084,3.059068
0.0009760884720580431,3.057404
0.0010086247544599778,3.055025
0.0010411610368619127,3.053429
0.0010736973192638473,3.051942
0.0011062336016657822,3.049803
0.0011387698840677168,3.047836
0.0011713061664696516,3.045683
0.0012038424488715865,3.043546
0.0012363787312735213,3.041167
0.0012689150136754562,3.039165
0.0013014512960773906,3.038136
0.0013339875784793254,3.03684
0.0013665238608812603,3.034844
0.001399060143283195,3.033663
0.00143159642568513,3.0323
0.0014641327080870646,3.030663
0.0014966689904889995,3.028636
0.0015292052728909339,3.026623
0.001561741555292869,3.025229
0.0015942778376948036,3.023216
0.0016268141200967384,3.021904
0.0016593504024986735,3.020556
0.0016918866849006079,3.019031
0.001724422967302543,3.017647
0.0017569592497044778,3.016699
0.001789495532106412,3.015416
0.0018220318145083473,3.014011
0.0018545680969102815,3.012465
0.0018871043793122167,3.010714
0.0019196406617141514,3.00905
0.0019521769441160862,3.007967
0.001984713226518021,3.006631
0.0020172495089199557,3.005384
0.0020497857913218905,3.003828
0.0020823220737238254,3.003088
0.0021148583561257602,3.001847
0.0021473946385276946,3.000013
0.0021799309209296295,2.998717
0.0022124672033315643,2.997781
0.002245003485733499,2.996634
0.0022775397681354336,2.995408
0.0023100760505373684,2.994157
0.0023426123329393033,2.992769
0.002375148615341238,2.99169
0.002407684897743173,2.990677
0.002440221180145108,2.989338
0.0024727574625470427,2.988091
0.002505293744948977,2.987796
0.0025378300273509124,2.987727
0.0025703663097528468,2.986915
0.002602902592154781,2.986
0.0026354388745567165,2.984977
0.002667975156958651,2.984185
0.002700511439360586,2.983183
0.0027330477217625206,2.98231
0.002765584004164456,2.981844
0.00279812028656639,2.98086
0.0028306565689683247,2.980125
0.00286319285137026,2.979021
0.0028957291337721944,2.978568
0.0029282654161741292,2.9777
0.002960801698576064,2.977065
0.002993337980977999,2.976505
0.0030258742633799338,2.975389
0.0030584105457818677,2.974717
0.003090946828183803,2.973615
0.003123483110585738,2.972692
0.0031560193929876727,2.971261
0.003188555675389607,2.97065
0.0032210919577915424,2.970022
0.003253628240193477,2.969231
0.003286164522595412,2.96805
0.003318700804997347,2.967109
0.003351237087399281,2.965964
0.0033837733698012158,2.965761
0.0034163096522031515,2.965053
0.003448845934605086,2.964128
0.0034813822170070203,2.963541
0.0035139184994089556,2.962763
0.00354645478181089,2.961656
0.003578991064212824,2.96063
0.0036115273466147593,2.960147
0.0036440636290166945,2.959694
0.003676599911418629,2.959279
0.003709136193820563,2.958634
0.003741672476222498,2.958058
0.0037742087586244335,2.957292
0.0038067450410263683,2.956529
0.0038392813234283027,2.95576
0.003871817605830237,2.955171
0.0039043538882321724,2.954469
0.003936890170634107,2.953923
0.003969426453036042,2.952878
0.0040019627354379765,2.952276
0.004034499017839911,2.951823
0.004067035300241847,2.95115
0.004099571582643781,2.950644
0.004132107865045716,2.949807
0.004164644147447651,2.948803
0.004197180429849586,2.947806
0.0042297167122515205,2.947267
0.0042622529946534544,2.946831
0.004294789277055389,2.946071
0.004327325559457324,2.944954
0.004359861841859259,2.944201
0.004392398124261193,2.943614
0.004424934406663129,2.943092
0.0044574706890650635,2.942528
0.004490006971466998,2.941847
0.004522543253868933,2.941196
0.004555079536270867,2.940498
0.004587615818672803,2.940192
0.004620152101074737,2.939163
0.004652688383476671,2.938474
0.004685224665878607,2.937871
0.004717760948280542,2.93741
0.004750297230682476,2.937161
0.00478283351308441,2.936773
0.004815369795486346,2.936421
