EL34143A exported datalog,,,
File type: CSV,,,
File version: 1,,,
,,,
Per division: 5.000000,,,
Offset: 0.000000,,,
Trigger position: 0,,,
Sample interval: 0.49999872,,,
Number of sample: 172800/172800,,,
Trigger sample: 0,,,
Number of pre-trigger sample: 0,,,
Date: 2025/03/06 09:23:31,,,
,,,
"V1: 0.500000, 1.406250",,,
"I1: 1.000000, 0.000000",,,
"P1: 5.000000, 0.000000",,,
,,,
Power Enabled:,None,,
,,,
Enable:,Volt avg 1,Volt min 1,Volt max 1
10212,2.376582,2.113863,2.559869
10213,2.376465,2.112429,2.559869
10214,2.376666,2.109561,2.557
10215,2.377024,2.110995,2.561303
10216,2.37654,2.110995,2.559869
10217,2.376617,2.110995,2.561303
10218,2.376455,2.113863,2.558434
10219,2.37636,2.112429,2.557
10220,2.376521,2.115298,2.557
10221,2.376147,2.110995,2.558434
10222,2.376413,2.113863,2.559869
10223,2.376239,2.113863,2.558434
10224,2.376462,2.110995,2.558434
10225,2.37642,2.110995,2.558434
10226,2.376441,2.113863,2.558434
10227,2.376312,2.115298,2.558434
10228,2.376256,2.112429,2.558434
10229,2.376217,2.113863,2.558434
10230,2.376614,2.115298,2.557
10231,2.376792,2.115298,2.559869
10232,2.376587,2.115298,2.558434
10233,2.376705,2.115298,2.559869
10234,2.37672,2.113863,2.557
10235,2.37667,2.116732,2.557
10236,2.376567,2.113863,2.558434
10237,2.376497,2.115298,2.559869
10238,2.376747,2.113863,2.561303
10239,2.3767,2.115298,2.558434
10240,2.376955,2.116732,2.558434
10241,2.377143,2.116732,2.558434
10242,2.376691,2.115298,2.557
10243,2.377029,2.116732,2.558434
10244,2.376891,2.113863,2.557
10245,2.376933,2.115298,2.558434
10246,2.376901,2.112429,2.558434
10247,2.377149,2.115298,2.558434
10248,2.377458,2.116732,2.558434
10249,2.377193,2.116732,2.558434
10250,2.377387,2.116732,2.558434
10251,2.377347,2.116732,2.557
10252,2.377486,2.116732,2.557
10253,2.377677,2.118166,2.558434
10254,2.377521,2.116732,2.557
10255,2.377541,2.118166,2.557
10256,2.377494,2.116732,2.557
10257,2.377396,2.116732,2.559869
10258,2.377401,2.113863,2.559869
10259,2.377429,2.116732,2.555566
10260,2.377199,2.116732,2.559869
10261,2.377615,2.116732,2.559869
10262,2.377248,2.113863,2.558434
10263,2.377421,2.116732,2.558434
10264,2.377507,2.118166,2.558434
10265,2.377416,2.115298,2.558434
10266,2.377119,2.115298,2.557
10267,2.377234,2.115298,2.559869
10268,2.377957,2.116732,2.559869
10269,2.377784,2.116732,2.561303
10270,2.377776,2.118166,2.557
10271,2.377862,2.116732,2.558434
10272,2.377933,2.1196,2.557
10273,2.377747,2.118166,2.557
10274,2.378253,2.118166,2.558434
10275,2.378351,2.118166,2.558434
10276,2.378382,2.118166,2.558434
10277,2.378148,2.118166,2.558434
10278,2.378176,2.118166,2.557
10279,2.378697,2.118166,2.558434
10280,2.37858,2.121034,2.558434
10281,2.378207,2.118166,2.557
10282,2.378002,2.116732,2.557
10283,2.377956,2.118166,2.558434
10284,2.377831,2.1196,2.557
10285,2.377702,2.118166,2.558434
10286,2.377978,2.116732,2.559869
10287,2.377877,2.116732,2.557
10288,2.377917,2.115298,2.558434
10289,2.377709,2.116732,2.557
10290,2.377815,2.118166,2.557
10291,2.377512,2.118166,2.561303
10292,2.377479,2.115298,2.559869
10293,2.377286,2.116732,2.555566
10294,2.37772,2.118166,2.561303
10295,2.377373,2.118166,2.558434
10296,2.377478,2.118166,2.558434
10297,2.377393,2.116732,2.557
10298,2.377412,2.116732,2.557
10299,2.377134,2.112429,2.557
10300,2.377233,2.116732,2.557
10301,2.377304,2.115298,2.557
10302,2.377275,2.118166,2.558434
10303,2.376847,2.113863,2.559869
10304,2.376701,2.113863,2.557
10305,2.376447,2.112429,2.557
10306,2.376203,2.113863,2.559869
10307,2.376673,2.113863,2.557
10308,2.376295,2.110995,2.557
10309,2.375935,2.112429,2.557
10310,2.37536,2.113863,2.557
10311,2.375379,2.110995,2.557
10312,2.375288,2.112429,2.557
10313,2.375036,2.112429,2.555566
10314,2.374568,2.110995,2.557
10315,2.374319,2.110995,2.558434
10316,2.373973,2.109561,2.557
10317,2.373938,2.109561,2.557
10318,2.373709,2.109561,2.557
10319,2.373469,2.108127,2.555566
10320,2.37352,2.109561,2.557
10321,2.373274,2.106693,2.557
10322,2.373111,2.105259,2.558434
10323,2.3722,2.105259,2.555566
10324,2.372073,2.105259,2.558434
10325,2.371922,2.103825,2.558434
10326,2.371865,2.103825,2.557
10327,2.371596,2.103825,2.557
10328,2.371061,2.100956,2.557
10329,2.37065,2.100956,2.559869
10330,2.370371,2.098088,2.555566
10331,2.370396,2.099522,2.558434
10332,2.370543,2.099522,2.558434
10333,2.370263,2.098088,2.559869
10334,2.369994,2.09522,2.558434
10335,2.370068,2.098088,2.557
10336,2.370492,2.099522,2.558434
10337,2.370256,2.100956,2.557
10338,2.370222,2.100956,2.557
10339,2.37023,2.099522,2.558434
10340,2.370554,2.100956,2.557
10341,2.370382,2.098088,2.557
10342,2.370363,2.100956,2.557
10343,2.37035,2.099522,2.557
10344,2.370066,2.096654,2.557
10345,2.370084,2.099522,2.557
10346,2.370328,2.100956,2.557
10347,2.369995,2.098088,2.557
10348,2.369866,2.099522,2.555566
10349,2.369653,2.098088,2.559869
10350,2.369758,2.096654,2.559869
10351,2.36945,2.098088,2.557
10352,2.369525,2.099522,2.557
10353,2.369742,2.098088,2.557
10354,2.368933,2.093786,2.555566
10355,2.368965,2.096654,2.555566
10356,2.369181,2.09522,2.557
10357,2.369609,2.098088,2.558434
10358,2.369647,2.096654,2.559869
10359,2.369676,2.096654,2.557
10360,2.369191,2.098088,2.558434
10361,2.369046,2.096654,2.557
10362,2.368696,2.096654,2.555566
10363,2.368875,2.096654,2.557
10364,2.369187,2.096654,2.558434
10365,2.369042,2.096654,2.557
10366,2.369172,2.098088,2.557
10367,2.369612,2.096654,2.557
10368,2.36917,2.098088,2.558434
10369,2.368934,2.093786,2.557
10370,2.368977,2.096654,2.557
10371,2.368903,2.096654,2.557
10372,2.368959,2.092352,2.558434
10373,2.36833,2.092352,2.557
10374,2.368351,2.09522,2.557
10375,2.368572,2.096654,2.558434
10376,2.36823,2.09522,2.555566
10377,2.367699,2.096654,2.557
10378,2.367565,2.093786,2.558434
10379,2.36785,2.08805,2.557
10380,2.367442,2.090918,2.558434
10381,2.367115,2.090918,2.557
10382,2.367025,2.090918,2.557
10383,2.367127,2.089484,2.558434
10384,2.368966,2.09522,2.558434
10385,2.369866,2.098088,2.557
10386,2.37028,2.100956,2.557
10387,2.370463,2.099522,2.559869
10388,2.37042,2.100956,2.555566
10389,2.370648,2.100956,2.558434
10390,2.37053,2.099522,2.557
10391,2.371035,2.099522,2.557
10392,2.371132,2.103825,2.558434
10393,2.371571,2.103825,2.555566
10394,2.371951,2.102391,2.557
10395,2.372441,2.106693,2.555566
10396,2.372526,2.105259,2.557
10397,2.372604,2.106693,2.557
10398,2.372753,2.106693,2.555566
10399,2.372877,2.106693,2.557
10400,2.373055,2.105259,2.557
10401,2.373298,2.106693,2.557
10402,2.373003,2.105259,2.555566
10403,2.372746,2.105259,2.557
10404,2.373122,2.108127,2.559869
10405,2.373184,2.108127,2.557
10406,2.373084,2.108127,2.557
10407,2.373494,2.108127,2.558434
10408,2.373993,2.108127,2.557
10409,2.374855,2.113863,2.555566
10410,2.375393,2.112429,2.559869
10411,2.375473,2.113863,2.557
10412,2.376316,2.116732,2.558434
10413,2.37662,2.115298,2.557
10414,2.377041,2.116732,2.555566
10415,2.377219,2.118166,2.555566
10416,2.377623,2.116732,2.557
10417,2.377691,2.1196,2.555566
10418,2.377445,2.116732,2.555566
10419,2.377559,2.1196,2.557
10420,2.377368,2.116732,2.555566
10421,2.377164,2.118166,2.558434
10422,2.377222,2.121034,2.555566
10423,2.376946,2.118166,2.555566
10424,2.376863,2.116732,2.557
10425,2.377078,2.116732,2.555566
10426,2.377134,2.116732,2.557
10427,2.377282,2.118166,2.557
10428,2.377352,2.1196,2.557
10429,2.377455,2.1196,2.555566
10430,2.378366,2.121034,2.555566
10431,2.378872,2.123902,2.557
10432,2.379157,2.123902,2.557
10433,2.379198,2.125336,2.557
10434,2.379456,2.122468,2.557
10435,2.379621,2.123902,2.557
10436,2.37986,2.125336,2.555566
10437,2.379697,2.125336,2.557
10438,2.37963,2.123902,2.558434
10439,2.379561,2.123902,2.557
10440,2.379665,2.123902,2.558434
10441,2.379719,2.12677,2.555566
10442,2.37995,2.123902,2.555566
10443,2.37964,2.123902,2.558434
10444,2.379875,2.123902,2.555566
10445,2.379732,2.125336,2.555566
10446,2.379928,2.123902,2.557
10447,2.379746,2.125336,2.555566
10448,2.379972,2.12677,2.557
10449,2.380111,2.123902,2.557
10450,2.380539,2.12677,2.557
10451,2.380537,2.125336,2.555566
10452,2.380966,2.12677,2.558434
10453,2.381111,2.128204,2.555566
10454,2.381493,2.129638,2.557
10455,2.381815,2.129638,2.555566
10456,2.382467,2.132507,2.555566
10457,2.383068,2.133941,2.557
10458,2.383615,2.135375,2.557
10459,2.384401,2.135375,2.555566
10460,2.384888,2.136809,2.558434
10461,2.385145,2.138243,2.557
10462,2.385558,2.139677,2.557
10463,2.385816,2.141111,2.555566
10464,2.385888,2.139677,2.557
10465,2.386024,2.139677,2.554132
10466,2.386355,2.141111,2.555566
10467,2.386318,2.141111,2.555566
10468,2.386623,2.141111,2.557
10469,2.386471,2.142545,2.555566
10470,2.386426,2.142545,2.555566
10471,2.386844,2.141111,2.559869
10472,2.386902,2.14398,2.555566
10473,2.38756,2.145414,2.555566
10474,2.388029,2.148282,2.557
10475,2.387933,2.145414,2.557
10476,2.388077,2.148282,2.555566
10477,2.388199,2.14398,2.555566
10478,2.388025,2.146848,2.558434
10479,2.387992,2.145414,2.558434
10480,2.388025,2.145414,2.555566
10481,2.388093,2.145414,2.557
10482,2.3882,2.148282,2.555566
10483,2.388295,2.146848,2.555566
10484,2.388556,2.148282,2.555566
10485,2.388492,2.149716,2.555566
10486,2.388704,2.148282,2.557
10487,2.388827,2.149716,2.558434
10488,2.388929,2.148282,2.555566
10489,2.388897,2.148282,2.555566
10490,2.389226,2.149716,2.557
10491,2.389484,2.146848,2.561303
10492,2.38961,2.149716,2.557
10493,2.389343,2.15115,2.557
10494,2.389486,2.148282,2.555566
10495,2.389532,2.148282,2.555566
10496,2.389228,2.15115,2.557
10497,2.389294,2.149716,2.558434
10498,2.389328,2.148282,2.557
10499,2.389199,2.149716,2.555566
10500,2.389311,2.149716,2.554132
10501,2.389336,2.15115,2.557
10502,2.389197,2.146848,2.558434
10503,2.389585,2.15115,2.555566
10504,2.389474,2.15115,2.555566
10505,2.389758,2.15115,2.557
10506,2.389623,2.149716,2.554132
10507,2.389636,2.152584,2.557
10508,2.389461,2.149716,2.554132
10509,2.389468,2.148282,2.554132
10510,2.389571,2.149716,2.555566
10511,2.389768,2.15115,2.557
10512,2.38941,2.149716,2.554132
10513,2.389959,2.15115,2.558434
10514,2.389662,2.152584,2.555566
10515,2.389633,2.15115,2.557
10516,2.389444,2.149716,2.554132
10517,2.389592,2.149716,2.555566
10518,2.38934,2.149716,2.558434
10519,2.389555,2.15115,2.555566
10520,2.389751,2.15115,2.557
10521,2.389337,2.15115,2.557
10522,2.389391,2.15115,2.555566
10523,2.38952,2.149716,2.555566
10524,2.389427,2.15115,2.557
10525,2.38939,2.15115,2.557
10526,2.38932,2.15115,2.555566
10527,2.389088,2.148282,2.558434
10528,2.389179,2.148282,2.555566
10529,2.389198,2.149716,2.557
10530,2.389254,2.148282,2.555566
10531,2.389305,2.149716,2.554132
10532,2.389161,2.15115,2.558434
10533,2.389189,2.15115,2.555566
10534,2.389176,2.148282,2.555566
10535,2.389012,2.148282,2.557
10536,2.38867,2.149716,2.554132
10537,2.388862,2.148282,2.557
10538,2.388774,2.149716,2.558434
10539,2.388659,2.148282,2.558434
10540,2.388594,2.148282,2.555566
10541,2.388603,2.148282,2.557
10542,2.388666,2.149716,2.557
10543,2.388591,2.146848,2.557
10544,2.388471,2.146848,2.554132
10545,2.388498,2.146848,2.554132
10546,2.388287,2.148282,2.555566
10547,2.388239,2.148282,2.557
10548,2.388061,2.145414,2.555566
10549,2.388228,2.146848,2.554132
10550,2.387999,2.146848,2.555566
10551,2.387541,2.146848,2.557
10552,2.387905,2.146848,2.557
10553,2.387768,2.145414,2.555566
10554,2.387738,2.145414,2.554132
10555,2.387581,2.148282,2.554132
10556,2.387507,2.146848,2.557
10557,2.387786,2.146848,2.555566
10558,2.387637,2.146848,2.555566
10559,2.387489,2.146848,2.554132
10560,2.387414,2.146848,2.554132
10561,2.387354,2.14398,2.555566
10562,2.387691,2.14398,2.555566
10563,2.387515,2.146848,2.554132
10564,2.387535,2.14398,2.557
10565,2.387547,2.148282,2.555566
10566,2.387204,2.145414,2.555566
10567,2.387062,2.14398,2.557
10568,2.3869,2.14398,2.555566
10569,2.386753,2.145414,2.555566
10570,2.386899,2.14398,2.552698
10571,2.386858,2.14398,2.554132
10572,2.387021,2.145414,2.558434
10573,2.387652,2.145414,2.555566
10574,2.387411,2.148282,2.554132
10575,2.38758,2.148282,2.558434
10576,2.387676,2.146848,2.557
10577,2.388107,2.148282,2.555566
10578,2.387814,2.14398,2.555566
10579,2.387595,2.145414,2.555566
10580,2.387681,2.14398,2.554132
10581,2.387677,2.146848,2.555566
10582,2.387629,2.146848,2.554132
10583,2.387489,2.145414,2.555566
10584,2.387432,2.145414,2.557
10585,2.38726,2.14398,2.554132
10586,2.387493,2.146848,2.554132
10587,2.387558,2.146848,2.554132
10588,2.387577,2.146848,2.554132
10589,2.387468,2.146848,2.555566
10590,2.387476,2.148282,2.555566
10591,2.3878,2.148282,2.554132
10592,2.387626,2.146848,2.554132
10593,2.387007,2.146848,2.557
10594,2.386998,2.146848,2.554132
10595,2.387011,2.146848,2.555566
10596,2.387066,2.14398,2.555566
10597,2.386936,2.145414,2.555566
10598,2.386895,2.146848,2.552698
10599,2.387244,2.146848,2.554132
10600,2.387215,2.146848,2.554132
10601,2.387209,2.145414,2.554132
10602,2.387241,2.145414,2.555566
10603,2.387117,2.148282,2.554132
10604,2.386982,2.146848,2.554132
10605,2.387049,2.145414,2.554132
10606,2.387292,2.146848,2.555566
10607,2.387204,2.148282,2.557
10608,2.387202,2.14398,2.554132
10609,2.387164,2.145414,2.555566
10610,2.387256,2.14398,2.554132
10611,2.387136,2.145414,2.554132
10612,2.387422,2.146848,2.555566
10613,2.387015,2.148282,2.552698
10614,2.387193,2.146848,2.557
10615,2.387567,2.148282,2.552698
10616,2.388178,2.149716,2.555566
10617,2.388536,2.15115,2.554132
10618,2.388572,2.149716,2.554132
10619,2.388662,2.152584,2.557
10620,2.388598,2.148282,2.552698
10621,2.388507,2.149716,2.554132
10622,2.388748,2.15115,2.554132
10623,2.38883,2.149716,2.554132
10624,2.388498,2.15115,2.554132
10625,2.388526,2.15115,2.554132
10626,2.38874,2.149716,2.554132
10627,2.388657,2.149716,2.554132
10628,2.388678,2.149716,2.555566
10629,2.388338,2.149716,2.552698
10630,2.388388,2.149716,2.552698
10631,2.388375,2.149716,2.555566
10632,2.388468,2.149716,2.552698
10633,2.388715,2.15115,2.557
10634,2.388847,2.152584,2.552698
10635,2.388742,2.15115,2.552698
10636,2.389002,2.152584,2.554132
10637,2.389071,2.145414,2.555566
10638,2.389294,2.152584,2.555566
10639,2.388908,2.154018,2.554132
10640,2.388685,2.149716,2.554132
10641,2.38867,2.149716,2.555566
10642,2.388497,2.152584,2.554132
10643,2.388604,2.15115,2.554132
10644,2.388608,2.15115,2.555566
10645,2.388885,2.15115,2.552698
10646,2.389102,2.154018,2.554132
10647,2.388456,2.15115,2.555566
10648,2.388733,2.149716,2.555566
10649,2.388849,2.152584,2.554132
10650,2.38874,2.15115,2.552698
10651,2.388716,2.15115,2.555566
10652,2.389089,2.152584,2.552698
10653,2.388968,2.149716,2.555566
10654,2.389063,2.15115,2.554132
10655,2.389232,2.152584,2.554132
10656,2.38921,2.152584,2.555566
10657,2.389166,2.15115,2.555566
10658,2.388818,2.15115,2.554132
10659,2.389064,2.15115,2.555566
10660,2.388836,2.15115,2.554132
10661,2.388598,2.149716,2.552698
10662,2.388448,2.152584,2.555566
10663,2.388809,2.152584,2.555566
10664,2.38887,2.149716,2.554132
10665,2.388913,2.15115,2.552698
10666,2.389133,2.152584,2.555566
10667,2.389693,2.152584,2.552698
10668,2.389927,2.154018,2.554132
10669,2.389907,2.154018,2.554132
10670,2.390176,2.154018,2.555566
10671,2.390491,2.156886,2.554132
10672,2.390671,2.156886,2.554132
10673,2.390285,2.154018,2.555566
10674,2.390875,2.156886,2.554132
10675,2.390991,2.156886,2.554132
10676,2.390977,2.159755,2.552698
10677,2.390561,2.156886,2.554132
10678,2.390571,2.155452,2.552698
10679,2.391002,2.15832,2.555566
10680,2.390634,2.15832,2.551264
10681,2.390846,2.156886,2.552698
10682,2.390674,2.15832,2.554132
10683,2.39106,2.156886,2.554132
10684,2.390987,2.154018,2.554132
10685,2.390918,2.156886,2.554132
10686,2.390962,2.156886,2.552698
10687,2.391228,2.15832,2.554132
10688,2.391004,2.15832,2.554132
10689,2.391291,2.15832,2.552698
10690,2.391282,2.15832,2.552698
10691,2.391241,2.159755,2.554132
10692,2.391304,2.159755,2.555566
10693,2.391791,2.15832,2.554132
10694,2.391881,2.15832,2.554132
10695,2.391608,2.15832,2.554132
10696,2.391553,2.159755,2.552698
10697,2.391596,2.15832,2.555566
10698,2.391644,2.15832,2.554132
10699,2.39102,2.15832,2.554132
10700,2.391181,2.159755,2.551264
10701,2.390887,2.156886,2.552698
10702,2.39013,2.156886,2.552698
10703,2.390089,2.155452,2.552698
10704,2.389896,2.152584,2.552698
10705,2.389474,2.154018,2.552698
10706,2.38899,2.152584,2.552698
10707,2.388761,2.154018,2.552698
10708,2.388469,2.152584,2.552698
10709,2.388079,2.15115,2.552698
10710,2.387929,2.15115,2.552698
10711,2.387512,2.148282,2.552698
10712,2.387809,2.15115,2.554132
10713,2.387861,2.15115,2.552698
10714,2.387743,2.15115,2.552698
10715,2.387759,2.149716,2.554132
10716,2.387196,2.146848,2.552698
10717,2.386973,2.146848,2.552698
10718,2.387357,2.149716,2.554132
10719,2.387278,2.146848,2.555566
10720,2.387201,2.146848,2.552698
10721,2.386654,2.148282,2.552698
10722,2.386566,2.146848,2.552698
10723,2.386535,2.146848,2.555566
10724,2.386417,2.14398,2.554132
10725,2.386598,2.146848,2.554132
10726,2.386738,2.146848,2.552698
10727,2.387924,2.149716,2.554132
10728,2.38822,2.149716,2.552698
10729,2.388782,2.152584,2.554132
10730,2.389126,2.154018,2.551264
10731,2.389132,2.152584,2.552698
10732,2.388963,2.15115,2.552698
10733,2.388841,2.154018,2.552698
10734,2.389071,2.152584,2.554132
10735,2.389011,2.152584,2.554132
10736,2.389001,2.152584,2.552698
10737,2.389025,2.154018,2.554132
10738,2.389042,2.15115,2.554132
10739,2.388884,2.15115,2.552698
10740,2.388531,2.15115,2.554132
10741,2.388717,2.154018,2.552698
10742,2.388836,2.149716,2.552698
10743,2.388614,2.154018,2.551264
10744,2.388199,2.152584,2.555566
10745,2.388359,2.152584,2.551264
10746,2.388182,2.15115,2.552698
10747,2.388339,2.149716,2.555566
10748,2.388416,2.152584,2.554132
10749,2.388317,2.15115,2.552698
10750,2.388308,2.152584,2.552698
10751,2.387998,2.15115,2.554132
10752,2.388018,2.15115,2.552698
10753,2.387946,2.15115,2.552698
10754,2.387985,2.148282,2.554132
10755,2.387947,2.152584,2.552698
10756,2.387853,2.149716,2.554132
10757,2.387345,2.149716,2.555566
10758,2.387325,2.148282,2.552698
10759,2.387103,2.149716,2.551264
10760,2.386994,2.15115,2.552698
10761,2.386619,2.148282,2.551264
10762,2.386333,2.14398,2.551264
10763,2.386182,2.148282,2.554132
10764,2.386229,2.148282,2.552698
10765,2.386477,2.148282,2.552698
10766,2.386388,2.148282,2.552698
10767,2.386621,2.148282,2.555566
10768,2.386494,2.146848,2.554132
10769,2.386621,2.148282,2.555566
10770,2.38641,2.146848,2.551264
10771,2.38608,2.146848,2.552698
10772,2.38625,2.145414,2.552698
10773,2.385956,2.146848,2.551264
10774,2.385635,2.145414,2.552698
10775,2.385613,2.145414,2.554132
10776,2.385268,2.14398,2.551264
10777,2.385061,2.14398,2.552698
10778,2.385072,2.145414,2.551264
10779,2.38487,2.14398,2.552698
10780,2.384734,2.14398,2.552698
10781,2.384927,2.145414,2.554132
10782,2.384744,2.14398,2.551264
10783,2.384378,2.14398,2.552698
10784,2.383905,2.139677,2.552698
10785,2.383504,2.141111,2.552698
10786,2.383283,2.141111,2.552698
10787,2.382885,2.139677,2.554132
10788,2.382369,2.135375,2.552698
10789,2.382095,2.135375,2.554132
10790,2.381819,2.136809,2.551264
10791,2.381515,2.135375,2.552698
10792,2.380966,2.133941,2.551264
10793,2.380681,2.132507,2.552698
10794,2.380392,2.132507,2.554132
10795,2.379991,2.132507,2.551264
10796,2.379459,2.131073,2.552698
10797,2.378918,2.131073,2.551264
10798,2.378751,2.129638,2.54983
10799,2.3786,2.128204,2.551264
10800,2.378093,2.128204,2.552698
10801,2.377725,2.125336,2.552698
10802,2.377878,2.12677,2.552698
10803,2.378159,2.12677,2.554132
10804,2.37806,2.12677,2.557
10805,2.378799,2.128204,2.551264
10806,2.379242,2.129638,2.551264
10807,2.379407,2.131073,2.551264
10808,2.379934,2.131073,2.552698
10809,2.38024,2.132507,2.552698
10810,2.380216,2.132507,2.54983
10811,2.380365,2.131073,2.552698
10812,2.381156,2.135375,2.551264
10813,2.381422,2.135375,2.554132
10814,2.382149,2.136809,2.551264
10815,2.382302,2.139677,2.551264
10816,2.382655,2.139677,2.552698
10817,2.383198,2.141111,2.551264
10818,2.384294,2.14398,2.552698
10819,2.38416,2.142545,2.551264
10820,2.384303,2.145414,2.554132
10821,2.384461,2.145414,2.551264
10822,2.384526,2.14398,2.551264
10823,2.384468,2.14398,2.551264
10824,2.384275,2.14398,2.554132
10825,2.383856,2.142545,2.551264
10826,2.383852,2.141111,2.555566
10827,2.383988,2.142545,2.54983
10828,2.383851,2.141111,2.551264
10829,2.384064,2.139677,2.554132
10830,2.384241,2.141111,2.551264
10831,2.383854,2.141111,2.551264
10832,2.383813,2.139677,2.554132
10833,2.384157,2.141111,2.552698
10834,2.384365,2.14398,2.552698
10835,2.384844,2.141111,2.54983
10836,2.385258,2.145414,2.54983
10837,2.385309,2.146848,2.551264
10838,2.385513,2.148282,2.54983
10839,2.385898,2.149716,2.552698
10840,2.386132,2.149716,2.551264
10841,2.386588,2.149716,2.551264
10842,2.386344,2.15115,2.552698
10843,2.386628,2.149716,2.551264
10844,2.38651,2.148282,2.552698
10845,2.386732,2.15115,2.551264
10846,2.386681,2.15115,2.551264
10847,2.386844,2.149716,2.555566
10848,2.386725,2.15115,2.54983
10849,2.386835,2.15115,2.552698
10850,2.387009,2.149716,2.54983
10851,2.386927,2.149716,2.551264
10852,2.387058,2.152584,2.551264
10853,2.386913,2.148282,2.54983
10854,2.386751,2.15115,2.54983
10855,2.386563,2.15115,2.551264
10856,2.386626,2.148282,2.551264
10857,2.386678,2.148282,2.54983
10858,2.386507,2.149716,2.554132
10859,2.386098,2.149716,2.551264
10860,2.386334,2.149716,2.554132
10861,2.386605,2.149716,2.554132
10862,2.386317,2.148282,2.552698
10863,2.385654,2.148282,2.551264
10864,2.385826,2.145414,2.54983
10865,2.385387,2.145414,2.551264
10866,2.385553,2.148282,2.552698
10867,2.385399,2.146848,2.54983
10868,2.385681,2.148282,2.552698
10869,2.38535,2.146848,2.54983
10870,2.385034,2.146848,2.552698
10871,2.384894,2.145414,2.552698
10872,2.384733,2.145414,2.551264
10873,2.384998,2.145414,2.551264
10874,2.384761,2.145414,2.551264
10875,2.384817,2.142545,2.552698
10876,2.385096,2.145414,2.554132
10877,2.384821,2.145414,2.551264
10878,2.384578,2.14398,2.551264
10879,2.384282,2.14398,2.551264
10880,2.38389,2.14398,2.54983
10881,2.384061,2.145414,2.552698
10882,2.38379,2.14398,2.554132
10883,2.383669,2.14398,2.551264
10884,2.383701,2.14398,2.551264
10885,2.383394,2.141111,2.552698
10886,2.383703,2.141111,2.557
10887,2.383393,2.142545,2.551264
10888,2.383268,2.139677,2.54983
10889,2.383596,2.142545,2.551264
10890,2.383228,2.141111,2.551264
10891,2.383052,2.141111,2.552698
10892,2.38309,2.139677,2.551264
10893,2.383239,2.142545,2.551264
10894,2.382911,2.142545,2.551264
10895,2.38304,2.142545,2.551264
10896,2.383112,2.139677,2.552698
10897,2.383258,2.138243,2.551264
10898,2.383082,2.142545,2.551264
10899,2.383405,2.141111,2.54983
10900,2.382987,2.141111,2.54983
10901,2.382541,2.139677,2.54983
10902,2.382818,2.142545,2.54983
10903,2.382833,2.141111,2.551264
10904,2.38254,2.142545,2.551264
10905,2.381966,2.136809,2.552698
10906,2.381762,2.139677,2.551264
10907,2.380971,2.136809,2.551264
10908,2.380403,2.135375,2.54983
10909,2.380133,2.135375,2.54983
10910,2.379477,2.132507,2.54983
10911,2.378606,2.131073,2.551264
10912,2.377856,2.131073,2.54983
10913,2.376991,2.12677,2.54983
10914,2.376448,2.122468,2.551264
10915,2.377367,2.12677,2.551264
10916,2.377867,2.128204,2.551264
10917,2.377711,2.12677,2.54983
10918,2.377138,2.12677,2.54983
10919,2.376979,2.128204,2.552698
10920,2.376915,2.12677,2.551264
10921,2.377118,2.12677,2.54983
10922,2.376574,2.125336,2.552698
10923,2.376239,2.12677,2.54983
10924,2.37579,2.123902,2.54983
10925,2.376467,2.12677,2.551264
10926,2.376111,2.125336,2.54983
10927,2.376637,2.125336,2.54983
10928,2.37695,2.12677,2.552698
10929,2.376627,2.12677,2.54983
10930,2.376723,2.12677,2.551264
10931,2.37644,2.125336,2.54983
10932,2.375979,2.123902,2.54983
10933,2.375982,2.122468,2.54983
10934,2.375415,2.122468,2.548396
10935,2.375978,2.121034,2.548396
10936,2.37628,2.125336,2.551264
10937,2.376559,2.12677,2.54983
10938,2.376785,2.12677,2.551264
10939,2.377406,2.128204,2.551264
10940,2.378192,2.129638,2.548396
10941,2.381181,2.135375,2.54983
10942,2.382145,2.142545,2.54983
10943,2.382762,2.141111,2.551264
10944,2.382904,2.139677,2.552698
10945,2.382662,2.142545,2.54983
10946,2.382884,2.142545,2.54983
10947,2.382959,2.139677,2.54983
10948,2.383034,2.142545,2.551264
10949,2.383003,2.14398,2.548396
10950,2.382936,2.145414,2.548396
10951,2.382957,2.14398,2.54983
10952,2.382869,2.142545,2.551264
10953,2.382862,2.142545,2.54983
10954,2.382981,2.141111,2.548396
10955,2.383495,2.14398,2.551264
10956,2.383443,2.14398,2.54983
10957,2.383129,2.142545,2.552698
10958,2.383232,2.14398,2.551264
10959,2.383097,2.14398,2.551264
10960,2.383038,2.14398,2.548396
10961,2.382974,2.14398,2.548396
10962,2.382676,2.14398,2.548396
10963,2.382865,2.14398,2.552698
10964,2.383389,2.141111,2.551264
10965,2.383105,2.139677,2.551264
10966,2.383195,2.142545,2.54983
10967,2.383491,2.142545,2.551264
10968,2.383485,2.142545,2.548396
10969,2.383708,2.145414,2.548396
10970,2.383428,2.139677,2.548396
10971,2.383149,2.142545,2.551264
10972,2.383359,2.142545,2.552698
10973,2.383218,2.142545,2.551264
10974,2.383042,2.145414,2.548396
10975,2.382674,2.142545,2.54983
10976,2.382899,2.139677,2.54983
10977,2.383016,2.142545,2.551264
10978,2.382695,2.142545,2.54983
10979,2.382818,2.142545,2.551264
10980,2.382502,2.141111,2.548396
10981,2.382949,2.141111,2.551264
10982,2.382843,2.142545,2.551264
