EL34143A exported datalog,,,
55,2.922076,2.677465,3.037424
56,2.920833,2.677465,3.037424
57,2.920055,2.677465,3.03599
58,2.919101,2.674597,3.034555
59,2.918163,2.676031,3.031687
60,2.917278,2.676031,3.033121
61,2.916414,2.676031,3.030253
62,2.9155,2.676031,3.030253
63,2.914487,2.674597,3.027385
64,2.913932,2.671728,3.027385
65,2.913056,2.671728,3.028819
66,2.912048,2.671728,3.027385
67,2.911168,2.670294,3.024517
68,2.910475,2.66886,3.023083
69,2.909955,2.670294,3.024517
70,2.908917,2.670294,3.023083
71,2.908093,2.670294,3.020215
72,2.907428,2.66886,3.01878
73,2.906752,2.667426,3.01878
74,2.905936,2.667426,3.020215
75,2.905344,2.667426,3.017346
76,2.904469,2.667426,3.015912
77,2.903615,2.664558,3.014478
78,2.903104,2.667426,3.013044
79,2.902645,2.665992,3.013044
80,2.901768,2.665992,3.014478
81,2.900918,2.664558,3.013044
82,2.900381,2.664558,3.014478
83,2.899813,2.663124,3.01161
84,2.899159,2.663124,3.01161
85,2.898294,2.66169,3.008742
86,2.897662,2.663124,3.008742
87,2.897069,2.663124,3.007308
88,2.896115,2.66169,3.007308
89,2.895623,2.66169,3.007308
90,2.895054,2.660255,3.005873
91,2.89417,2.658821,3.004439
92,2.893529,2.658821,3.004439
93,2.89291,2.660255,3.003005
94,2.892097,2.660255,3.003005
95,2.891545,2.658821,3.003005
96,2.890935,2.655953,3.001571
97,2.890372,2.657387,3.003005
98,2.889853,2.655953,3.000137
99,2.889091,2.657387,3.001571
100,2.888352,2.657387,3.000137
101,2.887785,2.655953,2.997269
102,2.887163,2.654519,2.997269
103,2.8867,2.654519,2.995835
104,2.885948,2.654519,2.995835
105,2.885038,2.653085,2.995835
106,2.884403,2.654519,2.995835
107,2.883737,2.654519,2.994401
108,2.883377,2.653085,2.991533
109,2.882803,2.653085,2.991533
110,2.882178,2.650217,2.991533
111,2.88129,2.651651,2.990098
112,2.880682,2.650217,2.990098
113,2.880055,2.648783,2.988664
114,2.879545,2.651651,2.990098
115,2.87917,2.650217,2.988664
116,2.878429,2.650217,2.98723
117,2.87781,2.648783,2.98723
118,2.877358,2.650217,2.985796
119,2.876901,2.648783,2.98723
120,2.876287,2.648783,2.982928
121,2.87576,2.648783,2.982928
122,2.875088,2.648783,2.982928
123,2.874925,2.647349,2.982928
124,2.874408,2.647349,2.98723
125,2.873682,2.647349,2.981494
126,2.872993,2.645915,2.981494
127,2.872401,2.64448,2.982928
128,2.871914,2.645915,2.978626
129,2.871291,2.64448,2.98006
130,2.870754,2.645915,2.98006
131,2.870371,2.641612,2.978626
132,2.870035,2.641612,2.975757
133,2.869671,2.643046,2.978626
134,2.869041,2.641612,2.975757
135,2.86872,2.643046,2.978626
136,2.868088,2.643046,2.974323
137,2.867814,2.641612,2.975757
138,2.867269,2.643046,2.972889
139,2.866579,2.640178,2.972889
140,2.866207,2.641612,2.972889
141,2.86567,2.641612,2.971455
142,2.86534,2.641612,2.974323
143,2.864991,2.641612,2.971455
144,2.864469,2.638744,2.972889
145,2.863835,2.640178,2.970021
146,2.863496,2.640178,2.970021
147,2.862988,2.638744,2.970021
148,2.862524,2.638744,2.968587
149,2.862165,2.638744,2.968587
150,2.861676,2.63731,2.967153
151,2.861104,2.638744,2.965719
152,2.860574,2.638744,2.964285
153,2.85999,2.63731,2.964285
154,2.859786,2.63731,2.964285
155,2.859323,2.63731,2.964285
156,2.858888,2.63731,2.964285
157,2.858279,2.634442,2.964285
158,2.85776,2.634442,2.962851
159,2.85732,2.634442,2.962851
160,2.85695,2.633008,2.962851
161,2.85659,2.635876,2.959982
162,2.856084,2.634442,2.959982
163,2.855628,2.634442,2.959982
164,2.855131,2.631573,2.961416
165,2.854537,2.630139,2.958548
166,2.854154,2.631573,2.958548
167,2.853643,2.633008,2.957114
168,2.853259,2.631573,2.959982
169,2.852903,2.631573,2.959982
170,2.852406,2.633008,2.957114
171,2.851984,2.630139,2.954246
172,2.851719,2.630139,2.95568
173,2.851238,2.630139,2.958548
174,2.850994,2.630139,2.957114
175,2.850625,2.631573,2.954246
176,2.850253,2.631573,2.95568
177,2.849776,2.631573,2.954246
178,2.849409,2.630139,2.952812
179,2.849113,2.630139,2.952812
180,2.849021,2.630139,2.957114
181,2.848441,2.631573,2.952812
182,2.848024,2.630139,2.952812
183,2.847591,2.627271,2.95568
184,2.847022,2.628705,2.951378
185,2.846521,2.628705,2.951378
186,2.846586,2.627271,2.948509
187,2.846142,2.627271,2.949944
188,2.845504,2.625837,2.949944
189,2.84532,2.627271,2.948509
190,2.844938,2.627271,2.947075
191,2.844502,2.625837,2.945641
192,2.843538,2.624403,2.947075
193,2.843172,2.627271,2.945641
194,2.842735,2.627271,2.947075
195,2.842229,2.624403,2.944207
196,2.842238,2.624403,2.948509
197,2.841707,2.625837,2.945641
198,2.841416,2.625837,2.944207
199,2.840983,2.624403,2.942773
200,2.840683,2.625837,2.942773
201,2.840582,2.621535,2.941339
202,2.840379,2.622969,2.941339
203,2.83986,2.622969,2.942773
204,2.839725,2.621535,2.942773
205,2.839106,2.624403,2.941339
206,2.838822,2.621535,2.941339
207,2.838451,2.622969,2.941339
208,2.838044,2.621535,2.941339
209,2.837334,2.621535,2.939905
210,2.836878,2.621535,2.939905
211,2.836378,2.622969,2.938471
212,2.836265,2.621535,2.938471
213,2.836002,2.617233,2.938471
214,2.835417,2.620101,2.939905
215,2.834999,2.620101,2.938471
216,2.834697,2.621535,2.935603
217,2.834486,2.620101,2.935603
218,2.834258,2.621535,2.935603
219,2.834078,2.620101,2.939905
220,2.833733,2.621535,2.938471
221,2.833254,2.618667,2.935603
222,2.832699,2.620101,2.935603
223,2.832219,2.618667,2.937037
224,2.831856,2.618667,2.935603
225,2.831396,2.615798,2.934169
226,2.83109,2.617233,2.934169
227,2.830495,2.615798,2.935603
228,2.830191,2.615798,2.935603
229,2.829913,2.614364,2.9313
230,2.829554,2.615798,2.932734
231,2.829253,2.611496,2.932734
232,2.828945,2.614364,2.9313
233,2.828763,2.614364,2.929866
234,2.828226,2.611496,2.928432
235,2.827826,2.614364,2.929866
236,2.827505,2.610062,2.932734
237,2.827062,2.61293,2.929866
238,2.826953,2.614364,2.932734
239,2.826478,2.614364,2.929866
240,2.826182,2.61293,2.929866
241,2.825712,2.61293,2.926998
242,2.8252,2.610062,2.925564
243,2.825284,2.611496,2.926998
244,2.824879,2.611496,2.926998
245,2.8246,2.611496,2.926998
246,2.824163,2.611496,2.925564
247,2.824117,2.61293,2.925564
248,2.823863,2.608628,2.925564
249,2.823218,2.608628,2.922696
250,2.822944,2.608628,2.925564
251,2.822689,2.611496,2.92413
252,2.822336,2.610062,2.922696
253,2.822171,2.607194,2.926998
254,2.82177,2.610062,2.922696
255,2.821299,2.610062,2.921262
256,2.821014,2.610062,2.922696
257,2.820462,2.607194,2.922696
258,2.820194,2.608628,2.919827
259,2.819776,2.604326,2.919827
260,2.819548,2.610062,2.918393
261,2.819125,2.608628,2.921262
262,2.818834,2.607194,2.919827
263,2.818548,2.608628,2.921262
264,2.818162,2.607194,2.918393
265,2.817808,2.608628,2.919827
266,2.817633,2.607194,2.918393
267,2.817378,2.604326,2.916959
268,2.816998,2.602891,2.916959
269,2.816945,2.60576,2.921262
270,2.816603,2.607194,2.916959
271,2.816037,2.60576,2.916959
272,2.815691,2.602891,2.915525
273,2.815331,2.60576,2.916959
274,2.814859,2.60576,2.916959
275,2.814356,2.602891,2.916959
276,2.814171,2.604326,2.915525
277,2.813857,2.601457,2.912657
278,2.813755,2.604326,2.912657
279,2.813373,2.604326,2.912657
280,2.813095,2.601457,2.912657
281,2.812724,2.600023,2.911223
282,2.812638,2.602891,2.912657
283,2.812239,2.601457,2.912657
284,2.811759,2.604326,2.911223
285,2.811441,2.601457,2.912657
286,2.810987,2.601457,2.911223
287,2.810749,2.598589,2.908355
288,2.810505,2.598589,2.909789
289,2.810467,2.600023,2.911223
290,2.810179,2.601457,2.909789
291,2.809638,2.601457,2.911223
292,2.80928,2.601457,2.908355
293,2.808854,2.600023,2.908355
294,2.808851,2.598589,2.906921
295,2.808572,2.598589,2.906921
296,2.808231,2.597155,2.908355
297,2.807807,2.598589,2.909789
298,2.807735,2.597155,2.908355
299,2.807569,2.598589,2.905487
300,2.807194,2.598589,2.905487
301,2.806952,2.598589,2.906921
302,2.807016,2.598589,2.904052
303,2.806668,2.598589,2.904052
304,2.80624,2.597155,2.904052
305,2.806056,2.597155,2.905487
306,2.805895,2.598589,2.904052
307,2.805442,2.597155,2.905487
308,2.805254,2.595721,2.905487
309,2.805172,2.594287,2.905487
310,2.804653,2.597155,2.904052
311,2.804511,2.594287,2.902618
312,2.804279,2.595721,2.904052
313,2.803883,2.595721,2.902618
314,2.803713,2.591419,2.904052
315,2.803293,2.595721,2.902618
316,2.803167,2.594287,2.904052
317,2.803041,2.595721,2.901184
318,2.802716,2.594287,2.906921
319,2.802633,2.594287,2.902618
320,2.802278,2.592853,2.902618
321,2.802129,2.592853,2.901184
322,2.801912,2.594287,2.89975
323,2.80163,2.592853,2.901184
324,2.801408,2.592853,2.901184
325,2.801134,2.592853,2.901184
326,2.800647,2.591419,2.898316
327,2.800395,2.592853,2.89975
328,2.800102,2.591419,2.89975
329,2.799977,2.592853,2.898316
330,2.799778,2.591419,2.904052
331,2.799164,2.591419,2.896882
332,2.799007,2.592853,2.89975
333,2.798668,2.591419,2.896882
334,2.79855,2.591419,2.898316
335,2.798357,2.589985,2.896882
336,2.798078,2.591419,2.89975
337,2.797824,2.591419,2.896882
338,2.797339,2.588551,2.895448
339,2.797155,2.591419,2.895448
340,2.796899,2.588551,2.895448
341,2.796809,2.591419,2.895448
342,2.796425,2.587116,2.895448
343,2.795934,2.588551,2.894014
344,2.795481,2.589985,2.895448
345,2.795241,2.588551,2.895448
346,2.795181,2.588551,2.894014
347,2.794835,2.587116,2.894014
348,2.79439,2.588551,2.89258
349,2.794191,2.587116,2.894014
350,2.793998,2.587116,2.894014
351,2.793694,2.588551,2.89258
352,2.793405,2.588551,2.891145
353,2.793138,2.582814,2.889711
354,2.792962,2.587116,2.889711
355,2.792408,2.587116,2.891145
356,2.792211,2.584248,2.891145
357,2.791956,2.582814,2.889711
358,2.791593,2.584248,2.888277
359,2.79155,2.585682,2.889711
360,2.79122,2.585682,2.888277
361,2.790972,2.584248,2.89258
362,2.790634,2.585682,2.888277
363,2.790272,2.584248,2.888277
364,2.789774,2.578512,2.888277
365,2.789294,2.582814,2.886843
366,2.788993,2.584248,2.886843
367,2.788793,2.582814,2.888277
368,2.788522,2.582814,2.886843
369,2.788009,2.579946,2.886843
370,2.787657,2.578512,2.886843
371,2.78764,2.58138,2.885409
372,2.787043,2.58138,2.886843
373,2.786646,2.58138,2.885409
374,2.786619,2.578512,2.886843
375,2.786694,2.579946,2.883975
376,2.786463,2.579946,2.885409
377,2.78624,2.579946,2.883975
378,2.785939,2.579946,2.885409
379,2.78571,2.579946,2.883975
380,2.785416,2.579946,2.886843
381,2.785372,2.58138,2.886843
382,2.78533,2.579946,2.882541
383,2.784807,2.574209,2.885409
384,2.78461,2.578512,2.882541
385,2.784072,2.578512,2.882541
386,2.783714,2.578512,2.882541
387,2.783495,2.578512,2.885409
388,2.783225,2.578512,2.881107
389,2.783103,2.578512,2.881107
390,2.782926,2.578512,2.882541
391,2.782529,2.577078,2.881107
392,2.782172,2.575644,2.883975
393,2.782116,2.578512,2.879673
394,2.781761,2.577078,2.878239
395,2.781637,2.577078,2.883975
396,2.781493,2.577078,2.878239
397,2.781392,2.577078,2.881107
398,2.781081,2.577078,2.881107
399,2.7809,2.575644,2.881107
400,2.780423,2.575644,2.878239
401,2.780123,2.577078,2.876805
402,2.779943,2.574209,2.878239
403,2.779695,2.574209,2.878239
404,2.779535,2.574209,2.876805
405,2.779297,2.572775,2.876805
406,2.778904,2.574209,2.876805
407,2.778636,2.575644,2.878239
408,2.778554,2.572775,2.876805
409,2.778228,2.572775,2.876805
410,2.777891,2.571341,2.876805
411,2.777586,2.574209,2.878239
412,2.777375,2.572775,2.876805
413,2.77732,2.574209,2.876805
414,2.777149,2.574209,2.875371
415,2.776958,2.574209,2.875371
416,2.776661,2.567039,2.873936
417,2.776401,2.567039,2.873936
418,2.775979,2.572775,2.873936
419,2.775639,2.568473,2.873936
420,2.775581,2.572775,2.876805
421,2.775251,2.569907,2.873936
422,2.774749,2.568473,2.873936
423,2.774589,2.571341,2.872502
424,2.774166,2.568473,2.872502
425,2.773809,2.569907,2.872502
426,2.77365,2.571341,2.871068
427,2.773438,2.568473,2.871068
428,2.773178,2.569907,2.871068
429,2.772733,2.565605,2.872502
430,2.772595,2.569907,2.8682
431,2.772629,2.567039,2.871068
432,2.772397,2.568473,2.869634
433,2.771844,2.568473,2.875371
434,2.771705,2.568473,2.871068
435,2.77139,2.567039,2.869634
436,2.771449,2.568473,2.8682
437,2.771303,2.565605,2.869634
438,2.770944,2.565605,2.8682
439,2.77084,2.567039,2.8682
440,2.770465,2.567039,2.866766
441,2.770125,2.564171,2.866766
442,2.769898,2.565605,2.8682
443,2.769711,2.565605,2.866766
444,2.769454,2.565605,2.869634
445,2.76898,2.565605,2.866766
446,2.768653,2.565605,2.865332
447,2.76838,2.564171,2.865332
448,2.768348,2.564171,2.865332
449,2.767845,2.564171,2.865332
450,2.767465,2.564171,2.866766
451,2.767381,2.564171,2.863898
452,2.767115,2.564171,2.865332
453,2.766824,2.559869,2.862463
454,2.766455,2.561303,2.863898
455,2.76625,2.562737,2.865332
456,2.765813,2.561303,2.863898
457,2.765552,2.562737,2.863898
458,2.765361,2.562737,2.863898
459,2.765101,2.562737,2.862463
460,2.765274,2.561303,2.862463
461,2.764634,2.559869,2.861029
462,2.764571,2.561303,2.862463
463,2.764328,2.558434,2.862463
464,2.763884,2.557,2.861029
465,2.763613,2.557,2.861029
466,2.763542,2.558434,2.859595
467,2.7633,2.558434,2.861029
468,2.763278,2.558434,2.861029
469,2.762741,2.558434,2.862463
470,2.762519,2.557,2.859595
471,2.762368,2.558434,2.859595
472,2.762223,2.557,2.859595
473,2.762079,2.557,2.859595
474,2.761902,2.555566,2.861029
475,2.761709,2.555566,2.861029
476,2.761473,2.557,2.859595
477,2.761109,2.554132,2.859595
478,2.760677,2.557,2.861029
479,2.760551,2.554132,2.859595
480,2.76046,2.555566,2.859595
481,2.760278,2.552698,2.859595
482,2.759877,2.555566,2.858161
483,2.759439,2.554132,2.858161
484,2.759194,2.552698,2.856727
485,2.758955,2.552698,2.856727
486,2.758597,2.554132,2.856727
487,2.758379,2.551264,2.856727
488,2.757985,2.551264,2.856727
489,2.757525,2.551264,2.856727
490,2.757363,2.54983,2.858161
491,2.757308,2.54983,2.861029
492,2.757012,2.551264,2.856727
493,2.75679,2.551264,2.858161
494,2.756428,2.548396,2.853859
495,2.756367,2.54983,2.855293
496,2.756236,2.546962,2.853859
497,2.755668,2.54983,2.852425
498,2.755499,2.54983,2.858161
499,2.755297,2.548396,2.852425
500,2.75493,2.548396,2.855293
501,2.754708,2.548396,2.853859
502,2.754363,2.546962,2.853859
503,2.754329,2.548396,2.855293
504,2.754089,2.546962,2.855293
505,2.753974,2.546962,2.852425
506,2.753595,2.546962,2.852425
507,2.753226,2.544093,2.849557
508,2.753071,2.545527,2.850991
509,2.752844,2.546962,2.850991
510,2.75268,2.545527,2.852425
511,2.752446,2.544093,2.850991
512,2.751983,2.545527,2.850991
513,2.751773,2.544093,2.850991
514,2.751628,2.546962,2.850991
515,2.751635,2.545527,2.850991
516,2.751197,2.542659,2.849557
517,2.751088,2.541225,2.852425
518,2.750811,2.544093,2.850991
519,2.750448,2.538357,2.849557
520,2.750172,2.544093,2.849557
521,2.750014,2.541225,2.850991
522,2.749959,2.541225,2.848123
523,2.749835,2.542659,2.846689
524,2.749696,2.541225,2.848123
525,2.749397,2.542659,2.849557
526,2.749253,2.542659,2.848123
527,2.748979,2.542659,2.846689
528,2.74911,2.541225,2.848123
529,2.748835,2.542659,2.846689
530,2.748529,2.542659,2.846689
531,2.748536,2.539791,2.846689
532,2.748362,2.542659,2.846689
533,2.74828,2.542659,2.848123
534,2.748079,2.541225,2.845254
535,2.747834,2.541225,2.846689
536,2.747672,2.541225,2.845254
537,2.747676,2.542659,2.846689
538,2.747548,2.541225,2.846689
539,2.7472,2.539791,2.84382
540,2.74694,2.541225,2.846689
541,2.746734,2.539791,2.84382
542,2.746577,2.541225,2.84382
543,2.746414,2.539791,2.845254
544,2.746314,2.541225,2.846689
545,2.745961,2.541225,2.848123
546,2.745809,2.539791,2.84382
547,2.745391,2.539791,2.842386
548,2.745383,2.539791,2.84382
549,2.745274,2.535489,2.846689
550,2.745233,2.539791,2.84382
551,2.745125,2.539791,2.84382
552,2.744725,2.536923,2.848123
553,2.744681,2.539791,2.84382
554,2.743835,2.538357,2.84382
555,2.743441,2.536923,2.840952
556,2.743522,2.538357,2.840952
557,2.743294,2.536923,2.840952
558,2.743001,2.536923,2.840952
559,2.742826,2.535489,2.839518
560,2.742509,2.536923,2.839518
561,2.742188,2.535489,2.840952
562,2.742134,2.535489,2.840952
563,2.741937,2.534055,2.840952
564,2.741602,2.535489,2.840952
565,2.741497,2.535489,2.84382
566,2.741333,2.535489,2.840952
567,2.741537,2.535489,2.842386
568,2.741266,2.535489,2.838084
569,2.740983,2.534055,2.838084
570,2.740982,2.532621,2.839518
571,2.74074,2.532621,2.840952
572,2.740695,2.535489,2.839518
573,2.740515,2.535489,2.840952
574,2.740308,2.534055,2.838084
575,2.740048,2.534055,2.839518
576,2.739942,2.534055,2.840952
577,2.73973,2.534055,2.83665
578,2.739377,2.534055,2.838084
579,2.739355,2.534055,2.838084
580,2.739017,2.531186,2.840952
581,2.738725,2.532621,2.835216
582,2.73876,2.532621,2.838084
583,2.738496,2.529752,2.839518
584,2.738174,2.532621,2.83665
585,2.737877,2.529752,2.83665
586,2.737633,2.532621,2.838084
587,2.737752,2.532621,2.835216
588,2.737646,2.531186,2.83665
589,2.737199,2.532621,2.83665
590,2.737006,2.532621,2.835216
591,2.736921,2.531186,2.835216
592,2.736651,2.531186,2.83665
593,2.736425,2.531186,2.833781
594,2.736181,2.531186,2.835216
595,2.735993,2.529752,2.833781
596,2.735782,2.529752,2.833781
597,2.73543,2.528318,2.833781
598,2.735152,2.528318,2.833781
599,2.734853,2.529752,2.833781
600,2.734656,2.529752,2.83665
601,2.734569,2.528318,2.833781
602,2.734372,2.528318,2.830913
603,2.734113,2.526884,2.835216
604,2.733903,2.52545,2.833781
605,2.733533,2.526884,2.830913
606,2.733262,2.526884,2.830913
607,2.733143,2.528318,2.832347
608,2.733031,2.526884,2.830913
609,2.732608,2.524016,2.830913
610,2.73241,2.52545,2.830913
611,2.732003,2.52545,2.829479
612,2.731703,2.524016,2.832347
613,2.731688,2.52545,2.832347
614,2.731508,2.52545,2.830913
615,2.731275,2.524016,2.828045
616,2.730921,2.52545,2.828045
617,2.731147,2.52545,2.830913
618,2.730917,2.524016,2.828045
619,2.730572,2.524016,2.828045
620,2.730309,2.519714,2.829479
621,2.730199,2.524016,2.826611
622,2.729915,2.524016,2.826611
623,2.730214,2.519714,2.826611
624,2.729981,2.522582,2.829479
625,2.729691,2.521148,2.829479
626,2.729382,2.522582,2.826611
627,2.729212,2.521148,2.829479
628,2.72918,2.522582,2.829479
629,2.728904,2.522582,2.826611
630,2.728691,2.521148,2.833781
631,2.72843,2.522582,2.826611
632,2.728168,2.522582,2.826611
633,2.72829,2.51828,2.826611
634,2.72785,2.519714,2.826611
635,2.727362,2.51828,2.828045
636,2.727159,2.519714,2.825177
637,2.726936,2.519714,2.826611
638,2.726818,2.51828,2.826611
639,2.726509,2.521148,2.825177
640,2.726403,2.51828,2.826611
641,2.726279,2.516845,2.825177
642,2.725921,2.516845,2.825177
643,2.7258,2.516845,2.823743
644,2.725746,2.51828,2.825177
645,2.725485,2.513977,2.825177
646,2.725155,2.51828,2.830913
647,2.725051,2.516845,2.829479
648,2.724868,2.515411,2.825177
649,2.724606,2.516845,2.823743
650,2.724588,2.515411,2.823743
651,2.724134,2.516845,2.823743
652,2.724156,2.515411,2.823743
653,2.723781,2.516845,2.822309
654,2.723652,2.515411,2.822309
655,2.723367,2.516845,2.822309
656,2.723329,2.513977,2.822309
657,2.723131,2.515411,2.822309
658,2.723049,2.515411,2.822309
659,2.723048,2.513977,2.822309
660,2.722354,2.515411,2.822309
661,2.722269,2.513977,2.820875
662,2.722322,2.515411,2.819441
663,2.722144,2.515411,2.820875
664,2.721992,2.513977,2.825177
665,2.7218,2.513977,2.819441
666,2.721652,2.512543,2.820875
667,2.721695,2.515411,2.819441
668,2.721539,2.509675,2.819441
669,2.721455,2.512543,2.819441
670,2.720963,2.509675,2.819441
671,2.720541,2.512543,2.819441
672,2.720215,2.511109,2.822309
673,2.72004,2.511109,2.818007
674,2.719898,2.512543,2.819441
675,2.719874,2.511109,2.819441
676,2.719607,2.511109,2.818007
677,2.719374,2.511109,2.818007
678,2.719409,2.508241,2.818007
679,2.719099,2.511109,2.818007
680,2.718707,2.508241,2.819441
681,2.718842,2.511109,2.819441
682,2.71851,2.508241,2.819441
683,2.718231,2.511109,2.816572
684,2.718128,2.511109,2.816572
685,2.718058,2.511109,2.816572
686,2.71795,2.509675,2.819441
687,2.717797,2.511109,2.816572
688,2.717488,2.509675,2.818007
689,2.717319,2.509675,2.816572
690,2.717212,2.506807,2.815138
691,2.717009,2.511109,2.816572
692,2.716806,2.509675,2.815138
693,2.71664,2.509675,2.813704
694,2.716402,2.508241,2.815138
695,2.716396,2.509675,2.815138
696,2.716195,2.508241,2.815138
697,2.716037,2.509675,2.815138
698,2.71584,2.509675,2.816572
699,2.71551,2.506807,2.813704
700,2.715376,2.506807,2.813704
701,2.715091,2.506807,2.81227
702,2.715008,2.509675,2.813704
703,2.714893,2.505373,2.81227
704,2.714857,2.503939,2.813704
705,2.714684,2.506807,2.815138
706,2.714564,2.508241,2.813704
707,2.714347,2.505373,2.81227
708,2.714272,2.508241,2.810836
709,2.714071,2.505373,2.813704
710,2.714244,2.508241,2.81227
711,2.713727,2.505373,2.810836
712,2.713454,2.506807,2.810836
713,2.71338,2.506807,2.81227
714,2.713176,2.505373,2.81227
715,2.713278,2.503939,2.813704
716,2.713115,2.506807,2.81227
717,2.7131,2.508241,2.81227
718,2.713266,2.506807,2.81227
719,2.712873,2.505373,2.810836
720,2.71271,2.506807,2.809402
721,2.712415,2.505373,2.81227
722,2.712562,2.505373,2.810836
723,2.712115,2.503939,2.81227
724,2.712121,2.505373,2.810836
725,2.71209,2.506807,2.809402
726,2.71201,2.505373,2.810836
727,2.711942,2.506807,2.810836
728,2.711627,2.503939,2.809402
729,2.71144,2.505373,2.807968
730,2.711227,2.505373,2.809402
731,2.711123,2.50107,2.807968
732,2.711044,2.505373,2.809402
733,2.710884,2.506807,2.806534
734,2.71078,2.505373,2.807968
735,2.710818,2.506807,2.810836
736,2.710833,2.505373,2.806534
737,2.710424,2.505373,2.807968
738,2.710407,2.503939,2.809402
739,2.710259,2.503939,2.809402
740,2.709856,2.50107,2.806534
741,2.70965,2.503939,2.807968
742,2.709384,2.502504,2.807968
743,2.709709,2.505373,2.807968
744,2.70957,2.502504,2.806534
745,2.70939,2.499636,2.807968
746,2.70903,2.503939,2.806534
747,2.708717,2.502504,2.805099
748,2.708474,2.502504,2.806534
749,2.708232,2.50107,2.807968
750,2.708011,2.50107,2.806534
751,2.707817,2.502504,2.805099
752,2.707767,2.502504,2.807968
753,2.707794,2.502504,2.805099
754,2.707673,2.499636,2.805099
755,2.707345,2.499636,2.803665
756,2.70763,2.498202,2.806534
757,2.707325,2.502504,2.807968
758,2.707228,2.50107,2.806534
759,2.706772,2.499636,2.805099
760,2.706625,2.499636,2.805099
761,2.706677,2.498202,2.803665
762,2.70653,2.498202,2.805099
763,2.706108,2.499636,2.803665
764,2.705963,2.498202,2.805099
765,2.705556,2.498202,2.803665
766,2.705509,2.499636,2.803665
767,2.7056,2.498202,2.803665
768,2.705166,2.498202,2.803665
769,2.705001,2.498202,2.805099
770,2.704926,2.498202,2.802231
771,2.704943,2.499636,2.802231
772,2.704617,2.496768,2.802231
773,2.704566,2.496768,2.803665
774,2.704601,2.495334,2.803665
775,2.704481,2.496768,2.802231
776,2.704227,2.496768,2.802231
777,2.704256,2.498202,2.802231
778,2.704377,2.496768,2.803665
779,2.704101,2.496768,2.802231
780,2.703847,2.498202,2.802231
781,2.703757,2.495334,2.802231
782,2.703332,2.496768,2.802231
783,2.703025,2.495334,2.802231
784,2.702873,2.495334,2.802231
785,2.702803,2.495334,2.800797
786,2.702647,2.492466,2.799363
787,2.702626,2.495334,2.802231
788,2.702373,2.495334,2.800797
789,2.702166,2.495334,2.802231
790,2.701942,2.496768,2.800797
791,2.70187,2.495334,2.802231
792,2.702157,2.495334,2.799363
793,2.70202,2.495334,2.800797
794,2.701794,2.495334,2.800797
795,2.701611,2.495334,2.799363
796,2.701128,2.4939,2.799363
797,2.701187,2.495334,2.799363
798,2.701146,2.492466,2.803665
799,2.700996,2.492466,2.800797
800,2.700823,2.492466,2.800797
801,2.70044,2.4939,2.800797
802,2.700509,2.492466,2.803665
803,2.700514,2.4939,2.797929
804,2.700002,2.492466,2.797929
805,2.700066,2.492466,2.796495
806,2.699651,2.4939,2.797929
