4.942815298,2.815419897
8.177145043,2.812175388
10.51244076,2.811447028
16.20266835,2.801647287
19.13001086,2.803435078
23.86638527,2.808401163
27.51734054,2.806812016
29.06324052,2.811976744
34.7863596,2.819127907
37.29551032,2.814473976
39.92682944,2.814019934
42.90397907,2.808003876
45.57476797,2.805421512
48.91090471,2.809252492
51.65499464,2.804939092
54.06077212,2.799660853
59.06027844,2.804271788
61.42846564,2.796993355
66.64724855,2.802177003
69.32242299,2.797241015
72.04145274,2.796261843
75.11132504,2.789295278
77.92683649,2.788271964
80.90022709,2.782697909
83.92624408,2.78798062
87.70406652,2.779739756
89.97827804,2.775492571
92.4780312,2.775426357
96.12898647,2.781584302
99.08556587,2.776132644
101.7461219,2.773660637
104.8781225,2.76748062
108.3411264,2.758929494
110.9849756,2.754237726
113.791716,2.753866925
116.4982157,2.751816168
119.4929075,2.743201981
123.6328495,2.736174419
126.3694214,2.738928941
129.8427626,2.7322786
132.7372137,2.730159737
135.4343158,2.727751938
139.0523795,2.719011628
141.6544618,2.71809934
144.9164621,2.713449612
147.7686241,2.704179587
151.50729,2.695615848
154.1970829,2.688199828
156.7699283,2.685904393
160.1321693,2.67613408
162.9973835,2.672276251
165.9707741,2.666145995
168.7862855,2.661007752
171.5303755,2.6525323
174.8383195,2.641620155
177.5281124,2.631520241
181.1242485,2.613480477
184.3486586,2.60894426
186.9423874,2.597229974
188.6264317,2.577736434
191.0773175,2.569480436
195.2164242,2.546236003
197.9646908,2.52751938
201.1515107,2.507684467
204.0459617,2.480980066
206.8088468,2.45124031
209.2428169,2.421841085
211.7425701,2.382377261
213.8344688,2.345456072
215.3606339,2.300422665
216.7420764,2.269150517
217.3341232,2.237420543
218.2550849,2.191107494
219.3076126,2.14936854
219.8338764,2.109838501
220.6671274,2.07469186
221.1495359,2.017712102
221.6757998,1.973582364
222.0704976,1.942872093
222.6531469,1.903824474
223.5615785,1.841411345
223.5703495,1.793386305
224.1567578,1.745984312
224.7018167,1.687516304
225.3596465,1.641728682
225.5350678,1.601399655
