5.381368483,2.789439746
8.27581951,2.785394644
11.17027054,2.781782946
14.06472156,2.780482734
16.95917259,2.780193798
19.85362362,2.780193798
22.74807464,2.780916138
25.64252567,2.782505285
28.5369767,2.783372093
31.43142773,2.783372093
34.32587875,2.783372093
37.22032978,2.783372093
40.11478081,2.783227625
43.00923183,2.779904863
45.90368286,2.778604651
48.79813389,2.77730444
51.69258491,2.774848485
54.58703594,2.77239253
57.48148697,2.769792107
60.37593799,2.767336152
63.27038902,2.770266787
66.16484005,2.762279774
69.05929107,2.758957012
71.9537421,2.756356589
74.84819313,2.754334038
77.74264415,2.752455955
80.63709518,2.749566596
83.53154621,2.745377026
86.42599724,2.742921071
89.32044826,2.737720226
92.21489929,2.731508104
95.10935032,2.727029598
98.00380134,2.722117689
100.8982524,2.716627907
103.7927034,2.712727273
106.6871544,2.707526427
109.5816055,2.702903453
112.4760565,2.698280479
115.3705075,2.693368569
118.2649585,2.688630021
121.1594096,2.684700493
124.0538606,2.681377731
126.9483116,2.676032417
129.8427626,2.670976039
132.7372137,2.665197322
135.6316647,2.658985201
138.5261157,2.648439042
141.4205667,2.639337562
144.3150178,2.630958421
147.2094688,2.622434813
150.1039198,2.613333333
152.9983709,2.603942918
155.8928219,2.594552502
158.7872729,2.585017618
161.6817239,2.574904863
164.576175,2.562625088
167.470626,2.551789993
170.365077,2.540232558
173.259528,2.526941508
176.1539791,2.511772375
179.0484301,2.49602537
181.9428811,2.477072553
184.8373321,2.454315413
187.7317832,2.42465821
190.6262342,2.392152925
193.2575533,2.357250096
195.4795561,2.321067566
196.9194724,2.287028424
198.6213961,2.252596899
200.098983,2.21788286
201.4146426,2.183062877
202.4671702,2.1475921
203.6512638,2.110368217
204.7037915,2.071235465
205.5458136,2.031387597
206.2299566,1.990832558
207.299229,1.949792107
208.2823855,1.905315245
208.9577574,1.86422696
209.9401165,1.823272868
210.591368,1.782805233
211.4136552,1.745482343
212.1701595,1.706857235
213.0402888,1.664040952
213.9134084,1.621387597
214.2203956,1.598556848
