EL34143A exported datalog
File type: CSV
File version: 1

"Per division: 5.000000"
"Offset: 0.000000"
"Trigger position: 0"
"Sample interval: 5.00000763"
"Number of sample: 120960/120960"
"Trigger sample: 0"
"Number of pre-trigger sample: 0"
"Date: 2025/03/15 10:33:13"

"V1: 1.000000, 1.600000"
"I1: 1.000000, 0.000000"
"P1: 5.000000, 0.000000"

Power Enabled:,None

Enable:,"Volt avg 1","Volt min 1","Volt max 1"
11010,2.872913,2.247235,2.898316
11011,2.873096,2.245800,2.898316
11012,2.873089,2.245800,2.898316
11013,2.873320,2.245800,2.896882
11014,2.873646,2.245800,2.898316
11015,2.873894,2.241498,2.898316
11016,2.873420,2.245800,2.898316
11017,2.873468,2.244366,2.898316
11018,2.873534,2.245800,2.898316
11019,2.873695,2.245800,2.898316
11020,2.873947,2.244366,2.899750
11021,2.873496,2.245800,2.896882
11022,2.873392,2.242932,2.898316
11023,2.873181,2.245800,2.896882
11024,2.873281,2.244366,2.896882
11025,2.873089,2.244366,2.898316
11026,2.873313,2.245800,2.898316
11027,2.873267,2.244366,2.896882
11028,2.873520,2.247235,2.896882
11029,2.873437,2.242932,2.898316
11030,2.873483,2.245800,2.898316
11031,2.873396,2.245800,2.896882
11032,2.873304,2.244366,2.898316
11033,2.872967,2.241498,2.896882
11034,2.873328,2.244366,2.898316
11035,2.873353,2.245800,2.898316
11036,2.873257,2.245800,2.896882
11037,2.873183,2.242932,2.896882
11038,2.873454,2.244366,2.898316
11039,2.873218,2.244366,2.899750
11040,2.873025,2.245800,2.898316
11041,2.873075,2.245800,2.896882
11042,2.873503,2.244366,2.898316
11043,2.873407,2.244366,2.898316
11044,2.873207,2.244366,2.896882
11045,2.873194,2.242932,2.896882
11046,2.873393,2.245800,2.896882
11047,2.873683,2.244366,2.896882
11048,2.873648,2.245800,2.898316
11049,2.873409,2.242932,2.898316
11050,2.873749,2.244366,2.898316
11051,2.873602,2.245800,2.898316
11052,2.873642,2.242932,2.896882
11053,2.873409,2.242932,2.896882
11054,2.873440,2.240064,2.901184
11055,2.873162,2.245800,2.896882
11056,2.873408,2.244366,2.898316
11057,2.873562,2.244366,2.896882
11058,2.873234,2.244366,2.896882
11059,2.873581,2.245800,2.898316
11060,2.873240,2.241498,2.898316
11061,2.873287,2.245800,2.898316
11062,2.873399,2.244366,2.896882
11063,2.873272,2.245800,2.896882
11064,2.873334,2.244366,2.896882
11065,2.873346,2.242932,2.901184
11066,2.873255,2.245800,2.899750
11067,2.873656,2.242932,2.898316
11068,2.873757,2.242932,2.899750
11069,2.873273,2.242932,2.898316
11070,2.873441,2.242932,2.898316
11071,2.873271,2.241498,2.898316
11072,2.873353,2.244366,2.896882
11073,2.873524,2.245800,2.899750
11074,2.873683,2.244366,2.898316
11075,2.873644,2.245800,2.898316
11076,2.873514,2.242932,2.898316
11077,2.873786,2.244366,2.898316
11078,2.873719,2.244366,2.896882
11079,2.873671,2.244366,2.898316
11080,2.873821,2.244366,2.901184
11081,2.873797,2.245800,2.898316
11082,2.873530,2.240064,2.898316
11083,2.873705,2.244366,2.898316
11084,2.873531,2.244366,2.899750
11085,2.873716,2.242932,2.898316
11086,2.873951,2.245800,2.898316
11087,2.873805,2.247235,2.896882
11088,2.873674,2.244366,2.898316
11089,2.873683,2.244366,2.901184
11090,2.873442,2.242932,2.898316
11091,2.873311,2.244366,2.899750
11092,2.873889,2.242932,2.896882
11093,2.873831,2.247235,2.898316
11094,2.873688,2.244366,2.896882
11095,2.873741,2.244366,2.896882
11096,2.873539,2.244366,2.896882
11097,2.873418,2.247235,2.896882
11098,2.873648,2.242932,2.898316
11099,2.873603,2.244366,2.898316
11100,2.873307,2.242932,2.896882
11101,2.873203,2.245800,2.898316
11102,2.873042,2.244366,2.899750
11103,2.872998,2.245800,2.896882
11104,2.873286,2.244366,2.896882
11105,2.873156,2.242932,2.896882
11106,2.873658,2.245800,2.898316
11107,2.873927,2.244366,2.898316
11108,2.873403,2.242932,2.898316
11109,2.873628,2.247235,2.896882
11110,2.873880,2.244366,2.898316
11111,2.873539,2.245800,2.898316
11112,2.873715,2.247235,2.898316
11113,2.873728,2.245800,2.899750
11114,2.873775,2.247235,2.898316
11115,2.873948,2.242932,2.898316
11116,2.873816,2.245800,2.898316
11117,2.873420,2.245800,2.896882
11118,2.873638,2.244366,2.898316
11119,2.873825,2.245800,2.901184
11120,2.873692,2.245800,2.898316
11121,2.873543,2.244366,2.898316
11122,2.873759,2.242932,2.898316
11123,2.873607,2.245800,2.896882
11124,2.873145,2.244366,2.898316
11125,2.873467,2.245800,2.898316
11126,2.873596,2.245800,2.898316
11127,2.873534,2.244366,2.899750
11128,2.873385,2.244366,2.898316
11129,2.873334,2.245800,2.896882
11130,2.873103,2.244366,2.898316
11131,2.873117,2.242932,2.898316
11132,2.873008,2.244366,2.896882
11133,2.873292,2.245800,2.898316
11134,2.873431,2.245800,2.896882
11135,2.873198,2.241498,2.899750
11136,2.873218,2.242932,2.898316
11137,2.873513,2.244366,2.898316
11138,2.873704,2.245800,2.896882
11139,2.873376,2.244366,2.896882
11140,2.873181,2.245800,2.898316
11141,2.873508,2.245800,2.898316
11142,2.873560,2.244366,2.896882
11143,2.873557,2.242932,2.896882
11144,2.873167,2.244366,2.896882
11145,2.873224,2.242932,2.896882
11146,2.873449,2.245800,2.898316
11147,2.873486,2.242932,2.898316
11148,2.873046,2.245800,2.896882
11149,2.873157,2.244366,2.896882
11150,2.873441,2.244366,2.896882
11151,2.873457,2.244366,2.896882
11152,2.873599,2.242932,2.899750
11153,2.873471,2.245800,2.896882
11154,2.873150,2.244366,2.898316
11155,2.873413,2.244366,2.898316
11156,2.873600,2.244366,2.899750
11157,2.873395,2.245800,2.898316
11158,2.873530,2.244366,2.898316
11159,2.873458,2.244366,2.898316
11160,2.873420,2.244366,2.898316
11161,2.873760,2.244366,2.899750
11162,2.873657,2.242932,2.898316
11163,2.873854,2.244366,2.899750
11164,2.873831,2.245800,2.898316
11165,2.873410,2.242932,2.898316
11166,2.873384,2.244366,2.898316
11167,2.873303,2.244366,2.898316
11168,2.873450,2.245800,2.898316
11169,2.873545,2.240064,2.898316
11170,2.873323,2.245800,2.898316
11171,2.873368,2.244366,2.896882
11172,2.873197,2.244366,2.896882
11173,2.873085,2.244366,2.898316
11174,2.873041,2.244366,2.898316
11175,2.873430,2.245800,2.898316
11176,2.873274,2.244366,2.896882
11177,2.873414,2.245800,2.898316
11178,2.873653,2.244366,2.898316
11179,2.873403,2.242932,2.898316
11180,2.873093,2.244366,2.898316
11181,2.873144,2.244366,2.896882
11182,2.873081,2.242932,2.896882
11183,2.873170,2.244366,2.898316
11184,2.873205,2.244366,2.896882
11185,2.873056,2.241498,2.898316
11186,2.873055,2.244366,2.896882
11187,2.873318,2.244366,2.898316
11188,2.873191,2.242932,2.896882
11189,2.873337,2.242932,2.898316
11190,2.873476,2.241498,2.898316
11191,2.873468,2.242932,2.898316
11192,2.873328,2.244366,2.896882
11193,2.873423,2.244366,2.896882
11194,2.873324,2.244366,2.898316
11195,2.873397,2.244366,2.899750
11196,2.873198,2.244366,2.896882
11197,2.873029,2.241498,2.898316
11198,2.872971,2.244366,2.899750
11199,2.873266,2.242932,2.896882
11200,2.873004,2.241498,2.898316
11201,2.873235,2.242932,2.896882
11202,2.873300,2.242932,2.898316
11203,2.873019,2.240064,2.898316
11204,2.873163,2.242932,2.898316
11205,2.873258,2.242932,2.896882
11206,2.872929,2.242932,2.896882
11207,2.873358,2.242932,2.896882
11208,2.873280,2.245800,2.896882
11209,2.873464,2.244366,2.896882
11210,2.873515,2.245800,2.898316
11211,2.873330,2.242932,2.896882
11212,2.872778,2.242932,2.896882
11213,2.872810,2.244366,2.896882
11214,2.873004,2.242932,2.896882
11215,2.873004,2.242932,2.896882
11216,2.872853,2.242932,2.896882
11217,2.873076,2.240064,2.896882
11218,2.873164,2.241498,2.896882
11219,2.873294,2.240064,2.896882
11220,2.873406,2.242932,2.898316
11221,2.873307,2.244366,2.898316
11222,2.872892,2.242932,2.896882
11223,2.873233,2.241498,2.896882
11224,2.873004,2.244366,2.898316
11225,2.872814,2.244366,2.896882
11226,2.873145,2.244366,2.896882
11227,2.873106,2.244366,2.898316
11228,2.873160,2.241498,2.898316
11229,2.873146,2.244366,2.896882
11230,2.873187,2.241498,2.896882
11231,2.873301,2.244366,2.899750
11232,2.873307,2.242932,2.898316
11233,2.872878,2.244366,2.898316
11234,2.872682,2.244366,2.896882
11235,2.873022,2.244366,2.901184
11236,2.872638,2.242932,2.895448
11237,2.872906,2.245800,2.898316
11238,2.873254,2.244366,2.896882
11239,2.872907,2.244366,2.898316
11240,2.872886,2.242932,2.899750
11241,2.872980,2.244366,2.896882
11242,2.873037,2.244366,2.898316
11243,2.872993,2.244366,2.896882
11244,2.873064,2.244366,2.896882
11245,2.872795,2.242932,2.896882
11246,2.873024,2.242932,2.896882
11247,2.873152,2.244366,2.896882
11248,2.872976,2.241498,2.896882
11249,2.872447,2.244366,2.895448
11250,2.872789,2.241498,2.896882
11251,2.872838,2.241498,2.898316
11252,2.872547,2.241498,2.898316
11253,2.872962,2.241498,2.896882
11254,2.872830,2.244366,2.898316
11255,2.872653,2.244366,2.895448
11256,2.872859,2.242932,2.896882
11257,2.873009,2.241498,2.896882
11258,2.872915,2.244366,2.898316
11259,2.873037,2.241498,2.899750
11260,2.872849,2.242932,2.896882
11261,2.872738,2.244366,2.895448
11262,2.872669,2.242932,2.896882
11263,2.872861,2.242932,2.898316
11264,2.872883,2.241498,2.896882
11265,2.872956,2.241498,2.896882
11266,2.873106,2.241498,2.896882
11267,2.873002,2.240064,2.896882
11268,2.873142,2.241498,2.896882
11269,2.873010,2.242932,2.896882
11270,2.872783,2.241498,2.896882
11271,2.873039,2.241498,2.896882
11272,2.872963,2.244366,2.898316
11273,2.872766,2.240064,2.898316
11274,2.873204,2.242932,2.896882
11275,2.873055,2.241498,2.898316
11276,2.873093,2.244366,2.896882
11277,2.872701,2.242932,2.899750
11278,2.872418,2.242932,2.895448
11279,2.872386,2.242932,2.898316
11280,2.872650,2.242932,2.898316
11281,2.872580,2.241498,2.896882
11282,2.872589,2.242932,2.896882
11283,2.872850,2.244366,2.896882
11284,2.872811,2.241498,2.898316
11285,2.872588,2.241498,2.896882
11286,2.872655,2.241498,2.895448
11287,2.872577,2.242932,2.896882
11288,2.872880,2.242932,2.898316
11289,2.873264,2.242932,2.898316
11290,2.872971,2.244366,2.899750
11291,2.872714,2.241498,2.896882
11292,2.872973,2.241498,2.896882
11293,2.872961,2.240064,2.896882
11294,2.872695,2.242932,2.896882
11295,2.873088,2.241498,2.901184
11296,2.872941,2.242932,2.901184
11297,2.872982,2.241498,2.898316
11298,2.873124,2.242932,2.896882
11299,2.873191,2.242932,2.898316
11300,2.872938,2.240064,2.898316
11301,2.873145,2.240064,2.898316
11302,2.873013,2.241498,2.898316
11303,2.872610,2.240064,2.895448
11304,2.873088,2.242932,2.898316
11305,2.873142,2.242932,2.896882
11306,2.873045,2.242932,2.896882
11307,2.873080,2.242932,2.896882
11308,2.873024,2.238630,2.896882
11309,2.873327,2.241498,2.896882
11310,2.873132,2.238630,2.896882
11311,2.872849,2.240064,2.895448
11312,2.872815,2.242932,2.896882
11313,2.873082,2.242932,2.896882
11314,2.872983,2.240064,2.896882
11315,2.873037,2.242932,2.896882
11316,2.873133,2.241498,2.899750
11317,2.873065,2.242932,2.896882
11318,2.873301,2.241498,2.898316
11319,2.873350,2.241498,2.896882
11320,2.873061,2.242932,2.896882
11321,2.873083,2.241498,2.896882
11322,2.872966,2.241498,2.896882
11323,2.872786,2.238630,2.898316
11324,2.872972,2.242932,2.898316
11325,2.872801,2.242932,2.896882
11326,2.872687,2.242932,2.896882
11327,2.872808,2.241498,2.896882
11328,2.873001,2.241498,2.896882
11329,2.873012,2.242932,2.898316
11330,2.873219,2.242932,2.896882
11331,2.873214,2.241498,2.898316
11332,2.873062,2.242932,2.898316
11333,2.872952,2.241498,2.896882
11334,2.873435,2.241498,2.898316
11335,2.873084,2.242932,2.898316
11336,2.873199,2.241498,2.898316
11337,2.873311,2.237196,2.898316
11338,2.873126,2.241498,2.898316
11339,2.872785,2.237196,2.896882
11340,2.872664,2.241498,2.896882
11341,2.872764,2.240064,2.898316
11342,2.872535,2.240064,2.898316
11343,2.872977,2.241498,2.896882
11344,2.872841,2.240064,2.896882
11345,2.872912,2.241498,2.896882
11346,2.872908,2.241498,2.896882
11347,2.872864,2.240064,2.896882
11348,2.872761,2.240064,2.896882
11349,2.873119,2.240064,2.898316
11350,2.873035,2.241498,2.898316
11351,2.872756,2.238630,2.898316
11352,2.872958,2.242932,2.896882
11353,2.873201,2.242932,2.896882
11354,2.872945,2.242932,2.896882
11355,2.873055,2.242932,2.896882
11356,2.872677,2.240064,2.896882
11357,2.873209,2.241498,2.899750
11358,2.873071,2.241498,2.898316
11359,2.873201,2.241498,2.896882
11360,2.872851,2.240064,2.895448
11361,2.872981,2.240064,2.896882
11362,2.872373,2.241498,2.896882
11363,2.872487,2.240064,2.896882
11364,2.872845,2.241498,2.898316
11365,2.872952,2.240064,2.895448
11366,2.872984,2.240064,2.896882
11367,2.872795,2.240064,2.896882
11368,2.872780,2.240064,2.899750
11369,2.872938,2.241498,2.896882
11370,2.872856,2.241498,2.896882
11371,2.872535,2.240064,2.896882
11372,2.872556,2.240064,2.896882
11373,2.873246,2.242932,2.896882
11374,2.872864,2.238630,2.898316
11375,2.872929,2.241498,2.896882
11376,2.873001,2.242932,2.896882
11377,2.872928,2.241498,2.896882
11378,2.872784,2.241498,2.896882
11379,2.872741,2.238630,2.896882
11380,2.872891,2.241498,2.895448
11381,2.872932,2.241498,2.896882
11382,2.872967,2.241498,2.896882
11383,2.872642,2.238630,2.896882
11384,2.872312,2.240064,2.896882
11385,2.872481,2.241498,2.896882
11386,2.872647,2.240064,2.898316
11387,2.872638,2.238630,2.896882
11388,2.872494,2.241498,2.896882
11389,2.872454,2.238630,2.895448
11390,2.872653,2.241498,2.896882
11391,2.872894,2.240064,2.896882
11392,2.872883,2.241498,2.896882
11393,2.873091,2.242932,2.896882
11394,2.873095,2.241498,2.896882
11395,2.873006,2.241498,2.898316
11396,2.873060,2.242932,2.896882
11397,2.873004,2.242932,2.896882
11398,2.872883,2.238630,2.896882
11399,2.872789,2.241498,2.896882
11400,2.873108,2.241498,2.896882
11401,2.872994,2.240064,2.896882
11402,2.873071,2.240064,2.896882
11403,2.873039,2.240064,2.896882
11404,2.872609,2.240064,2.896882
11405,2.872626,2.241498,2.896882
11406,2.872691,2.240064,2.896882
11407,2.872886,2.241498,2.898316
11408,2.872826,2.240064,2.896882
11409,2.873006,2.242932,2.899750
11410,2.872862,2.241498,2.896882
11411,2.872645,2.241498,2.898316
11412,2.872833,2.240064,2.896882
11413,2.872735,2.241498,2.898316
11414,2.872625,2.241498,2.896882
11415,2.872728,2.240064,2.896882
11416,2.872409,2.238630,2.898316
11417,2.872705,2.238630,2.896882
11418,2.872864,2.237196,2.896882
11419,2.872832,2.241498,2.896882
11420,2.872955,2.241498,2.896882
11421,2.873037,2.241498,2.898316
11422,2.872684,2.238630,2.896882
11423,2.872681,2.240064,2.896882
11424,2.872648,2.241498,2.895448
11425,2.872444,2.241498,2.898316
11426,2.872701,2.240064,2.896882
11427,2.872765,2.241498,2.896882
11428,2.872670,2.240064,2.896882
11429,2.872766,2.240064,2.896882
11430,2.873131,2.238630,2.896882
11431,2.872863,2.240064,2.895448
11432,2.872946,2.241498,2.898316
11433,2.873156,2.241498,2.896882
11434,2.873016,2.240064,2.899750
11435,2.873077,2.242932,2.896882
11436,2.873299,2.240064,2.898316
11437,2.873050,2.241498,2.898316
11438,2.872937,2.242932,2.898316
11439,2.872938,2.240064,2.896882
11440,2.873114,2.240064,2.898316
11441,2.872813,2.237196,2.896882
11442,2.872967,2.241498,2.898316
11443,2.872442,2.240064,2.898316
11444,2.872474,2.240064,2.896882
11445,2.872624,2.240064,2.898316
11446,2.872422,2.238630,2.896882
11447,2.872433,2.241498,2.898316
11448,2.872920,2.238630,2.901184
11449,2.872648,2.238630,2.895448
11450,2.872854,2.240064,2.896882
11451,2.872905,2.240064,2.898316
11452,2.872844,2.242932,2.898316
11453,2.872756,2.240064,2.898316
11454,2.872871,2.241498,2.895448
11455,2.872881,2.241498,2.896882
11456,2.872824,2.240064,2.899750
11457,2.873051,2.240064,2.896882
11458,2.872924,2.240064,2.898316
11459,2.872928,2.240064,2.898316
11460,2.872853,2.240064,2.898316
11461,2.872489,2.238630,2.896882
11462,2.872780,2.240064,2.896882
11463,2.873206,2.241498,2.895448
11464,2.873234,2.240064,2.898316
11465,2.873088,2.240064,2.896882
11466,2.873068,2.241498,2.896882
11467,2.873070,2.240064,2.896882
11468,2.873115,2.240064,2.899750
11469,2.873159,2.241498,2.896882
11470,2.872977,2.240064,2.896882
11471,2.872788,2.241498,2.898316
11472,2.872916,2.238630,2.896882
11473,2.872848,2.240064,2.896882
11474,2.873259,2.238630,2.899750
11475,2.873091,2.237196,2.898316
11476,2.872976,2.237196,2.896882
11477,2.873001,2.240064,2.899750
11478,2.873194,2.240064,2.898316
11479,2.873062,2.241498,2.896882
11480,2.872947,2.241498,2.898316
11481,2.873144,2.235762,2.898316
11482,2.872758,2.241498,2.899750
11483,2.872781,2.241498,2.899750
11484,2.873154,2.238630,2.898316
11485,2.873044,2.241498,2.898316
11486,2.872875,2.240064,2.898316
11487,2.873014,2.241498,2.896882
11488,2.872716,2.240064,2.898316
11489,2.873044,2.240064,2.898316
11490,2.873172,2.238630,2.896882
11491,2.872774,2.240064,2.896882
11492,2.872800,2.240064,2.898316
11493,2.872849,2.237196,2.896882
11494,2.873055,2.241498,2.896882
11495,2.872991,2.238630,2.898316
11496,2.872597,2.240064,2.896882
11497,2.872467,2.238630,2.896882
11498,2.872580,2.240064,2.896882
11499,2.873086,2.240064,2.898316
11500,2.872426,2.238630,2.896882
11501,2.872595,2.241498,2.896882
11502,2.872591,2.240064,2.896882
11503,2.872654,2.241498,2.896882
11504,2.872773,2.240064,2.898316
11505,2.872892,2.240064,2.896882
11506,2.872880,2.240064,2.896882
11507,2.872805,2.240064,2.896882
11508,2.873244,2.240064,2.896882
11509,2.873014,2.241498,2.896882
11510,2.872780,2.238630,2.896882
11511,2.872823,2.240064,2.896882
11512,2.872978,2.237196,2.896882
11513,2.872744,2.241498,2.896882
11514,2.872649,2.240064,2.896882
11515,2.872612,2.240064,2.898316
11516,2.872080,2.240064,2.896882
11517,2.872678,2.241498,2.896882
11518,2.872326,2.238630,2.896882
11519,2.872293,2.238630,2.896882
11520,2.872577,2.241498,2.896882
11521,2.872399,2.240064,2.895448
11522,2.872222,2.240064,2.898316
11523,2.872229,2.240064,2.896882
11524,2.872624,2.238630,2.896882
11525,2.872624,2.240064,2.899750
11526,2.872481,2.235762,2.896882
11527,2.872608,2.238630,2.896882
11528,2.872503,2.241498,2.896882
11529,2.872528,2.241498,2.896882
11530,2.872694,2.240064,2.896882
11531,2.872834,2.241498,2.898316
11532,2.872923,2.241498,2.898316
11533,2.872948,2.241498,2.898316
11534,2.872799,2.240064,2.896882
11535,2.873004,2.240064,2.896882
11536,2.872779,2.241498,2.896882
11537,2.872780,2.240064,2.896882
11538,2.872913,2.237196,2.898316
11539,2.872739,2.238630,2.896882
11540,2.872574,2.241498,2.898316
11541,2.872651,2.241498,2.896882
11542,2.872612,2.238630,2.898316
11543,2.872809,2.240064,2.899750
11544,2.872955,2.240064,2.896882
11545,2.872770,2.241498,2.899750
11546,2.872689,2.240064,2.896882
11547,2.872641,2.240064,2.898316
11548,2.872657,2.240064,2.896882
11549,2.872626,2.237196,2.898316
11550,2.872853,2.240064,2.896882
11551,2.872950,2.241498,2.896882
11552,2.872760,2.240064,2.896882
11553,2.872786,2.240064,2.895448
11554,2.872558,2.240064,2.896882
11555,2.872755,2.240064,2.896882
11556,2.872924,2.238630,2.896882
11557,2.872558,2.237196,2.896882
11558,2.872395,2.240064,2.896882
11559,2.872510,2.241498,2.896882
11560,2.872578,2.238630,2.899750
11561,2.872795,2.241498,2.896882
11562,2.872858,2.238630,2.896882
11563,2.873146,2.240064,2.898316
11564,2.873094,2.240064,2.898316
11565,2.873226,2.238630,2.898316
11566,2.872559,2.241498,2.896882
11567,2.872847,2.238630,2.896882
11568,2.872803,2.241498,2.898316
11569,2.872440,2.238630,2.895448
11570,2.872550,2.240064,2.895448
11571,2.872357,2.240064,2.896882
11572,2.872414,2.241498,2.896882
11573,2.872666,2.237196,2.896882
11574,2.872931,2.241498,2.898316
11575,2.873039,2.241498,2.899750
11576,2.872932,2.241498,2.896882
11577,2.872862,2.240064,2.895448
11578,2.872710,2.240064,2.896882
11579,2.872873,2.241498,2.896882
11580,2.872938,2.235762,2.896882
11581,2.872755,2.241498,2.896882
11582,2.872722,2.238630,2.898316
11583,2.872754,2.240064,2.896882
11584,2.872331,2.240064,2.895448
11585,2.872129,2.241498,2.895448
11586,2.872752,2.240064,2.898316
11587,2.872845,2.240064,2.896882
11588,2.872782,2.238630,2.896882
11589,2.872719,2.234328,2.898316
11590,2.872842,2.240064,2.898316
11591,2.873288,2.240064,2.896882
11592,2.873148,2.238630,2.898316
11593,2.872728,2.240064,2.899750
11594,2.872699,2.241498,2.896882
11595,2.872850,2.240064,2.898316
11596,2.872406,2.238630,2.896882
11597,2.872361,2.241498,2.896882
11598,2.872702,2.238630,2.896882
11599,2.872683,2.241498,2.898316
11600,2.872663,2.241498,2.901184
11601,2.872813,2.240064,2.898316
11602,2.872675,2.240064,2.896882
11603,2.872614,2.241498,2.896882
11604,2.872893,2.240064,2.896882
11605,2.872457,2.240064,2.896882
11606,2.872862,2.240064,2.898316
11607,2.873074,2.240064,2.898316
11608,2.872755,2.240064,2.896882
11609,2.872917,2.240064,2.895448
11610,2.873082,2.240064,2.896882
11611,2.873050,2.241498,2.898316
11612,2.873002,2.238630,2.898316
11613,2.872818,2.240064,2.896882
11614,2.872292,2.238630,2.898316
11615,2.872093,2.238630,2.896882
11616,2.872601,2.237196,2.896882
11617,2.872418,2.240064,2.895448
11618,2.872377,2.240064,2.895448
11619,2.872749,2.238630,2.896882
11620,2.872457,2.240064,2.895448
11621,2.872527,2.240064,2.898316
11622,2.872991,2.240064,2.898316
11623,2.872863,2.241498,2.898316
11624,2.872913,2.238630,2.898316
11625,2.872764,2.238630,2.896882
11626,2.872553,2.240064,2.896882
11627,2.872368,2.240064,2.895448
11628,2.872608,2.238630,2.896882
11629,2.872261,2.240064,2.895448
11630,2.872219,2.237196,2.898316
11631,2.872428,2.237196,2.898316
11632,2.872476,2.237196,2.896882
11633,2.872690,2.240064,2.896882
11634,2.872776,2.238630,2.896882
11635,2.872720,2.240064,2.896882
11636,2.872512,2.240064,2.896882
11637,2.872685,2.240064,2.896882
11638,2.872661,2.237196,2.896882
11639,2.872489,2.238630,2.896882
11640,2.872696,2.240064,2.896882
11641,2.872604,2.238630,2.896882
11642,2.872521,2.241498,2.899750
11643,2.872846,2.241498,2.896882
11644,2.872757,2.240064,2.898316
11645,2.872621,2.240064,2.898316
11646,2.872667,2.238630,2.896882
11647,2.873086,2.241498,2.896882
11648,2.872888,2.238630,2.896882
11649,2.872839,2.240064,2.896882
11650,2.872653,2.240064,2.895448
11651,2.872942,2.241498,2.896882
11652,2.872899,2.240064,2.896882
11653,2.872846,2.240064,2.896882
11654,2.872486,2.241498,2.896882
11655,2.872546,2.240064,2.895448
11656,2.872369,2.238630,2.898316
11657,2.872163,2.237196,2.896882
11658,2.872514,2.241498,2.898316
11659,2.872621,2.240064,2.898316
11660,2.872312,2.238630,2.895448
11661,2.872732,2.240064,2.896882
11662,2.872759,2.240064,2.896882
11663,2.872901,2.241498,2.896882
11664,2.873162,2.241498,2.896882
11665,2.873189,2.241498,2.896882
11666,2.873013,2.237196,2.896882
11667,2.873143,2.241498,2.898316
11668,2.872996,2.238630,2.896882
11669,2.873018,2.241498,2.896882
11670,2.872547,2.240064,2.895448
11671,2.872322,2.241498,2.896882
11672,2.872055,2.241498,2.896882
11673,2.872106,2.237196,2.896882
11674,2.872127,2.240064,2.896882
11675,2.872585,2.241498,2.896882
11676,2.872662,2.240064,2.896882
11677,2.872322,2.241498,2.895448
11678,2.872363,2.238630,2.895448
11679,2.872575,2.241498,2.896882
11680,2.872607,2.241498,2.898316
11681,2.872627,2.240064,2.898316
11682,2.872387,2.237196,2.896882
11683,2.872303,2.235762,2.895448
11684,2.872864,2.238630,2.896882
11685,2.872948,2.238630,2.896882
11686,2.872858,2.240064,2.896882
11687,2.873005,2.240064,2.896882
11688,2.873159,2.240064,2.899750
11689,2.872893,2.241498,2.896882
11690,2.872858,2.241498,2.896882
11691,2.872729,2.241498,2.896882
11692,2.872640,2.240064,2.896882
11693,2.872907,2.238630,2.896882
11694,2.872819,2.241498,2.899750
11695,2.872761,2.240064,2.899750
11696,2.872710,2.238630,2.898316
11697,2.872388,2.235762,2.896882
11698,2.872362,2.240064,2.898316
11699,2.872354,2.241498,2.896882
11700,2.872757,2.240064,2.898316
11701,2.872743,2.240064,2.895448
11702,2.873045,2.240064,2.896882
11703,2.872758,2.240064,2.896882
11704,2.872605,2.240064,2.896882
11705,2.872720,2.235762,2.898316
11706,2.872586,2.238630,2.896882
11707,2.872592,2.240064,2.896882
11708,2.872659,2.237196,2.898316
11709,2.872422,2.240064,2.898316
11710,2.872663,2.240064,2.898316
11711,2.872859,2.238630,2.896882
11712,2.872894,2.238630,2.898316
11713,2.872704,2.238630,2.899750
11714,2.873203,2.240064,2.896882
11715,2.873024,2.240064,2.896882
11716,2.873015,2.237196,2.898316
11717,2.873119,2.240064,2.898316
11718,2.873138,2.240064,2.896882
11719,2.872862,2.238630,2.896882
11720,2.872871,2.240064,2.898316
11721,2.872667,2.238630,2.896882
11722,2.872303,2.240064,2.896882
11723,2.872396,2.238630,2.896882
11724,2.872618,2.240064,2.898316
11725,2.872540,2.238630,2.896882
11726,2.872602,2.240064,2.896882
11727,2.872627,2.241498,2.901184
11728,2.872674,2.238630,2.898316
11729,2.872682,2.240064,2.896882
11730,2.872618,2.238630,2.895448
11731,2.872499,2.238630,2.895448
11732,2.872293,2.237196,2.896882
11733,2.872181,2.237196,2.896882
11734,2.872178,2.240064,2.896882
11735,2.872696,2.238630,2.896882
11736,2.872391,2.240064,2.896882
11737,2.872643,2.240064,2.896882
11738,2.872783,2.241498,2.898316
11739,2.872663,2.238630,2.896882
11740,2.872568,2.235762,2.896882
11741,2.872772,2.240064,2.895448
11742,2.872456,2.238630,2.896882
11743,2.872484,2.238630,2.896882
11744,2.872711,2.241498,2.896882
11745,2.872618,2.237196,2.898316
11746,2.872582,2.240064,2.896882
11747,2.872518,2.241498,2.896882
11748,2.872553,2.238630,2.898316
11749,2.872601,2.240064,2.895448
11750,2.872696,2.241498,2.898316
11751,2.872726,2.238630,2.896882
11752,2.872773,2.241498,2.896882
11753,2.872758,2.241498,2.896882
11754,2.873007,2.238630,2.898316
11755,2.872879,2.240064,2.898316
11756,2.872817,2.240064,2.896882
11757,2.872882,2.240064,2.898316
11758,2.872711,2.240064,2.896882
11759,2.872880,2.241498,2.896882
11760,2.872534,2.240064,2.896882
11761,2.872643,2.237196,2.896882
11762,2.872741,2.240064,2.896882
11763,2.872323,2.241498,2.896882
11764,2.872199,2.235762,2.898316
11765,2.872925,2.238630,2.898316
11766,2.872892,2.241498,2.896882
11767,2.872858,2.238630,2.898316
11768,2.873150,2.238630,2.896882
11769,2.872915,2.238630,2.896882
11770,2.872623,2.241498,2.898316
11771,2.872393,2.240064,2.899750
11772,2.872394,2.240064,2.895448
11773,2.872357,2.241498,2.898316
11774,2.872552,2.238630,2.896882
