EL34143A exported datalog,,,
File type: CSV,,,
File version: 1,,,
,,,
Per division: 5.000000,,,
Offset: 0.000000,,,
Trigger position: 0,,,
Sample interval: 5.00000763,,,
Number of sample: 120960/120960,,,
Trigger sample: 0,,,
Number of pre-trigger sample: 0,,,
Date: 2025/03/15 10:07:30,,,
,,,
"V1: 1.000000, 1.600000",,,
"I1: 1.000000, 0.000000",,,
"P1: 5.000000, 0.000000",,,
,,,
Power Enabled:,None,,
,,,
Enable:,Volt avg 1,Volt min 1,Volt max 1
23892,2.876116,2.565605,2.901184
23893,2.875831,2.564171,2.898316
23894,2.87589,2.564171,2.898316
23895,2.876061,2.562737,2.89975
23896,2.876256,2.564171,2.89975
23897,2.876195,2.565605,2.898316
23898,2.876488,2.565605,2.89975
23899,2.876188,2.564171,2.89975
23900,2.875847,2.565605,2.898316
23901,2.876026,2.565605,2.898316
23902,2.875962,2.565605,2.89975
23903,2.875669,2.562737,2.898316
23904,2.875507,2.562737,2.89975
23905,2.875515,2.564171,2.898316
23906,2.875658,2.565605,2.901184
23907,2.875645,2.559869,2.898316
23908,2.875679,2.564171,2.896882
23909,2.875843,2.564171,2.898316
23910,2.875589,2.564171,2.89975
23911,2.875529,2.565605,2.898316
23912,2.875737,2.565605,2.898316
23913,2.875727,2.564171,2.89975
23914,2.875818,2.565605,2.89975
23915,2.87584,2.565605,2.89975
23916,2.875989,2.565605,2.89975
23917,2.876063,2.564171,2.89975
23918,2.876316,2.565605,2.89975
23919,2.876415,2.564171,2.89975
23920,2.876182,2.564171,2.901184
23921,2.87597,2.565605,2.898316
23922,2.876188,2.564171,2.89975
23923,2.876087,2.564171,2.89975
23924,2.876004,2.564171,2.89975
23925,2.875939,2.567039,2.901184
23926,2.876163,2.565605,2.901184
23927,2.875882,2.565605,2.901184
23928,2.875997,2.565605,2.901184
23929,2.876083,2.564171,2.905487
23930,2.875915,2.564171,2.89975
23931,2.875336,2.561303,2.898316
23932,2.875207,2.562737,2.901184
23933,2.875562,2.567039,2.898316
23934,2.875559,2.562737,2.89975
23935,2.875621,2.564171,2.898316
23936,2.875833,2.564171,2.89975
23937,2.875918,2.562737,2.901184
23938,2.875609,2.562737,2.89975
23939,2.875821,2.565605,2.89975
23940,2.875705,2.562737,2.89975
23941,2.875867,2.561303,2.89975
23942,2.875972,2.561303,2.89975
23943,2.875882,2.564171,2.89975
23944,2.875938,2.565605,2.901184
23945,2.875897,2.562737,2.89975
23946,2.87604,2.564171,2.89975
23947,2.876272,2.565605,2.89975
23948,2.876006,2.562737,2.89975
23949,2.876097,2.564171,2.89975
23950,2.87627,2.562737,2.902618
23951,2.876301,2.567039,2.89975
23952,2.876242,2.567039,2.89975
23953,2.87615,2.561303,2.89975
23954,2.876182,2.565605,2.89975
23955,2.87649,2.567039,2.898316
23956,2.87636,2.561303,2.89975
23957,2.87629,2.565605,2.89975
23958,2.876372,2.562737,2.89975
23959,2.876386,2.565605,2.901184
23960,2.876115,2.564171,2.89975
23961,2.876283,2.565605,2.905487
23962,2.876376,2.564171,2.902618
23963,2.876299,2.565605,2.89975
23964,2.876493,2.565605,2.901184
23965,2.876399,2.562737,2.904052
23966,2.876269,2.562737,2.89975
23967,2.87622,2.564171,2.901184
23968,2.876474,2.564171,2.89975
23969,2.876438,2.565605,2.89975
23970,2.876495,2.565605,2.89975
23971,2.876622,2.565605,2.89975
23972,2.876265,2.564171,2.898316
23973,2.876296,2.565605,2.89975
23974,2.876458,2.567039,2.89975
23975,2.876458,2.565605,2.901184
23976,2.876573,2.564171,2.904052
23977,2.876634,2.565605,2.902618
23978,2.876853,2.565605,2.89975
23979,2.876617,2.565605,2.89975
23980,2.876487,2.567039,2.898316
23981,2.876297,2.565605,2.89975
23982,2.876029,2.564171,2.89975
23983,2.876108,2.564171,2.89975
23984,2.876153,2.564171,2.902618
23985,2.876281,2.565605,2.89975
23986,2.876262,2.562737,2.89975
23987,2.876232,2.565605,2.902618
23988,2.876391,2.565605,2.89975
23989,2.876417,2.564171,2.902618
23990,2.876919,2.562737,2.89975
23991,2.876651,2.565605,2.901184
23992,2.876222,2.564171,2.898316
23993,2.876149,2.564171,2.901184
23994,2.876283,2.562737,2.89975
23995,2.876124,2.565605,2.901184
23996,2.876235,2.562737,2.89975
23997,2.876587,2.562737,2.901184
23998,2.87645,2.564171,2.89975
23999,2.876357,2.565605,2.89975
24000,2.876339,2.565605,2.902618
24001,2.87658,2.562737,2.901184
24002,2.876193,2.562737,2.89975
24003,2.876333,2.564171,2.89975
24004,2.87628,2.565605,2.898316
24005,2.876434,2.565605,2.89975
24006,2.876438,2.564171,2.89975
24007,2.876584,2.565605,2.904052
24008,2.876596,2.564171,2.89975
24009,2.876322,2.562737,2.89975
24010,2.876323,2.562737,2.901184
24011,2.876651,2.565605,2.89975
24012,2.876544,2.557,2.898316
24013,2.876153,2.565605,2.89975
24014,2.876126,2.564171,2.898316
24015,2.876142,2.565605,2.896882
24016,2.876404,2.564171,2.89975
24017,2.876152,2.565605,2.89975
24018,2.875884,2.565605,2.89975
24019,2.876193,2.565605,2.89975
24020,2.876004,2.564171,2.89975
24021,2.875876,2.564171,2.898316
24022,2.875938,2.562737,2.898316
24023,2.876064,2.562737,2.89975
24024,2.876109,2.564171,2.89975
24025,2.875868,2.562737,2.89975
24026,2.875933,2.564171,2.898316
24027,2.875902,2.565605,2.898316
24028,2.876201,2.564171,2.89975
24029,2.876102,2.564171,2.898316
24030,2.876232,2.562737,2.898316
24031,2.876271,2.562737,2.89975
24032,2.876334,2.562737,2.901184
24033,2.875936,2.559869,2.898316
24034,2.87607,2.565605,2.898316
24035,2.876266,2.564171,2.89975
24036,2.876111,2.561303,2.89975
24037,2.875805,2.561303,2.89975
24038,2.875835,2.565605,2.898316
24039,2.875896,2.567039,2.89975
24040,2.876019,2.564171,2.898316
24041,2.875672,2.564171,2.898316
24042,2.875864,2.562737,2.89975
24043,2.876088,2.565605,2.898316
24044,2.876223,2.565605,2.898316
24045,2.876265,2.562737,2.898316
24046,2.876271,2.564171,2.898316
24047,2.87644,2.559869,2.898316
24048,2.876356,2.562737,2.901184
24049,2.876292,2.565605,2.898316
24050,2.876054,2.564171,2.89975
24051,2.875755,2.562737,2.896882
24052,2.875722,2.562737,2.898316
24053,2.875707,2.562737,2.898316
24054,2.875685,2.565605,2.89975
24055,2.875472,2.564171,2.896882
24056,2.875715,2.561303,2.898316
24057,2.875701,2.562737,2.896882
24058,2.876247,2.564171,2.898316
24059,2.875996,2.565605,2.898316
24060,2.876521,2.564171,2.89975
24061,2.876495,2.564171,2.898316
24062,2.876621,2.564171,2.89975
24063,2.876255,2.562737,2.898316
24064,2.876308,2.565605,2.898316
24065,2.876251,2.565605,2.898316
24066,2.876282,2.565605,2.901184
24067,2.876423,2.564171,2.89975
24068,2.876364,2.565605,2.89975
24069,2.875969,2.565605,2.898316
24070,2.876079,2.565605,2.89975
24071,2.876193,2.564171,2.898316
24072,2.876043,2.565605,2.898316
24073,2.876472,2.565605,2.89975
24074,2.876222,2.562737,2.89975
24075,2.876236,2.564171,2.89975
24076,2.876172,2.562737,2.898316
24077,2.876161,2.565605,2.898316
24078,2.87621,2.564171,2.898316
24079,2.876216,2.564171,2.89975
24080,2.876351,2.564171,2.89975
24081,2.876118,2.561303,2.898316
24082,2.876323,2.561303,2.901184
24083,2.876287,2.564171,2.898316
24084,2.876508,2.564171,2.89975
24085,2.876459,2.562737,2.89975
24086,2.876163,2.561303,2.898316
24087,2.87604,2.564171,2.898316
24088,2.875683,2.564171,2.898316
24089,2.875766,2.564171,2.89975
24090,2.87572,2.564171,2.89975
24091,2.875882,2.564171,2.898316
24092,2.876061,2.562737,2.89975
24093,2.876117,2.562737,2.89975
24094,2.875935,2.564171,2.902618
24095,2.876355,2.564171,2.898316
24096,2.876462,2.565605,2.901184
24097,2.876602,2.562737,2.898316
24098,2.876371,2.562737,2.89975
24099,2.876241,2.564171,2.89975
24100,2.876355,2.562737,2.901184
24101,2.876193,2.564171,2.898316
24102,2.876081,2.564171,2.89975
24103,2.876299,2.565605,2.89975
24104,2.876027,2.562737,2.89975
24105,2.875905,2.564171,2.898316
24106,2.876043,2.565605,2.898316
24107,2.875911,2.565605,2.89975
24108,2.875828,2.565605,2.901184
24109,2.875952,2.564171,2.89975
24110,2.876068,2.562737,2.896882
24111,2.875841,2.562737,2.89975
24112,2.875958,2.562737,2.898316
24113,2.876085,2.564171,2.898316
24114,2.876035,2.564171,2.898316
24115,2.87594,2.565605,2.89975
24116,2.875804,2.565605,2.898316
24117,2.875888,2.565605,2.89975
24118,2.875859,2.562737,2.898316
24119,2.875739,2.562737,2.898316
24120,2.87563,2.562737,2.898316
24121,2.87583,2.562737,2.898316
24122,2.875927,2.564171,2.901184
24123,2.875806,2.564171,2.89975
24124,2.875927,2.564171,2.898316
24125,2.875875,2.565605,2.898316
24126,2.876267,2.564171,2.901184
24127,2.876002,2.564171,2.896882
24128,2.876137,2.565605,2.898316
24129,2.876326,2.562737,2.898316
24130,2.876234,2.562737,2.89975
24131,2.875836,2.564171,2.898316
24132,2.875996,2.562737,2.89975
24133,2.876078,2.565605,2.898316
24134,2.875844,2.565605,2.89975
24135,2.875738,2.562737,2.89975
24136,2.875902,2.565605,2.89975
24137,2.875998,2.564171,2.89975
24138,2.875692,2.562737,2.89975
24139,2.875865,2.565605,2.89975
24140,2.875757,2.564171,2.89975
24141,2.875689,2.564171,2.89975
24142,2.875931,2.564171,2.898316
24143,2.876129,2.564171,2.898316
24144,2.87562,2.564171,2.898316
24145,2.875707,2.565605,2.901184
24146,2.875756,2.564171,2.89975
24147,2.875794,2.561303,2.896882
24148,2.875574,2.564171,2.89975
24149,2.875797,2.561303,2.901184
24150,2.875719,2.564171,2.898316
24151,2.87569,2.562737,2.89975
24152,2.875514,2.564171,2.898316
24153,2.875566,2.564171,2.898316
24154,2.875221,2.562737,2.898316
24155,2.875669,2.561303,2.89975
24156,2.875624,2.564171,2.898316
24157,2.87563,2.564171,2.898316
24158,2.87582,2.564171,2.89975
24159,2.87596,2.565605,2.89975
24160,2.875936,2.565605,2.89975
24161,2.876127,2.565605,2.89975
24162,2.876081,2.562737,2.89975
24163,2.876158,2.565605,2.898316
24164,2.876226,2.564171,2.898316
24165,2.875645,2.562737,2.898316
24166,2.875856,2.561303,2.898316
24167,2.876192,2.562737,2.89975
24168,2.876471,2.565605,2.898316
24169,2.876232,2.564171,2.89975
24170,2.875942,2.565605,2.898316
24171,2.876157,2.561303,2.898316
24172,2.875821,2.564171,2.898316
24173,2.875859,2.564171,2.89975
24174,2.876006,2.564171,2.89975
24175,2.875913,2.565605,2.898316
24176,2.876079,2.564171,2.898316
24177,2.876129,2.565605,2.89975
24178,2.876073,2.562737,2.901184
24179,2.876304,2.564171,2.898316
24180,2.876261,2.564171,2.89975
24181,2.875861,2.564171,2.89975
24182,2.875979,2.564171,2.898316
24183,2.875869,2.564171,2.89975
24184,2.875747,2.562737,2.89975
24185,2.875886,2.562737,2.89975
24186,2.875953,2.562737,2.898316
24187,2.875765,2.561303,2.898316
24188,2.876015,2.562737,2.898316
24189,2.875863,2.561303,2.89975
24190,2.876092,2.561303,2.89975
24191,2.876012,2.564171,2.89975
24192,2.876058,2.564171,2.898316
24193,2.876035,2.561303,2.898316
24194,2.875847,2.562737,2.898316
24195,2.875743,2.551264,2.89975
24196,2.875926,2.564171,2.898316
24197,2.875412,2.559869,2.898316
24198,2.875148,2.561303,2.898316
24199,2.875614,2.559869,2.89975
24200,2.875501,2.564171,2.89975
24201,2.875899,2.562737,2.898316
24202,2.875776,2.564171,2.898316
24203,2.875865,2.564171,2.898316
24204,2.875978,2.564171,2.901184
24205,2.875688,2.564171,2.89975
24206,2.87572,2.564171,2.898316
24207,2.875769,2.564171,2.898316
24208,2.875741,2.562737,2.89975
24209,2.875754,2.562737,2.909789
24210,2.875773,2.564171,2.89975
24211,2.875646,2.561303,2.89975
24212,2.875718,2.562737,2.898316
24213,2.87576,2.564171,2.89975
24214,2.875808,2.562737,2.89975
24215,2.875515,2.561303,2.896882
24216,2.875953,2.562737,2.898316
24217,2.876006,2.559869,2.901184
24218,2.876114,2.564171,2.898316
24219,2.875958,2.559869,2.898316
24220,2.875911,2.562737,2.89975
24221,2.875957,2.564171,2.898316
24222,2.875998,2.564171,2.898316
24223,2.875678,2.564171,2.898316
24224,2.875654,2.562737,2.89975
24225,2.875721,2.564171,2.898316
24226,2.87565,2.564171,2.898316
24227,2.876115,2.564171,2.89975
24228,2.875915,2.562737,2.89975
24229,2.875429,2.562737,2.89975
24230,2.875539,2.564171,2.901184
24231,2.875574,2.562737,2.898316
24232,2.875425,2.564171,2.898316
24233,2.875669,2.562737,2.898316
24234,2.875547,2.561303,2.89975
24235,2.875537,2.562737,2.898316
24236,2.875767,2.564171,2.89975
24237,2.875634,2.561303,2.898316
24238,2.875789,2.564171,2.89975
24239,2.875717,2.561303,2.898316
24240,2.875237,2.562737,2.89975
24241,2.875774,2.561303,2.902618
24242,2.8758,2.561303,2.896882
24243,2.875751,2.564171,2.89975
24244,2.876171,2.561303,2.89975
24245,2.876256,2.565605,2.89975
24246,2.876014,2.561303,2.898316
24247,2.876024,2.564171,2.89975
24248,2.875932,2.562737,2.89975
24249,2.875659,2.565605,2.901184
24250,2.875799,2.562737,2.89975
24251,2.875614,2.562737,2.902618
24252,2.875762,2.561303,2.89975
24253,2.8758,2.564171,2.89975
24254,2.875779,2.561303,2.89975
24255,2.876029,2.562737,2.898316
24256,2.876157,2.562737,2.89975
24257,2.876055,2.564171,2.89975
24258,2.875739,2.562737,2.89975
24259,2.875737,2.562737,2.901184
24260,2.875651,2.561303,2.898316
24261,2.875737,2.562737,2.898316
24262,2.875744,2.564171,2.89975
24263,2.87589,2.564171,2.898316
24264,2.875829,2.562737,2.898316
24265,2.875846,2.564171,2.901184
24266,2.876147,2.562737,2.898316
24267,2.876014,2.562737,2.898316
24268,2.875907,2.562737,2.89975
24269,2.875624,2.561303,2.898316
24270,2.876064,2.565605,2.898316
24271,2.875794,2.565605,2.89975
24272,2.875842,2.564171,2.898316
24273,2.875943,2.562737,2.901184
24274,2.875807,2.562737,2.89975
24275,2.875783,2.564171,2.89975
24276,2.875818,2.564171,2.898316
24277,2.875735,2.564171,2.898316
24278,2.875603,2.562737,2.901184
24279,2.875607,2.562737,2.898316
24280,2.875648,2.561303,2.898316
24281,2.875485,2.564171,2.89975
24282,2.875461,2.561303,2.89975
24283,2.875484,2.562737,2.898316
24284,2.875682,2.562737,2.901184
24285,2.875986,2.562737,2.89975
24286,2.875738,2.564171,2.896882
24287,2.875793,2.564171,2.901184
24288,2.875633,2.562737,2.898316
24289,2.875868,2.562737,2.898316
24290,2.875952,2.565605,2.89975
24291,2.876139,2.564171,2.898316
24292,2.876528,2.564171,2.89975
24293,2.876119,2.564171,2.898316
24294,2.876091,2.562737,2.898316
24295,2.876012,2.562737,2.89975
24296,2.87593,2.564171,2.898316
24297,2.875603,2.561303,2.898316
24298,2.875621,2.559869,2.89975
24299,2.87562,2.564171,2.898316
24300,2.875669,2.562737,2.898316
24301,2.875859,2.564171,2.898316
24302,2.875715,2.564171,2.89975
24303,2.875797,2.562737,2.898316
24304,2.875585,2.562737,2.896882
24305,2.875778,2.565605,2.898316
24306,2.875916,2.564171,2.898316
24307,2.875795,2.562737,2.89975
24308,2.875645,2.562737,2.898316
24309,2.875815,2.564171,2.896882
24310,2.875921,2.565605,2.898316
24311,2.875816,2.562737,2.898316
24312,2.875959,2.562737,2.898316
24313,2.875728,2.562737,2.89975
24314,2.875531,2.561303,2.898316
24315,2.875498,2.564171,2.898316
24316,2.875385,2.561303,2.898316
24317,2.875449,2.562737,2.896882
24318,2.875777,2.562737,2.896882
24319,2.875606,2.564171,2.89975
24320,2.875851,2.564171,2.898316
24321,2.875737,2.564171,2.89975
24322,2.875451,2.564171,2.898316
24323,2.875348,2.561303,2.898316
24324,2.875272,2.564171,2.896882
24325,2.875407,2.562737,2.896882
24326,2.875762,2.562737,2.898316
24327,2.875777,2.562737,2.89975
24328,2.875972,2.564171,2.898316
24329,2.87606,2.559869,2.89975
24330,2.875633,2.562737,2.898316
24331,2.875437,2.561303,2.898316
24332,2.875602,2.562737,2.89975
24333,2.875643,2.564171,2.89975
24334,2.875691,2.561303,2.901184
24335,2.87567,2.564171,2.898316
24336,2.8757,2.562737,2.89975
24337,2.875521,2.562737,2.898316
24338,2.875492,2.564171,2.898316
24339,2.875591,2.562737,2.896882
24340,2.875453,2.564171,2.898316
24341,2.875572,2.564171,2.89975
24342,2.875972,2.567039,2.898316
24343,2.876268,2.562737,2.898316
24344,2.876136,2.562737,2.898316
24345,2.875879,2.565605,2.898316
24346,2.875798,2.562737,2.898316
24347,2.875849,2.564171,2.898316
24348,2.875967,2.565605,2.896882
24349,2.875961,2.562737,2.898316
24350,2.875942,2.562737,2.898316
24351,2.87595,2.562737,2.898316
24352,2.875753,2.564171,2.898316
24353,2.875675,2.564171,2.898316
24354,2.876436,2.564171,2.89975
24355,2.876338,2.564171,2.898316
24356,2.876225,2.565605,2.898316
24357,2.876074,2.564171,2.898316
24358,2.87611,2.561303,2.89975
24359,2.87617,2.564171,2.898316
24360,2.875806,2.562737,2.901184
24361,2.875729,2.561303,2.898316
24362,2.875793,2.564171,2.89975
24363,2.875709,2.562737,2.89975
24364,2.876029,2.564171,2.898316
24365,2.876019,2.562737,2.898316
24366,2.876198,2.565605,2.898316
24367,2.875925,2.561303,2.89975
24368,2.875942,2.564171,2.896882
24369,2.875934,2.564171,2.89975
24370,2.875634,2.564171,2.898316
24371,2.875794,2.564171,2.898316
24372,2.875908,2.564171,2.896882
24373,2.876048,2.564171,2.896882
24374,2.875785,2.564171,2.898316
24375,2.87577,2.564171,2.898316
24376,2.875837,2.562737,2.898316
24377,2.875882,2.564171,2.898316
24378,2.876315,2.564171,2.898316
24379,2.876124,2.562737,2.89975
24380,2.875884,2.561303,2.901184
24381,2.875758,2.564171,2.898316
24382,2.875678,2.564171,2.898316
24383,2.875689,2.562737,2.898316
24384,2.875532,2.564171,2.89975
24385,2.875879,2.561303,2.898316
24386,2.875923,2.564171,2.89975
24387,2.875684,2.562737,2.898316
24388,2.875503,2.564171,2.896882
24389,2.87577,2.562737,2.901184
24390,2.875651,2.564171,2.898316
24391,2.875731,2.562737,2.898316
24392,2.875887,2.564171,2.89975
24393,2.876166,2.562737,2.89975
24394,2.876344,2.564171,2.89975
24395,2.876143,2.564171,2.89975
24396,2.876138,2.564171,2.902618
24397,2.876133,2.565605,2.89975
24398,2.87617,2.562737,2.898316
24399,2.876254,2.564171,2.89975
24400,2.876157,2.561303,2.89975
24401,2.876099,2.564171,2.901184
24402,2.876315,2.559869,2.898316
24403,2.876315,2.562737,2.898316
24404,2.876112,2.562737,2.901184
24405,2.876019,2.565605,2.898316
24406,2.876045,2.562737,2.901184
24407,2.875777,2.564171,2.898316
24408,2.875854,2.564171,2.898316
24409,2.876126,2.562737,2.898316
24410,2.876318,2.559869,2.898316
24411,2.876234,2.562737,2.898316
24412,2.876289,2.562737,2.89975
24413,2.876068,2.564171,2.898316
24414,2.876126,2.564171,2.89975
24415,2.876194,2.564171,2.89975
24416,2.876077,2.564171,2.898316
24417,2.876325,2.565605,2.89975
24418,2.876074,2.564171,2.898316
24419,2.876159,2.564171,2.901184
24420,2.876025,2.564171,2.898316
24421,2.875954,2.562737,2.898316
24422,2.876104,2.564171,2.901184
24423,2.876234,2.564171,2.898316
24424,2.87609,2.562737,2.898316
24425,2.876045,2.564171,2.901184
24426,2.876071,2.564171,2.898316
24427,2.876204,2.562737,2.898316
24428,2.876304,2.565605,2.898316
24429,2.875918,2.564171,2.896882
24430,2.875959,2.564171,2.898316
24431,2.876056,2.564171,2.898316
24432,2.876332,2.564171,2.89975
24433,2.876197,2.562737,2.901184
24434,2.876223,2.562737,2.898316
24435,2.876234,2.565605,2.896882
24436,2.875981,2.561303,2.89975
24437,2.875795,2.562737,2.898316
24438,2.87583,2.564171,2.89975
24439,2.875909,2.564171,2.898316
24440,2.875674,2.564171,2.89975
24441,2.875927,2.565605,2.89975
24442,2.87597,2.564171,2.898316
24443,2.876091,2.564171,2.898316
24444,2.875917,2.562737,2.896882
24445,2.876185,2.564171,2.89975
24446,2.876425,2.562737,2.898316
24447,2.876312,2.564171,2.898316
24448,2.876386,2.564171,2.89975
24449,2.876298,2.562737,2.902618
24450,2.87624,2.564171,2.898316
24451,2.876301,2.564171,2.89975
24452,2.876119,2.564171,2.898316
24453,2.876133,2.562737,2.898316
24454,2.876278,2.564171,2.898316
24455,2.876588,2.567039,2.898316
24456,2.876227,2.564171,2.898316
24457,2.876503,2.565605,2.898316
24458,2.876746,2.564171,2.89975
24459,2.876598,2.564171,2.901184
24460,2.876292,2.562737,2.89975
24461,2.876276,2.565605,2.898316
24462,2.875927,2.562737,2.898316
24463,2.876074,2.564171,2.898316
24464,2.876089,2.561303,2.898316
24465,2.875937,2.562737,2.898316
24466,2.876287,2.564171,2.89975
24467,2.876024,2.564171,2.898316
24468,2.876109,2.561303,2.898316
24469,2.876217,2.564171,2.898316
24470,2.876091,2.565605,2.898316
24471,2.875977,2.561303,2.89975
24472,2.875885,2.564171,2.898316
24473,2.875704,2.561303,2.89975
24474,2.875711,2.565605,2.898316
24475,2.875764,2.562737,2.89975
24476,2.875426,2.562737,2.89975
24477,2.875721,2.564171,2.896882
24478,2.875678,2.564171,2.898316
24479,2.875677,2.562737,2.89975
24480,2.875583,2.564171,2.89975
24481,2.875684,2.564171,2.89975
24482,2.875756,2.562737,2.898316
24483,2.875864,2.561303,2.89975
24484,2.87593,2.564171,2.89975
24485,2.876091,2.564171,2.898316
24486,2.875771,2.562737,2.89975
24487,2.875894,2.564171,2.89975
24488,2.875927,2.561303,2.898316
24489,2.876017,2.559869,2.89975
24490,2.876083,2.562737,2.89975
24491,2.875953,2.562737,2.896882
24492,2.875823,2.564171,2.898316
24493,2.876063,2.564171,2.898316
24494,2.876063,2.557,2.898316
24495,2.876021,2.564171,2.898316
24496,2.876013,2.562737,2.89975
24497,2.876038,2.562737,2.898316
24498,2.876,2.565605,2.898316
24499,2.876018,2.564171,2.89975
24500,2.875968,2.564171,2.89975
24501,2.875788,2.564171,2.898316
24502,2.875905,2.564171,2.901184
24503,2.8759,2.564171,2.89975
24504,2.875851,2.562737,2.896882
24505,2.875883,2.562737,2.898316
24506,2.876101,2.561303,2.89975
24507,2.876009,2.562737,2.89975
24508,2.876029,2.564171,2.89975
24509,2.876074,2.564171,2.898316
24510,2.876049,2.562737,2.89975
24511,2.876028,2.562737,2.898316
24512,2.876022,2.564171,2.89975
24513,2.876214,2.564171,2.898316
24514,2.87575,2.561303,2.896882
24515,2.875603,2.558434,2.898316
24516,2.875679,2.562737,2.89975
24517,2.875861,2.564171,2.898316
24518,2.875639,2.564171,2.89975
24519,2.875591,2.564171,2.898316
24520,2.875803,2.564171,2.898316
24521,2.875746,2.564171,2.89975
24522,2.875996,2.564171,2.89975
24523,2.876238,2.562737,2.89975
24524,2.875925,2.562737,2.898316
24525,2.875996,2.565605,2.901184
24526,2.875911,2.562737,2.89975
24527,2.876002,2.562737,2.89975
24528,2.876034,2.562737,2.898316
24529,2.876032,2.564171,2.89975
24530,2.875843,2.562737,2.898316
24531,2.875902,2.562737,2.898316
24532,2.875959,2.561303,2.89975
24533,2.875833,2.562737,2.898316
24534,2.875874,2.561303,2.89975
24535,2.875828,2.562737,2.901184
24536,2.876164,2.564171,2.898316
24537,2.875998,2.562737,2.896882
24538,2.875932,2.562737,2.89975
24539,2.876209,2.564171,2.89975
24540,2.876069,2.562737,2.901184
24541,2.876125,2.562737,2.89975
24542,2.87633,2.562737,2.89975
24543,2.876137,2.562737,2.902618
24544,2.876039,2.561303,2.898316
24545,2.876104,2.564171,2.89975
24546,2.875925,2.564171,2.89975
24547,2.875961,2.565605,2.89975
24548,2.875835,2.562737,2.898316
24549,2.875734,2.562737,2.898316
24550,2.875821,2.561303,2.898316
24551,2.87586,2.564171,2.898316
24552,2.876001,2.564171,2.898316
24553,2.876201,2.562737,2.89975
24554,2.876186,2.561303,2.89975
24555,2.875998,2.564171,2.89975
24556,2.876045,2.564171,2.89975
24557,2.875976,2.562737,2.896882
24558,2.875923,2.562737,2.898316
24559,2.875973,2.562737,2.89975
24560,2.875865,2.564171,2.898316
24561,2.875852,2.562737,2.898316
24562,2.87592,2.561303,2.89975
24563,2.876074,2.564171,2.901184
24564,2.876158,2.564171,2.89975
24565,2.87588,2.561303,2.89975
24566,2.87605,2.562737,2.89975
24567,2.875947,2.559869,2.898316
24568,2.875744,2.562737,2.898316
24569,2.875708,2.564171,2.898316
24570,2.875318,2.562737,2.898316
24571,2.875494,2.562737,2.898316
24572,2.875366,2.562737,2.898316
24573,2.875265,2.561303,2.896882
24574,2.875463,2.562737,2.896882
24575,2.875984,2.562737,2.896882
24576,2.876168,2.564171,2.898316
24577,2.876171,2.562737,2.898316
24578,2.876111,2.564171,2.89975
24579,2.876029,2.562737,2.898316
24580,2.876071,2.564171,2.898316
24581,2.875952,2.562737,2.898316
24582,2.875979,2.564171,2.901184
24583,2.87609,2.561303,2.898316
24584,2.875968,2.561303,2.89975
24585,2.876199,2.564171,2.89975
24586,2.875993,2.564171,2.89975
24587,2.875944,2.564171,2.898316
24588,2.875808,2.558434,2.898316
24589,2.875825,2.562737,2.898316
24590,2.875955,2.562737,2.902618
24591,2.875817,2.562737,2.89975
24592,2.876022,2.561303,2.901184
24593,2.876084,2.558434,2.89975
24594,2.875976,2.561303,2.896882
24595,2.875993,2.561303,2.898316
24596,2.876118,2.564171,2.898316
24597,2.87628,2.562737,2.898316
24598,2.876162,2.562737,2.898316
24599,2.876084,2.562737,2.89975
24600,2.875904,2.562737,2.89975
24601,2.875995,2.564171,2.901184
24602,2.875859,2.564171,2.898316
24603,2.875858,2.564171,2.896882
24604,2.875986,2.559869,2.898316
24605,2.875786,2.562737,2.89975
24606,2.875983,2.561303,2.89975
24607,2.875929,2.561303,2.898316
24608,2.87578,2.558434,2.898316
24609,2.875899,2.564171,2.898316
24610,2.875802,2.561303,2.898316
24611,2.875986,2.564171,2.898316
24612,2.876216,2.561303,2.89975
24613,2.875911,2.562737,2.898316
24614,2.875707,2.561303,2.89975
24615,2.875722,2.561303,2.898316
24616,2.875728,2.562737,2.89975
24617,2.875735,2.562737,2.89975
24618,2.875725,2.562737,2.89975
24619,2.875906,2.564171,2.898316
24620,2.875963,2.564171,2.898316
24621,2.875943,2.562737,2.898316
24622,2.875901,2.564171,2.89975
24623,2.875878,2.562737,2.898316
24624,2.875814,2.562737,2.89975
24625,2.87579,2.562737,2.898316
24626,2.875941,2.562737,2.901184
24627,2.875728,2.561303,2.898316
24628,2.876004,2.561303,2.89975
24629,2.875682,2.562737,2.898316
24630,2.876025,2.561303,2.898316
24631,2.875846,2.562737,2.89975
24632,2.875934,2.561303,2.898316
24633,2.87577,2.562737,2.896882
24634,2.875684,2.564171,2.898316
24635,2.875699,2.562737,2.89975
24636,2.875497,2.562737,2.898316
24637,2.875489,2.558434,2.896882
24638,2.875539,2.562737,2.898316
24639,2.875533,2.558434,2.898316
24640,2.87554,2.561303,2.898316
24641,2.875628,2.561303,2.898316
24642,2.875578,2.561303,2.89975
24643,2.875662,2.559869,2.898316
24644,2.875779,2.559869,2.901184
24645,2.875613,2.562737,2.89975
24646,2.875612,2.561303,2.898316
24647,2.875422,2.562737,2.898316
24648,2.875476,2.561303,2.896882
24649,2.875706,2.562737,2.89975
24650,2.87576,2.562737,2.89975
24651,2.875631,2.558434,2.898316
24652,2.876072,2.559869,2.898316
24653,2.876091,2.561303,2.898316
24654,2.875943,2.558434,2.89975
