EL34143A exported datalog
File type: CSV
File version: 1

"Per division: 5.000000"
"Offset: 0.000000"
"Trigger position: 0"
"Sample interval: 5.00000763"
"Number of sample: 120960/120960"
"Trigger sample: 0"
"Number of pre-trigger sample: 0"
"Date: 2025/03/15 10:47:44"

"V1: 0.500000, 1.421875"
"I1: 1.000000, 0.000000"
"P1: 5.000000, 0.000000"

Power Enabled:,None

Enable:,"Volt avg 1","Volt min 1","Volt max 1"
32496,2.819117,1.505805,2.866766
32497,2.819352,1.507239,2.868200
32498,2.819447,1.508673,2.868200
32499,2.819252,1.507239,2.869634
32500,2.819180,1.507239,2.868200
32501,2.819319,1.507239,2.869634
32502,2.819614,1.504371,2.868200
32503,2.819083,1.504371,2.868200
32504,2.819003,1.507239,2.869634
32505,2.818914,1.507239,2.868200
32506,2.819268,1.505805,2.871068
32507,2.819092,1.507239,2.868200
32508,2.819328,1.508673,2.868200
32509,2.819285,1.504371,2.869634
32510,2.818904,1.507239,2.871068
32511,2.819289,1.504371,2.866766
32512,2.819103,1.505805,2.871068
32513,2.818970,1.505805,2.868200
32514,2.819157,1.507239,2.869634
32515,2.819064,1.505805,2.868200
32516,2.818968,1.504371,2.869634
32517,2.819150,1.504371,2.871068
32518,2.819160,1.505805,2.868200
32519,2.818824,1.504371,2.869634
32520,2.818890,1.504371,2.866766
32521,2.818774,1.505805,2.869634
32522,2.818638,1.502937,2.868200
32523,2.818717,1.501503,2.868200
32524,2.818787,1.504371,2.869634
32525,2.818727,1.505805,2.866766
32526,2.819112,1.504371,2.868200
32527,2.819394,1.505805,2.869634
32528,2.819299,1.507239,2.868200
32529,2.819102,1.507239,2.868200
32530,2.819511,1.502937,2.871068
32531,2.819546,1.504371,2.869634
32532,2.819265,1.505805,2.869634
32533,2.819084,1.502937,2.868200
32534,2.819180,1.504371,2.868200
32535,2.819159,1.504371,2.869634
32536,2.819198,1.504371,2.868200
32537,2.819196,1.505805,2.868200
32538,2.819248,1.507239,2.868200
32539,2.819256,1.505805,2.869634
32540,2.819215,1.504371,2.869634
32541,2.818992,1.502937,2.871068
32542,2.819402,1.501503,2.872502
32543,2.819175,1.504371,2.868200
32544,2.819162,1.505805,2.868200
32545,2.819215,1.504371,2.869634
32546,2.818772,1.502937,2.869634
32547,2.818770,1.505805,2.866766
32548,2.818844,1.505805,2.866766
32549,2.818846,1.504371,2.868200
32550,2.818711,1.502937,2.868200
32551,2.818921,1.504371,2.868200
32552,2.819464,1.507239,2.868200
32553,2.819177,1.504371,2.868200
32554,2.818999,1.504371,2.868200
32555,2.818917,1.505805,2.868200
32556,2.818686,1.505805,2.868200
32557,2.818810,1.505805,2.868200
32558,2.818667,1.507239,2.869634
32559,2.818982,1.505805,2.869634
32560,2.819254,1.505805,2.868200
32561,2.819110,1.504371,2.869634
32562,2.819155,1.507239,2.868200
32563,2.819079,1.505805,2.866766
32564,2.819180,1.504371,2.869634
32565,2.819219,1.505805,2.869634
32566,2.819376,1.504371,2.869634
32567,2.819262,1.504371,2.866766
32568,2.818973,1.505805,2.868200
32569,2.819092,1.505805,2.868200
32570,2.819139,1.507239,2.868200
32571,2.819288,1.507239,2.869634
32572,2.819156,1.505805,2.869634
32573,2.819165,1.504371,2.868200
32574,2.819338,1.505805,2.868200
32575,2.818980,1.504371,2.868200
32576,2.819139,1.504371,2.869634
32577,2.819578,1.502937,2.869634
32578,2.819192,1.507239,2.866766
32579,2.818951,1.505805,2.869634
32580,2.818927,1.502937,2.868200
32581,2.819202,1.504371,2.868200
32582,2.819247,1.505805,2.871068
32583,2.819109,1.507239,2.868200
32584,2.819001,1.505805,2.868200
32585,2.819272,1.505805,2.866766
32586,2.819103,1.507239,2.868200
32587,2.818897,1.505805,2.866766
32588,2.819185,1.505805,2.868200
32589,2.819357,1.505805,2.868200
32590,2.819260,1.505805,2.868200
32591,2.819027,1.504371,2.866766
32592,2.819175,1.505805,2.866766
32593,2.819163,1.507239,2.871068
32594,2.819119,1.502937,2.869634
32595,2.819284,1.505805,2.869634
32596,2.819178,1.505805,2.868200
32597,2.818723,1.504371,2.868200
32598,2.818810,1.507239,2.866766
32599,2.818665,1.505805,2.871068
32600,2.818880,1.502937,2.868200
32601,2.818802,1.505805,2.868200
32602,2.819111,1.502937,2.868200
32603,2.819158,1.501503,2.866766
32604,2.818904,1.502937,2.866766
32605,2.818984,1.502937,2.868200
32606,2.818820,1.505805,2.866766
32607,2.818922,1.502937,2.868200
32608,2.818894,1.501503,2.869634
32609,2.818809,1.501503,2.868200
32610,2.818713,1.502937,2.868200
32611,2.818698,1.504371,2.869634
32612,2.818563,1.502937,2.868200
32613,2.818832,1.504371,2.866766
32614,2.819110,1.504371,2.868200
32615,2.818929,1.505805,2.868200
32616,2.818865,1.502937,2.868200
32617,2.818730,1.504371,2.869634
32618,2.818728,1.501503,2.868200
32619,2.818637,1.502937,2.866766
32620,2.818479,1.502937,2.868200
32621,2.818923,1.501503,2.866766
32622,2.818775,1.504371,2.869634
32623,2.818775,1.501503,2.869634
32624,2.818762,1.501503,2.868200
32625,2.818726,1.504371,2.866766
32626,2.818839,1.502937,2.868200
32627,2.819001,1.502937,2.868200
32628,2.818850,1.501503,2.868200
32629,2.818787,1.504371,2.868200
32630,2.818880,1.502937,2.868200
32631,2.819063,1.502937,2.868200
32632,2.818808,1.504371,2.866766
32633,2.818923,1.504371,2.866766
32634,2.818931,1.504371,2.871068
32635,2.818729,1.498634,2.866766
32636,2.818778,1.504371,2.866766
32637,2.818824,1.504371,2.868200
32638,2.818912,1.501503,2.868200
32639,2.818693,1.502937,2.868200
32640,2.818646,1.501503,2.868200
32641,2.818598,1.504371,2.866766
32642,2.818716,1.504371,2.868200
32643,2.818696,1.504371,2.868200
32644,2.818926,1.501503,2.866766
32645,2.818795,1.502937,2.868200
32646,2.818916,1.504371,2.868200
32647,2.818903,1.501503,2.866766
32648,2.818875,1.500069,2.868200
32649,2.818810,1.498634,2.869634
32650,2.818607,1.498634,2.868200
32651,2.818889,1.501503,2.868200
32652,2.818861,1.501503,2.869634
32653,2.818654,1.502937,2.868200
32654,2.818779,1.502937,2.866766
32655,2.818938,1.500069,2.869634
32656,2.819019,1.504371,2.869634
32657,2.818932,1.502937,2.868200
32658,2.818948,1.502937,2.868200
32659,2.819017,1.502937,2.868200
32660,2.818963,1.502937,2.868200
32661,2.819054,1.497200,2.871068
32662,2.818889,1.500069,2.866766
32663,2.819098,1.505805,2.868200
32664,2.819044,1.501503,2.869634
32665,2.818897,1.501503,2.866766
32666,2.818913,1.500069,2.869634
32667,2.819007,1.500069,2.868200
32668,2.819034,1.501503,2.868200
32669,2.819041,1.502937,2.868200
32670,2.818918,1.502937,2.868200
32671,2.818897,1.500069,2.868200
32672,2.818825,1.502937,2.866766
32673,2.818753,1.502937,2.868200
32674,2.818807,1.502937,2.868200
32675,2.818789,1.501503,2.868200
32676,2.818650,1.502937,2.868200
32677,2.818716,1.504371,2.869634
32678,2.818712,1.501503,2.869634
32679,2.818825,1.504371,2.868200
32680,2.819015,1.501503,2.868200
32681,2.818899,1.501503,2.868200
32682,2.818764,1.505805,2.866766
32683,2.818683,1.504371,2.869634
32684,2.818775,1.502937,2.868200
32685,2.818667,1.501503,2.868200
32686,2.818984,1.502937,2.868200
32687,2.819036,1.502937,2.871068
32688,2.819205,1.500069,2.868200
32689,2.819262,1.504371,2.868200
32690,2.819037,1.502937,2.866766
32691,2.818857,1.501503,2.868200
32692,2.818838,1.501503,2.868200
32693,2.818702,1.501503,2.868200
32694,2.818550,1.504371,2.868200
32695,2.818591,1.501503,2.868200
32696,2.818713,1.502937,2.869634
32697,2.818812,1.501503,2.868200
32698,2.818611,1.504371,2.868200
32699,2.818548,1.502937,2.868200
32700,2.818808,1.501503,2.868200
32701,2.818964,1.504371,2.868200
32702,2.818704,1.501503,2.868200
32703,2.818723,1.501503,2.868200
32704,2.818841,1.501503,2.869634
32705,2.818988,1.501503,2.868200
32706,2.818831,1.502937,2.866766
32707,2.818813,1.504371,2.868200
32708,2.819010,1.502937,2.868200
32709,2.818970,1.502937,2.869634
32710,2.818931,1.502937,2.871068
32711,2.818664,1.502937,2.869634
32712,2.818648,1.502937,2.866766
32713,2.818851,1.500069,2.869634
32714,2.818755,1.505805,2.868200
32715,2.818618,1.502937,2.866766
32716,2.818646,1.502937,2.868200
32717,2.819064,1.504371,2.868200
32718,2.819188,1.504371,2.868200
32719,2.818874,1.502937,2.869634
32720,2.818783,1.502937,2.866766
32721,2.818897,1.504371,2.868200
32722,2.818647,1.505805,2.868200
32723,2.818504,1.504371,2.868200
32724,2.818623,1.502937,2.868200
32725,2.818526,1.501503,2.866766
32726,2.818622,1.504371,2.868200
32727,2.818440,1.502937,2.868200
32728,2.818466,1.502937,2.865332
32729,2.818483,1.502937,2.868200
32730,2.818433,1.504371,2.868200
32731,2.818347,1.502937,2.868200
32732,2.818574,1.500069,2.866766
32733,2.818821,1.504371,2.866766
32734,2.818870,1.504371,2.866766
32735,2.818752,1.504371,2.869634
32736,2.819207,1.505805,2.868200
32737,2.818942,1.504371,2.868200
32738,2.818746,1.505805,2.868200
32739,2.818984,1.504371,2.868200
32740,2.818581,1.502937,2.866766
32741,2.818578,1.505805,2.866766
32742,2.818576,1.505805,2.868200
32743,2.818775,1.504371,2.869634
32744,2.818815,1.507239,2.866766
32745,2.818898,1.505805,2.868200
32746,2.818900,1.504371,2.868200
32747,2.818874,1.505805,2.868200
32748,2.818843,1.504371,2.868200
32749,2.819003,1.505805,2.868200
32750,2.819197,1.507239,2.868200
32751,2.819155,1.504371,2.868200
32752,2.818936,1.505805,2.869634
32753,2.819000,1.505805,2.872502
32754,2.818861,1.505805,2.871068
32755,2.818693,1.505805,2.869634
32756,2.818577,1.504371,2.868200
32757,2.818945,1.498634,2.866766
32758,2.818990,1.502937,2.868200
32759,2.818948,1.505805,2.869634
32760,2.819139,1.505805,2.869634
32761,2.818888,1.502937,2.866766
32762,2.818861,1.505805,2.868200
32763,2.819069,1.505805,2.868200
32764,2.818856,1.505805,2.868200
32765,2.818970,1.505805,2.868200
32766,2.818952,1.507239,2.868200
32767,2.818903,1.505805,2.869634
32768,2.818884,1.507239,2.869634
32769,2.819072,1.507239,2.868200
32770,2.818858,1.504371,2.866766
32771,2.818943,1.505805,2.866766
32772,2.818697,1.507239,2.868200
32773,2.819008,1.504371,2.868200
32774,2.819135,1.502937,2.869634
32775,2.819193,1.504371,2.868200
32776,2.819396,1.504371,2.868200
32777,2.819381,1.507239,2.871068
32778,2.819158,1.505805,2.868200
32779,2.818949,1.505805,2.866766
32780,2.819072,1.507239,2.869634
32781,2.818899,1.507239,2.866766
32782,2.818971,1.505805,2.866766
32783,2.818959,1.507239,2.868200
32784,2.818854,1.504371,2.871068
32785,2.818821,1.507239,2.868200
32786,2.818760,1.507239,2.868200
32787,2.818804,1.505805,2.868200
32788,2.818645,1.507239,2.868200
32789,2.818925,1.505805,2.869634
32790,2.819019,1.505805,2.868200
32791,2.819040,1.502937,2.868200
32792,2.818967,1.501503,2.868200
32793,2.819180,1.504371,2.868200
32794,2.818749,1.505805,2.865332
32795,2.819117,1.504371,2.866766
32796,2.818698,1.501503,2.868200
32797,2.818686,1.505805,2.866766
32798,2.818445,1.505805,2.869634
32799,2.818637,1.504371,2.866766
32800,2.818781,1.502937,2.866766
32801,2.818691,1.502937,2.866766
32802,2.818603,1.505805,2.866766
32803,2.818807,1.505805,2.868200
32804,2.818847,1.504371,2.866766
32805,2.818781,1.505805,2.868200
32806,2.818879,1.505805,2.868200
32807,2.819096,1.504371,2.868200
32808,2.819087,1.505805,2.868200
32809,2.819042,1.504371,2.869634
32810,2.818731,1.502937,2.868200
32811,2.819011,1.504371,2.868200
32812,2.818952,1.505805,2.868200
32813,2.818703,1.504371,2.868200
32814,2.818754,1.505805,2.868200
32815,2.818773,1.504371,2.868200
32816,2.818490,1.504371,2.868200
32817,2.818301,1.502937,2.869634
32818,2.818495,1.505805,2.868200
32819,2.818574,1.505805,2.871068
32820,2.818354,1.501503,2.868200
32821,2.818443,1.504371,2.868200
32822,2.818519,1.504371,2.866766
32823,2.818567,1.508673,2.871068
32824,2.818650,1.502937,2.866766
32825,2.818745,1.504371,2.868200
32826,2.818761,1.502937,2.866766
32827,2.818772,1.507239,2.869634
32828,2.818435,1.504371,2.866766
32829,2.818377,1.504371,2.866766
32830,2.818572,1.502937,2.868200
32831,2.818602,1.504371,2.868200
32832,2.818731,1.505805,2.869634
32833,2.818746,1.505805,2.868200
32834,2.818407,1.504371,2.866766
32835,2.818578,1.504371,2.868200
32836,2.818465,1.505805,2.868200
32837,2.818270,1.502937,2.868200
32838,2.818476,1.502937,2.868200
32839,2.818639,1.504371,2.868200
32840,2.818723,1.505805,2.868200
32841,2.818867,1.505805,2.868200
32842,2.818631,1.504371,2.868200
32843,2.818790,1.504371,2.868200
32844,2.818667,1.502937,2.866766
32845,2.818328,1.505805,2.866766
32846,2.818236,1.505805,2.868200
32847,2.818352,1.504371,2.868200
32848,2.818430,1.505805,2.866766
32849,2.818193,1.502937,2.868200
32850,2.818091,1.504371,2.868200
32851,2.818419,1.504371,2.866766
32852,2.818617,1.502937,2.868200
32853,2.818642,1.502937,2.868200
32854,2.818463,1.502937,2.868200
32855,2.818489,1.500069,2.869634
32856,2.818618,1.504371,2.866766
32857,2.818570,1.504371,2.868200
32858,2.818700,1.504371,2.869634
32859,2.818916,1.505805,2.868200
32860,2.818845,1.504371,2.868200
32861,2.818795,1.505805,2.869634
32862,2.818664,1.502937,2.866766
32863,2.818774,1.504371,2.868200
32864,2.818937,1.504371,2.868200
32865,2.818844,1.502937,2.868200
32866,2.818556,1.502937,2.868200
32867,2.818278,1.504371,2.869634
32868,2.818335,1.502937,2.868200
32869,2.818416,1.504371,2.868200
32870,2.818619,1.502937,2.868200
32871,2.818529,1.504371,2.869634
32872,2.818658,1.501503,2.868200
32873,2.818876,1.504371,2.868200
32874,2.818916,1.504371,2.868200
32875,2.818881,1.502937,2.868200
32876,2.818598,1.505805,2.868200
32877,2.818713,1.502937,2.866766
32878,2.818639,1.504371,2.868200
32879,2.818944,1.505805,2.866766
32880,2.818842,1.502937,2.866766
32881,2.818851,1.505805,2.871068
32882,2.818923,1.504371,2.868200
32883,2.818723,1.505805,2.866766
32884,2.818837,1.505805,2.868200
32885,2.818868,1.502937,2.868200
32886,2.818747,1.504371,2.866766
32887,2.818746,1.502937,2.868200
32888,2.818746,1.504371,2.866766
32889,2.818759,1.505805,2.866766
32890,2.818618,1.502937,2.868200
32891,2.818767,1.505805,2.866766
32892,2.818882,1.502937,2.868200
32893,2.818835,1.500069,2.869634
32894,2.818813,1.502937,2.868200
32895,2.818765,1.502937,2.868200
32896,2.818959,1.505805,2.866766
32897,2.819280,1.501503,2.868200
32898,2.819412,1.501503,2.868200
32899,2.819352,1.504371,2.868200
32900,2.819041,1.504371,2.866766
32901,2.818733,1.501503,2.866766
32902,2.818762,1.504371,2.868200
32903,2.818957,1.504371,2.868200
32904,2.819005,1.505805,2.869634
32905,2.818772,1.504371,2.868200
32906,2.818896,1.504371,2.868200
32907,2.818500,1.502937,2.869634
32908,2.818642,1.504371,2.868200
32909,2.818676,1.504371,2.868200
32910,2.818538,1.500069,2.868200
32911,2.818783,1.504371,2.868200
32912,2.818751,1.504371,2.868200
32913,2.818747,1.505805,2.866766
32914,2.818477,1.502937,2.868200
32915,2.818344,1.501503,2.868200
32916,2.818439,1.501503,2.866766
32917,2.818334,1.504371,2.868200
32918,2.818301,1.502937,2.868200
32919,2.818594,1.502937,2.868200
32920,2.818622,1.504371,2.866766
32921,2.818490,1.504371,2.868200
32922,2.818647,1.502937,2.866766
32923,2.818557,1.502937,2.868200
32924,2.818560,1.502937,2.869634
32925,2.818436,1.502937,2.866766
32926,2.818495,1.505805,2.868200
32927,2.818765,1.502937,2.868200
32928,2.818706,1.502937,2.868200
32929,2.818702,1.504371,2.869634
32930,2.818623,1.500069,2.869634
32931,2.818786,1.502937,2.868200
32932,2.818862,1.502937,2.868200
32933,2.818965,1.502937,2.868200
32934,2.818780,1.502937,2.868200
32935,2.818687,1.502937,2.868200
32936,2.818871,1.501503,2.869634
32937,2.819071,1.501503,2.869634
32938,2.819272,1.504371,2.868200
32939,2.819124,1.504371,2.868200
32940,2.819213,1.500069,2.868200
32941,2.819374,1.504371,2.868200
32942,2.819254,1.505805,2.869634
32943,2.819230,1.504371,2.868200
32944,2.818937,1.505805,2.868200
32945,2.818861,1.504371,2.869634
32946,2.818982,1.502937,2.868200
32947,2.819330,1.504371,2.869634
32948,2.819141,1.502937,2.866766
32949,2.819167,1.505805,2.869634
32950,2.819127,1.504371,2.869634
32951,2.819204,1.504371,2.869634
32952,2.818831,1.504371,2.868200
32953,2.818767,1.500069,2.866766
32954,2.818770,1.502937,2.866766
32955,2.818758,1.504371,2.868200
32956,2.818878,1.502937,2.868200
32957,2.818854,1.501503,2.868200
32958,2.818969,1.501503,2.866766
32959,2.818889,1.500069,2.868200
32960,2.818431,1.500069,2.869634
32961,2.818337,1.500069,2.866766
32962,2.818542,1.504371,2.868200
32963,2.819007,1.505805,2.868200
32964,2.819286,1.502937,2.868200
32965,2.818828,1.505805,2.868200
32966,2.818896,1.502937,2.868200
32967,2.819053,1.505805,2.868200
32968,2.819110,1.505805,2.866766
32969,2.819166,1.505805,2.869634
32970,2.818987,1.504371,2.868200
32971,2.818954,1.501503,2.868200
32972,2.818796,1.500069,2.869634
32973,2.818674,1.502937,2.866766
32974,2.818750,1.504371,2.868200
32975,2.818828,1.504371,2.869634
32976,2.818783,1.500069,2.866766
32977,2.818991,1.502937,2.868200
32978,2.818938,1.504371,2.866766
32979,2.818874,1.504371,2.868200
32980,2.818792,1.502937,2.868200
32981,2.818607,1.501503,2.866766
32982,2.818445,1.502937,2.868200
32983,2.818441,1.502937,2.868200
32984,2.818507,1.504371,2.869634
32985,2.818910,1.501503,2.868200
32986,2.818826,1.504371,2.868200
32987,2.819127,1.501503,2.869634
32988,2.819060,1.501503,2.871068
32989,2.819104,1.501503,2.868200
32990,2.819107,1.504371,2.868200
32991,2.818908,1.504371,2.866766
32992,2.819068,1.502937,2.868200
32993,2.819044,1.502937,2.866766
32994,2.819180,1.502937,2.871068
32995,2.818798,1.501503,2.871068
32996,2.818506,1.501503,2.869634
32997,2.818417,1.501503,2.868200
32998,2.818501,1.502937,2.868200
32999,2.818593,1.501503,2.866766
33000,2.818619,1.504371,2.869634
33001,2.818351,1.502937,2.866766
33002,2.818617,1.500069,2.866766
33003,2.818649,1.501503,2.868200
33004,2.818561,1.502937,2.868200
33005,2.818283,1.501503,2.868200
33006,2.818650,1.500069,2.868200
33007,2.818572,1.501503,2.866766
33008,2.818629,1.501503,2.868200
33009,2.818528,1.498634,2.869634
33010,2.818634,1.500069,2.866766
33011,2.818310,1.500069,2.866766
33012,2.818557,1.501503,2.868200
33013,2.818339,1.502937,2.868200
33014,2.818498,1.502937,2.866766
33015,2.818743,1.500069,2.868200
33016,2.818650,1.504371,2.869634
33017,2.818662,1.501503,2.866766
33018,2.818676,1.501503,2.868200
33019,2.818952,1.502937,2.868200
33020,2.818845,1.498634,2.872502
33021,2.819027,1.498634,2.871068
33022,2.818704,1.502937,2.868200
33023,2.818441,1.500069,2.866766
33024,2.818495,1.502937,2.868200
33025,2.818769,1.501503,2.869634
33026,2.818941,1.502937,2.869634
33027,2.818712,1.501503,2.868200
33028,2.819036,1.502937,2.868200
33029,2.819065,1.502937,2.868200
33030,2.818991,1.502937,2.869634
33031,2.818891,1.502937,2.868200
33032,2.818686,1.500069,2.868200
33033,2.818264,1.501503,2.866766
33034,2.818737,1.502937,2.868200
33035,2.818814,1.504371,2.868200
33036,2.818531,1.501503,2.869634
33037,2.818746,1.500069,2.868200
33038,2.818794,1.502937,2.866766
33039,2.818605,1.504371,2.866766
33040,2.818792,1.502937,2.866766
33041,2.818877,1.501503,2.868200
33042,2.818813,1.500069,2.868200
33043,2.818682,1.500069,2.868200
33044,2.818550,1.501503,2.868200
33045,2.818648,1.504371,2.866766
33046,2.818624,1.502937,2.868200
33047,2.818384,1.501503,2.868200
33048,2.818447,1.502937,2.869634
33049,2.818351,1.500069,2.868200
33050,2.818499,1.500069,2.866766
33051,2.818612,1.501503,2.868200
33052,2.818689,1.500069,2.869634
33053,2.818889,1.500069,2.868200
33054,2.818771,1.502937,2.868200
33055,2.819009,1.504371,2.868200
33056,2.818586,1.501503,2.866766
33057,2.818703,1.500069,2.868200
33058,2.818896,1.502937,2.868200
33059,2.818886,1.500069,2.866766
33060,2.818743,1.501503,2.869634
33061,2.818514,1.500069,2.868200
33062,2.818498,1.502937,2.866766
33063,2.818834,1.502937,2.868200
33064,2.819049,1.504371,2.868200
33065,2.819140,1.502937,2.868200
33066,2.819000,1.502937,2.869634
33067,2.818737,1.501503,2.866766
33068,2.818969,1.500069,2.868200
33069,2.818849,1.501503,2.868200
33070,2.818797,1.501503,2.872502
33071,2.818609,1.500069,2.868200
33072,2.818631,1.502937,2.868200
33073,2.818567,1.501503,2.869634
33074,2.818454,1.501503,2.868200
33075,2.818744,1.502937,2.868200
33076,2.818530,1.502937,2.868200
33077,2.818693,1.500069,2.868200
33078,2.818491,1.502937,2.866766
33079,2.818290,1.498634,2.869634
33080,2.818354,1.501503,2.869634
33081,2.818376,1.502937,2.868200
33082,2.818361,1.502937,2.868200
33083,2.818364,1.501503,2.866766
33084,2.818220,1.501503,2.869634
33085,2.818428,1.501503,2.866766
33086,2.818398,1.501503,2.868200
33087,2.818237,1.501503,2.868200
33088,2.818380,1.501503,2.866766
33089,2.818409,1.504371,2.868200
33090,2.818377,1.501503,2.868200
33091,2.818354,1.498634,2.869634
33092,2.818174,1.498634,2.868200
33093,2.818204,1.498634,2.868200
33094,2.818317,1.501503,2.869634
33095,2.818309,1.501503,2.866766
33096,2.818250,1.501503,2.866766
33097,2.818027,1.501503,2.868200
33098,2.818208,1.501503,2.868200
33099,2.818316,1.500069,2.868200
33100,2.818654,1.501503,2.868200
33101,2.818539,1.501503,2.869634
33102,2.818577,1.500069,2.869634
33103,2.818305,1.501503,2.866766
33104,2.818630,1.500069,2.866766
33105,2.818619,1.500069,2.868200
33106,2.818712,1.502937,2.868200
33107,2.818611,1.501503,2.872502
33108,2.818392,1.502937,2.866766
33109,2.818414,1.500069,2.868200
33110,2.818707,1.502937,2.869634
33111,2.818571,1.502937,2.868200
33112,2.818594,1.502937,2.868200
33113,2.818536,1.502937,2.868200
33114,2.818588,1.498634,2.866766
33115,2.818273,1.502937,2.868200
33116,2.818357,1.501503,2.868200
33117,2.818421,1.501503,2.866766
33118,2.818255,1.501503,2.869634
33119,2.818321,1.501503,2.866766
33120,2.818454,1.500069,2.866766
33121,2.818841,1.501503,2.866766
33122,2.818892,1.501503,2.869634
33123,2.819003,1.502937,2.866766
33124,2.818909,1.501503,2.868200
33125,2.818900,1.501503,2.866766
33126,2.818872,1.500069,2.866766
33127,2.818991,1.501503,2.868200
33128,2.819175,1.501503,2.869634
33129,2.818931,1.501503,2.868200
33130,2.818767,1.504371,2.868200
33131,2.818849,1.501503,2.869634
33132,2.818528,1.502937,2.866766
33133,2.818544,1.502937,2.866766
33134,2.818671,1.501503,2.869634
33135,2.818522,1.502937,2.866766
33136,2.818626,1.501503,2.866766
33137,2.818756,1.501503,2.869634
33138,2.818631,1.500069,2.869634
33139,2.818947,1.501503,2.868200
33140,2.819232,1.502937,2.868200
33141,2.819291,1.501503,2.868200
33142,2.819176,1.502937,2.868200
33143,2.818886,1.502937,2.868200
33144,2.818719,1.498634,2.866766
33145,2.818745,1.498634,2.868200
33146,2.818717,1.498634,2.869634
33147,2.818932,1.504371,2.866766
33148,2.818731,1.501503,2.868200
33149,2.818727,1.502937,2.868200
33150,2.818941,1.502937,2.869634
33151,2.818714,1.501503,2.866766
33152,2.818690,1.501503,2.868200
33153,2.818516,1.501503,2.868200
33154,2.818604,1.502937,2.866766
33155,2.818876,1.501503,2.869634
33156,2.818897,1.500069,2.868200
33157,2.819041,1.500069,2.869634
33158,2.819213,1.504371,2.868200
33159,2.819391,1.500069,2.869634
33160,2.819182,1.501503,2.868200
33161,2.819052,1.502937,2.866766
33162,2.819029,1.502937,2.868200
33163,2.818795,1.501503,2.868200
33164,2.818901,1.504371,2.868200
33165,2.818991,1.500069,2.869634
33166,2.818963,1.498634,2.869634
33167,2.819113,1.502937,2.866766
33168,2.818964,1.502937,2.868200
33169,2.818805,1.502937,2.868200
33170,2.818764,1.501503,2.869634
33171,2.818535,1.502937,2.868200
33172,2.818890,1.502937,2.868200
33173,2.818807,1.502937,2.868200
33174,2.818838,1.498634,2.869634
33175,2.818598,1.502937,2.869634
33176,2.818694,1.500069,2.869634
33177,2.819007,1.502937,2.868200
33178,2.818992,1.502937,2.869634
33179,2.818866,1.504371,2.866766
33180,2.818946,1.504371,2.868200
33181,2.819057,1.502937,2.866766
33182,2.818583,1.500069,2.868200
33183,2.818207,1.502937,2.868200
33184,2.818269,1.501503,2.866766
33185,2.818601,1.501503,2.866766
33186,2.818297,1.502937,2.868200
33187,2.818221,1.501503,2.868200
33188,2.818558,1.502937,2.868200
33189,2.818413,1.502937,2.866766
33190,2.818627,1.500069,2.868200
33191,2.818754,1.502937,2.868200
33192,2.818612,1.500069,2.868200
33193,2.818408,1.502937,2.869634
33194,2.819004,1.501503,2.869634
33195,2.818925,1.501503,2.869634
33196,2.818891,1.501503,2.868200
33197,2.819104,1.502937,2.869634
33198,2.819065,1.501503,2.871068
33199,2.818897,1.501503,2.871068
33200,2.818875,1.497200,2.866766
33201,2.818964,1.502937,2.868200
33202,2.818912,1.502937,2.866766
33203,2.818513,1.501503,2.866766
33204,2.818616,1.502937,2.866766
33205,2.819010,1.502937,2.869634
33206,2.819005,1.502937,2.866766
33207,2.818794,1.504371,2.866766
33208,2.818578,1.502937,2.869634
33209,2.818727,1.501503,2.866766
33210,2.818798,1.502937,2.869634
33211,2.818902,1.497200,2.871068
33212,2.818715,1.500069,2.868200
33213,2.818901,1.500069,2.869634
33214,2.819047,1.502937,2.866766
33215,2.818837,1.501503,2.868200
33216,2.818868,1.504371,2.868200
33217,2.818739,1.498634,2.868200
33218,2.818269,1.501503,2.866766
33219,2.818466,1.502937,2.868200
33220,2.818425,1.501503,2.868200
33221,2.818375,1.501503,2.868200
33222,2.818410,1.502937,2.869634
33223,2.818475,1.501503,2.869634
33224,2.818693,1.501503,2.868200
33225,2.818463,1.500069,2.868200
33226,2.818509,1.500069,2.868200
33227,2.818634,1.501503,2.869634
33228,2.818340,1.502937,2.868200
33229,2.818279,1.500069,2.868200
33230,2.818328,1.501503,2.866766
33231,2.818259,1.500069,2.866766
33232,2.818496,1.501503,2.868200
33233,2.818664,1.500069,2.868200
33234,2.818340,1.500069,2.868200
33235,2.818440,1.500069,2.868200
33236,2.818583,1.501503,2.869634
33237,2.818750,1.501503,2.868200
33238,2.818885,1.502937,2.868200
33239,2.818749,1.500069,2.868200
33240,2.818828,1.502937,2.866766
33241,2.818558,1.502937,2.866766
33242,2.818647,1.504371,2.866766
33243,2.818692,1.495766,2.868200
33244,2.818429,1.501503,2.866766
33245,2.818360,1.501503,2.868200
33246,2.818588,1.500069,2.866766
33247,2.818769,1.501503,2.868200
33248,2.818613,1.500069,2.866766
33249,2.818551,1.501503,2.868200
33250,2.818373,1.502937,2.869634
33251,2.818614,1.501503,2.868200
33252,2.818808,1.504371,2.869634
33253,2.818750,1.498634,2.868200
33254,2.818833,1.502937,2.868200
33255,2.818683,1.502937,2.866766
33256,2.818549,1.501503,2.868200
33257,2.818662,1.501503,2.868200
33258,2.818492,1.501503,2.866766
33259,2.818595,1.500069,2.866766
33260,2.818485,1.502937,2.866766
