EL34143A exported datalog,,,
File type: CSV,,,
File version: 1,,,
,,,
Per division: 5.000000,,,
Offset: 0.000000,,,
Trigger position: 0,,,
Sample interval: 0.49999872,,,
Number of sample: 86400/86400,,,
Trigger sample: 0,,,
Number of pre-trigger sample: 0,,,
Date: 2025/02/28 13:50:20,,,
,,,
"V1: 0.500000, 1.440000",,,
"I1: 1.000000, 0.000000",,,
"P1: 5.000000, 0.000000",,,
,,,
Power Enabled:,None,,
,,,
Enable:,Volt avg 1,Volt min 1,Volt max 1
19639,2.983108,2.865332,3.004439
19640,2.982819,2.863898,3.003005
19641,2.982551,2.865332,3.003005
19642,2.982899,2.863898,3.003005
19643,2.983085,2.865332,3.003005
19644,2.983124,2.863898,3.003005
19645,2.982978,2.866766,3.003005
19646,2.983061,2.863898,3.003005
19647,2.983106,2.866766,3.001571
19648,2.983303,2.862463,3.003005
19649,2.983193,2.866766,3.001571
19650,2.983103,2.863898,3.001571
19651,2.983075,2.863898,3.003005
19652,2.982898,2.862463,3.004439
19653,2.983169,2.863898,3.003005
19654,2.982894,2.866766,3.001571
19655,2.983139,2.866766,3.001571
19656,2.982708,2.863898,3.004439
19657,2.98272,2.862463,3.003005
19658,2.982618,2.862463,3.001571
19659,2.982984,2.863898,3.001571
19660,2.983098,2.866766,3.001571
19661,2.983128,2.863898,3.001571
19662,2.982807,2.865332,3.000137
19663,2.98263,2.862463,3.001571
19664,2.98277,2.865332,3.001571
19665,2.982869,2.865332,3.003005
19666,2.982582,2.862463,3.003005
19667,2.982428,2.862463,3.003005
19668,2.982707,2.863898,3.001571
19669,2.982434,2.862463,3.003005
19670,2.982405,2.862463,3.003005
19671,2.982319,2.863898,3.001571
19672,2.982466,2.863898,3.001571
19673,2.982029,2.862463,3.001571
19674,2.98204,2.863898,3.003005
19675,2.982317,2.863898,3.001571
19676,2.982276,2.859595,3.001571
19677,2.982429,2.863898,3.003005
19678,2.982376,2.863898,3.001571
19679,2.982543,2.862463,3.001571
19680,2.982492,2.865332,3.001571
19681,2.982517,2.865332,3.003005
19682,2.982667,2.863898,3.001571
19683,2.982404,2.863898,3.001571
19684,2.982587,2.865332,3.003005
19685,2.982721,2.863898,3.003005
19686,2.982475,2.863898,3.003005
19687,2.98257,2.863898,3.001571
19688,2.982678,2.865332,3.003005
19689,2.982807,2.863898,3.003005
19690,2.982677,2.865332,3.004439
19691,2.982944,2.863898,3.001571
19692,2.983118,2.863898,3.003005
19693,2.982943,2.862463,3.001571
19694,2.983015,2.863898,3.003005
19695,2.982869,2.863898,3.003005
19696,2.983191,2.863898,3.003005
19697,2.982945,2.865332,3.003005
19698,2.983152,2.863898,3.001571
19699,2.982898,2.863898,3.003005
19700,2.982785,2.865332,3.001571
19701,2.982605,2.866766,3.001571
19702,2.982678,2.865332,3.003005
19703,2.982127,2.863898,3.001571
19704,2.982374,2.863898,3.004439
19705,2.982439,2.865332,3.000137
19706,2.982597,2.863898,3.001571
19707,2.982715,2.865332,3.003005
19708,2.982666,2.865332,3.001571
19709,2.982644,2.865332,3.000137
19710,2.98269,2.863898,3.001571
19711,2.982555,2.862463,3.004439
19712,2.982537,2.865332,3.000137
19713,2.982279,2.865332,3.001571
19714,2.982286,2.863898,3.003005
19715,2.982539,2.865332,3.001571
19716,2.982582,2.865332,3.001571
19717,2.982892,2.865332,3.003005
19718,2.982408,2.861029,3.000137
19719,2.982262,2.863898,3.001571
19720,2.982467,2.865332,3.003005
19721,2.982689,2.863898,3.004439
19722,2.982879,2.865332,3.003005
19723,2.98277,2.863898,3.001571
19724,2.982507,2.865332,3.003005
19725,2.982378,2.863898,3.000137
19726,2.982843,2.865332,3.001571
19727,2.982777,2.863898,3.001571
19728,2.982271,2.863898,3.001571
19729,2.982429,2.865332,3.000137
19730,2.982449,2.862463,3.001571
19731,2.982462,2.865332,3.000137
19732,2.982549,2.862463,3.001571
19733,2.982209,2.863898,3.003005
19734,2.982434,2.862463,3.003005
19735,2.982556,2.863898,3.001571
19736,2.982422,2.865332,3.003005
19737,2.982418,2.863898,3.000137
19738,2.982552,2.865332,3.003005
19739,2.98268,2.866766,3.001571
19740,2.982656,2.866766,3.003005
19741,2.982607,2.865332,3.000137
19742,2.982505,2.865332,3.003005
19743,2.9827,2.865332,3.001571
19744,2.982454,2.861029,3.000137
19745,2.982404,2.862463,3.000137
19746,2.982437,2.865332,3.001571
19747,2.982283,2.863898,3.000137
19748,2.982363,2.865332,3.008742
19749,2.982445,2.863898,3.001571
19750,2.982428,2.865332,3.003005
19751,2.982402,2.863898,3.001571
19752,2.982138,2.863898,3.001571
19753,2.982349,2.863898,3.004439
19754,2.982738,2.863898,3.001571
19755,2.982687,2.865332,3.003005
19756,2.98246,2.862463,3.001571
19757,2.982625,2.865332,3.003005
19758,2.982617,2.865332,3.003005
19759,2.982415,2.865332,3.001571
19760,2.98235,2.865332,3.001571
19761,2.98229,2.862463,3.000137
19762,2.982274,2.865332,3.001571
19763,2.982355,2.862463,3.000137
19764,2.982343,2.865332,3.001571
19765,2.982356,2.865332,3.001571
19766,2.982236,2.862463,3.000137
19767,2.982041,2.859595,3.001571
19768,2.982078,2.865332,3.001571
19769,2.982306,2.862463,3.003005
19770,2.982219,2.862463,3.003005
19771,2.982312,2.859595,3.001571
19772,2.982511,2.865332,3.001571
19773,2.982433,2.863898,3.001571
19774,2.982343,2.861029,3.003005
19775,2.982564,2.863898,3.007308
19776,2.982573,2.861029,3.003005
19777,2.982308,2.862463,3.003005
19778,2.982432,2.862463,3.004439
19779,2.982768,2.862463,3.001571
19780,2.982241,2.862463,3.001571
19781,2.982562,2.863898,3.003005
19782,2.982337,2.863898,3.001571
19783,2.982057,2.865332,3.003005
19784,2.982106,2.863898,3.001571
19785,2.982118,2.862463,3.003005
19786,2.982178,2.863898,3.003005
19787,2.982046,2.861029,3.003005
19788,2.981987,2.862463,3.003005
19789,2.982071,2.863898,3.001571
19790,2.982035,2.861029,3.000137
19791,2.982139,2.863898,3.003005
19792,2.981979,2.863898,3.003005
19793,2.982139,2.865332,3.001571
19794,2.98203,2.863898,3.001571
19795,2.98209,2.861029,3.001571
19796,2.982243,2.863898,3.004439
19797,2.982263,2.865332,3.001571
19798,2.982037,2.862463,3.001571
19799,2.982187,2.863898,3.003005
19800,2.982383,2.862463,3.001571
19801,2.982456,2.862463,3.001571
19802,2.982041,2.865332,3.000137
19803,2.982283,2.863898,3.003005
19804,2.982171,2.862463,3.001571
19805,2.982294,2.863898,3.001571
19806,2.9822,2.865332,3.001571
19807,2.982255,2.863898,3.000137
19808,2.982449,2.863898,3.000137
19809,2.982173,2.862463,3.003005
19810,2.981885,2.862463,3.001571
19811,2.982043,2.861029,3.001571
19812,2.982291,2.861029,3.001571
19813,2.982091,2.863898,3.001571
19814,2.982035,2.863898,3.003005
19815,2.981876,2.863898,3.000137
19816,2.982372,2.862463,3.004439
19817,2.982466,2.862463,3.001571
19818,2.982545,2.863898,3.003005
19819,2.982545,2.863898,3.003005
19820,2.982214,2.863898,3.003005
19821,2.982124,2.862463,3.001571
19822,2.982005,2.862463,3.003005
19823,2.982053,2.862463,3.004439
19824,2.982112,2.862463,3.003005
19825,2.982031,2.863898,3.001571
19826,2.982121,2.861029,3.004439
19827,2.981919,2.865332,3.001571
19828,2.981992,2.862463,3.000137
19829,2.982283,2.863898,3.001571
19830,2.982255,2.862463,3.001571
19831,2.982089,2.862463,3.000137
19832,2.981942,2.865332,3.003005
19833,2.981999,2.861029,3.003005
19834,2.982281,2.865332,3.001571
19835,2.982289,2.865332,3.000137
19836,2.982265,2.863898,3.003005
19837,2.982335,2.865332,3.003005
19838,2.982369,2.863898,3.000137
19839,2.982341,2.862463,3.001571
19840,2.982284,2.858161,3.000137
19841,2.982339,2.862463,3.000137
19842,2.982522,2.861029,3.001571
19843,2.982552,2.863898,3.001571
19844,2.982497,2.863898,3.004439
19845,2.98232,2.862463,3.003005
19846,2.982138,2.865332,3.001571
19847,2.982148,2.863898,3.000137
19848,2.98219,2.861029,3.000137
19849,2.98199,2.863898,3.003005
19850,2.981997,2.862463,3.001571
19851,2.981887,2.863898,3.001571
19852,2.981973,2.862463,3.001571
19853,2.981838,2.863898,3.000137
19854,2.981969,2.862463,3.000137
19855,2.982235,2.865332,3.004439
19856,2.982218,2.863898,3.003005
19857,2.982411,2.862463,3.005873
19858,2.982388,2.862463,3.003005
19859,2.98249,2.863898,3.001571
19860,2.982406,2.863898,3.001571
19861,2.982457,2.858161,3.001571
19862,2.982299,2.865332,3.000137
19863,2.982235,2.865332,3.003005
19864,2.981971,2.863898,3.000137
19865,2.982231,2.863898,3.001571
19866,2.982197,2.862463,3.001571
19867,2.982374,2.862463,3.001571
19868,2.982041,2.863898,3.001571
19869,2.982208,2.862463,3.001571
19870,2.982279,2.862463,3.001571
19871,2.982155,2.862463,3.000137
19872,2.982163,2.865332,3.003005
19873,2.982056,2.863898,3.001571
19874,2.982346,2.863898,3.001571
19875,2.982238,2.863898,3.001571
19876,2.982233,2.863898,3.004439
19877,2.982365,2.863898,3.003005
19878,2.982583,2.863898,3.001571
19879,2.982389,2.862463,3.000137
19880,2.982432,2.862463,3.003005
19881,2.982343,2.865332,3.003005
19882,2.982245,2.865332,3.000137
19883,2.982235,2.862463,3.000137
19884,2.981941,2.859595,3.001571
19885,2.982256,2.863898,3.001571
19886,2.982158,2.865332,3.001571
19887,2.982018,2.862463,3.001571
19888,2.982664,2.863898,3.004439
19889,2.982238,2.859595,3.001571
19890,2.9825,2.865332,3.000137
19891,2.981987,2.862463,3.000137
19892,2.981781,2.863898,3.001571
19893,2.98186,2.862463,3.000137
19894,2.981735,2.862463,3.000137
19895,2.982175,2.862463,3.001571
19896,2.982568,2.862463,3.003005
19897,2.982248,2.863898,3.001571
19898,2.981971,2.863898,3.003005
19899,2.982125,2.862463,3.001571
19900,2.98188,2.861029,3.001571
19901,2.981698,2.862463,3.001571
19902,2.981901,2.862463,3.000137
19903,2.98197,2.865332,3.001571
19904,2.982065,2.863898,3.001571
19905,2.981665,2.863898,3.001571
19906,2.981305,2.862463,3.000137
19907,2.981701,2.865332,3.003005
19908,2.981616,2.865332,3.000137
19909,2.981705,2.861029,3.003005
19910,2.981498,2.862463,3.001571
19911,2.981465,2.862463,3.000137
19912,2.981522,2.859595,3.001571
19913,2.981464,2.863898,3.000137
19914,2.981483,2.862463,3.000137
19915,2.981383,2.863898,3.000137
19916,2.981337,2.861029,3.003005
19917,2.98169,2.863898,3.001571
19918,2.981686,2.862463,3.001571
19919,2.981348,2.862463,3.000137
19920,2.981434,2.863898,3.000137
19921,2.981718,2.862463,3.000137
19922,2.981735,2.863898,3.001571
19923,2.981689,2.861029,3.003005
19924,2.981593,2.861029,3.003005
19925,2.981296,2.863898,3.001571
19926,2.981322,2.863898,3.001571
19927,2.981579,2.859595,3.003005
19928,2.981467,2.863898,2.998703
19929,2.981582,2.861029,3.003005
19930,2.981224,2.862463,3.000137
19931,2.981422,2.862463,3.000137
19932,2.981563,2.863898,3.001571
19933,2.981462,2.862463,3.001571
19934,2.981599,2.863898,3.001571
19935,2.981605,2.865332,3.000137
19936,2.981504,2.863898,3.005873
19937,2.981492,2.865332,3.001571
19938,2.981418,2.861029,3.004439
19939,2.981305,2.862463,3.000137
19940,2.981472,2.861029,3.000137
19941,2.981466,2.863898,3.000137
19942,2.981277,2.862463,3.003005
19943,2.981598,2.863898,3.001571
19944,2.981893,2.862463,3.001571
19945,2.981932,2.863898,3.003005
19946,2.981813,2.863898,3.000137
19947,2.98195,2.865332,3.000137
19948,2.981854,2.862463,3.003005
19949,2.981679,2.859595,3.001571
19950,2.981613,2.863898,3.000137
19951,2.981803,2.865332,3.000137
19952,2.981635,2.862463,3.001571
19953,2.981687,2.862463,3.001571
19954,2.982299,2.862463,3.001571
19955,2.982068,2.861029,3.003005
19956,2.982204,2.862463,3.001571
19957,2.982103,2.863898,3.003005
19958,2.982171,2.862463,3.003005
19959,2.981894,2.862463,3.000137
19960,2.982006,2.863898,3.001571
19961,2.981783,2.862463,3.004439
19962,2.981933,2.863898,3.001571
19963,2.9821,2.863898,3.001571
19964,2.98192,2.863898,3.004439
19965,2.981786,2.861029,3.003005
19966,2.981714,2.861029,3.001571
19967,2.981867,2.862463,3.001571
19968,2.98183,2.862463,3.000137
19969,2.981817,2.863898,3.000137
19970,2.9817,2.862463,3.001571
19971,2.981839,2.862463,3.001571
19972,2.98141,2.861029,3.001571
19973,2.981504,2.863898,3.001571
19974,2.981595,2.863898,3.001571
19975,2.982038,2.863898,3.001571
19976,2.982273,2.863898,3.003005
19977,2.982159,2.865332,3.001571
19978,2.981942,2.862463,3.003005
19979,2.981897,2.865332,3.001571
19980,2.981749,2.861029,3.001571
19981,2.981792,2.865332,3.000137
19982,2.981732,2.859595,3.000137
19983,2.981962,2.862463,3.000137
19984,2.981895,2.863898,3.001571
19985,2.981666,2.861029,3.000137
19986,2.981765,2.863898,3.003005
19987,2.981604,2.861029,3.000137
19988,2.981637,2.862463,3.001571
19989,2.982019,2.859595,3.001571
19990,2.981723,2.862463,3.000137
19991,2.981698,2.862463,3.003005
19992,2.981705,2.862463,3.001571
19993,2.981839,2.865332,3.001571
19994,2.981683,2.862463,3.001571
19995,2.981292,2.863898,3.000137
19996,2.981401,2.863898,3.001571
19997,2.981558,2.862463,3.000137
19998,2.981734,2.862463,3.004439
19999,2.981379,2.863898,3.001571
20000,2.98152,2.863898,3.001571
20001,2.981568,2.862463,3.000137
20002,2.981274,2.863898,3.000137
20003,2.981278,2.863898,2.998703
20004,2.981346,2.862463,3.000137
20005,2.981405,2.861029,3.001571
20006,2.98166,2.865332,3.001571
20007,2.981692,2.862463,3.001571
20008,2.981673,2.863898,3.000137
20009,2.981527,2.863898,3.001571
20010,2.981238,2.861029,3.000137
20011,2.98118,2.861029,3.000137
20012,2.981324,2.861029,3.000137
20013,2.981265,2.862463,3.001571
20014,2.981198,2.863898,3.001571
20015,2.981199,2.862463,3.000137
20016,2.981561,2.863898,3.000137
20017,2.981445,2.863898,3.001571
20018,2.981385,2.862463,3.000137
20019,2.981358,2.859595,3.001571
20020,2.98126,2.861029,3.001571
20021,2.981262,2.862463,3.001571
20022,2.981191,2.859595,3.001571
20023,2.980995,2.863898,3.000137
20024,2.981028,2.862463,3.000137
20025,2.981183,2.863898,3.001571
20026,2.981718,2.863898,3.001571
20027,2.981488,2.862463,3.001571
20028,2.981353,2.861029,3.001571
20029,2.981267,2.861029,3.001571
20030,2.981359,2.861029,3.000137
20031,2.981497,2.862463,3.000137
20032,2.98125,2.862463,3.000137
20033,2.981478,2.862463,3.001571
20034,2.981871,2.863898,3.000137
20035,2.981837,2.863898,3.001571
20036,2.981715,2.861029,3.001571
20037,2.981512,2.863898,3.000137
20038,2.981283,2.863898,3.000137
20039,2.981365,2.861029,3.000137
20040,2.981479,2.862463,3.001571
20041,2.98135,2.863898,3.001571
20042,2.981677,2.862463,3.001571
20043,2.981505,2.861029,3.001571
20044,2.981503,2.863898,3.001571
20045,2.981357,2.863898,3.003005
20046,2.981411,2.862463,3.001571
20047,2.9813,2.859595,3.001571
20048,2.981424,2.861029,3.001571
20049,2.981322,2.862463,3.000137
20050,2.981177,2.858161,3.000137
20051,2.98137,2.862463,3.000137
20052,2.981265,2.862463,3.001571
20053,2.980977,2.862463,3.003005
20054,2.980662,2.861029,3.000137
20055,2.981067,2.863898,3.001571
20056,2.981275,2.861029,3.000137
20057,2.981139,2.863898,3.003005
20058,2.98108,2.861029,3.001571
20059,2.980929,2.863898,3.000137
20060,2.980984,2.862463,3.000137
20061,2.980927,2.862463,3.001571
20062,2.980866,2.859595,2.998703
20063,2.981187,2.863898,3.000137
20064,2.980955,2.862463,3.000137
20065,2.981069,2.861029,3.001571
20066,2.981074,2.863898,3.001571
20067,2.981228,2.863898,2.998703
20068,2.981072,2.863898,2.998703
20069,2.980999,2.863898,3.001571
20070,2.981071,2.856727,3.000137
20071,2.981087,2.862463,3.001571
20072,2.981345,2.862463,3.000137
20073,2.98157,2.863898,3.000137
20074,2.981516,2.863898,3.004439
20075,2.981371,2.863898,3.000137
20076,2.981668,2.865332,3.001571
20077,2.981691,2.863898,3.001571
20078,2.981179,2.862463,3.003005
20079,2.981179,2.862463,3.000137
20080,2.980982,2.859595,3.000137
20081,2.981282,2.861029,3.000137
20082,2.981324,2.863898,3.000137
20083,2.981611,2.865332,3.000137
20084,2.981357,2.862463,3.000137
20085,2.981157,2.861029,3.000137
20086,2.981498,2.862463,3.001571
20087,2.981427,2.863898,3.001571
20088,2.981122,2.862463,3.001571
20089,2.981174,2.859595,3.001571
20090,2.98118,2.862463,3.001571
20091,2.981173,2.862463,3.000137
20092,2.981352,2.865332,3.001571
20093,2.981539,2.861029,3.003005
20094,2.981603,2.863898,3.003005
20095,2.981511,2.863898,3.001571
20096,2.981266,2.862463,3.001571
20097,2.98146,2.862463,2.998703
20098,2.981577,2.863898,3.000137
20099,2.981615,2.861029,3.001571
20100,2.981289,2.861029,3.000137
20101,2.981271,2.862463,3.001571
20102,2.981162,2.862463,3.003005
20103,2.980916,2.862463,3.000137
20104,2.980784,2.863898,3.000137
20105,2.980915,2.863898,3.001571
20106,2.980775,2.862463,2.998703
20107,2.981094,2.861029,2.998703
20108,2.981272,2.863898,3.001571
20109,2.981204,2.861029,3.001571
20110,2.981201,2.863898,3.001571
20111,2.981341,2.862463,3.003005
20112,2.981369,2.861029,3.001571
20113,2.981149,2.863898,2.998703
20114,2.980911,2.862463,3.000137
20115,2.981156,2.861029,3.000137
20116,2.981053,2.863898,2.998703
20117,2.981135,2.863898,3.001571
20118,2.981328,2.863898,3.001571
20119,2.981137,2.862463,3.001571
20120,2.980964,2.863898,2.998703
20121,2.981215,2.862463,3.000137
20122,2.981098,2.861029,3.001571
20123,2.981281,2.862463,3.000137
20124,2.980853,2.863898,3.000137
20125,2.980922,2.862463,3.000137
20126,2.980901,2.861029,3.000137
20127,2.981082,2.861029,3.000137
20128,2.980647,2.862463,3.000137
20129,2.981217,2.863898,3.000137
20130,2.98116,2.863898,3.001571
20131,2.980722,2.861029,3.001571
20132,2.980875,2.862463,3.001571
20133,2.98106,2.862463,3.001571
20134,2.981068,2.862463,3.001571
20135,2.981466,2.863898,3.000137
20136,2.981286,2.863898,3.000137
20137,2.981223,2.862463,3.001571
20138,2.981512,2.862463,3.004439
20139,2.981345,2.862463,3.000137
20140,2.981272,2.863898,3.001571
20141,2.981172,2.861029,3.001571
20142,2.981213,2.861029,3.000137
20143,2.981449,2.862463,3.000137
20144,2.981094,2.863898,3.001571
20145,2.980632,2.859595,3.000137
20146,2.980757,2.862463,3.000137
20147,2.980972,2.862463,3.000137
20148,2.981112,2.863898,3.000137
20149,2.981,2.862463,3.000137
20150,2.981043,2.858161,3.000137
20151,2.9813,2.863898,3.000137
20152,2.981164,2.861029,3.000137
20153,2.981055,2.862463,3.001571
20154,2.981062,2.862463,3.000137
20155,2.981125,2.861029,3.000137
20156,2.980805,2.862463,3.000137
20157,2.98097,2.861029,3.001571
20158,2.9813,2.863898,3.000137
20159,2.981259,2.862463,3.001571
20160,2.981065,2.862463,3.003005
20161,2.980985,2.861029,3.000137
20162,2.98103,2.862463,3.000137
20163,2.980917,2.863898,2.998703
20164,2.981155,2.862463,3.000137
20165,2.981246,2.863898,3.001571
20166,2.981282,2.862463,3.003005
20167,2.981013,2.863898,3.001571
20168,2.981407,2.863898,3.000137
20169,2.981329,2.859595,3.000137
20170,2.981152,2.862463,3.001571
20171,2.981208,2.861029,3.001571
20172,2.981124,2.863898,3.001571
20173,2.981055,2.863898,3.000137
20174,2.981288,2.862463,3.001571
20175,2.9813,2.856727,3.001571
20176,2.980853,2.863898,3.003005
20177,2.980992,2.861029,3.000137
20178,2.981033,2.862463,3.000137
20179,2.980813,2.863898,3.000137
20180,2.981017,2.862463,3.003005
20181,2.981124,2.861029,3.001571
20182,2.980888,2.862463,3.000137
20183,2.980861,2.862463,3.000137
20184,2.980777,2.863898,3.000137
20185,2.980576,2.859595,2.998703
20186,2.980562,2.861029,3.000137
20187,2.98081,2.859595,3.000137
20188,2.980479,2.863898,3.001571
20189,2.980424,2.862463,3.001571
20190,2.980662,2.862463,3.001571
20191,2.98032,2.859595,3.000137
20192,2.980543,2.861029,3.001571
20193,2.980438,2.862463,3.001571
20194,2.980268,2.859595,3.000137
20195,2.980625,2.862463,3.001571
20196,2.980535,2.859595,2.998703
20197,2.980693,2.859595,3.001571
20198,2.980718,2.862463,3.000137
20199,2.980642,2.863898,3.003005
20200,2.981147,2.863898,3.001571
20201,2.980887,2.863898,3.001571
20202,2.980473,2.861029,3.001571
20203,2.980579,2.862463,2.998703
20204,2.980777,2.862463,3.000137
20205,2.980819,2.862463,3.001571
20206,2.98052,2.863898,2.998703
20207,2.980361,2.862463,3.000137
20208,2.980308,2.861029,3.000137
20209,2.980204,2.859595,3.000137
20210,2.980572,2.862463,3.000137
20211,2.980254,2.862463,3.000137
20212,2.980169,2.863898,3.000137
20213,2.980137,2.862463,3.000137
20214,2.980293,2.863898,2.998703
20215,2.98057,2.862463,2.998703
20216,2.980827,2.863898,3.000137
20217,2.98061,2.862463,3.001571
20218,2.980567,2.863898,3.001571
20219,2.980621,2.862463,3.000137
20220,2.980309,2.862463,3.001571
20221,2.980308,2.862463,3.000137
20222,2.980665,2.859595,3.000137
20223,2.980666,2.862463,3.000137
20224,2.980399,2.862463,3.000137
20225,2.980726,2.862463,2.998703
20226,2.980639,2.862463,3.000137
20227,2.980701,2.862463,2.998703
20228,2.980925,2.861029,3.000137
20229,2.980907,2.862463,3.001571
20230,2.980866,2.863898,3.000137
20231,2.980875,2.861029,3.000137
20232,2.98067,2.863898,2.998703
20233,2.98046,2.862463,2.998703
20234,2.980199,2.861029,3.000137
20235,2.980306,2.861029,3.000137
20236,2.980514,2.856727,3.003005
20237,2.980423,2.862463,3.000137
20238,2.980443,2.858161,3.000137
20239,2.980233,2.861029,3.001571
20240,2.980358,2.862463,2.998703
20241,2.980514,2.862463,3.001571
20242,2.980443,2.861029,3.000137
20243,2.980215,2.862463,3.000137
20244,2.980472,2.861029,3.000137
20245,2.980582,2.863898,3.000137
20246,2.980239,2.859595,2.998703
20247,2.980126,2.862463,3.000137
20248,2.980113,2.861029,3.000137
20249,2.98058,2.862463,3.001571
20250,2.980607,2.861029,2.998703
20251,2.980808,2.861029,3.000137
20252,2.980757,2.862463,3.001571
20253,2.980558,2.862463,3.000137
20254,2.980638,2.861029,2.998703
20255,2.980878,2.862463,3.000137
20256,2.980817,2.861029,2.998703
20257,2.980693,2.862463,3.001571
20258,2.980814,2.862463,3.001571
20259,2.981035,2.862463,3.001571
20260,2.980924,2.862463,3.000137
20261,2.981004,2.861029,3.000137
20262,2.980724,2.863898,3.001571
20263,2.980735,2.861029,2.998703
20264,2.980494,2.862463,3.000137
20265,2.980276,2.861029,3.001571
20266,2.980328,2.859595,3.000137
20267,2.980369,2.862463,3.001571
20268,2.980468,2.863898,3.000137
20269,2.980232,2.863898,2.998703
20270,2.980358,2.863898,3.000137
20271,2.980546,2.858161,3.000137
20272,2.980372,2.862463,2.998703
20273,2.980598,2.861029,3.000137
20274,2.980586,2.862463,2.998703
20275,2.980339,2.862463,2.998703
20276,2.980467,2.863898,3.001571
20277,2.980304,2.863898,3.001571
20278,2.98018,2.862463,3.001571
20279,2.979938,2.862463,3.000137
20280,2.979978,2.862463,3.000137
20281,2.980054,2.862463,3.003005
20282,2.980176,2.859595,3.001571
20283,2.979963,2.862463,2.998703
20284,2.980287,2.862463,3.001571
20285,2.979956,2.858161,3.000137
20286,2.980288,2.865332,2.998703
20287,2.980411,2.863898,3.000137
20288,2.98045,2.862463,2.998703
20289,2.980311,2.862463,3.000137
20290,2.980456,2.862463,3.000137
20291,2.980714,2.862463,3.000137
20292,2.980519,2.859595,3.000137
20293,2.980417,2.863898,2.998703
20294,2.980317,2.863898,3.001571
20295,2.980623,2.862463,3.000137
20296,2.980121,2.861029,2.998703
20297,2.98036,2.862463,2.997269
20298,2.98027,2.862463,3.000137
20299,2.980502,2.861029,3.000137
20300,2.980783,2.862463,3.000137
20301,2.98036,2.859595,3.000137
20302,2.980145,2.862463,3.000137
20303,2.980063,2.863898,3.000137
20304,2.980378,2.863898,3.000137
20305,2.980162,2.859595,3.001571
20306,2.980085,2.861029,2.998703
20307,2.979704,2.859595,2.998703
20308,2.979942,2.863898,2.998703
20309,2.979632,2.861029,3.000137
20310,2.979789,2.859595,2.998703
20311,2.979872,2.858161,2.998703
20312,2.980233,2.862463,2.998703
20313,2.980272,2.865332,2.998703
20314,2.980321,2.862463,2.998703
20315,2.980149,2.861029,3.000137
20316,2.98005,2.859595,3.000137
20317,2.980274,2.862463,3.001571
20318,2.980206,2.862463,3.000137
20319,2.980353,2.863898,3.003005
20320,2.980439,2.861029,3.001571
20321,2.980423,2.862463,2.998703
20322,2.980389,2.861029,3.000137
20323,2.980479,2.865332,3.000137
20324,2.980563,2.861029,2.998703
20325,2.980291,2.862463,3.000137
20326,2.980331,2.862463,3.001571
20327,2.980539,2.862463,3.003005
20328,2.980722,2.862463,3.000137
20329,2.980542,2.865332,3.003005
20330,2.980436,2.863898,3.001571
20331,2.980502,2.862463,3.000137
20332,2.980645,2.863898,3.000137
20333,2.980114,2.862463,3.000137
20334,2.980134,2.861029,3.000137
20335,2.980268,2.862463,3.000137
20336,2.980397,2.863898,3.000137
20337,2.980338,2.861029,3.000137
20338,2.979892,2.861029,2.998703
20339,2.980295,2.859595,2.998703
20340,2.980427,2.862463,3.000137
20341,2.980516,2.862463,3.001571
20342,2.980517,2.861029,2.998703
20343,2.980634,2.862463,3.001571
20344,2.980661,2.861029,3.000137
20345,2.980565,2.858161,3.000137
20346,2.980445,2.862463,3.000137
20347,2.980558,2.862463,2.998703
20348,2.980568,2.862463,3.000137
20349,2.980404,2.862463,3.000137
20350,2.980583,2.859595,3.000137
20351,2.980366,2.862463,3.000137
20352,2.980016,2.861029,2.998703
20353,2.979926,2.862463,3.000137
20354,2.980122,2.861029,3.001571
20355,2.979925,2.862463,3.000137
20356,2.979932,2.862463,2.998703
20357,2.980079,2.863898,3.000137
20358,2.97995,2.863898,2.998703
20359,2.979615,2.862463,2.998703
20360,2.979619,2.862463,2.998703
20361,2.979524,2.862463,2.998703
20362,2.979905,2.859595,3.000137
20363,2.980112,2.861029,2.998703
20364,2.98,2.862463,3.001571
20365,2.980021,2.862463,3.000137
20366,2.980125,2.862463,3.001571
20367,2.980184,2.861029,3.004439
20368,2.98,2.862463,3.001571
20369,2.980227,2.862463,3.003005
20370,2.980145,2.862463,3.000137
20371,2.980374,2.861029,2.998703
20372,2.980222,2.862463,2.998703
20373,2.980477,2.862463,2.998703
20374,2.980344,2.863898,3.000137
20375,2.980439,2.861029,3.000137
20376,2.980227,2.862463,3.000137
20377,2.980434,2.863898,3.000137
20378,2.980338,2.862463,3.000137
20379,2.980306,2.862463,3.000137
20380,2.980107,2.862463,3.001571
20381,2.98022,2.862463,3.000137
20382,2.980158,2.861029,2.998703
20383,2.980412,2.862463,3.003005
20384,2.98021,2.862463,3.000137
20385,2.980318,2.863898,3.003005
20386,2.98017,2.863898,2.998703
20387,2.980321,2.863898,2.998703
20388,2.98024,2.862463,3.001571
20389,2.979987,2.861029,3.000137
20390,2.980383,2.863898,2.998703
20391,2.97995,2.863898,2.998703
20392,2.979608,2.861029,3.000137
20393,2.979571,2.861029,3.001571
20394,2.979577,2.861029,2.998703
20395,2.979603,2.862463,3.000137
20396,2.979506,2.859595,2.998703
20397,2.979645,2.861029,3.000137
20398,2.979794,2.862463,2.998703
20399,2.979917,2.863898,2.998703
20400,2.979842,2.859595,2.998703
20401,2.979782,2.861029,2.998703
