EL34143A exported datalog
File type: CSV
File version: 1

"Per division: 2.000000"
"Offset: 0.000000"
"Trigger position: 0"
"Sample interval: 5.00000763"
"Number of sample: 34010/51846"
"Trigger sample: 0"
"Number of pre-trigger sample: 0"
"Date: 2025/07/17 01:28:39"

"V1: 1.000000, 0.587500"
395,2.739490
396,2.739730
397,2.739724
398,2.739427
399,2.739284
400,2.739151
401,2.738770
402,2.738791
403,2.738752
404,2.738540
405,2.738410
406,2.738478
407,2.738193
408,2.738488
409,2.738645
410,2.738034
411,2.738033
412,2.738212
413,2.737994
414,2.737946
415,2.737987
416,2.737545
417,2.737785
418,2.737509
419,2.737223
420,2.737087
421,2.736880
422,2.736727
423,2.736785
424,2.736653
425,2.736377
426,2.736389
427,2.736213
428,2.736110
429,2.736484
430,2.736090
431,2.735750
432,2.735744
433,2.736029
434,2.735735
435,2.735832
436,2.735876
437,2.735550
438,2.735576
439,2.735968
440,2.735880
441,2.736126
442,2.736316
443,2.736183
444,2.736336
445,2.736435
446,2.736256
447,2.736179
448,2.736146
449,2.735922
450,2.735987
451,2.735995
452,2.735385
453,2.735445
454,2.735851
455,2.735765
456,2.735743
457,2.735703
458,2.735623
459,2.735604
460,2.735613
461,2.734768
462,2.735103
463,2.735123
464,2.734751
465,2.734863
466,2.734631
467,2.734895
468,2.734888
469,2.734551
470,2.734287
471,2.734425
472,2.734061
473,2.734036
474,2.734081
475,2.734035
476,2.733876
477,2.734068
478,2.733942
479,2.733404
480,2.733757
481,2.733607
482,2.733477
483,2.733632
484,2.733426
485,2.733155
486,2.733391
487,2.733230
488,2.733171
489,2.732955
490,2.732611
491,2.732781
492,2.732866
493,2.732663
494,2.732497
495,2.732912
496,2.732615
497,2.732904
498,2.732906
499,2.732642
500,2.732238
501,2.732502
502,2.732498
503,2.732612
504,2.732549
505,2.731870
506,2.731816
507,2.731693
508,2.731708
509,2.731511
510,2.731682
511,2.731265
512,2.731115
513,2.731068
514,2.730988
515,2.731115
516,2.731181
517,2.730784
518,2.730721
519,2.731357
520,2.730755
521,2.730749
522,2.730890
523,2.730578
524,2.730413
525,2.730797
526,2.730407
527,2.730513
528,2.730776
529,2.730457
530,2.730390
531,2.730827
532,2.730448
533,2.730399
534,2.730701
535,2.730330
536,2.729900
537,2.730528
538,2.729929
539,2.729922
540,2.730055
541,2.729759
542,2.729503
543,2.729846
544,2.729393
545,2.729087
546,2.729414
547,2.728960
548,2.729240
549,2.729562
550,2.728858
551,2.728783
552,2.729100
553,2.728726
554,2.728470
555,2.728585
556,2.728330
557,2.728426
558,2.728261
559,2.728058
560,2.727956
561,2.728207
562,2.727721
563,2.727902
564,2.728171
565,2.727596
566,2.727626
567,2.727815
568,2.727962
569,2.727900
570,2.728070
571,2.727818
572,2.727828
573,2.727883
574,2.727395
575,2.727231
576,2.727013
577,2.726897
578,2.726832
579,2.727259
580,2.726596
581,2.726549
582,2.726691
583,2.726454
584,2.726638
585,2.726807
586,2.726593
587,2.726485
588,2.726488
589,2.725911
590,2.725932
591,2.726358
592,2.725798
593,2.726095
594,2.726349
595,2.725917
596,2.725713
597,2.725895
598,2.725635
599,2.725782
600,2.725705
601,2.725366
602,2.725129
603,2.725628
604,2.725380
605,2.725442
606,2.725593
607,2.725524
608,2.725168
609,2.725177
610,2.724690
611,2.724516
612,2.724507
613,2.724190
614,2.724264
615,2.724329
616,2.723773
617,2.723662
618,2.723762
619,2.723488
620,2.723453
621,2.723657
622,2.723089
623,2.723217
624,2.723773
625,2.723197
626,2.723352
627,2.723721
628,2.723310
629,2.723293
630,2.723514
631,2.722736
632,2.722354
633,2.722621
634,2.722188
635,2.722461
636,2.722799
637,2.722478
638,2.722507
639,2.722873
640,2.722488
641,2.722359
642,2.722882
643,2.722511
644,2.722034
645,2.722253
646,2.721902
647,2.721708
648,2.721989
649,2.721844
650,2.721804
651,2.722085
652,2.722030
653,2.721696
654,2.721755
655,2.721364
656,2.721361
657,2.721731
658,2.721165
659,2.720883
660,2.721409
661,2.720546
662,2.720646
663,2.721015
664,2.720664
665,2.720707
666,2.721093
667,2.720781
668,2.720844
669,2.720765
670,2.720142
671,2.719961
672,2.720202
673,2.719921
674,2.719718
675,2.720141
676,2.719558
677,2.719532
678,2.719775
679,2.719313
680,2.719801
681,2.719913
682,2.719175
683,2.718756
684,2.719053
685,2.718639
686,2.718838
687,2.719111
688,2.718460
689,2.718323
690,2.718552
691,2.718235
692,2.718288
693,2.718248
694,2.717833
695,2.717726
696,2.718003
697,2.717735
698,2.717279
699,2.717935
700,2.717198
701,2.717052
702,2.717460
703,2.716862
704,2.716767
705,2.717030
706,2.716831
707,2.716905
708,2.717136
709,2.716692
710,2.716709
711,2.716916
712,2.716311
713,2.716278
714,2.716608
715,2.716053
716,2.716165
717,2.716528
718,2.715964
719,2.716042
720,2.716128
721,2.715658
722,2.715493
723,2.715845
724,2.715190
725,2.715066
726,2.715296
727,2.714841
728,2.714956
729,2.715075
730,2.714342
731,2.714496
732,2.714898
733,2.714479
734,2.714553
735,2.714592
736,2.714124
737,2.713901
738,2.714080
739,2.713709
740,2.713706
741,2.714120
742,2.713484
743,2.713546
744,2.714006
745,2.713380
746,2.713159
747,2.713312
748,2.713049
749,2.713140
750,2.713304
751,2.712751
752,2.712441
753,2.712984
754,2.712212
755,2.711938
756,2.712022
757,2.712232
758,2.711879
759,2.712173
760,2.711834
761,2.711652
762,2.711878
763,2.711360
764,2.711281
765,2.711494
766,2.711088
767,2.711527
768,2.711810
769,2.711308
770,2.711308
771,2.711401
772,2.711100
773,2.711183
774,2.711597
775,2.710598
776,2.710306
777,2.710623
778,2.710613
779,2.710534
780,2.710967
781,2.710621
782,2.710359
783,2.710664
784,2.710291
785,2.710267
786,2.710287
787,2.710054
788,2.709883
789,2.710321
790,2.709802
791,2.709759
792,2.710037
793,2.709723
794,2.709375
795,2.709705
796,2.709275
797,2.708818
798,2.708832
799,2.708468
800,2.709011
801,2.709147
802,2.708659
803,2.708462
804,2.708695
805,2.708281
806,2.708069
807,2.708200
808,2.707645
809,2.708081
810,2.708678
811,2.708197
812,2.707968
813,2.707879
814,2.707411
815,2.707634
816,2.708394
817,2.707811
818,2.707629
819,2.707710
820,2.706779
821,2.706826
822,2.707591
823,2.707062
824,2.706729
825,2.706861
826,2.706370
827,2.706571
828,2.706930
829,2.706375
830,2.705680
831,2.705437
832,2.705341
833,2.704935
834,2.705531
835,2.705335
836,2.705006
837,2.705081
838,2.704802
839,2.704815
840,2.705029
841,2.704466
842,2.704665
843,2.704819
844,2.704845
845,2.704313
846,2.704561
847,2.704118
848,2.704258
849,2.704631
850,2.703609
851,2.703328
852,2.703545
853,2.703073
854,2.702804
855,2.703178
856,2.702923
857,2.702654
858,2.703023
859,2.702412
860,2.702608
861,2.703092
862,2.702769
863,2.702765
864,2.702899
865,2.702452
866,2.702366
867,2.702650
868,2.702200
869,2.702075
870,2.702597
871,2.701675
872,2.701569
873,2.702087
874,2.702013
875,2.701553
876,2.701730
877,2.700897
878,2.700652
879,2.700949
880,2.700664
881,2.700441
882,2.700885
883,2.700309
884,2.699995
885,2.700716
886,2.699985
887,2.700006
888,2.700397
889,2.699737
890,2.699554
891,2.699727
892,2.699551
893,2.699288
894,2.699608
895,2.699186
896,2.699243
897,2.699317
898,2.698472
899,2.698482
900,2.698990
901,2.698487
902,2.698439
903,2.698969
904,2.698195
905,2.698148
906,2.698559
907,2.697994
908,2.698049
909,2.698262
910,2.697471
911,2.697431
912,2.697961
913,2.696984
914,2.696620
915,2.696888
916,2.696186
917,2.696346
918,2.696698
919,2.696038
920,2.696284
921,2.696477
922,2.696300
923,2.695956
924,2.696335
925,2.695780
926,2.695618
927,2.695713
928,2.695267
929,2.695116
930,2.695696
931,2.694839
932,2.694647
933,2.695511
934,2.695010
935,2.694854
936,2.695088
937,2.694418
938,2.693979
939,2.694302
940,2.693944
941,2.693964
942,2.694417
943,2.694038
944,2.693800
945,2.693888
946,2.693529
947,2.693560
948,2.693745
949,2.693254
950,2.693462
951,2.693778
952,2.693139
953,2.692923
954,2.693264
955,2.692928
956,2.693010
957,2.693119
958,2.692523
959,2.692404
960,2.692974
961,2.692330
962,2.692180
963,2.692596
964,2.692081
965,2.692092
966,2.692230
967,2.691925
968,2.691522
969,2.691824
970,2.691566
971,2.691586
972,2.691787
973,2.691420
974,2.690996
975,2.691511
976,2.691060
977,2.691233
978,2.691551
979,2.691210
980,2.691105
981,2.691639
982,2.691157
983,2.690874
984,2.691264
985,2.690700
986,2.690512
987,2.691178
988,2.690987
989,2.690476
990,2.690989
991,2.690619
992,2.690642
993,2.690834
994,2.690380
995,2.689981
996,2.690604
997,2.690063
998,2.689905
999,2.690389
1000,2.690172
1001,2.690190
1002,2.690788
1003,2.690395
1004,2.690340
1005,2.690543
1006,2.689857
1007,2.689776
1008,2.690251
1009,2.689762
1010,2.689857
1011,2.690143
1012,2.689526
1013,2.689339
1014,2.689840
1015,2.689972
1016,2.689630
1017,2.690340
1018,2.689670
1019,2.689723
1020,2.690112
1021,2.689490
1022,2.689266
1023,2.689129
1024,2.689079
1025,2.689032
1026,2.689559
1027,2.689327
1028,2.689746
1029,2.689749
1030,2.689247
1031,2.689094
1032,2.689693
1033,2.688888
1034,2.688957
1035,2.689303
1036,2.688678
1037,2.688898
1038,2.689431
1039,2.688927
1040,2.689081
1041,2.689435
1042,2.688802
1043,2.688620
1044,2.689173
1045,2.688909
1046,2.688666
1047,2.689068
1048,2.688400
1049,2.688393
1050,2.688929
1051,2.688545
1052,2.688545
1053,2.688639
1054,2.688228
1055,2.688238
1056,2.688827
1057,2.688608
1058,2.688266
1059,2.688401
1060,2.688175
1061,2.688030
1062,2.688585
1063,2.688171
1064,2.688143
1065,2.688834
1066,2.688334
1067,2.688486
1068,2.688769
1069,2.688188
1070,2.688488
1071,2.688901
1072,2.688457
1073,2.688735
1074,2.688646
1075,2.688264
1076,2.688587
1077,2.688672
1078,2.688355
1079,2.688376
1080,2.688447
1081,2.688116
1082,2.688118
1083,2.688660
1084,2.688125
1085,2.688355
1086,2.688804
1087,2.688459
1088,2.688499
1089,2.689078
1090,2.688297
1091,2.688294
1092,2.688552
1093,2.688108
1094,2.688581
1095,2.688413
1096,2.688239
1097,2.688446
1098,2.688869
1099,2.688588
1100,2.688993
1101,2.689116
1102,2.688693
1103,2.688668
1104,2.689196
1105,2.688906
1106,2.688752
1107,2.688967
1108,2.688716
1109,2.688794
1110,2.689168
1111,2.688559
1112,2.688531
1113,2.688597
1114,2.688100
1115,2.688450
1116,2.688695
1117,2.688287
1118,2.688381
1119,2.688350
1120,2.688093
1121,2.688454
1122,2.688628
1123,2.688234
1124,2.688351
1125,2.688522
1126,2.688315
1127,2.688562
1128,2.688478
1129,2.688287
1130,2.688265
1131,2.688534
1132,2.687994
1133,2.687802
1134,2.688222
1135,2.688168
1136,2.688436
1137,2.688672
1138,2.688578
1139,2.688471
1140,2.688553
1141,2.688031
1142,2.688040
1143,2.688076
1144,2.687860
1145,2.688173
1146,2.688164
1147,2.687614
1148,2.687719
1149,2.688346
1150,2.687788
1151,2.687842
1152,2.687788
1153,2.687732
1154,2.687902
1155,2.687889
1156,2.687451
1157,2.687917
1158,2.688076
1159,2.687872
1160,2.687865
1161,2.688121
1162,2.688051
1163,2.688323
1164,2.688105
1165,2.687707
1166,2.687956
1167,2.687839
1168,2.687532
1169,2.687642
1170,2.687543
1171,2.687474
1172,2.688046
1173,2.688159
1174,2.688089
1175,2.688251
1176,2.688413
1177,2.687798
1178,2.687864
1179,2.687751
1180,2.687109
1181,2.687471
1182,2.687461
1183,2.687273
1184,2.687563
1185,2.687374
1186,2.687073
1187,2.687074
1188,2.687175
1189,2.687002
1190,2.686864
1191,2.686889
1192,2.686946
1193,2.687580
1194,2.687653
1195,2.687230
1196,2.687516
1197,2.687335
1198,2.687254
1199,2.687808
1200,2.687500
1201,2.687413
1202,2.687729
1203,2.687730
1204,2.687524
1205,2.687792
1206,2.687467
1207,2.687204
1208,2.687296
1209,2.687325
1210,2.686862
1211,2.686897
1212,2.686914
1213,2.686875
1214,2.687118
1215,2.687127
1216,2.686856
1217,2.686948
1218,2.686862
1219,2.687078
1220,2.687265
1221,2.686690
1222,2.686293
1223,2.686747
1224,2.686480
1225,2.685832
1226,2.686496
1227,2.686350
1228,2.686220
1229,2.686208
1230,2.685869
1231,2.685940
1232,2.686111
1233,2.685586
1234,2.685222
1235,2.685518
1236,2.685537
1237,2.685025
1238,2.685616
1239,2.685436
1240,2.685134
1241,2.685413
1242,2.684932
1243,2.684727
1244,2.685130
1245,2.684546
1246,2.684410
1247,2.684729
1248,2.684431
1249,2.684291
1250,2.684824
1251,2.684541
1252,2.684437
1253,2.684870
1254,2.684410
1255,2.684112
1256,2.684173
1257,2.684002
1258,2.683880
1259,2.684685
1260,2.684557
1261,2.684024
1262,2.684082
1263,2.684059
1264,2.684262
1265,2.684679
1266,2.684096
1267,2.683904
1268,2.684623
1269,2.684479
1270,2.684533
1271,2.685120
1272,2.684863
1273,2.684838
1274,2.685220
1275,2.684873
1276,2.684803
1277,2.685360
1278,2.684967
1279,2.684631
1280,2.685230
1281,2.684882
1282,2.685011
1283,2.685199
1284,2.684834
1285,2.685261
1286,2.685664
1287,2.685573
1288,2.685610
1289,2.685718
1290,2.685317
1291,2.685246
1292,2.685970
1293,2.685838
1294,2.686252
1295,2.686328
1296,2.685692
1297,2.685519
1298,2.685950
1299,2.685735
1300,2.685435
1301,2.685862
1302,2.685493
1303,2.685640
1304,2.686376
1305,2.686003
1306,2.685701
1307,2.686079
1308,2.685597
1309,2.685681
1310,2.685741
1311,2.685200
1312,2.685330
1313,2.685791
1314,2.685788
1315,2.685498
1316,2.685824
1317,2.685096
1318,2.685036
1319,2.685243
1320,2.684937
1321,2.684980
1322,2.685468
1323,2.684968
1324,2.684913
1325,2.685430
1326,2.684994
1327,2.684871
1328,2.685222
1329,2.684732
1330,2.685084
1331,2.685090
1332,2.684931
1333,2.684847
1334,2.685352
1335,2.684772
1336,2.684930
1337,2.685371
1338,2.685067
1339,2.685156
1340,2.685600
1341,2.685305
1342,2.685170
1343,2.685091
1344,2.685065
1345,2.685066
1346,2.685244
1347,2.685025
1348,2.685170
1349,2.685474
1350,2.684879
1351,2.684731
1352,2.685127
1353,2.685022
1354,2.685040
1355,2.685583
1356,2.685525
1357,2.685355
1358,2.685520
1359,2.685238
1360,2.685082
1361,2.685468
1362,2.685292
1363,2.685442
1364,2.685682
1365,2.685240
1366,2.685114
1367,2.685772
1368,2.685805
1369,2.685475
1370,2.686027
1371,2.685504
1372,2.685849
1373,2.686017
1374,2.685510
1375,2.685488
1376,2.686034
1377,2.685510
1378,2.685686
1379,2.686312
1380,2.685803
1381,2.685561
1382,2.686130
1383,2.685628
1384,2.685456
1385,2.685638
1386,2.685211
1387,2.685679
1388,2.686256
1389,2.685806
1390,2.685903
1391,2.686219
1392,2.685666
1393,2.685837
1394,2.686139
1395,2.685888
1396,2.685691
1397,2.685928
1398,2.686018
1399,2.685967
1400,2.686361
1401,2.686075
1402,2.686372
1403,2.686749
1404,2.686237
1405,2.685719
1406,2.685751
1407,2.685486
1408,2.685615
1409,2.685942
1410,2.685710
1411,2.685565
1412,2.685857
1413,2.685663
1414,2.685552
1415,2.685468
1416,2.684936
1417,2.684891
1418,2.685493
1419,2.685542
1420,2.685712
1421,2.686057
1422,2.685268
1423,2.685514
1424,2.685958
1425,2.685311
1426,2.685577
1427,2.685780
1428,2.685141
1429,2.684879
1430,2.684867
1431,2.684619
1432,2.684515
1433,2.684794
1434,2.684554
1435,2.684455
1436,2.685075
1437,2.684471
1438,2.684505
1439,2.684710
1440,2.683730
1441,2.683582
1442,2.684084
1443,2.683637
1444,2.683971
1445,2.684460
1446,2.684079
1447,2.684139
1448,2.684725
1449,2.684649
1450,2.684382
1451,2.684152
1452,2.683434
1453,2.683589
1454,2.683801
1455,2.683040
1456,2.682986
1457,2.684022
1458,2.683246
1459,2.683483
1460,2.683933
1461,2.683516
1462,2.683564
1463,2.684303
1464,2.683681
1465,2.683498
1466,2.683615
1467,2.683190
1468,2.683589
1469,2.684168
1470,2.684157
1471,2.684316
1472,2.684838
1473,2.684245
1474,2.684391
1475,2.684894
1476,2.684743
1477,2.684718
1478,2.685033
1479,2.684649
1480,2.684688
1481,2.684827
1482,2.684786
1483,2.684600
1484,2.685040
1485,2.684736
1486,2.684774
1487,2.685407
1488,2.685102
1489,2.685313
1490,2.685517
1491,2.684794
1492,2.685196
1493,2.685681
1494,2.685544
1495,2.685254
1496,2.685743
1497,2.685454
1498,2.685627
1499,2.686335
1500,2.685837
1501,2.685858
1502,2.685973
1503,2.685554
1504,2.685477
1505,2.685893
1506,2.685310
1507,2.685542
1508,2.686307
1509,2.685690
1510,2.685061
1511,2.685405
1512,2.685353
1513,2.685529
1514,2.685863
1515,2.685420
1516,2.685639
1517,2.685988
1518,2.685515
1519,2.685456
1520,2.686018
1521,2.685582
1522,2.685987
1523,2.686181
1524,2.686041
1525,2.686418
1526,2.687023
1527,2.687085
1528,2.687062
1529,2.687448
1530,2.686652
1531,2.686950
1532,2.687442
1533,2.686754
1534,2.686446
1535,2.686821
1536,2.686418
1537,2.686410
1538,2.686929
1539,2.686496
1540,2.686158
1541,2.686839
1542,2.686508
1543,2.686362
1544,2.686839
1545,2.686918
1546,2.687022
1547,2.687298
1548,2.686879
1549,2.686435
1550,2.687311
1551,2.686695
1552,2.686528
1553,2.686962
1554,2.686527
1555,2.686231
1556,2.686776
1557,2.686249
1558,2.686217
1559,2.686709
1560,2.686293
1561,2.686342
1562,2.686900
1563,2.685972
1564,2.685981
1565,2.686227
1566,2.685880
1567,2.686127
1568,2.686469
1569,2.686473
1570,2.686567
1571,2.687038
1572,2.686756
1573,2.686471
1574,2.686667
1575,2.686774
1576,2.686683
1577,2.687313
1578,2.686468
1579,2.686611
1580,2.687169
1581,2.686793
1582,2.687009
1583,2.687733
1584,2.687412
1585,2.687096
1586,2.687810
1587,2.687349
1588,2.687525
1589,2.687920
1590,2.687471
1591,2.687666
1592,2.687943
1593,2.687525
1594,2.687328
1595,2.687450
1596,2.687074
1597,2.687025
1598,2.687203
1599,2.686560
1600,2.686490
1601,2.686870
1602,2.686114
1603,2.686235
1604,2.686857
1605,2.686814
1606,2.686687
1607,2.686778
1608,2.686548
1609,2.685978
1610,2.686225
1611,2.686081
1612,2.686063
1613,2.686506
1614,2.685715
1615,2.685709
1616,2.686091
1617,2.685530
1618,2.685445
1619,2.685013
1620,2.685970
1621,2.686405
1622,2.686901
1623,2.686470
1624,2.686506
1625,2.687002
1626,2.686657
1627,2.686647
1628,2.687308
1629,2.686734
1630,2.686800
1631,2.687490
1632,2.686768
1633,2.686761
1634,2.687211
1635,2.686982
1636,2.686914
1637,2.687629
1638,2.687116
1639,2.687269
1640,2.687671
1641,2.687237
1642,2.687425
1643,2.688082
1644,2.687708
1645,2.687549
1646,2.687809
1647,2.686854
1648,2.687347
1649,2.687590
1650,2.687145
1651,2.686892
1652,2.687265
1653,2.687063
1654,2.686900
1655,2.687266
1656,2.687184
1657,2.686921
1658,2.687652
1659,2.686945
1660,2.686363
1661,2.686810
1662,2.686252
1663,2.686489
1664,2.686869
1665,2.686510
1666,2.686540
1667,2.687048
1668,2.686766
1669,2.686867
1670,2.687126
1671,2.687114
1672,2.687261
1673,2.687458
1674,2.687088
1675,2.687074
1676,2.687595
1677,2.687181
1678,2.687115
1679,2.687638
1680,2.687292
1681,2.687367
1682,2.687519
1683,2.687095
1684,2.687126
1685,2.687682
1686,2.687126
1687,2.687213
1688,2.687559
1689,2.687208
1690,2.687364
1691,2.688199
1692,2.687538
1693,2.687570
1694,2.687877
1695,2.687543
1696,2.687556
1697,2.687810
1698,2.687405
1699,2.687693
1700,2.687809
1701,2.687348
1702,2.687724
1703,2.687926
1704,2.687571
1705,2.687204
1706,2.687394
1707,2.686984
1708,2.687160
1709,2.687411
1710,2.687507
1711,2.687342
1712,2.687713
1713,2.687652
1714,2.688063
1715,2.688429
1716,2.687904
1717,2.687777
1718,2.688162
1719,2.687595
1720,2.687117
1721,2.687765
1722,2.687032
1723,2.687276
1724,2.687668
1725,2.687410
1726,2.686920
1727,2.687043
1728,2.686644
1729,2.686790
1730,2.687129
1731,2.686565
1732,2.686958
1733,2.687254
1734,2.686921
1735,2.686799
1736,2.686876
1737,2.686523
1738,2.686606
1739,2.686810
1740,2.686259
1741,2.686210
1742,2.686671
1743,2.685608
1744,2.685655
1745,2.685698
1746,2.685318
1747,2.685136
1748,2.685652
1749,2.684906
1750,2.684641
1751,2.685156
1752,2.684604
1753,2.684782
1754,2.685394
1755,2.684796
1756,2.684400
1757,2.684733
1758,2.684353
1759,2.684161
1760,2.684172
1761,2.683580
1762,2.683830
1763,2.684306
1764,2.683695
1765,2.683782
1766,2.683948
1767,2.683771
1768,2.683996
1769,2.684262
1770,2.683736
1771,2.683623
1772,2.683847
1773,2.683500
1774,2.683675
1775,2.684012
1776,2.683517
1777,2.683543
1778,2.683883
1779,2.683281
1780,2.683589
1781,2.683928
1782,2.683668
1783,2.683591
1784,2.683971
1785,2.683402
1786,2.683594
1787,2.684085
1788,2.683448
1789,2.683573
1790,2.683508
1791,2.682986
1792,2.683092
1793,2.683439
1794,2.683189
1795,2.682901
1796,2.683291
1797,2.682845
1798,2.682663
1799,2.683000
1800,2.682633
1801,2.682449
1802,2.682608
1803,2.682465
1804,2.682365
1805,2.682341
1806,2.682140
1807,2.681967
1808,2.682516
1809,2.682517
1810,2.682679
1811,2.682928
1812,2.682973
1813,2.683044
1814,2.683593
1815,2.683337
1816,2.683573
1817,2.684029
1818,2.683648
1819,2.683701
1820,2.684127
1821,2.683569
1822,2.683712
1823,2.684036
1824,2.683707
1825,2.683726
1826,2.684089
1827,2.683616
