EL34143A exported datalog
File type: CSV
File version: 1

"Per division: 5.000000"
"Offset: 0.000000"
"Trigger position: 0"
"Sample interval: 5.00000763"
"Number of sample: 120960/120960"
"Trigger sample: 0"
"Number of pre-trigger sample: 0"
"Date: 2025/03/15 10:51:14"

"V1: 0.500000, 1.440000"
"I1: 1.000000, 0.000000"
"P1: 5.000000, 0.000000"

Power Enabled:,None

Enable:,"Volt avg 1","Volt min 1","Volt max 1"
20999,2.883024,2.105259,2.909789
21000,2.882789,2.106693,2.911223
21001,2.882733,2.103825,2.909789
21002,2.882922,2.103825,2.911223
21003,2.882813,2.105259,2.909789
21004,2.882937,2.105259,2.911223
21005,2.883308,2.105259,2.912657
21006,2.883315,2.103825,2.909789
21007,2.883170,2.105259,2.911223
21008,2.883318,2.105259,2.911223
21009,2.882868,2.106693,2.909789
21010,2.882986,2.103825,2.911223
21011,2.883209,2.100956,2.911223
21012,2.882945,2.102391,2.911223
21013,2.882812,2.103825,2.909789
21014,2.883169,2.105259,2.911223
21015,2.883316,2.105259,2.911223
21016,2.882914,2.106693,2.912657
21017,2.882935,2.103825,2.911223
21018,2.882895,2.105259,2.909789
21019,2.883021,2.105259,2.911223
21020,2.883120,2.105259,2.909789
21021,2.883159,2.105259,2.911223
21022,2.883101,2.105259,2.911223
21023,2.883489,2.103825,2.911223
21024,2.883168,2.103825,2.912657
21025,2.883245,2.103825,2.911223
21026,2.883420,2.103825,2.911223
21027,2.883044,2.102391,2.909789
21028,2.883087,2.102391,2.911223
21029,2.883329,2.100956,2.912657
21030,2.882975,2.102391,2.909789
21031,2.883132,2.102391,2.911223
21032,2.883234,2.103825,2.912657
21033,2.883269,2.103825,2.912657
21034,2.883498,2.105259,2.911223
21035,2.883598,2.102391,2.911223
21036,2.883359,2.103825,2.911223
21037,2.883105,2.106693,2.909789
21038,2.883293,2.102391,2.911223
21039,2.883143,2.103825,2.912657
21040,2.883069,2.102391,2.911223
21041,2.883326,2.102391,2.911223
21042,2.883151,2.103825,2.909789
21043,2.882990,2.105259,2.909789
21044,2.883260,2.103825,2.911223
21045,2.883167,2.102391,2.911223
21046,2.883172,2.103825,2.911223
21047,2.883271,2.103825,2.911223
21048,2.883078,2.100956,2.911223
21049,2.883110,2.105259,2.911223
21050,2.883186,2.103825,2.909789
21051,2.883210,2.103825,2.911223
21052,2.883198,2.102391,2.911223
21053,2.883025,2.100956,2.912657
21054,2.882806,2.102391,2.909789
21055,2.882931,2.103825,2.911223
21056,2.883317,2.103825,2.911223
21057,2.883227,2.103825,2.911223
21058,2.883337,2.103825,2.911223
21059,2.883486,2.100956,2.911223
21060,2.882991,2.102391,2.911223
21061,2.883143,2.103825,2.911223
21062,2.883113,2.103825,2.911223
21063,2.882986,2.102391,2.909789
21064,2.882967,2.103825,2.911223
21065,2.883281,2.103825,2.911223
21066,2.883128,2.102391,2.911223
21067,2.882877,2.102391,2.911223
21068,2.882982,2.103825,2.911223
21069,2.883040,2.103825,2.911223
21070,2.883011,2.105259,2.914091
21071,2.883069,2.103825,2.911223
21072,2.882933,2.103825,2.909789
21073,2.883063,2.100956,2.911223
21074,2.883580,2.103825,2.911223
21075,2.883034,2.103825,2.912657
21076,2.882879,2.102391,2.911223
21077,2.883251,2.103825,2.911223
21078,2.883034,2.100956,2.911223
21079,2.882762,2.096654,2.909789
21080,2.882926,2.099522,2.909789
21081,2.882884,2.102391,2.912657
21082,2.882617,2.099522,2.909789
21083,2.883135,2.100956,2.911223
21084,2.882914,2.100956,2.911223
21085,2.882943,2.099522,2.911223
21086,2.883434,2.100956,2.909789
21087,2.882878,2.098088,2.909789
21088,2.882697,2.100956,2.911223
21089,2.882835,2.099522,2.911223
21090,2.882738,2.098088,2.909789
21091,2.883029,2.102391,2.909789
21092,2.883154,2.100956,2.912657
21093,2.882863,2.099522,2.909789
21094,2.883109,2.099522,2.911223
21095,2.883507,2.099522,2.912657
21096,2.883408,2.100956,2.911223
21097,2.883245,2.098088,2.911223
21098,2.883458,2.098088,2.909789
21099,2.882988,2.099522,2.909789
21100,2.883160,2.099522,2.911223
21101,2.883304,2.098088,2.909789
21102,2.882977,2.100956,2.909789
21103,2.883349,2.100956,2.911223
21104,2.883547,2.099522,2.911223
21105,2.883260,2.099522,2.909789
21106,2.883269,2.098088,2.911223
21107,2.883531,2.099522,2.911223
21108,2.883192,2.099522,2.912657
21109,2.883080,2.098088,2.912657
21110,2.883160,2.100956,2.911223
21111,2.883098,2.099522,2.914091
21112,2.883029,2.099522,2.911223
21113,2.883340,2.096654,2.911223
21114,2.882989,2.100956,2.909789
21115,2.882986,2.098088,2.909789
21116,2.882950,2.095220,2.909789
21117,2.882799,2.099522,2.911223
21118,2.883050,2.100956,2.911223
21119,2.883181,2.099522,2.909789
21120,2.883125,2.099522,2.911223
21121,2.882939,2.098088,2.911223
21122,2.883111,2.099522,2.911223
21123,2.883119,2.100956,2.911223
21124,2.883043,2.102391,2.911223
21125,2.883265,2.096654,2.911223
21126,2.883236,2.100956,2.911223
21127,2.883149,2.100956,2.912657
21128,2.883079,2.099522,2.909789
21129,2.882991,2.099522,2.911223
21130,2.883118,2.100956,2.909789
21131,2.883074,2.100956,2.909789
21132,2.882838,2.099522,2.911223
21133,2.882778,2.099522,2.909789
21134,2.882996,2.099522,2.911223
21135,2.882763,2.099522,2.909789
21136,2.882694,2.099522,2.909789
21137,2.882929,2.099522,2.909789
21138,2.882545,2.099522,2.909789
21139,2.882930,2.096654,2.911223
21140,2.883265,2.099522,2.912657
21141,2.882981,2.099522,2.911223
21142,2.882826,2.099522,2.909789
21143,2.883054,2.098088,2.914091
21144,2.882988,2.099522,2.909789
21145,2.882882,2.102391,2.911223
21146,2.883216,2.098088,2.911223
21147,2.882864,2.096654,2.909789
21148,2.882802,2.100956,2.911223
21149,2.883014,2.102391,2.912657
21150,2.883020,2.102391,2.911223
21151,2.883045,2.100956,2.911223
21152,2.883088,2.100956,2.911223
21153,2.883204,2.100956,2.911223
21154,2.883200,2.099522,2.911223
21155,2.883145,2.100956,2.909789
21156,2.882742,2.102391,2.909789
21157,2.882549,2.100956,2.911223
21158,2.882839,2.102391,2.908355
21159,2.882784,2.099522,2.909789
21160,2.882984,2.102391,2.911223
21161,2.882813,2.099522,2.909789
21162,2.882494,2.102391,2.911223
21163,2.882581,2.100956,2.912657
21164,2.883132,2.102391,2.911223
21165,2.882811,2.100956,2.911223
21166,2.882885,2.099522,2.909789
21167,2.882977,2.098088,2.911223
21168,2.882961,2.099522,2.909789
21169,2.882961,2.102391,2.909789
21170,2.882990,2.099522,2.909789
21171,2.882921,2.096654,2.909789
21172,2.882918,2.100956,2.912657
21173,2.883149,2.100956,2.909789
21174,2.882808,2.100956,2.912657
21175,2.882595,2.099522,2.911223
21176,2.883071,2.099522,2.909789
21177,2.883013,2.100956,2.911223
21178,2.883004,2.100956,2.912657
21179,2.883011,2.099522,2.909789
21180,2.883055,2.100956,2.911223
21181,2.883203,2.100956,2.911223
21182,2.883441,2.100956,2.911223
21183,2.883152,2.102391,2.914091
21184,2.883314,2.099522,2.911223
21185,2.883537,2.102391,2.911223
21186,2.883065,2.099522,2.912657
21187,2.882822,2.102391,2.909789
21188,2.883151,2.100956,2.911223
21189,2.882902,2.100956,2.911223
21190,2.882968,2.100956,2.909789
21191,2.882937,2.099522,2.912657
21192,2.882731,2.099522,2.909789
21193,2.882916,2.100956,2.912657
21194,2.882979,2.100956,2.909789
21195,2.882728,2.100956,2.909789
21196,2.882800,2.102391,2.911223
21197,2.883074,2.102391,2.909789
21198,2.882593,2.099522,2.908355
21199,2.882528,2.102391,2.911223
21200,2.882626,2.099522,2.909789
21201,2.882736,2.100956,2.909789
21202,2.882487,2.096654,2.909789
21203,2.882745,2.099522,2.909789
21204,2.882887,2.100956,2.909789
21205,2.882586,2.099522,2.911223
21206,2.882894,2.098088,2.911223
21207,2.882555,2.095220,2.911223
21208,2.882674,2.100956,2.909789
21209,2.882871,2.098088,2.909789
21210,2.882437,2.098088,2.909789
21211,2.882401,2.099522,2.909789
21212,2.882893,2.096654,2.909789
21213,2.882785,2.100956,2.912657
21214,2.882730,2.099522,2.911223
21215,2.882620,2.099522,2.911223
21216,2.882467,2.095220,2.909789
21217,2.882504,2.100956,2.909789
21218,2.882757,2.099522,2.911223
21219,2.882943,2.100956,2.912657
21220,2.883039,2.098088,2.914091
21221,2.883163,2.096654,2.909789
21222,2.883117,2.099522,2.909789
21223,2.883351,2.099522,2.911223
21224,2.883442,2.098088,2.909789
21225,2.883379,2.095220,2.911223
21226,2.882982,2.099522,2.911223
21227,2.883332,2.098088,2.911223
21228,2.883360,2.099522,2.909789
21229,2.883012,2.098088,2.912657
21230,2.883101,2.098088,2.911223
21231,2.882818,2.098088,2.909789
21232,2.882854,2.099522,2.909789
21233,2.882816,2.096654,2.909789
21234,2.882583,2.099522,2.912657
21235,2.882764,2.098088,2.912657
21236,2.882892,2.099522,2.911223
21237,2.882823,2.098088,2.909789
21238,2.882759,2.096654,2.909789
21239,2.882940,2.100956,2.909789
21240,2.882693,2.099522,2.909789
21241,2.882696,2.098088,2.911223
21242,2.882952,2.095220,2.909789
21243,2.882981,2.099522,2.911223
21244,2.882736,2.099522,2.911223
21245,2.882727,2.098088,2.909789
21246,2.882747,2.099522,2.911223
21247,2.882752,2.099522,2.909789
21248,2.883173,2.100956,2.911223
21249,2.883003,2.099522,2.909789
21250,2.882844,2.099522,2.909789
21251,2.883050,2.098088,2.911223
21252,2.882979,2.099522,2.909789
21253,2.883013,2.098088,2.911223
21254,2.883075,2.098088,2.909789
21255,2.883077,2.098088,2.911223
21256,2.883122,2.096654,2.911223
21257,2.883256,2.099522,2.911223
21258,2.883060,2.099522,2.911223
21259,2.882930,2.095220,2.909789
21260,2.882968,2.098088,2.911223
21261,2.882832,2.099522,2.909789
21262,2.882951,2.098088,2.911223
21263,2.883132,2.100956,2.912657
21264,2.882937,2.098088,2.909789
21265,2.883019,2.098088,2.911223
21266,2.883189,2.098088,2.911223
21267,2.882746,2.098088,2.911223
21268,2.883007,2.098088,2.909789
21269,2.883268,2.099522,2.912657
21270,2.882904,2.098088,2.912657
21271,2.883177,2.099522,2.911223
21272,2.883485,2.099522,2.911223
21273,2.882745,2.098088,2.909789
21274,2.882922,2.093786,2.911223
21275,2.882897,2.100956,2.912657
21276,2.882763,2.098088,2.909789
21277,2.883101,2.098088,2.911223
21278,2.883138,2.098088,2.911223
21279,2.883121,2.099522,2.911223
21280,2.883202,2.098088,2.909789
21281,2.883231,2.099522,2.911223
21282,2.882869,2.098088,2.911223
21283,2.882978,2.098088,2.911223
21284,2.883016,2.099522,2.911223
21285,2.882889,2.096654,2.914091
21286,2.883012,2.098088,2.911223
21287,2.883024,2.096654,2.912657
21288,2.883089,2.096654,2.911223
21289,2.882930,2.100956,2.909789
21290,2.883087,2.099522,2.911223
21291,2.882806,2.099522,2.909789
21292,2.882922,2.099522,2.909789
21293,2.883148,2.099522,2.909789
21294,2.883302,2.099522,2.911223
21295,2.883353,2.098088,2.911223
21296,2.883467,2.100956,2.911223
21297,2.883065,2.096654,2.911223
21298,2.883240,2.098088,2.912657
21299,2.883261,2.096654,2.911223
21300,2.883100,2.098088,2.911223
21301,2.882993,2.093786,2.909789
21302,2.883145,2.096654,2.912657
21303,2.882890,2.096654,2.911223
21304,2.882966,2.099522,2.911223
21305,2.882928,2.095220,2.909789
21306,2.882966,2.098088,2.909789
21307,2.883007,2.096654,2.911223
21308,2.883050,2.098088,2.909789
21309,2.883068,2.093786,2.911223
21310,2.883173,2.095220,2.909789
21311,2.883323,2.096654,2.911223
21312,2.883244,2.098088,2.909789
21313,2.883239,2.098088,2.909789
21314,2.883123,2.093786,2.911223
21315,2.883226,2.095220,2.912657
21316,2.883189,2.096654,2.911223
21317,2.883248,2.096654,2.909789
21318,2.883093,2.096654,2.911223
21319,2.883157,2.098088,2.911223
21320,2.883456,2.096654,2.909789
21321,2.883298,2.096654,2.911223
21322,2.883393,2.096654,2.911223
21323,2.883188,2.093786,2.911223
21324,2.883014,2.098088,2.911223
21325,2.883012,2.098088,2.911223
21326,2.883363,2.096654,2.911223
21327,2.883051,2.096654,2.912657
21328,2.883116,2.095220,2.909789
21329,2.883156,2.096654,2.909789
21330,2.882927,2.093786,2.911223
21331,2.882911,2.096654,2.911223
21332,2.883676,2.098088,2.911223
21333,2.883263,2.096654,2.912657
21334,2.883358,2.096654,2.912657
21335,2.883480,2.098088,2.911223
21336,2.883014,2.096654,2.911223
21337,2.883133,2.096654,2.911223
21338,2.883365,2.093786,2.911223
21339,2.883526,2.096654,2.911223
21340,2.883661,2.095220,2.911223
21341,2.883595,2.096654,2.911223
21342,2.883423,2.095220,2.911223
21343,2.883478,2.096654,2.911223
21344,2.883424,2.096654,2.912657
21345,2.883317,2.098088,2.911223
21346,2.883254,2.096654,2.911223
21347,2.883214,2.095220,2.909789
21348,2.883204,2.095220,2.911223
21349,2.883395,2.095220,2.911223
21350,2.883277,2.098088,2.909789
21351,2.883155,2.092352,2.911223
21352,2.883436,2.096654,2.911223
21353,2.883113,2.096654,2.911223
21354,2.883032,2.095220,2.911223
21355,2.883235,2.095220,2.909789
21356,2.883431,2.096654,2.911223
21357,2.883422,2.096654,2.911223
21358,2.883307,2.098088,2.911223
21359,2.882978,2.095220,2.914091
21360,2.882872,2.095220,2.911223
21361,2.883242,2.096654,2.909789
21362,2.882934,2.096654,2.909789
21363,2.883031,2.096654,2.909789
21364,2.883682,2.095220,2.909789
21365,2.883025,2.096654,2.911223
21366,2.882985,2.093786,2.911223
21367,2.883221,2.096654,2.909789
21368,2.882874,2.096654,2.909789
21369,2.882986,2.095220,2.909789
21370,2.883142,2.096654,2.911223
21371,2.882875,2.095220,2.911223
21372,2.882611,2.096654,2.911223
21373,2.882925,2.096654,2.909789
21374,2.882768,2.096654,2.911223
21375,2.883009,2.096654,2.911223
21376,2.883028,2.095220,2.912657
21377,2.882555,2.093786,2.909789
21378,2.882891,2.096654,2.911223
21379,2.883086,2.098088,2.911223
21380,2.883016,2.098088,2.911223
21381,2.882959,2.095220,2.911223
21382,2.883373,2.093786,2.911223
21383,2.883319,2.096654,2.911223
21384,2.883041,2.093786,2.909789
21385,2.883044,2.093786,2.909789
21386,2.882928,2.096654,2.909789
21387,2.883012,2.096654,2.911223
21388,2.883248,2.093786,2.909789
21389,2.882928,2.095220,2.909789
21390,2.882979,2.095220,2.909789
21391,2.883363,2.093786,2.912657
21392,2.883103,2.096654,2.909789
21393,2.883106,2.093786,2.909789
21394,2.883419,2.095220,2.909789
21395,2.883407,2.096654,2.911223
21396,2.883348,2.095220,2.909789
21397,2.883424,2.095220,2.911223
21398,2.883498,2.095220,2.911223
21399,2.883279,2.096654,2.911223
21400,2.883244,2.096654,2.911223
21401,2.883134,2.095220,2.911223
21402,2.883318,2.096654,2.909789
21403,2.883629,2.096654,2.911223
21404,2.883297,2.095220,2.911223
21405,2.883208,2.096654,2.911223
21406,2.883414,2.095220,2.909789
21407,2.883143,2.098088,2.909789
21408,2.882817,2.098088,2.911223
21409,2.883177,2.099522,2.909789
21410,2.882976,2.096654,2.909789
21411,2.882844,2.099522,2.911223
21412,2.883099,2.099522,2.911223
21413,2.883080,2.099522,2.911223
21414,2.882851,2.100956,2.911223
21415,2.883321,2.099522,2.909789
21416,2.883095,2.096654,2.912657
21417,2.883086,2.099522,2.909789
21418,2.883090,2.100956,2.911223
21419,2.882789,2.096654,2.909789
21420,2.882875,2.098088,2.909789
21421,2.882894,2.096654,2.912657
21422,2.882972,2.100956,2.911223
21423,2.882949,2.099522,2.911223
21424,2.882823,2.095220,2.911223
21425,2.882902,2.098088,2.911223
21426,2.882841,2.099522,2.911223
21427,2.882906,2.099522,2.911223
21428,2.882865,2.099522,2.909789
21429,2.882798,2.096654,2.911223
21430,2.883169,2.099522,2.911223
21431,2.883048,2.098088,2.911223
21432,2.883170,2.099522,2.911223
21433,2.883236,2.100956,2.911223
21434,2.883006,2.096654,2.911223
21435,2.883187,2.099522,2.909789
21436,2.883134,2.098088,2.911223
21437,2.882986,2.099522,2.911223
21438,2.882871,2.095220,2.909789
21439,2.883119,2.100956,2.909789
21440,2.883035,2.098088,2.911223
21441,2.883056,2.099522,2.911223
21442,2.883360,2.099522,2.912657
21443,2.883171,2.100956,2.911223
21444,2.883117,2.098088,2.911223
21445,2.883390,2.100956,2.911223
21446,2.883208,2.098088,2.912657
21447,2.883440,2.098088,2.911223
21448,2.883514,2.098088,2.911223
21449,2.883255,2.098088,2.912657
21450,2.883042,2.099522,2.914091
21451,2.883217,2.096654,2.911223
21452,2.883015,2.099522,2.911223
21453,2.883070,2.098088,2.909789
21454,2.883179,2.100956,2.911223
21455,2.882957,2.096654,2.911223
21456,2.882803,2.098088,2.909789
21457,2.883263,2.098088,2.909789
21458,2.882980,2.099522,2.911223
21459,2.883286,2.095220,2.911223
21460,2.883005,2.100956,2.911223
21461,2.883126,2.099522,2.911223
21462,2.883073,2.099522,2.911223
21463,2.883273,2.098088,2.909789
21464,2.883001,2.098088,2.909789
21465,2.882965,2.099522,2.911223
21466,2.883012,2.099522,2.911223
21467,2.882858,2.098088,2.911223
21468,2.882800,2.099522,2.909789
21469,2.882817,2.098088,2.912657
21470,2.882638,2.098088,2.909789
21471,2.882596,2.098088,2.909789
21472,2.882873,2.096654,2.911223
21473,2.882824,2.096654,2.909789
21474,2.882693,2.098088,2.909789
21475,2.882846,2.098088,2.911223
21476,2.882404,2.096654,2.909789
21477,2.882547,2.096654,2.911223
21478,2.882520,2.093786,2.909789
21479,2.882284,2.095220,2.909789
21480,2.882301,2.093786,2.909789
21481,2.882641,2.095220,2.911223
21482,2.882659,2.099522,2.909789
21483,2.882548,2.098088,2.909789
21484,2.882620,2.098088,2.909789
21485,2.882848,2.096654,2.909789
21486,2.882637,2.098088,2.912657
21487,2.882655,2.098088,2.909789
21488,2.882300,2.098088,2.912657
21489,2.882523,2.098088,2.909789
21490,2.882673,2.096654,2.909789
21491,2.882484,2.098088,2.911223
21492,2.882524,2.098088,2.909789
21493,2.882515,2.095220,2.909789
21494,2.882354,2.093786,2.909789
21495,2.882320,2.096654,2.909789
21496,2.882751,2.098088,2.909789
21497,2.882515,2.098088,2.911223
21498,2.882734,2.095220,2.911223
21499,2.882905,2.098088,2.909789
21500,2.883124,2.096654,2.909789
21501,2.882987,2.095220,2.911223
21502,2.883409,2.098088,2.909789
21503,2.882810,2.096654,2.909789
21504,2.882767,2.096654,2.909789
21505,2.883016,2.096654,2.911223
21506,2.882924,2.096654,2.911223
21507,2.882803,2.098088,2.911223
21508,2.883185,2.098088,2.911223
21509,2.883001,2.095220,2.912657
21510,2.882939,2.098088,2.909789
21511,2.883439,2.096654,2.911223
21512,2.883173,2.099522,2.912657
21513,2.883116,2.095220,2.912657
21514,2.883346,2.096654,2.911223
21515,2.883297,2.096654,2.909789
21516,2.883198,2.096654,2.911223
21517,2.883358,2.098088,2.909789
21518,2.883295,2.098088,2.911223
21519,2.883225,2.098088,2.911223
21520,2.883366,2.098088,2.912657
21521,2.883218,2.099522,2.911223
21522,2.883365,2.098088,2.911223
21523,2.883258,2.096654,2.911223
21524,2.883226,2.098088,2.909789
21525,2.883368,2.096654,2.912657
21526,2.883322,2.095220,2.912657
21527,2.883172,2.098088,2.911223
21528,2.882771,2.092352,2.909789
21529,2.883218,2.096654,2.911223
21530,2.883026,2.095220,2.909789
21531,2.882915,2.095220,2.909789
21532,2.883207,2.098088,2.911223
21533,2.882771,2.096654,2.912657
21534,2.882976,2.096654,2.909789
21535,2.883179,2.098088,2.911223
21536,2.883115,2.098088,2.911223
21537,2.882811,2.093786,2.909789
21538,2.883137,2.096654,2.909789
21539,2.882816,2.095220,2.909789
21540,2.882663,2.095220,2.911223
21541,2.882825,2.096654,2.909789
21542,2.882524,2.095220,2.909789
21543,2.882507,2.090918,2.911223
21544,2.882796,2.093786,2.911223
21545,2.883006,2.095220,2.909789
21546,2.882906,2.092352,2.911223
21547,2.882962,2.092352,2.911223
21548,2.882840,2.093786,2.909789
21549,2.882857,2.093786,2.909789
21550,2.882940,2.093786,2.911223
21551,2.882736,2.093786,2.911223
21552,2.882583,2.095220,2.911223
21553,2.882820,2.093786,2.912657
21554,2.882598,2.095220,2.909789
21555,2.882509,2.092352,2.909789
21556,2.882783,2.093786,2.909789
21557,2.883034,2.095220,2.911223
21558,2.883109,2.095220,2.909789
21559,2.883328,2.096654,2.911223
21560,2.883042,2.095220,2.909789
21561,2.883208,2.095220,2.911223
21562,2.882987,2.093786,2.911223
21563,2.882351,2.090918,2.909789
21564,2.882407,2.092352,2.911223
21565,2.882540,2.093786,2.911223
21566,2.882333,2.092352,2.909789
21567,2.882345,2.092352,2.911223
21568,2.882619,2.093786,2.912657
21569,2.882455,2.090918,2.912657
21570,2.882758,2.092352,2.912657
21571,2.882828,2.092352,2.911223
21572,2.882794,2.090918,2.912657
21573,2.882771,2.090918,2.911223
21574,2.883214,2.093786,2.911223
21575,2.883048,2.092352,2.911223
21576,2.883008,2.093786,2.912657
21577,2.883298,2.092352,2.909789
21578,2.882912,2.093786,2.911223
21579,2.882729,2.092352,2.909789
21580,2.882939,2.090918,2.911223
21581,2.883096,2.092352,2.912657
21582,2.883212,2.092352,2.912657
21583,2.882948,2.092352,2.911223
21584,2.882636,2.092352,2.911223
21585,2.882830,2.092352,2.909789
21586,2.882680,2.088050,2.911223
21587,2.882771,2.090918,2.909789
21588,2.882683,2.089484,2.911223
21589,2.882828,2.090918,2.909789
21590,2.882338,2.088050,2.911223
21591,2.882349,2.089484,2.909789
21592,2.882748,2.089484,2.909789
21593,2.882418,2.089484,2.911223
21594,2.882616,2.088050,2.911223
21595,2.882585,2.088050,2.909789
21596,2.882653,2.089484,2.912657
21597,2.882881,2.088050,2.912657
21598,2.882951,2.088050,2.912657
21599,2.882818,2.088050,2.911223
21600,2.882759,2.089484,2.912657
21601,2.883017,2.086616,2.911223
21602,2.882811,2.088050,2.911223
21603,2.882689,2.088050,2.909789
21604,2.882807,2.088050,2.912657
21605,2.882694,2.089484,2.909789
21606,2.882906,2.089484,2.909789
21607,2.882978,2.089484,2.911223
21608,2.882578,2.089484,2.909789
21609,2.882393,2.083747,2.909789
21610,2.882722,2.089484,2.909789
21611,2.882640,2.089484,2.909789
21612,2.882651,2.089484,2.911223
21613,2.882892,2.088050,2.912657
21614,2.882668,2.088050,2.909789
21615,2.882688,2.090918,2.909789
21616,2.882920,2.085181,2.909789
21617,2.882733,2.086616,2.908355
21618,2.882339,2.086616,2.911223
21619,2.882516,2.090918,2.909789
21620,2.882489,2.089484,2.911223
21621,2.882657,2.088050,2.909789
21622,2.882766,2.086616,2.909789
21623,2.882851,2.088050,2.911223
21624,2.882858,2.085181,2.911223
21625,2.883098,2.086616,2.911223
21626,2.882715,2.085181,2.909789
21627,2.882492,2.088050,2.909789
21628,2.882407,2.086616,2.911223
21629,2.882223,2.086616,2.909789
21630,2.882149,2.086616,2.909789
21631,2.882515,2.088050,2.911223
21632,2.882375,2.088050,2.909789
21633,2.882116,2.082313,2.909789
21634,2.882413,2.086616,2.911223
21635,2.882039,2.085181,2.909789
21636,2.882159,2.086616,2.909789
21637,2.882191,2.080879,2.909789
21638,2.882263,2.085181,2.911223
21639,2.882137,2.086616,2.909789
21640,2.882200,2.085181,2.909789
21641,2.882158,2.086616,2.909789
21642,2.882126,2.088050,2.909789
21643,2.882318,2.083747,2.909789
21644,2.881934,2.083747,2.911223
21645,2.882262,2.086616,2.911223
21646,2.882671,2.086616,2.911223
21647,2.882568,2.085181,2.909789
21648,2.882241,2.085181,2.909789
21649,2.882444,2.083747,2.911223
21650,2.882308,2.085181,2.909789
21651,2.882246,2.083747,2.914091
21652,2.882158,2.082313,2.909789
21653,2.882073,2.085181,2.909789
21654,2.882191,2.086616,2.908355
21655,2.882294,2.086616,2.909789
21656,2.882143,2.085181,2.909789
21657,2.882260,2.083747,2.909789
21658,2.882327,2.085181,2.911223
21659,2.882037,2.085181,2.909789
21660,2.881995,2.080879,2.911223
21661,2.882040,2.080879,2.911223
21662,2.881748,2.083747,2.909789
21663,2.881557,2.082313,2.911223
21664,2.881747,2.079445,2.908355
21665,2.881704,2.082313,2.911223
21666,2.881584,2.083747,2.911223
21667,2.881999,2.083747,2.909789
21668,2.881658,2.085181,2.908355
21669,2.881867,2.086616,2.911223
21670,2.882113,2.085181,2.911223
21671,2.881985,2.082313,2.909789
21672,2.882153,2.085181,2.912657
21673,2.882212,2.085181,2.909789
21674,2.882179,2.086616,2.909789
21675,2.882062,2.085181,2.909789
21676,2.882214,2.083747,2.909789
21677,2.882089,2.085181,2.909789
21678,2.882047,2.086616,2.909789
21679,2.882306,2.083747,2.908355
21680,2.882360,2.083747,2.909789
21681,2.882222,2.085181,2.909789
21682,2.882303,2.086616,2.909789
21683,2.881911,2.086616,2.909789
21684,2.881819,2.085181,2.909789
21685,2.882041,2.082313,2.908355
21686,2.881906,2.085181,2.909789
21687,2.881772,2.083747,2.909789
21688,2.882327,2.085181,2.909789
21689,2.881991,2.085181,2.909789
21690,2.881784,2.083747,2.911223
21691,2.882044,2.085181,2.909789
21692,2.882133,2.083747,2.908355
21693,2.881903,2.083747,2.909789
21694,2.882094,2.085181,2.909789
21695,2.882041,2.083747,2.909789
21696,2.882374,2.085181,2.911223
21697,2.882377,2.085181,2.909789
21698,2.882063,2.085181,2.909789
21699,2.881940,2.082313,2.911223
21700,2.882062,2.083747,2.909789
21701,2.882009,2.083747,2.911223
21702,2.881725,2.085181,2.909789
21703,2.881886,2.085181,2.908355
21704,2.881657,2.083747,2.908355
21705,2.881799,2.082313,2.909789
21706,2.882313,2.085181,2.911223
21707,2.882283,2.086616,2.911223
21708,2.881829,2.085181,2.911223
21709,2.881917,2.083747,2.909789
21710,2.881862,2.083747,2.909789
21711,2.881978,2.085181,2.911223
21712,2.882315,2.083747,2.911223
21713,2.881930,2.083747,2.909789
21714,2.882022,2.085181,2.909789
21715,2.882108,2.085181,2.909789
21716,2.881945,2.083747,2.909789
21717,2.881986,2.083747,2.909789
21718,2.882004,2.082313,2.909789
21719,2.882010,2.082313,2.911223
21720,2.882141,2.086616,2.911223
21721,2.882318,2.083747,2.909789
21722,2.882392,2.085181,2.911223
21723,2.882313,2.083747,2.911223
21724,2.882516,2.083747,2.909789
21725,2.882170,2.085181,2.909789
21726,2.882305,2.083747,2.909789
21727,2.882323,2.080879,2.911223
21728,2.881813,2.085181,2.909789
21729,2.882122,2.080879,2.911223
21730,2.882313,2.086616,2.911223
21731,2.882255,2.085181,2.911223
21732,2.882234,2.085181,2.909789
21733,2.882244,2.086616,2.911223
21734,2.882151,2.083747,2.909789
21735,2.882362,2.085181,2.908355
21736,2.882402,2.082313,2.911223
21737,2.882415,2.085181,2.912657
21738,2.882234,2.085181,2.909789
21739,2.882386,2.083747,2.909789
21740,2.882105,2.085181,2.909789
21741,2.882227,2.083747,2.908355
21742,2.882497,2.083747,2.912657
21743,2.882385,2.083747,2.909789
21744,2.882388,2.086616,2.909789
21745,2.882481,2.086616,2.911223
21746,2.882354,2.085181,2.909789
21747,2.882085,2.082313,2.909789
21748,2.882426,2.078011,2.909789
21749,2.882265,2.083747,2.909789
21750,2.882000,2.085181,2.909789
21751,2.882403,2.085181,2.911223
21752,2.882318,2.085181,2.912657
21753,2.882297,2.082313,2.911223
21754,2.882325,2.085181,2.911223
21755,2.882063,2.083747,2.909789
21756,2.881951,2.082313,2.909789
21757,2.882226,2.082313,2.911223
21758,2.881993,2.083747,2.909789
21759,2.882193,2.082313,2.909789
21760,2.882127,2.085181,2.912657
21761,2.881957,2.082313,2.909789
21762,2.882040,2.082313,2.911223
21763,2.882454,2.083747,2.909789
