EL34143A exported datalog
File type: CSV
File version: 1

"Per division: 5.000000"
"Offset: -3.111111"
"Trigger position: 0"
"Sample interval: 0.49999872"
"Number of sample: 172800/172800"
"Trigger sample: 0"
"Number of pre-trigger sample: 0"
"Date: 2025/03/04 04:03:13"

"V1: 0.500000, 1.220000"
"I1: 1.000000, 0.000000"
"P1: 5.000000, 0.000000"

Power Enabled:,None

Enable:,"Volt avg 1"
1712,2.437599
1713,2.437552
1714,2.437666
1715,2.437942
1716,2.438039
1717,2.438137
1718,2.438016
1719,2.437670
1720,2.438200
1721,2.438047
1722,2.437775
1723,2.437757
1724,2.437878
1725,2.438143
1726,2.437889
1727,2.437702
1728,2.437750
1729,2.437901
1730,2.437851
1731,2.437742
1732,2.437830
1733,2.437653
1734,2.437643
1735,2.437854
1736,2.437975
1737,2.438058
1738,2.438003
1739,2.438110
1740,2.438044
1741,2.437704
1742,2.437858
1743,2.437779
1744,2.437618
1745,2.437432
1746,2.437463
1747,2.437531
1748,2.437475
1749,2.437445
1750,2.437483
1751,2.437528
1752,2.437485
1753,2.437738
1754,2.437853
1755,2.437642
1756,2.437586
1757,2.437641
1758,2.437807
1759,2.437800
1760,2.437872
1761,2.437733
1762,2.437648
1763,2.437964
1764,2.437705
1765,2.437753
1766,2.437615
1767,2.437389
