EL34143A exported datalog
File type: CSV
File version: 1

"Per division: 5.000000"
"Offset: 0.000000"
"Trigger position: 0"
"Sample interval: 5.00000763"
"Number of sample: 51175/51840"
"Trigger sample: 0"
"Number of pre-trigger sample: 0"
"Date: 2025/07/12 06:25:07"

"V1: 1.000000, 1.562500"
"I1: 1.000000, 0.000000"
"P1: 5.000000, 0.000000"

Power Enabled:,None

Enable:,"Volt avg 1"
1695,2.781721
1696,2.781795
1697,2.781447
1698,2.781113
1699,2.781461
1700,2.781329
1701,2.781123
1702,2.780949
1703,2.780816
1704,2.780777
1705,2.780837
1706,2.781140
1707,2.781028
1708,2.781173
1709,2.781064
1710,2.781133
1711,2.781366
1712,2.781442
1713,2.781198
1714,2.781055
1715,2.781038
1716,2.781109
1717,2.781046
1718,2.781067
1719,2.781025
1720,2.780751
1721,2.780873
1722,2.780825
1723,2.780898
1724,2.781081
1725,2.781183
1726,2.781114
1727,2.781033
1728,2.780678
1729,2.780775
1730,2.780942
1731,2.781076
1732,2.781006
1733,2.781091
1734,2.780927
1735,2.781009
1736,2.780910
1737,2.780984
1738,2.781009
1739,2.781035
1740,2.781025
1741,2.780910
1742,2.780649
1743,2.780946
1744,2.780877
1745,2.781110
1746,2.781101
1747,2.781002
1748,2.780864
1749,2.780773
1750,2.780684
1751,2.780555
1752,2.780806
1753,2.780887
1754,2.780882
1755,2.781003
1756,2.780962
1757,2.780968
1758,2.780756
1759,2.780849
1760,2.780836
1761,2.780746
1762,2.780807
1763,2.780763
1764,2.780714
1765,2.780908
1766,2.780926
1767,2.780839
