EL34143A exported datalog
File type: CSV
File version: 1

"Per division: 5.000000"
"Offset: 0.000000"
"Trigger position: 0"
"Sample interval: 5.00000763"
"Number of sample: 51846/51846"
"Trigger sample: 0"
"Number of pre-trigger sample: 0"
"Date: 2025/08/07 04:41:59"

"V1: 2.000000, 0.000000"
"I1: 1.000000, 0.000000"
"P1: 5.000000, 0.000000"

Power Enabled:,None

Enable:,"Volt avg 1"
0,3.161464
1,3.139106
2,3.122706
3,3.110105
4,3.106078
5,3.096799
6,3.092379
7,3.090366
8,3.081797
9,3.071742
10,3.071545
11,3.066791
12,3.065135
13,3.064006
14,3.055162
15,3.053740
16,3.051555
17,3.048300
18,3.040984
19,3.037497
20,3.033057
21,3.027859
22,3.033648
23,3.024293
24,3.025046
25,3.018361
26,3.014153
27,3.012487
28,3.009037
29,3.005758
30,2.998956
31,2.996605
32,2.990267
33,2.997506
34,2.997600
35,2.993685
36,2.991982
37,2.984603
38,2.987127
39,3.003304
40,3.001443
41,2.996634
42,2.988050
43,2.984072
44,2.981257
45,2.976411
46,2.973374
47,2.971239
48,2.968497
49,2.968644
50,2.966704
51,2.968678
52,2.963656
53,2.960847
54,2.960214
55,2.961658
56,2.961499
57,2.960034
58,2.958787
59,2.958953
60,2.957510
61,2.955418
62,2.953497
63,2.951560
64,2.948497
65,2.947230
66,2.943174
67,2.941612
68,2.946360
69,2.947033
70,2.943884
71,2.949874
72,2.941921
73,2.937552
74,2.938598
75,2.938178
76,2.934719
77,2.932298
78,2.935760
79,2.932039
80,2.933542
81,2.929197
82,2.930103
83,2.928235
84,2.929208
85,2.930353
86,2.932553
87,2.924641
88,2.923641
89,2.922835
90,2.925014
91,2.922895
92,2.925371
93,2.919330
94,2.918196
95,2.914186
96,2.912868
97,2.920635
98,2.916252
99,2.911522
100,2.913221
101,2.909755
102,2.912338
103,2.911911
104,2.908379
105,2.909022
106,2.907243
107,2.906566
108,2.904874
109,2.905756
110,2.902514
111,2.905252
112,2.903647
113,2.901933
114,2.898980
115,2.899357
116,2.896513
117,2.896728
118,2.895180
119,2.896155
120,2.897405
121,2.893162
122,2.891712
123,2.896614
124,2.895656
125,2.891539
126,2.890516
127,2.894294
128,2.890778
129,2.884967
130,2.884632
131,2.884509
132,2.885010
133,2.884312
134,2.887251
135,2.883146
136,2.878785
137,2.877077
138,2.876323
139,2.879205
140,2.882968
141,2.883174
142,2.883584
143,2.876853
144,2.876188
145,2.874811
146,2.874012
147,2.871998
148,2.871085
149,2.877012
150,2.881369
151,2.875170
152,2.869102
153,2.869444
154,2.869230
155,2.875223
156,2.871235
157,2.870981
158,2.866921
159,2.867062
160,2.866394
161,2.871676
162,2.869336
163,2.865388
164,2.863583
165,2.863886
166,2.861417
167,2.858520
168,2.863588
169,2.861158
170,2.858311
171,2.856481
172,2.858537
173,2.862306
174,2.860044
175,2.854630
176,2.852083
177,2.852530
178,2.849779
179,2.844821
180,2.850904
181,2.852638
182,2.845747
183,2.848847
184,2.847984
185,2.848225
186,2.849699
187,2.846570
188,2.837121
189,2.846410
190,2.844575
191,2.837997
192,2.834746
193,2.828737
194,2.830540
195,2.834535
196,2.852934
197,2.850614
198,2.846226
199,2.848784
200,2.848408
201,2.849078
202,2.848686
203,2.847081
204,2.848314
205,2.847184
206,2.847110
207,2.849710
208,2.846806
209,2.846684
210,2.846946
211,2.845176
212,2.842692
213,2.844697
214,2.842831
215,2.842231
216,2.842196
217,2.841391
218,2.839751
219,2.838130
220,2.837403
221,2.838739
222,2.839570
223,2.840059
224,2.839781
225,2.840476
226,2.841117
227,2.841791
228,2.840749
229,2.838619
230,2.836773
231,2.836260
232,2.837007
233,2.836244
234,2.836447
235,2.836229
236,2.835316
237,2.834192
238,2.833454
239,2.833553
240,2.832600
241,2.831995
242,2.830950
243,2.830924
244,2.830582
245,2.830218
246,2.829990
247,2.828868
248,2.829164
249,2.829466
250,2.829210
251,2.828679
252,2.828016
253,2.825938
254,2.825686
255,2.827085
256,2.825649
257,2.825187
258,2.827246
259,2.826909
260,2.825508
261,2.823862
262,2.822879
263,2.822872
264,2.822866
265,2.821912
266,2.821166
267,2.821485
268,2.822177
269,2.819933
270,2.820069
271,2.820570
272,2.819639
273,2.819182
274,2.818565
275,2.817358
276,2.820127
277,2.820131
278,2.817089
279,2.816718
280,2.816239
281,2.815900
282,2.815628
283,2.815533
284,2.814429
285,2.815770
286,2.816041
287,2.815409
288,2.814348
289,2.814298
290,2.813852
291,2.812968
292,2.813518
293,2.812699
294,2.813453
295,2.812279
296,2.811480
297,2.811639
298,2.811706
299,2.810656
300,2.810003
301,2.809289
302,2.809096
303,2.808767
304,2.808690
305,2.808707
306,2.808866
307,2.808231
308,2.808156
309,2.807450
310,2.807743
311,2.807680
312,2.807600
313,2.807230
314,2.807187
315,2.807375
316,2.806579
317,2.806264
318,2.805995
319,2.806015
320,2.805393
321,2.804652
322,2.803980
323,2.804821
324,2.804381
325,2.803929
326,2.803524
327,2.803429
328,2.803170
329,2.802776
330,2.802287
331,2.801848
332,2.801849
333,2.802272
334,2.802343
335,2.801167
336,2.801564
337,2.801006
338,2.800088
339,2.800066
340,2.799917
341,2.799648
342,2.799242
343,2.799942
344,2.799657
345,2.799480
346,2.798586
347,2.798181
348,2.798324
349,2.798468
350,2.798069
351,2.797724
352,2.797293
353,2.797232
354,2.797755
355,2.797651
356,2.797531
357,2.797205
358,2.797004
359,2.797041
360,2.796536
361,2.796440
362,2.796135
363,2.795741
364,2.795484
365,2.795356
366,2.795114
367,2.794770
368,2.794824
369,2.794512
370,2.794529
371,2.794371
372,2.794020
373,2.793841
374,2.793549
375,2.793084
376,2.793054
377,2.792990
378,2.792594
379,2.792767
380,2.792931
381,2.792292
382,2.792385
383,2.792274
384,2.791877
385,2.791803
386,2.792051
387,2.791631
388,2.791293
389,2.790860
390,2.790483
391,2.790351
392,2.790486
393,2.790502
394,2.789972
